1)
"","season","size","speed","mxPH","mnO2","Cl","NO3","NH4","oPO4","PO4","Chla","a1","a2","a3","a4","a5","a6","a7"
"72","spring","small","low",7.62,11.1,139.989,1.474,176.66701,4,152.33299,68.05,18.2,0,25.3,1.2,0,0,0
"73","winter","medium","medium",8.1,1.8,69,0.91,1495,16,72.696,11.7,12.2,5.8,1.4,28.8,8.6,7.5,4.2
"74","winter","large","high",8.3,11.7,22.32,3.617,15,18.25,391.75,2.5,12.3,0,0,0,9.5,5.1,1.2
"76","winter","large","medium",7.14,4.5,3.136,5.164,227.60001,187,11.8,27.618,2.1,0,6.6,11.3,1.2,0,0
"77","spring","small","medium",9,10.9,12.182,0.996,27.286,104.5,11,24.917,39.7,4.9,14,1,0,0,1
"78","summer","large","high",8.4,9.8,63.292,0.923,133.636,36,213,0.8,16.8,4.3,0,0,0,0,4.3
"79","autumn","small","medium",7.6,8.1,21.95,4.94,271.25,37.375,16.662,2,3.3,4.3,11.8,0,0,0,0
"80","spring","medium","low",7.5,10.8,10.936,2.512,88.182,2.5,304,5.5,33.9,21.6,5.6,0,4.9,1.2,2.9
"81","winter","small","medium",7.8,10.1,23.25,4.908,205.66701,39,22.9,5.544,6.5,12.7,2.6,4.6,0,17.1,1.4
"82","summer","medium","medium",7.9,11.21,64.093,4.93,16.2,191.75,219.909,24.556,3.6,15.7,0,0,0,8.2,2.9
"83","winter","small","low",7.83,5.3,79.077,2.603,137,196.62,111.375,9,3.1,21.5,0,1.2,2.4,6.4,0
"84","summer","medium","medium",8.56,11.17,12.146,4.17,60,27.5,254.60001,16,16.6,4.1,0,3.7,9.2,0,0
"87","summer","large","medium",8.21,5.8,36.248,1.32,38.111,234.5,69.93,3.2,2,53.6,0,5,0,0,2.1
"88","spring","medium","medium",8,6.5,14.32,6.2,20,6,607.16699,4.3,1.5,2,6.8,2.1,0,5.9,2.2
"89","summer","medium","medium",8.3,9.7,8,1.527,10,282.16699,61.5,1.3,4.1,0,0,1.6,7.7,9.9,2.4
"90","winter","medium","high",8.3,9.6,39.109,2.102,28.333,5,303.33301,2.86,3.3,0,1.9,1.7,8.6,0,1.5
"91","winter","medium","high",7.8,12.1,44,3.351,49.5,267.75,132.54601,4.9,14.4,1.7,0,0,22.1,0,0
"92","summer","medium","high",7.61,4.5,9,2.163,34,20,108,0.9,48.3,3.9,1.6,0,5.5,0,0
"93","spring","small","low",8,10.77,46.167,3.923,105.556,104.727,296,5.083,15.1,10.5,0,0,0,0,2.4
"95","spring","medium","medium",7.6,3.6,3,3.31,197.909,159.5,215.5,40,43.7,0,0,0,0,3.9,1.6
"96","summer","small","medium",8.3,11.6,34.5,1.572,65.556,23,141.83299,0.5,0,1.4,1.4,1.1,0,0,0
"98","spring","medium","medium",8.9,9.7,57.75,0.05,83.75,10.583,138.5,3,1.2,0,0,3.4,20.8,0,0
"99","summer","small","high",7.9,10.7,27.233,3.773,429.20001,85.5,49.333,18.37,82.7,2.1,5,8.3,1,0,0
"100","autumn","small","high",8.5,3.2,85.982,3.978,196.66701,78.333,79.75,2,46.8,0,1,0,0,1.9,0
"102","spring","small","medium",8.5,6.2,66.3,3.765,170.909,64.389,7.654,5.233,17,19.6,0,4.6,1.2,0,2.2
"103","autumn","small","high",7.29,8.7,2.2,2.899,371.11099,132.5,75.333,22.9,0,12,0,6.6,0,0,0
"106","winter","large","low",8.7,11.8,48.429,3.778,89.6,144.66701,17.333,4.5,1.9,16,20.2,0,1.4,5.4,1.9
"107","spring","small","high",8.1,9.4,73.25,0.267,103,55,123.333,65.7,0,32.8,2.6,11,8.7,0,2.7
"108","summer","small","low",7.55,6,41.5,1.726,931.83301,182.42,122,50.225,5.9,28,0,2.4,1.7,2.6,0
"109","spring","small","medium",9.1,11.8,44.205,3.833,32.727,9,143.75,3.5,3.4,1,0,0,5.3,0,0
"112","spring","small","low",6.8,10.3,7,5.33,505,14.667,26,20.8,25.4,72.6,2.5,2.2,0,0,0
"113","summer","medium","medium",8.87,4.9,27.4,5.099,206.53799,7.4,86.997,26.8,0,0,0,0,5.5,0,0
"114","winter","medium","high",8.2,10.2,51.113,1.875,118.571,32,101.455,1.1,8.8,16.4,22,0,0,0,0
"115","spring","medium","low",8.5,9.9,57.848,3.9,12.727,3,125.8,3,14.6,0,23.2,12.7,11.5,0,1.5
"116","winter","small","high",7.9,5.4,17.375,0.406,245,197.83299,116.2,14.775,3.4,1,0,2.4,4.8,9.9,0
"117","spring","medium","medium",7.9,11.62,94.405,1.718,914,143.71001,232.83299,3,51.8,7,2.5,1,0,17,2
"118","autumn","large","high",8.3,6.3,74.667,1.013,346.66699,3.545,61.444,2.338,52.2,0,8,1.7,1.2,7.9,0
"119","summer","medium","low",8.7,8.1,5.83,8.984,131.66701,9,586,13.2,11.3,25.4,0,7.8,0,7.1,0
"120","summer","small","medium",5.7,10.68,32.056,6.225,32.5,1,320.39999,7.3,0,0,1,0,1.2,0,0
"122","spring","large","low",8.1,9.2,151.83299,5.078,421.66699,51.111,56.667,1.5,1.4,16.2,10.6,0,1.7,17.7,0
"123","spring","large","high",7.9,8.3,22.455,3.444,20,54.1,146.452,6.429,0,0,0,5.3,0,0,1.1
"124","winter","small","medium",8.05,12.5,7.838,0.308,128.571,36.909,85.4,1,9.2,0,1.9,0,1,12.7,0
"125","summer","medium","high",8.47,10.6,49.9,2.316,84.667,20.667,127.222,9.384,31.8,0,1.2,0,3.6,33.2,0
"126","winter","small","medium",8.2,6.2,81.333,6.045,486.5,238.2,6.667,6.8,19,1.5,7,0,35.6,7,3.9
"127","winter","medium","medium",8.07,11.7,64,3.07,246.364,87.333,236,28.567,3.6,36.6,3.2,0,1.2,0,0
"128","summer","medium","high",8.6,6.9,32.3,3.734,122.85,64,6,0.3,4.4,14.7,4.8,0,3.2,0,6.6
"129","winter","medium","low",8.55,10,82.857,7.16,96.667,27,39,13.1,41,1.9,0,4.1,8.2,5.1,0
"130","winter","medium","medium",7.4,10.8,5.273,4.86,25.833,16.833,13.6,81.54,28.1,14.6,0,0,1.2,0,0
"131","autumn","small","medium",8.5,7.1,129.375,4.87,8777.59961,48.667,23.485,3.2,4.1,0,0,0,3.9,0,18.6
"132","winter","medium","high",9.06,10.5,11.088,1.51,92.375,48.625,58.623,1.4,10.3,41,13.6,0,2.7,0,1.4
"133","autumn","medium","medium",7.8,3.3,1.45,4.825,60.11,1.8,221.278,16,2.8,0,1.1,2.3,9,1.4,2.4
"134","autumn","large","medium",7.9,9.8,4.545,1.051,32.5,151.33299,246.66701,0.3,18.3,1.7,0,0,16.2,0,1.7
"135","summer","large","medium",8.3,10.3,65.333,1.588,103.333,16.8,624.73297,2.5,1.2,0,2.1,1.9,14.9,1.2,1.2
"136","winter","large","high",7.7,9.2,39,1.335,124.167,58.875,16,22.5,23.7,0,1,0,34.2,0,6.8
"137","winter","large","high",8.7,11,7.333,1.212,34.333,13,6,3.8,14.4,0,1.2,0,0,0,0
"138","winter","medium","low",8.5,7.9,11,2.67,124,32.5,272.22198,11.6,89.8,4.1,0,3.7,20,8.3,0
"140","summer","medium","high",8,9.5,12.444,0.9,98.182,30.75,15,98.817,4.4,6,0,0,0,0,0
"141","summer","medium","low",8.1,6.35,10.975,4.698,56.364,261.60001,197.14301,1,2.2,3.1,0,3.5,3.5,0,3.9
"142","autumn","small","medium",7.4,11.1,1.549,9.08,90,276.85001,82.444,0.6,64.9,1.2,0,4,1.1,13.2,2.7
"143","autumn","small","high",7.83,10.2,7.25,1.328,643,60.833,11.818,0.3,42.5,38.5,0,0,0,1.4,0
"145","spring","small","high",6.6,10.2,70,4.03,236,58.222,147.83299,2,0,9.6,0,0,4.1,3.6,31.6
"146","summer","medium","high",7.5,9.8,9,2.273,31.333,120.5,84,2.1,52.4,1.6,1.4,0,6.1,18.2,7
"147","winter","medium","high",7.3,11.9,49.625,8.688,4073.33008,2.5,1,17.2,10.3,6.7,2.7,13.4,0,20.4,10.8
"148","spring","medium","high",8.3,9.9,43.97,1.519,215.714,37,233.5,32,37.3,18.4,4.1,0,0,0,2.5
"149","winter","medium","high",7.7,9,3.86,0.77,43.75,46.667,252.5,22.5,29.7,0,1,2.2,5,1.5,7.1
"150","spring","medium","high",7.8,9.8,2.933,1.415,91.833,22.2,188.66701,22.7,0,1,21.7,0,0,2.2,6
"151","summer","medium","high",7.8,8,7.613,7.74,52.2,8.692,167.89999,6.167,32.8,0,0,0,8,0,7.2
"153","spring","small","medium",8.4,11.8,54.143,45.65,54.778,13,142,28.4,0,0,2.5,0,0,0,3.6
"154","spring","large","high",7.9,6,136,0.941,2167.37012,4.25,228.364,8.1,1.4,0,2,5,3.9,0,0
"156","winter","medium","medium",8.2,7.3,57.75,3.235,1131.66003,175.66701,275.14301,0.8,17,15.9,1.7,1.7,0,0,1
"157","spring","small","medium",8.66,11.8,12.778,0.673,25,1,77.434,14.7,18.1,26.5,16,5,0,0,0
"158","autumn","large","high",7.93,10.5,13.5,2.22,110,97.333,14,0.5,2.8,5.2,3.3,2.6,13.3,77.6,15.1
"159","autumn","medium","high",8,8.2,19.22,1.655,96.833,27.25,54.916,15.6,23.2,0,1.8,7.6,3.4,0,1.4
"160","winter","medium","high",7.6,9,38.902,0.73,12.5,47.5,244,0.8,1.4,0,0,1.7,0,10.3,6.1
"161","summer","small","high",7.09,9.2,40.167,0.825,96.667,102,186,20.6,86.6,0,3.7,1.9,6.7,0,2.7
"162","spring","medium","low",7.8,5.7,30.523,0.102,62.5,111.25,255.28,11.1,1.6,21.7,2,11.5,0,0,12.5
"163","autumn","large","high",8.58,8.8,15.541,1.72,40,205.636,186.5,11.84,0,3.9,10.1,0,0,0,1.7
"164","spring","small","medium",8.2,9.7,17.75,0.672,109,8.6,130.75,8.957,17.3,0,8.8,0,0,0,2.7
"165","autumn","medium","high",7.3,3.2,16,4.82,224.286,180.66701,127,20.87,0,40.7,13.5,0,0,0,3.3
"166","summer","medium","high",8.1,10.2,10.4,2.8,430,2,140.22,3.2,24.8,5.6,1.5,0,6.6,5.9,0
"167","spring","large","low",9.1,12.1,10.078,6.64,8,209.85699,285.71399,7.3,74.2,11.2,2.9,0,0,22.3,0
"168","summer","medium","medium",7.78,11.1,11.818,1.873,54.75,102.333,10.75,12.32,6.7,0,1.2,0,1.2,0,1.2
"169","autumn","medium","low",8.2,8.9,59.067,4.053,627.27301,181,313.60001,0.5,3.8,28.2,0,0,0,4.7,2.2
"170","spring","small","high",7.8,7,22.286,4.535,43.75,10,27.5,5.2,25.5,0,0,0,0,0,0
"171","winter","large","medium",8.24,6.1,95.367,3.561,255,27.667,120.889,20.578,58.7,8,0,2,5.9,17.2,0
"172","spring","large","medium",7.77,6,29.5,5.132,1081.66003,346.16699,46.6,8.155,13,12,9.9,0,0,32.9,1.6
"173","autumn","medium","medium",7.79,9.4,4.575,0.81,124.364,51.111,19,5.609,0,0,3.4,0,7.3,29.5,3.4
"175","autumn","medium","medium",8,6.5,82.111,1.223,10,19.111,7,53.1,24.8,0,4.1,0,19,13.1,0
"176","winter","small","medium",8.15,9.5,43,1.448,1168,125.667,173.75,2.8,32.5,9.1,1,0,11.2,1.2,1.9
"178","spring","small","high",8.1,8.4,32.92,3.2,12.5,25.167,239,0.8,3.7,9.7,1.7,0,2.2,0,1.6
"179","winter","medium","high",8.43,11.3,71.444,7.195,101,38.625,10.111,30,2.4,4,1,2,1.4,21.4,0
"180","spring","large","low",8.3,10.1,8,2.954,51.429,41.3,344.60001,27.5,0,11.3,19.6,1.4,0,0,0
"181","summer","large","high",7.2,9.8,42.636,2.942,98.333,3.8,169.00101,4.3,50.4,2.1,9.4,0,5.6,0,0
"182","summer","large","medium",8.3,8.5,10.207,3.02,1911,1.25,4,0.6,54,0,7.5,5.7,6.4,0,0
"183","summer","small","medium",8.53,10.8,1.17,2.31,380,35.333,284,41,1.2,1.9,0,4.3,0,6.8,0
"184","winter","large","high",8.1,7.1,9.055,1.87,196,24,11,0.5,54.4,1,0,4.6,0,0,6.1
"185","winter","small","low",8.1,8.9,35.66,5.414,6400,61.25,187.05701,30.4,0,21.7,2.1,2.4,0,0,0
"186","spring","medium","low",8.4,10.1,127.833,0.445,175,220.75,121,2,1.7,0,2.1,0,8.6,4.6,2.3
"187","spring","small","medium",7.8,9.9,16,2.978,122.5,21.083,432.909,13,3.3,2.1,0,0,0,1.5,5.8
"188","winter","medium","high",8.6,8.2,53.333,4.99,1729,51.125,177.625,21.9,64.3,0,0,2.2,15.3,0,1.9
"189","winter","small","high",8.1,9.8,2.111,3.14,5738.33008,60,47,13.1,2.5,0,2.4,0,2.7,0,0
"190","autumn","large","medium",7.8,7.7,34.037,2.302,178.57001,467.5,50.455,15,13.6,6.4,0,1,0,17.8,0
"192","spring","large","medium",8.6,10.8,77,0.642,125.333,19.727,45,2.15,0,19.6,5,4.8,6.6,0,2.1
"193","spring","medium","medium",8.3,10.7,88,6.54,66.667,72,115,25,2.2,3.8,11.5,0,0,0,1.4
"194","winter","small","high",7.9,11.1,391.5,10.416,723.66699,236.39999,116.2,75,6.9,4.6,2.9,7.7,0,3.3,0
"196","summer","large","medium",8.4,11.1,0.222,0.658,153,27,84.46,15.3,66,1.9,1.7,0,0,49.4,0
"197","autumn","large","high",7.4,10.5,48.667,9.715,65.455,20,205.875,3,18,0,1.7,0,6.4,0,0
"198","summer","large","medium",7.4,9.4,208.364,2.68,647.57001,3,6.5,17.491,0,10.4,0,1,15.9,0,0
"200","autumn","small","medium",7.3,11.8,3.5,0.23,27.069,136.75,771.59998,1,9.2,8,7.8,1.4,0,0,0
2)
"","x"
"1",144
"2",152
3)
"","season","size","speed","mxPH","mnO2","Cl","NO3","NH4","oPO4","PO4","Chla","a1","a2","a3","a4","a5","a6","a7"
"1","spring","large","medium",8.4,9.4,9,6.238,5.8,105,102.333,0.4,0,4.7,0,2.2,27.6,0,0
"2","spring","medium","medium",9,12,29.2,1.288,578,221.89999,558.75,1.3,2.2,12.7,6.1,1,0,0,4.9
"3","autumn","large","low",8.8,10.8,40.226,5.099,146.66701,246,222.286,0.8,2.5,0,0,0,0,0,1.9
"4","spring","medium","medium",8.5,12.6,13,8.759,1990.16003,33.8,60,0.3,1.7,5,18.9,0,0,0,0
"5","winter","small","medium",8,10.4,20.625,1.42,10,3.222,97.58,3.7,55.5,2.9,2.2,0,0,4.1,0
"6","winter","small","high",7.8,11.2,47.778,0.701,58.5,16,75.207,2,3.3,3.4,1,4.4,1.4,52.5,0
"7","summer","small","low",8.15,5.9,53,1.651,217.75,67.5,13.2,88.255,0,0,0,1.2,8.9,9.6,0
"8","autumn","large","medium",8.2,10.6,131.39999,6.188,120,44.667,138.7,6.9,0,4.1,3.9,0,5.2,0,1
"9","winter","small","medium",8.1,11.7,45.273,1.32,244.60001,26.625,6,10,5.7,3.8,0,0,0,0,0
"10","autumn","medium","high",7.7,9.9,2.75,1.39,2082.8501,7.667,40.667,0.8,0,0,7.3,2.9,1.2,1.6,0
"11","summer","small","high",8.4,6.3,28.333,1.287,35,12.75,218,5.475,1.2,7.3,0,6.9,2.9,1.5,0
"12","summer","large","medium",7.5,8.1,55.35,1.003,18.429,40.15,14.354,54.367,0,5.5,0,0,5.5,0,0
"13","winter","medium","high",7.74,10.53,38.125,5.41,161.81799,34.636,3,10.5,43.5,31.9,10.8,0,9.4,0,0
"14","winter","small","high",7.72,9.8,77.364,5.694,120,16,17,5.2,4.1,7.5,0,1,1.9,22.9,3.2
"15","winter","small","high",7.3,10.8,53.425,0.758,53.846,59.429,18,3,35.5,5,5.4,4.3,2.4,0,6
"16","winter","large","high",8.3,11.5,37.6,3.73,14.75,26.6,98.25,19.4,0,40.9,1.7,2.2,28.8,1.6,0
"17","winter","small","medium",6.4,9.8,7,9.248,39,18.667,50,12.1,46.2,5.4,1.6,0,0,15.8,0
"18","spring","medium","high",8.7,11.3,32.54,1.443,137.27299,49,6.2,31,1.7,21.5,3.1,3.5,10.6,6.7,31.2
"19","summer","medium","medium",7.35,6.2,29.775,9.773,24064,82.222,20.75,6.4,81.9,0,2.3,0,1.2,0,2.4
"20","winter","medium","low",7.91,10.4,5,2.822,10,564.59998,287,6.8,1.9,22,25.9,0,0,0,0
"21","autumn","medium","medium",7.57,10.7,30.125,1.67,3466.65991,61.556,61.6,23.8,0,0,21.9,0,4,11.5,1.4
"22","autumn","small","high",8.3,10.29,5.326,0.735,102.5,15.6,232.89999,50,56.8,0,0,0,0,0,0
"23","autumn","large","high",7.75,4.8,41.163,3.245,101.667,39,269.66699,7.6,69.9,13.2,0,2.5,0,15.7,0
"24","spring","small","low",7.2,5.3,100.83,0.23,208.33299,4,91.111,1.7,24.3,0,0,3.7,0,0,0
"25","spring","medium","high",7.84,10.7,63.51,0.33,11.111,41.5,11.5,1.4,16.8,8.6,5.5,0,17.9,0,1.4
"26","spring","large","medium",7.6,4.4,32.73,3.976,165,12.889,211.66701,46.075,0,8.7,0,0,7.4,10.1,1
"27","summer","large","high",8.06,7.8,11.867,0.663,28,12.75,214,2,1.9,0,1.4,4.9,4.1,0,0
"28","autumn","small","low",7.7,10,11,0.63,82.1,84.3,103.2855,31.738,30.3,0,35.1,0,2.7,0,0
"29","winter","medium","medium",8,6,8.69,3.908,20,36.3,170,2,3.4,0,19.7,0,17.8,0,5.2
"30","summer","medium","low",8,10.5,26.76,8.543,18.333,12,292.625,0.5,1.5,7.6,14.6,0,0,42.1,0
"31","autumn","medium","high",8.6,9.3,8.3,3.33,60,55,40,5.62,15.1,16,1.2,0,7.5,0,30.1
"32","spring","medium","high",8.2,11.6,26,3.78,235,4,194.10001,92.667,1.1,17.1,0,1.9,4,0,2.9
"33","spring","medium","high",7.4,3.4,20.083,3.02,233.7,44,102.571,17.2,0,0,24.8,0,2.5,42.7,0
"34","summer","small","medium",8.6,10.7,53,1.172,461.875,71,253.25,6.5,10.8,1.4,0,6.8,0,2.6,0
"35","autumn","large","high",8.1,6.7,104.818,1.921,134,34.5,72.9,5.45,5.3,1.7,3.3,0,1.4,0,2.2
"36","winter","small","high",8.7,8.4,53.102,0.381,27.5,31.333,44.136,2.7,46.6,0,0,0,20.8,0,1
"37","autumn","large","medium",5.6,9.9,130.67,1.208,142,1.625,276,5.8,0,0,0,0,3.1,42.4,2.1
"38","summer","medium","high",8.7,12.9,32.4,1.715,3515,48,3,9.882,12.6,21.1,2,1.2,9.2,0,0
"39","winter","medium","high",8.3,11.7,56.717,5.97,10,26,6.75,6.209,1.2,0,1.2,0,0,31.8,7.8
"40","winter","medium","medium",8.84,9,87,3.318,17.778,51.75,183.66701,0.5,66.9,0,1.4,0,44.4,6.9,0
"41","winter","small","high",8,10,60.8,6.096,102.75,10.8,105.727,93.683,0,5.9,1,0,11.3,16.6,0
"42","spring","medium","high",8.5,7.1,54.19,2.805,37.5,75.875,175.04601,0.2,17.1,1.7,3,2.1,0,0,1.4
"43","summer","medium","medium",7.9,8.3,50,2.231,76,66.4,124.2,3.6,18.1,20.6,0,0,12.4,0,0
"44","spring","small","high",8.3,8.8,173.75,7.83,10.5,23,326.85699,5.555,15.5,0,2,0,0,0,0
"45","spring","large","medium",8.4,11.4,69.75,4.555,42,62.625,57.833,1.1,0,0,17.6,3.5,3.1,5.5,0
"46","winter","small","medium",8.35,12.5,10.5,0.536,228.75,102.364,43.5,3.3,29.5,1.5,6.3,3.2,2.1,64.6,1.4
"47","winter","small","medium",7.8,7.1,15,4.459,10,75,66.75,4,2.4,12.7,1.2,0,11.7,1,0
"48","autumn","medium","medium",8.06,10.6,101.875,1.535,72.6,412.33301,56.091,3,64.2,0,8.8,0,0,12.4,0
"49","winter","small","medium",7.6,8.6,31.091,1.47,1386.25,9.667,87.125,3.3,2.4,20.1,3.3,1.2,0,2.4,16.7
"50","winter","medium","medium",6.5,8.5,43.09,3.685,370,22.444,20.812,5.475,4,7.4,4.2,0,0,15.8,0
"51","winter","medium","high",8.1,8.4,22.35,5.442,239,12.75,6,7.9,39.1,1.2,0,0,8.1,0,0
"52","spring","large","high",8.5,8.8,6.167,4.665,33.636,77.333,361,4.5,0,14.5,10.3,0,5.4,0,3.9
"53","spring","small","high",8.43,11,58.331,2.818,153.75,7.75,34,21.22,0,0,9,0,0,0,0
"54","spring","medium","medium",7.6,9,41.25,2.64,192.5,53.625,14,0.8,7.8,0,0,0,8,0,0
