1)
  season   size  speed mxPH mnO2     Cl   NO3    NH4  oPO4   PO4  Chla   a1   a2   a3  a4   a5   a6
1 autumn medium medium  8.0  9.8  41.16 0.996  153.8  12.8 122.0  4.30  5.7  4.7  0.0 0.0 34.2 15.7
2 autumn medium medium  8.1  6.0  29.20 1.288 1495.0  33.8 317.0 28.40 15.1 15.7  3.2 2.4  9.4  4.5
3 spring  small   high  7.9  9.9  22.32 5.330   60.0 246.0  54.9  4.67 12.6 14.6  0.0 0.0  0.0  0.0
4 spring medium medium  7.8  6.8   1.55 3.833   98.2 105.0 252.5  4.00 39.1  0.0 18.9 3.7  1.7  1.4
5 autumn medium medium  8.0  9.0 391.50 1.420  578.0  27.7  97.6  6.17 55.5  0.0  5.0 2.0  0.0  0.0
6 winter medium   high  6.6 10.0  17.38 8.688   10.0  19.1  75.2  1.30  1.2 11.3  0.0 0.0  0.0  0.0
   a7
1 2.3
2 0.0
3 9.7
4 0.0
5 1.0
6 0.0
2)
,season,size,speed,mxPH,mnO2,Cl,NO3,NH4,oPO4,PO4,Chla,a2,a4,a6,a7
38,summer,medium,medium,8.7,5.3,12.536,10.416,43.75,2.5,269.66699,9.882,41,0,4.7,0
39,winter,small,high,8.3,9.7,5.83,3.02,39,196.62,6,3.7,12.7,12.7,31.8,0
40,winter,small,medium,8.4,10.5,41.25,3.351,228.75,234.5,3,6.8,2.7,0,0,0
41,winter,small,medium,9.7,11.2,53.102,6.096,102.75,180.66701,205.875,5.111,5.5,1.2,0,0
42,spring,medium,high,8.7,7.1,54.19,0.923,10,2,175.04601,13.2,0,1.4,0,0
43,winter,small,high,5.7,10.8,7.838,2.954,429.20001,10.583,45,22.5,22,0,0,1.9
44,summer,small,high,8.3,8.7,173.75,7.83,51.429,NA,326.85699,11.84,3.1,4.6,1.8,1.4
45,summer,medium,low,8.8,7.9,69.75,4.555,42,6.5,235.66701,24.556,0,4,0,0
46,winter,large,high,8.16,12.5,4.326,6.188,128.571,50.889,82.444,0.8,1.5,3.2,0,0
47,spring,small,medium,8.07,7.1,66.3,3.316,65.556,16,17.333,0.5,40.7,3.5,2,0
48,winter,small,medium,7.6,12.6,5.273,5.456,18,7.4,56.091,2.1,0,1.7,0,0
49,spring,small,low,8.53,7.3,46.167,0.23,430,49,58.374,1.4,16.4,1.2,6.2,1.4
50,summer,small,high,6.5,8.3,17.75,1.651,NA,22.444,20.812,12.1,1.7,0,15.8,0
51,winter,medium,high,7.14,8.1,38.125,1.655,15,64.389,344.60001,41,0,0,0,1.4
52,summer,small,medium,8.66,10.6,7,0.05,33.636,45.9,361,4.5,0,1.8,2.2,0
53,spring,large,medium,7.8,11,5,5.099,137.27299,37.375,72.9,0.5,12.7,0,0,4.9
54,winter,large,medium,8.5,9,6.167,0.91,1081.66003,4,17,0.8,0,0,64.6,0
55,winter,medium,high,8.84,9.2,5.889,4.459,40,3,6.5,NA,11.2,0,0,1.2
56,spring,small,high,5.6,4.9,NA,5.164,12.727,264.89999,16,30.4,1.9,0,0,0
57,summer,medium,high,7.3,11.7,NA,1.32,10,205.636,23,6.429,4.6,7.7,7,2.9
58,summer,medium,low,9.1,11.3,6.3,1.474,124.364,182.42,11,NA,28,1,0,0
59,spring,medium,high,8.7,11.4,43.97,3.414,345.45499,2,75.333,0.8,0,3.5,9.6,0
60,winter,medium,medium,7.8,11.8,7.333,2.231,10,19.111,277.33301,NA,12,0,8.7,4.1
61,spring,medium,medium,8.7,10.53,59.067,2.316,46.5,1,13.2,15.6,1.7,0,0,0
62,spring,small,medium,7.8,NA,47,1.72,65.455,NA,56.667,1.4,5.6,0,6.8,25.6
63,winter,small,high,8.5,4.9,187.183,3.773,22.5,3.333,111.75,2.9,0,0,33.2,3.9
64,winter,medium,high,8.2,8.1,39,1.203,1911,175.66701,214,4.5,7.6,0,3.3,1.4
65,autumn,large,high,7.6,7.6,77.364,0.642,160,36.3,272.22198,65.7,0,0,0,0
66,spring,small,medium,7.44,11.7,3.136,3.829,17.778,1.333,75.904,6.209,21.7,0,1.6,1.4
67,summer,small,low,8.3,10.7,10.5,4.508,246.364,4,7,0.8,11.6,5.3,0,3.9
68,autumn,small,low,7.5,11.7,32.056,0.921,58.5,51.125,91.111,NA,0,0,32.1,0
69,winter,small,medium,8.2,6.35,41.5,2.302,134,5,34,1,1.2,44.6,0,1
70,winter,small,high,8,7.6,32.92,4.053,155,61.182,388.16699,1,4.9,3,0,0
71,spring,medium,medium,8.7,8.5,NA,2.67,18.333,137.60001,262.72699,16,2.1,2.6,0,30.1
72,summer,medium,low,7.4,10.5,22.455,3.07,2167.37012,4,104,5.2,0,1.2,13.2,6
73,summer,small,medium,8.43,10.1,11.867,9.08,5.8,16,72.696,11.7,14.7,0,21.4,0
74,winter,large,high,8.3,4.5,82.852,NA,4073.33008,136.75,249.25,20.87,5,2.2,16.6,0
75,autumn,medium,high,7.45,10.4,129.375,1.587,176.66701,61.556,52.875,3,0,0,0,0
76,autumn,medium,high,8.5,9.4,125.6,2.512,13.5,39,116.2,28.567,9.6,1,13.1,0
77,winter,small,medium,9.06,4.4,12.182,3.976,35,18.25,6,11.1,8,2.6,5.9,1
78,spring,large,high,8.5,5.9,21.95,7.195,244.60001,27,127.222,5.62,13.7,0,32.9,0
79,summer,small,medium,8,11.5,40.02,4.825,233.7,72,11.8,10,4.6,0,0,0
80,autumn,small,medium,7.5,10.8,11,3.73,10.5,26.6,40.667,2.8,21.6,3.4,6.9,0
81,spring,small,medium,8.1,9.9,0.222,2.102,8,9,253.25,6.4,0,1.6,1.5,1.6
82,spring,large,low,8.4,5.4,12.146,4.93,96.667,276.85001,275.14301,3.8,0,0,0,0
83,spring,small,medium,7.4,9,37.6,3.765,89.6,7.667,188.66701,21,21.5,1,2.7,1.7
84,winter,small,medium,8.3,11.17,79.077,3.14,10,23,169.00101,30,0,2.2,0,1.9
85,autumn,medium,medium,7.6,10.6,87,5.41,737.5,10.667,60,12.32,3.1,0,0,0
86,winter,medium,medium,6.4,1.5,85.982,0.699,53.846,151.125,35.2,53.1,0,0,0,1.7
87,summer,large,medium,7.83,3.4,36.248,5.694,52.2,67.5,69.93,1.3,31.9,4.4,0,1
88,winter,medium,medium,8.1,10.7,48.667,0.735,2082.8501,71,46.6,3.6,4.1,2.4,0,7.2
89,winter,large,low,7.6,9.8,15,7.16,32.5,27.5,61.5,0.8,0,11,9.9,0
90,autumn,medium,medium,7.79,8.8,53.425,1.875,49.5,6,186.5,5.8,5.2,0,7.5,0
91,autumn,medium,medium,7.8,8.4,1.17,3.978,46.2,267.75,137.778,19.4,2.1,1,0,0
92,spring,medium,high,7.6,5.5,82.111,1.534,5738.33008,59.429,279.06601,2,0,2.9,0,1.9
93,winter,small,low,8,10,130.67,1.519,38.111,282.16699,120.889,72.478,8.9,0,0,10.2
94,spring,large,high,8.1,10.2,4.545,0.701,21.571,2.5,152.33299,8.1,28,4.6,11.1,1.9
95,autumn,small,medium,7.9,11.8,3,NA,205.66701,346.16699,20.75,3.2,0,0,20.4,0
96,winter,large,high,8.1,11.8,2.2,0.73,10,23,141.83299,8.957,0,3.5,0,0
97,winter,medium,low,9.1,7.7,32.3,0.308,124,104.222,81.558,81.54,21.1,4.6,6.8,0
98,winter,large,high,7.9,6.2,57.75,1.718,130,120.5,200.231,2.338,16.2,0,0,0
99,winter,medium,high,7.9,10.3,27.233,3.235,37.778,51.75,43.5,5.083,2.1,0,0,2.7
100,spring,small,medium,8.8,11.6,10.936,8.543,27.5,38.75,44.136,0.4,3.4,0,12.7,0
101,summer,small,medium,7.4,7.1,29.5,2.64,15,34.636,121,18.3,0,0,8.5,1.9
102,winter,medium,high,7.8,6.2,57.848,2.603,225,44,303.33301,5.233,19.6,0,2.6,1.5
103,autumn,medium,medium,7.5,8.8,65.333,2.899,371.11099,221.89999,215.5,4.3,53.6,6.6,0,2.4
104,spring,large,high,7.7,7.9,34.5,2.978,215.556,60,170,NA,15.2,0,7.1,0
105,spring,medium,medium,8,10.1,39.109,1.374,227.60001,61.25,246.66701,5.609,0,1.4,0,3.2
106,autumn,small,low,6.8,8.5,64.093,4.99,118.571,54.1,201.778,1.3,3.8,0,8.3,12.5
107,spring,small,high,8.1,11.1,8,1.47,103,1.25,61.6,2.1,19.6,0,0,2.2
108,winter,medium,high,8.5,5.3,NA,1.726,170.909,46.667,6,50.225,21.7,2.2,2.6,10.8
109,winter,small,high,7.4,11,136,1.87,723.66699,36.909,85.4,2.86,1,0,8.2,0
110,winter,large,high,8.3,13.4,0.8,2.163,60,181,146.452,1.1,2.1,0,1.2,22.1
111,summer,medium,medium,8.3,10.8,45.273,4.87,346.66699,48.625,88.5,1,1,0,0,2.7
112,spring,medium,low,8.58,8.8,44.205,1.415,83.75,1,1,2.8,5.9,1,3.9,5.2
113,winter,large,high,8.2,NA,11.818,3.31,206.53799,21.083,6.75,9.384,12.5,0,0,0
114,summer,large,low,8.4,13.1,35.75,4.908,461.875,45,130.75,1.1,0,0,17.7,6.6
115,summer,large,high,8.3,11.3,60.8,4.665,16.2,37,11,40,5.6,1.7,17,1.5
116,summer,medium,high,9.1,10.8,31,3.778,1386.25,12.75,183.66701,14.775,0,2.4,77.6,0
117,winter,large,medium,7.7,11.8,101.875,0.406,105.556,143.71001,105.727,9,0,0,22.3,2
118,autumn,medium,low,7.3,7,74.667,3.923,208.33299,3.545,71,17.2,0,11.3,0,0
119,autumn,large,medium,8.3,12.1,54.143,8.984,133.636,102.333,211.66701,24.917,0,1.3,0,0
120,spring,small,low,8,11.1,131.39999,4.17,120,8.6,320.39999,25,4.3,2.2,3.6,0
121,autumn,medium,low,7.6,10.2,NA,8.759,76,28.625,50,0.3,5.4,0,0,1.4
122,spring,medium,low,8.1,10.7,7,5.078,56.364,14.667,14,31,12.4,0,1.6,1
123,winter,medium,medium,7.83,9.7,4.083,6.64,112.857,159.16701,22.9,3,0,0,1,7.1
124,summer,small,high,8,3.6,94.405,5.97,175,144.66701,15,1.2,0,5,0,0
125,spring,medium,high,8.3,9.9,8.3,1.051,84.667,132.5,76.333,110.456,0,0,0,0
126,summer,medium,high,7.8,10.7,81.333,2.22,308.75,24,6.667,0.5,0,1.9,1.4,0
127,summer,large,medium,7.61,11.7,31.091,5.099,101.667,87.333,607.16699,0.3,0,0,0,5.8
128,summer,medium,medium,8.6,10.5,10.4,2.818,224.286,32,2.5,0.5,13.2,4.8,17,0
129,spring,small,high,8.3,10,44,4.188,96.667,12.889,177.625,11.6,1.9,0,5.1,2.4
130,autumn,medium,medium,7.7,12,20.625,1.32,101.25,55,13.6,54.367,40.9,0,49.4,0
131,winter,medium,high,NA,7.7,22.35,3.617,5,57.6,23.485,88.255,4.1,2.1,0,18.6
132,summer,medium,high,9,9.8,11.088,0.23,28,159.5,232.89999,3.3,0,1.9,1.9,0
133,winter,large,low,8.1,8.9,88,2.55,60.11,75.875,221.278,15.3,25.4,3.4,0,0
134,spring,small,medium,7.9,9.8,19.22,6.045,54.778,32.5,50.455,6.8,0,8.3,0,2.4
135,summer,small,medium,7.9,11.9,7,0.81,196,37.857,276,2.5,0,0,0,0
136,winter,medium,low,8.1,9.8,39,2.942,98.333,10.8,58.623,NA,26.5,0,0,4.2
137,autumn,large,medium,7.9,8.6,35.66,1.212,8777.59961,197.83299,140.517,16,0,0,0,0
138,winter,medium,medium,7.925,6.3,23.25,0.826,120,27,292.625,13.1,4.1,0,0,5.5
139,spring,medium,high,8.22,10.68,NA,2.822,123.333,27.25,98.143,2,3.9,28.8,6.4,5.9
140,winter,medium,high,8.2,11.6,10.556,0.9,1990.16003,30.75,143.75,98.817,0,1.4,18.2,0
141,spring,small,low,8.1,6.2,10.975,9.773,505,261.60001,197.14301,2.5,4.3,0,5.4,1.6
142,spring,small,medium,7.2,9.5,13,6.513,914,85.5,154.125,0.6,8.7,0,4.7,1
143,winter,medium,high,8.4,7.1,10.207,4.071,96.833,41.3,3,0.3,0,4.3,0,0
144,summer,small,high,7.77,10.9,151.83299,3.9,920,70,7.654,27.618,2.9,0,0,0
145,autumn,small,high,8.47,10.2,70,4.03,27.286,3.222,147.83299,3,6.7,0,0,31.6
146,spring,large,high,8.2,4.8,73.25,1.873,37.5,7.3,84,3,2,5.7,0,0
147,summer,medium,high,7.9,10.2,38.902,0.846,192.5,47.5,40,3.2,6,13.4,16.7,0
148,spring,medium,high,7.2,11.4,4.575,0.672,215.714,209.85699,232.83299,0.6,0,1.1,0,0
149,winter,small,high,7.7,10.8,194.75,0.77,131.66701,48,66.75,3.6,5.4,0,1.2,0
150,autumn,medium,high,6.6,10.5,NA,9.248,12.5,22.2,111.375,10.5,0,0,0,6.1
151,winter,large,high,8.24,11,63.51,4.86,236,144,18.293,22.7,0,0,5.9,2.4
152,winter,large,medium,6.6,9,1.45,0.866,102.5,109,586,6.5,0,0,0,1.9
153,spring,large,medium,8.4,9.4,56.717,45.65,54.75,20,771.59998,27.5,1.4,2.2,0,0
154,autumn,medium,high,7.09,10.7,127.833,0.267,643,428.75,228.364,18.33,0,0,0,0
155,autumn,medium,high,7.35,4.3,100.83,1.921,101,12,313.60001,5.544,0,2.2,4.5,4.3
156,autumn,large,medium,7.8,11.7,12,5.414,1131.66003,66.4,26,7.3,6.4,0,0,0
157,spring,medium,medium,7.8,11.1,47.778,3.685,34.333,1,236,2.15,3.4,2.7,0,0
158,winter,small,low,8.5,9.7,13.5,0.536,110,191.75,125.8,1.5,0,1.7,0,15.1
159,autumn,medium,high,8.25,12.5,20.083,3.908,370,20.667,132.54601,4.5,7,0,15.8,3.4
160,spring,medium,low,8.3,6.5,82.857,4.94,103.333,4.25,244,NA,16,0,10.3,0
161,spring,large,high,8.6,10.29,5.326,3.726,43.75,102,186,18.37,0,0,6.7,3.9
162,winter,large,medium,9.5,10.5,7.25,0.102,32.727,111.25,624.73297,0.5,0,0,0,2.4
163,summer,large,high,7.29,6.3,55.35,1.588,62.5,58.875,101.455,34.75,0,0,0,1
164,winter,small,medium,7.3,12.9,16,0.33,421.66699,9,558.75,3,0,0,0,0
165,spring,medium,high,8.3,10.7,63.292,4.82,81,166.72701,124.2,23.8,1.2,0,0,1.4
166,summer,large,high,8,3.3,208.364,1.208,82.1,173,171.272,2,1.7,0,0,14.4
167,autumn,medium,low,9.1,10.8,53,3.318,28.333,102.364,84.46,2,0,1,0,2.9
168,winter,medium,medium,8.87,11.62,27.4,1.39,NA,16.8,57.833,93.683,8,1.9,10.6,31.2
169,summer,medium,high,8.1,8.9,NA,6.225,931.83301,84.3,49.333,8.155,1.5,0,0,2.7
170,spring,large,low,8.06,3.2,64,4.535,627.27301,104.727,19,20.6,0,0,0,0
171,winter,medium,high,8.5,6.1,22.286,3.561,255,58.222,7.2,2,1,2,17.2,3.3
172,summer,small,high,8.15,6,9,6.2,24064,3,102.333,5.2,12,1.2,0,2.9
173,autumn,small,medium,7.6,8.3,2.933,0.758,137,82.222,10.111,2.7,17.1,6.8,42.4,1.2
174,spring,medium,high,8.2,6.6,71.444,3.14,132.25,78.333,391.75,5.5,16,1.9,0,1.9
175,summer,medium,high,8.21,4.5,28.333,4.408,197.909,16.833,10.75,1.1,20.1,0,0,0
176,winter,medium,medium,8.5,11.3,43,1.51,235,13,255.28,20.8,0,0,0,0
177,autumn,medium,medium,8.35,9.2,3.275,3.678,6400,16,85,0.6,1,5,0,2.2
178,spring,small,medium,8.3,3.2,49.625,1.013,91.833,25.167,11.5,7.9,9.7,0,29.5,0
179,spring,small,medium,8.4,10.5,139.989,1.535,20,38.625,56.667,17.491,1.6,0,0,0
180,spring,small,high,9,9.4,58.331,3.2,486.5,62.625,194.10001,2,28.2,0,0,0
181,winter,large,medium,8.4,10.77,95.367,2.273,758.75,3.8,6.2,3.2,0,3.7,0,0
182,spring,large,high,8.9,6.9,30.523,9.715,122.5,1,138.7,32,5,1.2,5.1,6.1
183,autumn,medium,high,8,6,30.125,2.31,32,1.8,222.286,22.9,15.9,0,0,0
184,autumn,medium,high,8.4,9.3,9.055,7.74,40,77.333,19,0.5,7.4,4.6,5.5,0
185,autumn,small,low,8.7,3.6,NA,2.323,18.429,10,265.25,7.3,32.8,0,0,0
186,winter,large,low,7.62,10.8,2.111,0.663,109,53,89.625,46.075,0,5,4.6,2.1
187,winter,large,high,8.1,9.9,3.86,0.13,12.5,60.833,21.3,4.9,10.5,6.2,1.5,1.7
188,winter,small,high,8.6,8.4,32.4,3.245,1729,9.667,39,20.829,0,0,0,6
189,spring,large,medium,7.7,9.8,11,0.461,31.333,51.111,47,0.8,0,0,3.1,0
190,winter,medium,medium,6.6,10.6,12.778,3.85,76.667,75,6,31.738,7.5,0,17.8,1.4
191,winter,medium,medium,7,8.2,15.541,0.735,25,54,239,NA,38.5,2.5,0,3.2
192,autumn,medium,high,7.8,5.8,23.825,0.86,125.333,19.727,254.60001,21.9,1.7,4,10.1,2.1
193,spring,large,medium,8.56,11.3,43.09,6.54,146.66701,7.75,233.5,3.5,72.6,0,0,0
194,autumn,large,high,7.78,9.5,16,3.734,239,104.5,140.22,26.8,4,0,5.5,7
195,summer,medium,medium,7.55,8,34.037,2.586,66.667,1,14,0.3,0,0,0,0
196,summer,medium,medium,7.5,8.2,12.444,1.67,153,412.33301,79.75,13.1,12,0,0,1.1
197,summer,large,medium,8.6,11.21,14.32,1.328,90,48.667,296,3.1,7,0,0,2.1
198,spring,medium,medium,8.2,9.4,65.75,2.68,122.85,15.6,219.909,2.3,10.4,6.8,0,1.2
199,autumn,large,medium,8,1.8,26,1.732,49,238.2,218,NA,13.2,1,1.4,0
200,summer,large,medium,7.75,11.8,61.05,2.8,27.069,20,116.2,NA,7.3,0,17.1,0
3)
autumn     medium     medium     8.00000     9.80000     41.16300     0.99600     153.75000     12.75000     122.00000     4.30000     5.70000     4.70000     0.00000     0.00000     34.20000     15.70000     2.30000
autumn     medium     medium     8.10000     6.00000     29.20000     1.28800     1495.00000     33.80000     317.00000     28.40000     15.10000     15.70000     3.20000     2.40000     9.40000     4.50000     0.00000
spring     small     high     7.90000     9.90000     22.32000     5.33000     60.00000     246.00000     54.91600     4.66700     12.60000     14.60000     0.00000     0.00000     0.00000     0.00000     9.70000
spring     medium     medium     7.80000     6.80000     1.54900     3.83300     98.18200     105.00000     252.50000     4.00000     39.10000     0.00000     18.90000     3.70000     1.70000     1.40000     0.00000
autumn     medium     medium     8.00000     9.00000     391.50000     1.42000     578.00000     27.66700     97.58000     6.16700     55.50000     0.00000     5.00000     2.00000     0.00000     0.00000     1.00000
winter     medium     high     6.60000     10.00000     17.37500     8.68800     10.00000     19.11100     75.20700     1.30000     1.20000     11.30000     0.00000     0.00000     0.00000     0.00000     0.00000
summer     small     low     8.15000     11.10000     47.22900     1.52700     271.25000     51.11100     138.50000     3.30000     1.40000     18.40000     4.10000     3.90000     5.80000     0.00000     0.00000
summer     small     medium     8.43000     10.60000     94.00000     3.33000     1168.00000     44.66700     432.90900     6.90000     12.30000     0.00000     3.90000     0.00000     15.30000     8.30000     1.00000
autumn     medium     medium     8.60000     7.80000     26.76000     1.33500     72.60000     26.00000     77.43400     22.50000     50.60000     0.00000     22.00000     6.90000     5.90000     7.90000     0.00000
I love this class
autumn     small     high     7.93000     9.60000     53.33300     1.28700     380.00000     12.75000     14.35400     0.80000     14.70000     0.00000     0.00000     4.10000     0.00000     0.00000     0.00000
summer     small     low     8.50000     10.10000     9.00000     1.00300     34.00000     1.62500     187.05701     1.00000     46.90000     2.60000     0.00000     4.90000     0.00000     0.00000     0.00000
winter     small     high     7.74000     7.40000     7.61300     1.22300     172.50000     36.00000     213.00000     17.20000     15.50000     0.00000     0.00000     7.80000     1.00000     0.00000     6.80000
summer     medium     medium     7.72000     11.70000     48.42900     5.13200     10.00000     64.00000     351.60001     3.00000     0.00000     0.00000     0.00000     0.00000     1.20000     22.90000     2.70000
winter     medium     medium     7.90000     9.60000     51.11300     0.37600     25.83300     26.62500     304.00000     2.00000     1.90000     5.80000     9.00000     0.00000     11.50000     12.40000     0.00000
spring     small     high     8.10000     11.50000     4.70000     4.69800     14.75000     97.33300     98.25000     1.10000     39.70000     0.00000     1.70000     0.00000     3.90000     0.00000     1.60000
winter     small     low     8.00000     11.10000     42.63600     3.44400     647.57001     18.66700     173.75000     2.00000     13.60000     14.50000     1.70000     7.60000     11.20000     9.90000     0.00000
winter     small     medium     7.84000     10.40000     32.54000     1.44300     103.33300     35.33300     11.81800     4.30000     1.70000     21.50000     0.00000     0.00000     0.00000     4.10000     3.20000
winter     medium     low     7.40000     9.90000     29.77500     0.44500     217.75000     16.00000     27.50000     3.90000     81.90000     0.00000     9.90000     4.30000     0.00000     0.00000     1.70000
summer     medium     high     8.05000     6.00000     53.00000     0.67300     245.00000     13.00000     287.00000     3.00000     3.80000     0.00000     2.40000     0.00000     10.60000     0.00000     1.20000
winter     small     medium     8.06000     10.70000     3.50000     0.65800     3466.65991     467.50000     123.33300     XXXXXXX     0.00000     0.00000     0.00000     2.10000     6.40000     11.50000     1.40000
spring     small     medium     7.50000     9.20000     50.00000     2.44300     161.81799     55.00000     285.71399     0.80000     3.10000     3.80000     0.00000     2.30000     22.50000     1.20000     0.00000
spring     small     medium     8.00000     9.80000     63.62500     0.63000     196.66701     125.66700     18.00000     21.22000     30.30000     3.90000     0.00000     0.00000     27.60000     52.50000     3.30000
spring     small     high     8.40000     8.10000     50.00000     1.71500     10.00000     53.62500     87.12500     0.20000     31.10000     4.60000     1.40000     0.00000     0.00000     0.00000     16.70000
summer     medium     low     7.91000     6.50000     XXXXXXX     5.13000     11.11100     41.50000     142.00000     XXXXXXX     12.20000     8.60000     4.70000     0.00000     0.00000     0.00000     2.50000
spring     small     high     8.55000     10.30000     104.81800     6.23800     165.00000     151.33299     167.89999     14.70000     0.00000     0.00000     8.80000     0.00000     0.00000     0.00000     0.00000
autumn     large     low     7.40000     8.40000     69.00000     2.30400     92.37500     100.00000     61.44400     20.57800     35.50000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
summer     small     medium     8.70000     12.10000     77.00000     2.80500     20.00000     24.66700     XXXXXXX     75.00000     74.20000     20.60000     35.10000     0.00000     0.00000     0.00000     0.00000
winter     small     high     8.00000     9.80000     8.69000     5.44200     20.00000     236.39999     XXXXXXX     50.00000     17.00000     1.40000     19.60000     0.00000     0.00000     12.60000     0.00000
summer     medium     high     7.19000     11.10000     9.00000     1.57200     92.00000     12.00000     127.00000     13.00000     33.90000     0.00000     42.80000     0.00000     2.40000     42.10000     3.60000
spring     medium     high     7.80000     9.60000     49.90000     0.94100     3515.00000     564.59998     86.99700     5.55500     3.40000     36.60000     0.00000     0.00000     7.50000     0.00000     7.80000
summer     small     low     8.50000     10.30000     57.75000     3.78000     51.11100     39.00000     108.00000     92.66700     1.70000     1.90000     1.90000     3.70000     5.70000     0.00000     2.20000
autumn     large     high     7.40000     9.50000     10.07800     3.02000     142.00000     31.33300     102.57100     7.60000     3.60000     2.90000     1.90000     11.50000     0.00000     42.70000     1.20000
