1)
  season   size  speed mxPH mnO2    Cl  NO3    NH4  oPO4   PO4  Chla   a1   a2  a3   a4   a5   a6
1 winter medium medium 8.00  9.4 11.00 6.24  643.0 105.0 124.2 54.37  2.9  4.7 0.0  4.3 11.7 21.4
2 spring  small medium 8.70 11.1 29.20 1.87 1495.0  33.8  76.3  1.30 32.5 15.7 0.0  2.4  0.0  0.0
3 winter  small   high 8.00  3.4 44.00 5.33   62.5  21.1  46.4    NA 18.9  0.0 4.8 11.5  0.0  0.0
4 spring medium medium 8.53  4.8 15.54 0.91 1386.2 137.6 296.0 24.56  2.4  0.0 0.0  6.6  1.7  0.0
5 summer  small    low 8.66 11.4  3.27 1.42   96.7 197.8 170.0 20.87 55.5  3.8 0.0  0.0  9.9  4.1
6 autumn medium   high 7.19 10.1  4.33 3.68   89.6  77.3 116.2  5.62  1.2 11.3 1.0  4.0  3.6  0.0
   a7
1 0.0
2 1.9
3 0.0
4 0.0
5 1.0
6 0.0
2)
,season,size,speed,mxPH,mnO2,Cl,NO3,NH4,oPO4,PO4,Chla,a2,a4,a6,a7
67,summer,medium,low,NA,10.1,2.75,3.85,112.857,1.25,77.434,0.5,2.1,4.9,17.2,0
68,autumn,large,medium,8.1,12.1,32.056,0.921,10,48.625,141.83299,34.75,14.7,0,0,1.2
69,winter,large,medium,8.2,9.8,20.625,0.941,244.60001,7.667,143.75,18.37,0,0,0,1.7
70,autumn,small,medium,7.83,10.3,39.109,2.512,34,412.33301,236,1,0,0,0,0
71,spring,medium,medium,8.7,6.2,101.875,3.31,58.5,151.125,22.9,1,0,0,0,3.3
72,winter,large,low,7.7,11.1,NA,0.663,647.57001,120.5,34,4.667,0,0,10.6,0
73,summer,medium,low,5.7,6.6,69,5.442,461.875,6.5,72.696,7.9,0,6.9,15.7,0
74,winter,large,high,7.6,8.5,22.32,0.81,8777.59961,8.6,130.75,22.7,5.8,2.2,5.1,1.2
75,spring,small,medium,8.5,10.4,129.375,4.87,134,100,235.66701,72.478,0,3.4,0,0
76,autumn,small,high,7.4,9.4,35.75,3.908,54.75,NA,10.111,9,0,28.8,17,1.2
77,autumn,large,medium,9.06,8.4,87,0.996,224.286,18.25,11,17.2,8,0,1.5,1
78,winter,medium,low,7.7,5.9,173.75,3.778,72.6,2,558.75,13,0,5.7,0,2.2
79,spring,small,medium,8.07,8.1,6.167,0.735,124,37.375,317,3.6,0,4.8,3.1,1
80,winter,medium,medium,7.6,10.8,7.333,4.698,40,1.8,85.4,7.6,21.6,1,8.7,4.2
81,autumn,medium,high,8.43,10.7,10.078,0.05,1168,31.333,60,4.5,0,1.7,15.8,6
82,winter,medium,medium,7.3,9.9,47.229,4.93,233.7,61.556,102.333,3.1,13.7,0,8.2,2.1
83,winter,medium,high,8.8,9.5,41.5,5.41,3466.65991,64.389,19,10.5,21.5,1,0,0
84,summer,medium,medium,8.1,10.7,51.113,3.14,10,60,69.93,18.3,0,1.8,0,31.2
85,winter,medium,medium,7,10.77,41.163,4.408,737.5,55,214,12.32,3.9,2.2,6.2,0
86,spring,small,low,8.35,4.9,NA,0.846,153.75,45,35.2,2,0,7.7,4.7,22.1
87,summer,small,medium,7.4,11.7,30.125,3.73,128.571,67.5,98.25,15.6,0,0,13.2,16.7
88,spring,small,high,5.6,6,64.093,4.665,5738.33008,49,91.111,10,0,0,0,2.4
89,summer,small,medium,7.6,11.3,20.083,1.013,81,16.833,58.374,68.05,0,0,9.9,0
90,winter,large,medium,8.7,9.9,125.6,5.164,239,6,303.33301,0.8,4.1,0,6.4,6.8
91,spring,large,low,7.8,10.7,70,3.318,101.25,12.889,101.455,19.4,1.9,0,1.8,0
92,winter,medium,medium,8.4,9,57.848,8.688,124.364,59.429,45,3.8,8.9,1.2,1.2,0
93,winter,large,high,8,10.8,27.4,1.873,122.5,44,10.75,1.1,21.5,1.2,5.9,0
94,summer,large,low,8.87,8.2,NA,0.701,175,51.111,49.333,23.8,10.4,2.6,17.7,3.4
95,spring,medium,medium,7.9,11.8,3,1.443,120,159.5,54.916,24.917,0,2.4,20.4,3.3
96,winter,medium,high,8,6,5.889,2.68,217.75,23,89.625,0.5,1.5,4.4,0,1.9
97,spring,large,high,8,6.2,12.444,7.195,96.833,104.222,186.5,22.9,0,0,5.9,0
98,summer,medium,low,8.9,10.6,22.286,2.323,54.778,75.875,200.231,4.3,16.2,0,0,0
99,spring,medium,high,6.6,10.7,27.233,1.588,380,51.75,272.22198,2,0,0,8.5,0
100,winter,small,low,7.8,3.2,85.982,1.208,52.2,38.75,111.375,0.4,9.7,1.2,1.5,1
101,winter,small,high,7.7,5.3,131.39999,1.535,102.5,23,239,0.6,0,0,15.8,1.9
102,spring,medium,medium,7.8,6.2,56.717,3.07,21.571,102.364,154.125,6.8,28.2,2.4,0,0
103,autumn,medium,high,7.5,10.8,50,2.899,371.11099,84.3,269.66699,2.3,0,4,0,2.9
104,winter,large,low,6.4,6.35,34.5,0.13,178.57001,85.5,39,92.667,15.2,2.6,7.1,0
105,autumn,medium,medium,7.8,10,38.125,1.921,227.60001,261.60001,246.66701,1.5,2.1,0,3.6,12.5
106,spring,small,medium,6.6,7.3,48.429,8.984,429.20001,144.66701,279.06601,2.5,2.9,0,5.4,0
107,spring,small,high,8.1,10.5,22.35,4.508,25,75,40,3.2,19.6,0,0,3.9
108,summer,small,high,8.7,11.1,NA,3.561,505,27.5,7,28.567,0,3.5,1,0
109,autumn,small,high,8.43,11.5,43,4.825,723.66699,1,15,12.1,17.1,12.7,0,1.4
110,winter,medium,high,8,6,0.8,2.443,10,4.25,NA,0.8,38.8,0,0,0
111,summer,medium,high,8.16,10.8,8.69,1.534,51.111,4,17.333,NA,2,0,31.8,0
112,spring,medium,low,8.25,7.9,44.205,3.444,5.8,166.72701,26,2.8,21.1,0,0,0
113,autumn,small,high,8.1,9.4,11.818,10.416,206.53799,7.4,16.662,0.8,12.5,0,0,7.1
114,winter,medium,low,8.05,1.5,53.425,0.33,1081.66003,37.857,16,0.8,3.4,0,1.4,0
115,autumn,medium,medium,8,9.9,5.326,3.9,10,54,11,3,14.5,0,4.5,1.5
116,summer,small,high,9.7,11.21,3.5,0.406,10,8.692,249.25,NA,0,0,0,0
117,winter,small,medium,8.6,9.9,21.95,1.51,914,143.71001,6.2,4.9,7,0,0,2
118,winter,large,medium,8.3,10.2,74.667,2.55,246.364,3.333,115,3.2,0,0,0,0
119,summer,large,low,8.3,11.7,10.207,1.328,60,36,71,2.5,5.6,0,0,1.9
120,spring,medium,high,8.2,10.2,36.248,7.16,24064,26,252.5,3,0,5,13.1,2.4
121,autumn,small,low,7.72,13.4,0.222,3.33,123.333,55,27.5,5.233,0,0,2.6,0
122,spring,large,medium,7.93,11.17,42.636,5.078,56.364,10,14,3.5,20.1,0,1.6,5.2
123,spring,small,low,8.1,12.5,12,3.14,27.5,181,222.286,6.429,0,3.7,0,10.2
124,winter,small,medium,7.5,10.7,7.838,2.163,430,26.625,138.5,41,0,0,12.7,0
125,winter,large,low,8,10.29,41.25,5.694,84.667,1,50.455,1.1,1.6,0,52.5,0
126,winter,small,medium,7.77,10.5,4.575,4.17,486.5,19.111,140.517,0.5,0,11,33.2,0
127,winter,small,medium,8.4,11.8,57.75,1.726,931.83301,87.333,6.667,50.225,36.6,1.4,17,6.1
128,spring,medium,high,8.6,7.9,14.32,3.734,10,12.75,326.85699,0.5,19.6,3.5,0,6.6
129,winter,small,high,8.3,9.8,40.02,4.188,96.667,41.3,177.625,5.111,31.9,0,0,2.4
130,winter,small,high,9.1,11.7,55.35,1.335,25.833,34.636,13.6,11.1,22,5.3,49.4,1.7
131,winter,medium,medium,7.6,10.8,13,2.64,31.333,187,304,2.338,5.4,1.1,0,18.6
132,winter,large,high,9,10.5,11.088,0.23,92.375,3,66.75,2.7,41,0,0,2.7
133,winter,medium,medium,8.4,11.5,1.45,1.67,37.5,37,221.278,15.3,7.3,1.9,0,4.9
134,autumn,small,medium,7.4,NA,94.405,6.045,13.5,151.33299,11.8,0.3,1.7,8.3,0,0
135,spring,small,medium,7.9,11.9,7,3.617,196,34.5,276,5.544,20.6,2.1,7.5,0
136,autumn,medium,high,7.2,8.3,39,4.86,46.2,58.875,58.623,3.3,1,0,22.9,0
137,winter,medium,low,8.24,11,35.66,1.212,10,58.222,6,16,2.6,0,0,0
138,spring,small,medium,7.925,6.3,11,0.826,83.75,32.5,13.2,1.4,21.7,0,0,0
139,spring,medium,low,8.22,10,31,1.655,20,24.667,98.143,2,26.5,3.7,2.7,2.7
140,winter,small,medium,9.1,8.8,10.556,0.9,137.27299,30.75,61.5,1,1.5,0,0,0
141,autumn,small,medium,8.56,8.4,10.975,1.415,225,2,197.14301,6.4,1.9,0,9.6,1.6
142,spring,medium,high,7.8,8.9,65.333,6.513,88.182,13,432.909,0.6,1.2,1.9,4.7,3.2
143,spring,medium,high,7.84,7.1,37.6,0.658,578,180.66701,14,14.7,38.5,4.3,3.3,0
144,winter,small,high,8,4.5,79.077,0.308,920,346.16699,52.875,6.5,4,6.2,0,2.5
145,summer,medium,high,8.47,4.4,10.936,4.03,196.66701,3.222,147.83299,3,6,0,1.2,1.9
146,autumn,medium,high,7.29,8.1,48.667,7.74,161.81799,26.6,232.83299,NA,4.1,0,0,0
147,winter,medium,high,7.3,10.2,38.902,6.54,4073.33008,7.75,123.333,98.817,0,0,0,2.4
148,spring,medium,high,9.5,10.6,40.226,3.829,60,2.5,105.727,32,0,0,0,0
149,spring,medium,high,7.5,10.68,4.083,0.77,758.75,3.545,3,22.5,28,0,1.2,0
150,autumn,small,low,7.8,10.5,26.76,9.248,91.833,22.2,188.66701,2.15,0,0,9.9,6
151,autumn,medium,high,8.5,10.7,29.775,6.64,236,15.6,18.293,0.8,12.4,2.9,32.9,0
152,autumn,medium,high,7.74,3.6,88,2.31,90,236.39999,255.28,53.1,0,1.2,0,0
153,spring,medium,low,7.8,4.5,194.75,45.65,32.5,20,313.60001,27.618,4.6,2.2,2.6,0
154,spring,medium,low,7.9,10.2,127.833,1.875,37.778,44.667,228.364,1.2,0,0,0,4.1
155,winter,small,medium,7.09,9.8,100.83,1.651,16.2,12,75.207,15,1.9,0,0,0
156,winter,medium,medium,7.6,11.2,94,3.235,1131.66003,16,1,0.8,15.9,0,0,7.2
157,winter,small,medium,8.3,9.8,34.037,0.673,34.333,1,277.33301,21,5.9,2.3,16.7,0
158,spring,medium,low,7.9,10.5,13.5,2.316,110,45.9,40.667,3.3,0,1.7,0,15.1
159,autumn,large,medium,8,5.8,19.22,1.572,32.5,20.667,218,3.2,14.6,0,0,1.4
160,winter,medium,low,7.4,10.6,82.857,4.908,27.286,47.5,244,30,0,0,11.1,0
161,summer,large,high,6.6,9.7,73.25,4.053,345.45499,102,320.39999,20.6,0,0,12.6,1.6
162,winter,medium,high,8.1,5.7,16,0.102,32.727,70,43.5,93.683,21.7,0,42.4,0
163,autumn,small,high,8.8,9.5,7.613,1.72,103.333,209.85699,169.00101,5.555,0,0,8.3,1.2
164,spring,small,medium,7.9,12.6,82.852,2.805,421.66699,136.75,132.54601,21.9,0,0,18.2,0
165,spring,medium,high,7.9,10.4,63.292,4.82,215.714,467.5,127,13.1,0,0,0,0
166,spring,small,high,8.6,9,32.3,9.773,76.667,173,171.272,88.255,0,0,64.6,0
167,spring,medium,high,9.1,10.8,11.867,3.978,1990.16003,111.25,232.89999,3.6,8.6,0,4.5,2.9
168,spring,medium,medium,7.6,11.1,8,3.923,60.11,16.8,121,40,9.1,0,0,0
169,spring,medium,low,8.2,6,7,2.302,18.333,221.89999,275.14301,6.9,0,0,5.1,1.7
170,autumn,large,low,7.3,11.1,31.091,1.47,627.27301,10.667,142,9.384,0,11.3,7,7
171,summer,small,medium,8.3,6.1,10.5,0.23,255,27.667,23.485,11.7,13.2,2,0,0
172,spring,large,medium,8.15,12.9,391.5,4.94,153,1,23,110.456,12,2.2,6.9,1.7
173,winter,medium,medium,8.1,10.9,104.818,0.758,118.571,82.222,97.58,5.609,0,0,0,0
174,autumn,small,high,8.6,7.4,71.444,1.223,18,50.889,137.778,17.491,0,2.7,0,1.6
175,summer,medium,medium,7.62,7.1,23.25,1.519,14.75,102.333,6.5,27.5,1.2,0,0,0
176,winter,medium,medium,8.5,7.1,32.4,1.718,12.5,159.16701,17,20.8,72.6,0,8.3,1
177,spring,small,medium,7.6,9.8,59.067,2.22,346.66699,16,262.72699,1.1,5.6,0,2.4,0
178,summer,large,high,8,8.9,2.933,1.527,103,234.5,86.997,81.54,10.5,0,0,25.6
179,spring,small,high,8.4,9.8,82.111,3.02,53.846,38.625,19,5.5,8,0,0,0
180,winter,large,medium,8.5,10.1,58.331,3.2,176.66701,564.59998,201.778,NA,0,2,77.6,0
181,summer,medium,medium,6.5,10.53,151.83299,2.942,137,27,61.6,1.1,7.6,13.4,0,0
182,summer,large,medium,7.8,3.6,7.25,9.715,155,267.75,125.8,0.6,2.1,0,0,0
183,autumn,medium,medium,8.06,3.3,1.549,1.051,32,66.4,75.333,1.3,0,0,0,0
184,winter,medium,high,7.35,8,54.19,0.672,40,48,56.667,8.155,11.2,4.6,0,0
185,summer,small,medium,7.3,10,2.2,NA,20,61.25,187.05701,0.3,1.7,1.4,0,0
186,winter,large,medium,8.4,10.8,2.111,0.866,109,53,2.5,46.075,0,5,4.6,2.3
187,summer,small,high,8.2,11.6,49.9,2.978,146.66701,48.667,21.3,5.083,2.9,1.4,2.2,3.2
188,winter,medium,high,8.7,8.2,53.102,2.603,1729,51.125,351.60001,8.957,2.1,2.2,3.9,0
189,spring,small,medium,8.55,11.3,NA,3.726,82.1,12,88.5,3,18.4,4.6,17.8,0
190,autumn,large,high,8.5,9.5,12.778,3.245,17.778,13,44.136,2.86,6.4,0,0,0
191,summer,small,medium,8.5,6.5,95.367,4.071,10,27.25,81.558,26.8,16,0,0,1
192,spring,medium,medium,8.5,12.5,60.8,0.86,125.333,19.727,122,5.2,5,3,0,0
193,autumn,large,high,8,11.3,50,2.8,172.5,1.333,120.889,31,32.8,0,0,0
194,summer,small,high,8.3,12,208.364,2.304,NA,104.727,3,17.2,16.4,0,5.5,4.3
195,summer,medium,low,8.1,9.8,57.75,1.39,215.556,71,215.5,2,13.2,2.5,6.8,0
196,summer,large,low,8.4,9,17.375,4.459,2082.8501,9.667,284,2,12,4.6,0,0
197,summer,large,medium,7.7,7,10.4,0.699,65.455,20,138.7,5.2,5.2,0,0,1
198,summer,large,high,8.2,9.9,139.989,2.822,208.33299,4,11.818,3,3.1,0,0,1.4
199,autumn,large,medium,8.3,5.5,5.83,1.287,76,238.2,20.75,NA,16,1,0,2.2
200,autumn,medium,high,8.3,11.8,28.333,0.381,27.069,64,167.89999,31.738,0,0,32.1,0
3)
winter     medium     medium     8.00000     9.40000     11.00000     6.23800     643.00000     105.00000     124.20000     54.36700     2.90000     4.70000     0.00000     4.30000     11.70000     21.40000     0.00000
spring     small     medium     8.70000     11.10000     29.20000     1.87000     1495.00000     33.80000     76.33300     1.30000     32.50000     15.70000     0.00000     2.40000     0.00000     0.00000     1.90000
winter     small     high     8.00000     3.40000     44.00000     5.33000     62.50000     21.08300     46.43800     XXXXXXX     18.90000     0.00000     4.80000     11.50000     0.00000     0.00000     0.00000
spring     medium     medium     8.53000     4.80000     15.54100     0.91000     1386.25000     137.60001     296.00000     24.55600     2.40000     0.00000     0.00000     6.60000     1.70000     0.00000     0.00000
summer     small     low     8.66000     11.40000     3.27500     1.42000     96.66700     197.83299     170.00000     20.87000     55.50000     3.80000     0.00000     0.00000     9.90000     4.10000     1.00000
autumn     medium     high     7.19000     10.10000     4.32600     3.67800     89.60000     77.33300     116.20000     5.62000     1.20000     11.30000     1.00000     4.00000     3.60000     0.00000     0.00000
summer     large     medium     8.10000     7.60000     17.75000     5.13200     43.75000     36.30000     7.65400     XXXXXXX     1.20000     1.00000     3.20000     0.00000     5.80000     0.00000     0.00000
summer     medium     medium     8.50000     8.50000     4.54500     2.95400     8.00000     35.33300     152.33299     4.50000     0.00000     4.60000     3.90000     0.00000     15.30000     0.00000     0.00000
winter     medium     medium     7.50000     7.80000     136.00000     1.32000     122.85000     16.00000     104.00000     4.30000     56.80000     4.60000     1.70000     1.70000     8.20000     0.00000     1.40000
I love this class
summer     medium     medium     8.40000     11.60000     12.53600     2.67000     101.00000     12.75000     253.25000     6.20900     8.70000     0.00000     0.00000     0.00000     0.00000     0.00000     5.50000
summer     small     high     8.30000     9.60000     16.00000     6.18800     28.00000     XXXXXXX     14.35400     1.00000     32.10000     4.30000     1.20000     1.30000     20.00000     0.00000     31.60000
winter     small     medium     8.20000     9.40000     81.33300     3.83300     92.00000     104.50000     213.00000     XXXXXXX     0.00000     0.00000     10.80000     7.80000     22.10000     0.00000     0.00000
summer     small     high     7.91000     9.80000     77.36400     8.75900     10.00000     57.60000     173.75000     30.40000     24.80000     0.00000     11.80000     1.00000     1.90000     0.00000     2.70000
summer     large     high     7.61000     9.60000     12.14600     1.44800     6400.00000     3.00000     624.73297     XXXXXXX     1.90000     5.00000     3.50000     0.00000     1.10000     16.60000     2.90000
winter     large     high     7.55000     11.10000     4.70000     3.77300     197.90900     97.33300     194.10001     4.00000     9.20000     1.00000     1.40000     1.60000     0.00000     10.10000     2.20000
spring     medium     medium     7.78000     8.30000     47.77800     4.53500     39.00000     18.66700     175.04601     16.00000     2.20000     53.60000     0.00000     0.00000     0.00000     6.80000     0.00000
autumn     medium     high     7.14000     10.30000     XXXXXXX     1.73200     103.33300     191.75000     183.66701     2.10000     1.10000     3.90000     8.00000     1.90000     0.00000     0.00000     1.50000
summer     small     low     9.00000     6.50000     65.75000     0.44500     271.25000     16.00000     391.75000     2.00000     39.70000     4.10000     3.30000     0.00000     0.00000     1.90000     0.00000
autumn     small     medium     7.70000     11.00000     49.62500     3.68500     245.00000     4.00000     287.00000     6.80000     35.50000     0.00000     13.60000     4.60000     1.20000     0.00000     1.40000
summer     small     medium     7.83000     3.20000     9.05500     2.23100     12.50000     14.66700     84.00000     14.77500     0.00000     0.00000     0.00000     2.10000     4.10000     11.50000     1.40000
spring     small     high     7.57000     9.20000     22.45500     1.71500     105.55600     144.00000     285.71399     20.82900     3.10000     0.00000     0.00000     0.00000     6.10000     0.00000     14.40000
autumn     large     low     7.75000     8.70000     63.51000     0.63000     102.75000     125.66700     18.00000     2.80000     32.80000     25.40000     2.00000     1.20000     27.60000     12.40000     0.00000
winter     large     high     7.20000     5.30000     9.00000     0.73500     2167.37012     39.00000     233.50000     13.10000     2.50000     0.00000     0.00000     1.00000     0.00000     0.00000     3.20000
spring     large     high     7.79000     7.10000     29.50000     1.58700     235.00000     28.62500     11.50000     11.60000     5.30000     0.00000     0.00000     3.50000     1.40000     10.30000     0.00000
spring     medium     high     8.21000     9.70000     12.18200     3.97600     165.00000     9.00000     84.46000     3.00000     17.30000     0.00000     0.00000     0.00000     13.30000     1.60000     5.80000
autumn     medium     high     7.40000     6.30000     26.00000     0.46100     11.11100     3.80000     61.44400     XXXXXXX     3.30000     40.70000     13.50000     1.90000     7.70000     0.00000     0.00000
autumn     small     high     6.80000     10.70000     77.00000     6.20000     160.00000     9.00000     XXXXXXX     75.00000     30.30000     0.00000     35.10000     3.40000     2.70000     0.00000     3.90000
spring     small     high     8.00000     1.80000     5.27300     1.00300     20.00000     36.90900     186.00000     0.80000     31.10000     0.00000     7.50000     0.00000     0.00000     0.00000     0.00000
autumn     medium     medium     8.20000     6.70000     53.00000     8.54300     205.66701     7.30000     771.59998     0.50000     3.30000     0.00000     4.70000     0.00000     0.00000     42.10000     3.60000
autumn     medium     medium     7.40000     9.30000     8.30000     5.09900     49.00000     19.11100     211.66701     2.10000     1.40000     6.70000     1.70000     0.00000     7.50000     0.00000     7.80000
winter     medium     medium     8.70000     10.30000     26.00000     3.78000     133.63600     132.50000     108.00000     25.00000     2.20000     1.00000     1.90000     0.00000     1.00000     0.00000     0.00000
