1)
  season   size  speed mxPH mnO2     Cl   NO3   NH4   oPO4   PO4 Chla   a1   a2  a3  a4   a5   a6
1 winter  small medium 7.35 10.0  82.86 6.238 578.0   1.25 122.0  2.3 54.4  0.0 0.0 0.0 34.2  8.3
2 spring medium   high 8.70 12.0  29.20 0.102  98.2  33.80 284.0 68.0  0.0 21.1 2.0 0.0  4.0  0.0
3 summer  large medium 7.09 11.6  40.17 2.220 346.7 246.00    NA  3.3  3.3 53.6 0.0 0.0 13.3  0.0
4 spring  small    low 7.74  4.8   1.55 0.461 142.0  32.50 138.7  0.8  2.4  5.2 0.0 0.0  0.0  1.4
5 autumn  small   high 7.75  9.7   5.27 3.561 233.7  58.22  97.6  3.2  4.1 21.5 1.7 0.0  0.0  0.0
6 summer medium   high 9.10 10.0 127.83 3.778  58.5   1.33 249.2 28.4 52.4  0.0 0.0 1.2  0.0 12.6
   a7
1 0.0
2 3.9
3 9.7
4 2.9
5 0.0
6 0.0
2)
,season,size,speed,mxPH,mnO2,Cl,NO3,NH4,oPO4,PO4,Chla,a2,a4,a6,a7
153,autumn,small,high,8.15,9.8,7,3.73,35,18.667,111.375,3.1,0,2.2,0,0
154,autumn,medium,low,7.9,6,6.3,0.445,25,109,228.364,5.8,13.2,0,42.7,0
155,winter,large,medium,8.6,5.9,100.83,1.172,11.111,9.667,75.333,25,0,0,2,5.8
156,spring,large,high,8.4,6,45.273,3.235,1911,66.4,54.916,12.32,4.1,0,0,0
157,spring,medium,high,8.3,10.9,34.037,2.163,122.5,26.625,47,3,3.4,1.2,16.6,0
158,spring,small,low,8.5,10.5,13.5,0.13,118.571,54.1,76.333,1.5,0,2.6,0,0
159,summer,large,medium,8,8.1,3.136,0.658,51.111,20.667,6.667,1.3,0,2,7.9,0
160,summer,medium,high,8.3,6,NA,1.212,18.429,47.5,56.667,6.5,0,0,0,0
161,winter,large,low,7.4,10.29,29.775,1.873,160,16,432.909,20.6,0,3.5,8.3,0
162,spring,large,medium,8.2,10.68,87,NA,32.727,102,624.73297,2.1,0,11.5,0,0
163,summer,medium,low,7.7,8.5,42.636,1.72,4073.33008,3.222,101.455,5.555,13.7,2.2,15.7,1.7
164,summer,medium,medium,8.1,12.9,49.9,1.013,421.66699,1.8,186.5,31.738,20.1,0,0,7.8
165,winter,small,medium,7.3,3.2,16,0.672,101.667,14.667,123.333,0.9,1.7,1.3,0,3.9
166,autumn,medium,low,8.2,6.35,60.8,0.73,66.667,173,11,4.5,0,0,0,10.8
167,spring,small,low,8,11.1,53.425,4.508,137.27299,51.111,15,3.6,4.6,1,0,2.9
168,autumn,large,low,6.4,11.1,63.625,0.735,120,27.5,43.5,40,0,0,17.1,0
169,spring,medium,high,8.2,11.4,15,2.302,51.429,12,40,8.155,11.6,28.8,33.2,1.7
170,winter,medium,medium,8.06,11.8,73.25,3.9,627.27301,36.3,6,6.209,5.9,0,0,1.4
171,winter,medium,high,8.24,6.1,95.367,1.42,17.778,27.667,272.22198,5.2,0,3,17.2,0
172,spring,small,high,8.4,6.2,9,5.078,370,37.857,177.625,23.8,6,5.3,5.9,1.4
173,autumn,small,low,7.9,4.5,104.818,5.414,124.364,7.4,140.517,1.4,8,0,42.4,6.1
174,spring,large,medium,8,10.8,71.444,3.14,60,6,60,17.491,4.6,0,0,1.9
175,summer,small,medium,8.4,10.6,94,5.41,137,37,18,53.1,7.6,5,3.3,1.6
176,autumn,medium,medium,8.6,11.3,43,1.51,5738.33008,12,116.2,20.8,15.7,0,0,1.9
177,autumn,small,low,7.9,10.3,4.575,3.678,146.66701,39,71,5.45,1.5,0,0,0
178,spring,large,high,8.1,13.1,2.933,7.83,6400,132.5,86.997,22.9,9.7,3.7,0,0
179,winter,small,medium,7.9,9.5,34.5,1.051,32,38.625,219.909,15.3,14.7,0,0,1.9
180,winter,small,high,9,9.4,4.545,0.406,72.6,7.75,194.10001,27.5,3.9,4.4,0,0
181,autumn,medium,high,8.56,7.8,7.613,4.188,103.333,70,6.2,4.3,3.8,0,1.2,1
182,summer,small,high,7.9,10.1,7.25,1.003,235,77.333,7.654,14.7,5,0,0,1.6
183,autumn,medium,low,8.5,8.4,49.625,2.954,53.846,60,23,11.7,1.2,3.4,0,1.4
184,spring,small,medium,8.5,11.6,22.32,4.555,40,45,244,24.556,2.9,4.6,6.7,0
185,autumn,medium,medium,8.1,9.8,2.2,0.699,54.778,54,187.05701,92.667,1.7,0,0,0
186,winter,large,high,8.3,10.8,208.364,9.248,109,20,265.25,3,0,1,0,0
187,winter,large,high,8.1,9.9,50,2.978,1131.66003,21.083,21.3,5.5,0,0,0,0
188,winter,small,high,6.6,6,32.4,2.805,461.875,20,313.60001,75,0,2.2,15.8,0
189,winter,medium,medium,8.55,10.8,136,2.55,81,51.111,607.16699,3,5.6,1.7,52.5,0
190,winter,large,high,6.6,1.5,7,0.923,10,78.333,45,22.5,7.5,0,17.8,0
191,summer,small,high,8.5,9.8,15.541,4.071,103,NA,81.558,NA,0,0,10.1,5.9
192,winter,medium,medium,8.1,7.9,32.3,0.86,125.333,182.42,169.00101,0.6,1,0,0,2.1
193,summer,large,medium,8.3,11.3,20.625,6.54,52.2,97.333,50,9.384,0,0,0,1.7
194,autumn,small,medium,7.77,10.7,6.167,9.08,239,236.39999,91.111,1.3,0,0,5.5,3.2
195,summer,large,medium,8.1,11.3,12.444,2.586,380,125.667,215.5,2,13.2,0,6.8,0
196,summer,medium,medium,8.4,10.4,17.375,4.93,215.714,27,79.75,5.544,12,11,0,2.9
197,spring,large,high,7.4,10.6,19.22,1.208,914,53,105.727,4.667,7,0,10.3,1
198,summer,medium,medium,8.1,9.4,139.989,2.68,3515,3,344.60001,20.578,10.4,0,7,0
199,autumn,large,medium,8.4,1.8,2.75,1.732,2082.8501,39,20.75,4.3,12.5,0,0,0
200,autumn,medium,high,8.7,11,5,0.33,27.069,261.60001,6,27.618,4.7,0,0,2.4
3)
winter     small     medium     7.35000     10.00000     82.85700     6.23800     578.00000     1.25000     122.00000     2.30000     54.40000     0.00000     0.00000     0.00000     34.20000     8.30000     0.00000
spring     medium     high     8.70000     12.00000     29.20000     0.10200     98.18200     33.80000     284.00000     68.05000     0.00000     21.10000     2.00000     0.00000     4.00000     0.00000     3.90000
summer     large     medium     7.09000     11.62000     40.16700     2.22000     346.66699     246.00000     XXXXXXX     3.30000     3.30000     53.60000     0.00000     0.00000     13.30000     0.00000     9.70000
spring     small     low     7.74000     4.80000     1.54900     0.46100     142.00000     32.50000     138.70000     0.80000     2.40000     5.20000     0.00000     0.00000     0.00000     1.40000     2.90000
autumn     small     high     7.75000     9.70000     5.27300     3.56100     233.70000     58.22200     97.58000     3.20000     4.10000     21.50000     1.70000     0.00000     0.00000     0.00000     0.00000
summer     medium     high     9.10000     10.00000     127.83300     3.77800     58.50000     1.33300     249.25000     28.40000     52.40000     0.00000     0.00000     1.20000     0.00000     12.60000     0.00000
spring     medium     medium     8.15000     10.30000     47.22900     3.97800     76.66700     105.00000     138.50000     3.20000     1.10000     0.00000     2.60000     3.90000     0.00000     0.00000     0.00000
winter     small     high     7.90000     8.00000     9.00000     4.99000     90.00000     53.62500     771.59998     0.30000     24.00000     1.60000     3.90000     0.00000     15.30000     0.00000     0.00000
winter     large     medium     8.10000     3.60000     151.83299     0.75800     122.85000     8.69200     7.00000     3.00000     5.30000     5.40000     1.00000     6.90000     9.20000     0.00000     0.00000
I love this class
spring     large     high     8.35000     10.20000     64.00000     1.87000     56.36400     12.75000     246.66701     11.84000     0.00000     0.00000     0.00000     0.00000     5.20000     4.10000     0.00000
autumn     small     medium     7.83000     11.50000     16.00000     9.71500     92.00000     XXXXXXX     14.35400     1.00000     2.20000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
autumn     medium     high     8.20000     9.60000     53.33300     1.22300     21.57100     60.83300     213.00000     0.30000     43.50000     0.00000     0.00000     7.80000     1.20000     8.70000     0.00000
summer     large     high     7.20000     3.40000     5.88900     8.75900     10.00000     10.80000     17.00000     98.81700     0.00000     25.40000     3.40000     0.00000     1.20000     17.00000     2.70000
summer     medium     high     8.40000     10.90000     2.11100     3.02000     46.20000     13.00000     388.16699     5.08300     16.50000     21.60000     1.20000     5.00000     0.00000     0.00000     6.00000
autumn     large     medium     9.06000     8.10000     4.70000     2.60300     14.75000     72.00000     171.27200     1.10000     0.00000     0.00000     3.30000     7.70000     0.00000     0.00000     0.00000
spring     medium     high     7.78000     10.60000     53.10200     1.41500     15.00000     180.66701     120.88900     4.50000     2.90000     0.00000     1.00000     1.90000     3.90000     21.40000     0.00000
summer     small     medium     7.90000     XXXXXXX     32.54000     1.44300     103.33300     136.75000     361.00000     0.50000     81.90000     9.10000     0.00000     2.40000     3.40000     0.00000     3.20000
summer     small     high     7.80000     9.90000     10.40000     7.16000     486.50000     49.00000     52.87500     XXXXXXX     13.60000     0.00000     2.40000     0.00000     0.00000     0.00000     0.00000
winter     medium     medium     8.05000     9.80000     41.50000     1.52700     133.63600     564.59998     287.00000     3.70000     35.50000     0.00000     13.60000     4.60000     10.60000     1.60000     0.00000
winter     medium     medium     7.80000     10.70000     3.50000     4.82500     244.60001     87.33300     143.75000     16.00000     17.10000     0.00000     1.20000     1.10000     4.00000     11.50000     0.00000
spring     small     low     8.30000     10.50000     22.45500     4.05300     65.45500     15.60000     108.00000     21.90000     1.90000     0.00000     0.00000     2.30000     0.00000     0.00000     0.00000
spring     large     medium     9.00000     11.10000     173.75000     3.24500     39.00000     48.66700     44.13600     7.60000     4.00000     6.40000     10.60000     5.70000     27.60000     0.00000     0.00000
winter     small     high     8.30000     5.30000     57.75000     1.71500     430.00000     151.33299     58.37400     1.70000     12.70000     1.00000     3.50000     0.00000     0.00000     0.00000     6.60000
winter     small     high     7.84000     3.30000     63.51000     8.54300     271.25000     10.00000     11.50000     5.60900     13.00000     8.60000     0.00000     0.00000     16.20000     0.00000     3.40000
spring     medium     high     8.60000     8.90000     14.32000     45.65000     1990.16003     120.50000     285.71399     XXXXXXX     4.10000     4.60000     8.80000     0.00000     9.50000     0.00000     0.00000
spring     large     high     8.70000     5.70000     12.53600     0.86600     112.85700     44.66700     222.28600     2.00000     69.90000     4.30000     0.00000     4.90000     6.70000     3.90000     4.90000
autumn     small     high     7.40000     8.30000     77.00000     0.63000     20.00000     144.66701     66.75000     9.00000     25.40000     5.60000     1.70000     12.70000     2.50000     0.00000     4.10000
spring     medium     low     8.00000     6.30000     0.22200     3.90800     20.00000     234.50000     124.20000     0.80000     31.10000     0.00000     4.10000     2.40000     0.00000     0.00000     2.50000
winter     large     high     7.80000     11.70000     56.71700     2.81800     134.00000     25.16700     167.89999     2.80000     6.70000     0.00000     14.60000     1.70000     0.00000     3.60000     3.60000
autumn     medium     medium     7.80000     9.30000     8.30000     2.89900     124.00000     19.11100     154.12500     0.80000     3.80000     16.00000     1.20000     4.60000     7.50000     31.80000     0.00000
winter     medium     high     8.84000     10.30000     30.12500     1.65100     10.00000     7.66700     262.72699     2.00000     39.10000     17.10000     1.40000     0.00000     28.80000     0.00000     2.20000
winter     small     high     8.50000     9.80000     20.08300     3.02000     124.16700     159.16701     127.00000     0.30000     17.00000     0.00000     10.30000     1.00000     5.50000     5.10000     1.20000
