1)
"","season","size","speed","mxPH","mnO2","Cl","NO3","NH4","oPO4","PO4","Chla","a1","a2","a3","a4","a5","a6","a7"
"69","winter","medium","medium",8,6,82.852,0.23,31.333,220.75,351.60001,9,54,4.1,3.4,7.6,44.4,0,2.1
"70","winter","medium","low",8.1,7.6,39.109,6.188,155,61.182,388.16699,18.33,29.5,4.9,0,3,6.4,0,1.7
"71","spring","small","medium",8.7,6.7,5.83,1.726,578,151.125,16,9.384,0,2.1,0,2.4,8,5.5,0
"72","summer","medium","low",7.62,11,94.405,0.663,2167.37012,84.3,105.727,5.2,3.6,3.8,0,2,13.3,1.5,0
"73","autumn","small","medium",7.3,11.1,7.613,9.08,5.8,16,72.696,19.4,5.9,2.9,3.3,0,4.1,21.4,0
"74","autumn","large","high",8.1,6.2,29.775,0.33,15,58.222,249.25,2,52.2,0,0,2.2,9.5,12.7,0
"75","spring","medium","high",8,9.8,26,5.33,12.5,100,132.54601,3,12.3,0,17.6,0,11.3,77.6,1
"76","spring","small","low",8.6,8.5,36.248,5.164,52.2,191.75,171.272,18.37,1.9,7.3,6.6,0,0,0,0
"77","summer","large","high",7.9,10.5,8,0.735,10,44.667,391.75,0.3,46.9,0,1,3.5,6.6,6.9,1
"78","summer","small","high",7.7,5.9,63.292,1.921,91.833,51.125,85,2.8,74.2,12,3.9,0,0,0,1.2
"79","spring","medium","medium",7.19,10.77,21.95,0.658,32.5,137.60001,6.75,3.6,14.4,4.6,5,11.3,5,0,4.1
"80","winter","medium","medium",7,11.17,41.25,4.508,430,64,49.333,1,1.5,0,0,3.4,4.9,0,0
"81","spring","medium","high",8.2,10.6,65.75,1.732,27.069,85.5,284,5.544,8.7,0,2.5,4.6,22.1,1.5,1.4
"82","winter","large","high",8.07,9.2,53,2.273,96.667,104.727,219.909,10,0,40.7,0,0,28.8,8.2,0
"83","winter","medium","high",7.4,11,2.111,1.519,643,61.25,277.33301,21,56.8,0,21.9,1,5.8,6.4,0
"84","summer","medium","high",8.55,10.5,61.05,8.984,10,12.75,296,22.5,1.2,5.8,1.6,1.8,0,0,0
"85","autumn","medium","high",7.9,10.8,37.6,3.33,737.5,13,77.434,12.32,3.7,28,11.8,3.2,1.9,17,25.6
"86","winter","medium","low",7.6,4.9,28.333,0.846,14.75,8.692,35.2,88.255,0,0,0,0,16.2,15.7,0
"87","summer","large","medium",7.6,6.5,38.125,1.288,1081.66003,12,169.00101,3.2,2.8,0,0,0,2.7,0,0
"88","winter","medium","medium",7.8,10.6,44.205,6.2,5738.33008,48.667,120.889,4.3,0,2,1.2,0,0,0,0
"89","spring","small","high",8.3,9.7,65.333,1.527,172.5,282.16699,61.5,8.1,0,0,6.8,5,7.5,0,0
"90","spring","medium","medium",6.4,10.7,125.6,2.102,81,6,72.9,14.775,50.6,0,0,0,8.6,7.5,0
"91","autumn","medium","medium",7.8,7.8,13,3.318,32,53,127,18.3,1.1,5.5,6.3,0,0,22.9,0
"92","winter","medium","low",7.6,8.9,23.825,5.099,2082.8501,44,265.25,23.8,6.5,1.7,22.9,1.2,20.8,15.8,0
"93","winter","small","high",8.5,6.6,131.39999,5.456,34.333,36,11.5,72.478,1.4,5.6,0,1.7,11.2,0,1
"94","spring","small","medium",7.77,10.2,12,2.443,137,24.667,200.231,2,64.9,3.1,0,1.6,0,1,1.9
"95","spring","medium","high",8.3,11.8,3,0.05,37.778,159.5,285.71399,2.5,0,15.2,5.5,0,7.5,20.4,3.3
"96","winter","medium","high",7.83,6,5.889,1.572,40,23,138.5,20.829,5.7,40.9,1,4.4,2.4,0,0
"97","spring","small","high",8.4,11.7,57.75,6.225,98.333,104.222,6,3.7,2.2,0,22,6.9,7.7,42.1,3.2
"98","spring","medium","high",8.9,10.3,2.75,2.323,89.6,75.875,97.58,13.1,24.3,1.9,0,5,0,0,0
"99","winter","medium","high",6.6,10.7,27.233,3.773,244.60001,51.75,13.6,2,18,12.4,7.3,2.1,0,8.5,0
"100","summer","small","high",9.1,9.7,10.5,2.31,10,59.429,214,11.84,4.4,3.4,1,5,0,0,0
"101","summer","small","medium",9.5,10.9,40.226,7.74,51.111,180.66701,84,30,54.4,2.9,0,1,0,1.2,5.8
"102","spring","large","medium",7.8,6.2,4.7,2.603,308.75,38.75,320.39999,75,7,0,0,4.6,0,0,2.2
"103","autumn","medium","low",7.5,8.7,12.182,3.316,371.11099,9,269.66699,7.9,39.7,0,1.6,0,0,17,2.9
"104","summer","large","low",7.6,5.4,34.5,0.13,1386.25,1,27.5,2.9,4,0,0,2.6,10.2,7.1,0
"105","winter","small","medium",8.87,10.1,31.091,3.978,205.66701,205.636,183.66701,0.8,32.8,0,0,1.4,5.5,3.6,0
"106","summer","small","low",8.7,10.8,48.429,9.773,429.20001,144.66701,201.778,3.8,31.8,16,20.2,0,0,33.2,1.9
"107","winter","small","high",7.4,11.5,9.055,9.715,206.53799,30.75,275.14301,65.7,8.8,19.6,10.1,6.8,2.5,52.5,2.7
"108","autumn","medium","high",8.1,11.1,41.5,6.045,931.83301,55,344.60001,46.075,55.5,0,8,0,0,0,0
"110","summer","small","high",8.16,13.4,3.136,2.231,3466.65991,41.3,13.2,22.5,1.7,38.8,1.4,0,1.9,2.7,6
"111","winter","medium","high",8.3,10.8,12.536,1.534,10,62.625,89.625,0.6,0,1.5,35.1,44.6,0,4.5,0
"112","autumn","medium","high",8.58,7.9,10.4,3.444,505,109,253.25,0.5,25.4,5.6,2.5,0,0,0,1.9
"113","winter","medium","low",8,10.7,11.818,1.013,225,564.59998,16.662,26.8,0,0,0,1.3,0,0,0
"114","winter","large","high",8.2,1.5,45.273,2.68,132.25,37.857,130.75,3,2,1.4,0,1.4,0,17.7,0
"115","spring","medium","medium",8,10.5,43.97,1.47,217.75,37,57.833,1.3,2.2,14.5,2.6,2.6,34.2,0,1.4
"116","winter","medium","high",7.7,10.8,0.222,4.053,10,12.75,88.5,4.5,69.9,0,1.9,2.4,1.2,0,22.1
"117","winter","medium","high",7.3,6.35,8.69,1.718,34,143.71001,255.28,68.05,51.8,7,1.2,0,5.3,0,2
"118","autumn","large","high",9.7,10,41.163,3.923,346.66699,50.889,188.66701,3.2,15.5,21.5,4.2,0,1.2,0,0
"119","autumn","medium","medium",9.1,8.4,22.35,2.942,131.66701,25.167,432.909,24.917,11.3,0,1.2,0,6.1,0,0
"120","summer","small","medium",7.925,10.6,53.102,0.308,160,45.9,58.623,5.45,2.4,0,1,0,18.7,0,5.5
"122","spring","large","low",6.8,6.9,42.636,10.416,49,72,56.091,1.3,1.2,20.1,2.1,1,9.2,1.6,5.2
"124","summer","small","low",7.4,6,7,4.99,170.909,36.909,85.4,20.87,9.2,8,2.9,0,1.2,0,0
"125","winter","large","medium",8.3,10.29,6.167,3.734,196,19.111,127.222,1.2,1.4,0,1.2,0,8.9,7,0
"126","summer","small","medium",7.57,10.7,81.333,4.17,486.5,102.333,187.05701,0.8,24.8,9.6,0,1.9,11.3,0,0
"127","summer","large","medium",7.61,12.5,71.444,5.099,215.556,87.333,123.333,6.209,18.2,36.6,0,0,1.2,0,1.2
"128","summer","medium","high",5.6,11.8,48.667,5.694,10,32,6,0.3,39.1,0,25.9,1.7,0,0,2.5
"129","spring","small","low",8.5,8.5,77,3.351,235,9.667,177.625,13.1,41,13.2,0,1.1,0,5.1,2.4
"130","winter","medium","high",6.6,9.5,194.75,3.726,92.375,34.636,137.778,3.3,4.2,21.5,3.9,5.3,0,49.4,1
"131","winter","medium","high",7.4,7.7,2.2,0.267,8777.59961,7.3,6,1.7,4.1,72.6,2,2.1,9,6.8,1.6
"133","spring","medium","high",7.8,11.6,139.989,1.67,37.5,54,221.278,4,19.4,6.4,0,0,0,0,0
"135","winter","medium","high",7.4,11.9,29.5,1.535,84.667,102.364,86.997,2.5,16.8,20.6,2.1,0,0,0,0
"138","winter","medium","low",7.5,8.2,9,0.826,65.455,32.5,115,11.6,14.6,19.6,1,0,0,0,0
"140","summer","small","medium",8.5,11.6,40.167,1.003,1911,181,111.75,41,13,2.6,0,1.4,1.4,0,0
"141","spring","small","medium",7.2,12.1,10.975,1.328,175,246,244,6.4,19,7.6,0,0,3.5,0,1.6
"142","autumn","small","medium",7.9,9.5,10.936,0.376,27.5,166.72701,304,2,17,1.2,0,1.9,0,0,0
"144","spring","small","low",8.24,7.1,79.077,1.587,920,70,235.66701,3,18.1,0,4.1,4.1,1.2,1.8,0
"146","spring","medium","medium",7.5,9.9,64.093,4.93,161.81799,64.389,102.571,93.683,10.8,4.1,1.4,0,9.9,18.2,0
"147","spring","medium","high",7.29,6.5,127.833,8.688,58.5,428.75,2.5,30.4,0,4.6,2.7,13.4,1,0,1.6
"148","autumn","medium","high",8.05,11.1,63.625,1.588,647.57001,2.5,147.83299,32,1.6,0,7.5,0,8.2,0,1.9
"149","winter","large","high",7.6,9,32.92,2.978,105.556,48,252.5,24.556,12.2,38.5,1,6.2,0,0,2.4
"150","spring","small","low",7.8,10.5,12.146,9.248,13.5,19.727,20.75,6.167,32.1,4.3,21.7,0,0,15.8,6
"151","summer","small","high",7.4,10.5,32.056,3.85,236,144,18.293,22.7,0,0,18.9,0,8.7,32.9,7.8
"152","autumn","small","medium",7.8,12.9,88,0.73,90,10.583,116.2,7.3,7.2,0,5.4,2,5.7,0,6.8
"153","winter","medium","medium",8.4,7.4,56.717,4.535,54.778,60,313.60001,6.8,2.2,0,0,2.2,0,17.2,3.9
"154","spring","large","medium",8.15,10.7,19.22,0.102,1990.16003,4.25,228.364,5.2,23.2,0,3.7,0,3.9,0,3.2
"155","spring","medium","medium",8.5,9.6,100.83,1.651,101,12,232.83299,14.7,64.2,8.9,2,0,34.3,4.5,0
"156","spring","small","low",8,10.8,26.76,2.55,142,7.4,1,3.3,24.8,6,0,5.7,0,13.2,0
"157","spring","small","medium",7.9,11.3,187.183,5.442,76,1,236,0.8,0,3.4,16,0,0,5.1,12.5
"158","spring","large","medium",8.5,10.5,13.5,0.461,103.333,54.1,17,2.3,2.8,0,4,0,0,0,1.7
"159","spring","large","high",7.55,11.62,57.75,1.655,96.833,20.667,54.916,31,3.3,14.6,0,0,2.5,64.6,6.6
"160","winter","medium","high",7.14,11.7,2.933,1.87,62.5,41.5,197.14301,0.8,0,0,0,0,20.8,0,0
"161","winter","medium","medium",8.6,9.7,391.5,0.406,176.66701,102,11.8,20.6,0,0,0,0,5.2,0,3.9
"162","summer","small","medium",7.4,10,77.364,1.51,32.727,111.25,317,3,1.6,13.2,2.5,11.5,0,0,0
"163","winter","large","low",8.8,8.8,4.545,1.72,103.333,23,101.455,5.555,66.9,0,0,0,3.9,0,0
"164","autumn","small","medium",7.9,9.5,43.09,3.908,101.25,8.6,75.904,0.5,3.4,0,2.3,0,0,17.8,0
"165","spring","large","high",7.5,10.1,57.848,4.82,101.667,14.667,11,0.9,2.5,0,13.5,1.2,0,0,3.9
"166","spring","small","high",8.2,3.3,32.3,4.698,88.182,173,39,5.8,1.1,0,0,4,3.6,0,0
"167","spring","medium","medium",8.3,9.8,10.078,0.758,18.429,3,303.33301,0.6,17,11.6,9.4,0,0,0,0
"169","winter","large","low",8.2,8.8,49.625,2.302,124.364,221.89999,40,2,30.3,0,0,0,7.7,4.7,7.2
"171","winter","medium","low",8.3,6.1,17.75,3.561,83.75,46.667,175.04601,20.578,17.1,0,0,4.3,7.4,29.5,2.2
"172","autumn","small","medium",7.7,6,11,2.899,165,48.625,23,16,1.2,12,19.6,1.2,0,5.9,1.7
"173","autumn","medium","medium",7.9,4.5,104.818,6.64,227.60001,236.39999,10.111,3.1,0,5.9,1.4,1.7,5.5,42.4,0
"174","summer","small","medium",8,11.8,15.541,0.536,66.667,3.545,91.111,15.6,39.7,3.8,0,2.7,0,0,6.1
"175","summer","medium","high",7.7,4.4,46.167,4.555,197.909,197.83299,26,28.567,46.6,1.2,1.1,0,5.5,0,0
"176","spring","medium","medium",8.7,6.8,43,2.22,110,267.75,173.75,20.8,75.8,12.7,19.5,0,0,0,0
"177","summer","medium","low",8,3.2,59.067,1.715,82.1,10.667,7.654,1.1,15.1,31.9,12.9,0,5.4,0,0
"178","winter","large","high",8.1,9.9,82.857,2.304,11.111,209.85699,17.333,1.4,0,9.7,0,0,2.2,22.3,2.2
"179","summer","small","medium",8.4,9.8,5.326,7.195,53.846,38.625,607.16699,4.3,52.4,12.7,4.8,0,1.1,3.9,0
"180","autumn","medium","medium",9,10.1,15,3.2,255,33.8,194.10001,27.5,3.3,25.4,0,0,1.4,0,18.6
"181","summer","small","medium",8,11.4,4.083,45.65,914,36.3,213,3,50.4,4.1,2.6,1.7,4.8,0,31.6
"182","summer","small","medium",7.44,11.1,12.444,3.31,1131.66003,77.333,71,3.6,37.3,5,0,0,8.6,0,9.7
"183","winter","small","medium",9.1,5.3,208.364,0.866,130,175.66701,22.9,2.86,1.4,15.7,0,2.9,0,0,0
"184","summer","large","medium",7.74,3.2,73.25,0.825,40,4,56.667,0.6,28.1,21.6,1.2,1.2,19.7,1.4,0
"185","winter","small","high",7.8,9,129.375,0.699,6400,7.667,116.2,2,64.3,3.9,1.5,0,1.7,0,3.2
"187","autumn","small","low",8.6,9.9,3.86,0.77,124,22.2,21.3,3.9,1.5,10.5,0,0,0,0,0
"188","winter","medium","high",8.5,9.9,14.32,2.805,1729,1.625,82.444,8.957,0,4.7,1.2,0,15.9,6.8,0
"189","winter","small","medium",8.7,9.8,136,3.14,758.75,51.111,47,2.8,17.3,1,2.4,0,0,0,10.8
"190","winter","large","low",8.5,7.6,70,4.665,17.778,75,233.5,15,46.2,3.1,42.8,3.9,0,7.9,0
"191","spring","medium","medium",8,9.8,11.867,4.071,103,27.25,558.75,0.8,0,0,13.6,0,20,0,5.9
"192","autumn","medium","medium",8.1,5.8,10.556,0.86,125.333,21.083,143.75,13,58.7,0,0,0,2.9,0,2.1
"193","summer","large","low",7.72,10.3,7.333,3.829,153.75,97.333,19,3.5,2.2,0,11.5,0,0,0,3.4
"194","spring","large","low",7.8,3.6,69,3.765,239,16,102.333,9.882,6.9,14.7,2.9,2.2,3.1,0,7
"195","summer","large","medium",7.5,11.8,44,2.586,102.75,187,215.5,17.491,18.9,22,1.4,2.3,6.1,4.6,2.3
"196","spring","small","medium",8.4,9.3,29.2,4.87,25,24,79.75,0.5,23.7,0,1.7,0,0,13.1,2.9
"198","spring","large","medium",7.6,9.4,51.113,3.617,215.714,39,98.25,1.5,15.1,4,1,1.9,0,0,1.4
"199","autumn","small","medium",8.25,11.7,11.088,4.908,723.66699,238.2,45,21.22,3.3,12.5,14,12.7,1.7,0,4.9
"200","autumn","large","medium",8.43,9.6,151.83299,2.67,1168,26.6,6.5,5.609,3.4,1.4,1.5,0,0,0,1.9
2)
"","x"
"1",57
"2",197
3)
"","season","size","speed","mxPH","mnO2","Cl","NO3","NH4","oPO4","PO4","Chla","a1","a2","a3","a4","a5","a6","a7"
"1","winter","small","medium",8,8,74.667,6.238,28,105,232.89999,50,14.4,1.7,0,0,0,0,0
"2","spring","small","medium",8.7,12,7.838,2.316,345.45499,4,624.73297,40,1.7,2.1,4.1,2.4,0,0,0
"3","autumn","large","medium",7.09,11.4,40.02,0.381,21.571,3,46.6,5.475,3.3,0,1,0,0,0,0
"4","winter","medium","high",8.06,4.8,1.549,1.875,98.182,136.75,138.7,1,0,0,25.3,1.2,0,0,2.9
"5","autumn","small","medium",7.8,9.8,38.902,7.83,233.7,412.33301,6,7.6,66,0,0,6.8,0,4.1,0
"6","autumn","medium","low",8.2,11.1,47.778,3.778,18,13,75.207,28.4,12.7,0,23.2,0,0,12.6,16.7
"7","summer","medium","medium",8.1,9.8,101.875,5.132,65.556,66.4,246.66701,3.2,0,2.1,1.7,4.9,2.4,3.3,2.7
"8","summer","small","medium",6.6,8.1,55.35,0.701,28.333,18.25,60,6.9,0,1.6,0,0,6.7,0,0
"9","summer","small","high",9.1,11.2,32.73,1.448,122.85,26,46.438,5.083,89.8,0,0,0,7.3,4.7,0
"10","spring","medium","high",7.93,4.3,4.575,1.39,122.5,16,14.354,5.5,16.6,2.1,7,1,0,42.7,0
"11","spring","small","high",8.06,10.2,30.125,0.996,380,35.333,40.667,6.5,14.7,26.5,6.1,6.6,4.1,0,2.1
"12","summer","small","low",8,8.1,16,3.678,109,53.625,262.72699,25,12.3,1.9,4.7,0,0,10.6,0
"13","spring","medium","high",8.5,9.6,7,1.223,10,10.8,6.2,10.5,43.5,9.1,10.8,4,1.2,1.2,6.1
"14","winter","medium","high",8.56,10.2,30.523,1.32,10.5,1.333,108,0.2,0,0,0,0,6.6,12.4,2.7
"15","autumn","large","high",7.9,7.3,1.45,4.188,46.2,40.15,61.6,1.1,2.5,13.7,9,0,0,0,0
"16","autumn","medium","high",8,11.5,58.331,3.07,49.5,31.333,140.22,1.1,1.2,0,1.7,3.4,4,2.6,1
"17","spring","medium","low",7.78,10.7,7,1.335,224.286,18.667,52.875,13.2,18.1,8,1.8,1,15,0,0
"18","spring","small","high",8.3,10.4,32.54,1.443,5,234.5,254.60001,2.7,1.7,0,3.1,1.9,15.3,0,0
"19","autumn","small","high",7.35,11.7,22.32,3.976,24064,20,170,54.367,81.9,32.8,0,4.3,1.2,0,1
"20","winter","medium","high",6.6,8.8,5,2.822,228.75,27.667,586,4.9,35.5,15.9,0,4.6,17.8,0,0
"21","winter","large","medium",8.1,1.8,3.5,4.825,1495,467.5,287,2.1,43.7,0,3.5,0,1.4,11.5,1.4
"22","summer","small","high",8.3,9.2,22.455,0.9,12.727,4,75.333,21.9,0,10.4,0,4.8,1.4,0,0
"23","winter","large","medium",7.3,4.5,130.67,2.163,27.286,125.667,18,17.2,1.4,16.2,0,2.5,0,0,0
"24","winter","small","medium",7.2,5.3,50,0.81,208.33299,6.5,87.125,0.5,4.4,4.3,1,0,0,0,1.4
"25","summer","medium","high",7.84,6.3,63.51,5.13,124.167,12.889,69.93,5.475,24,8.6,3.2,0,0,0,1
"26","spring","small","high",8.21,8.6,32.73,0.445,10,9,84.46,3,4.1,0,8.8,0,8.1,10.1,0
"27","autumn","large","medium",7.75,8.4,32.73,3.833,20,61.556,61.444,4.667,0,5,0,0,35.6,0,0
"28","autumn","small","high",8.1,13.1,32.4,0.923,20,15.6,103.2855,5.233,48.3,0,2,0,2.7,32.1,1.4
"29","summer","medium","high",8,6.3,16,6.54,246.364,1.8,121,2.15,31.1,0,1.9,2.2,0,5.4,1.4
"30","winter","medium","medium",8.2,3.4,9,8.543,120,67.5,98.143,0.5,33.9,0,14.6,0,8.6,0,3.6
"31","autumn","medium","medium",8.1,8.2,8.3,4.408,60,19.111,34,5.62,2.4,16,0,7.7,12.4,0,0
"32","autumn","medium","high",8.2,10.6,6.3,3.78,60,132.5,14,92.667,2.1,17.1,1.9,0,0,11.1,1.5
"33","winter","large","high",7.6,6.2,8,0.23,103.1665,182.42,142,22.9,0,3.9,2.4,0,1,0,1.2
"34","winter","medium","medium",8.4,9.4,53,1.051,461.875,51.111,7,31.738,13.6,21.7,0,0,2.6,5.5,7.1
"35","spring","small","medium",8.47,10.8,12.778,2.818,32.5,34.5,276,27.618,0,11.3,3.3,0,4.8,1.4,0
"36","summer","large","high",8.7,8.4,7.25,6.513,271.25,60.833,10.75,1.4,3.8,0,0,0,0,0,1
"37","summer","large","medium",8.8,9,1.17,4.86,76.667,39,146.452,0.3,0,0,5.6,0,0,6.2,0
"38","spring","small","high",7.45,8.2,22.286,3.685,43.75,2.5,3,12.1,12.6,1.7,0,0,1.9,1.5,0
"39","summer","medium","medium",5.7,11.7,54.143,2.64,3515,196.62,58.374,98.817,3.6,12.7,2.2,0,0,31.8,30.1
"40","summer","small","medium",8.4,9.9,11,1.32,245,58.875,218,17.2,86.6,2.7,7.5,0,0,0,0
"41","autumn","medium","high",8.35,11.3,82.111,0.941,102.5,16.833,205.875,5.475,1.2,0,1.4,0,27.6,8.7,10.2
"42","winter","medium","high",7.91,7.1,54.19,0.63,60.11,2,272.22198,6.429,0,53.6,0,0,3.2,0,2.4
"43","winter","small","high",8.3,8.3,20.083,4.94,43.75,10,124.2,11.7,1.7,1,0,0,6.4,0,0
"44","spring","large","medium",8.3,9.2,173.75,1.42,51.429,276.85001,326.85699,81.54,25.5,7.5,10.2,0,1,2.6,14.4
"45","spring","small","low",8.27,5.5,69.75,1.873,42,40.15,11,50.225,0,28.2,24.8,7.8,3.1,16.7,0
"46","winter","medium","medium",8.3,12.5,85.982,2.512,128.571,37.375,43.5,6.8,7.8,1.5,0,1,11.5,0,0
"47","spring","small","medium",8,7.1,66.3,0.735,96.667,16,292.625,2.338,2.4,21.1,10.6,2.2,11.7,9.9,0
"48","winter","medium","high",8.5,12.6,9,1.374,72.6,2,14,4.5,1.9,0,19.7,0,9,0,1.9
"49","winter","medium","medium",7.9,10.3,35.75,3.02,12.5,27,6.667,2.1,16.8,0,3.3,1,17.9,0,3.3
"50","summer","small","medium",6.5,11.21,95.367,5.414,370,22.444,20.812,15.3,0,7.4,2.1,0,8,9.9,0
"51","autumn","medium","high",8.3,8.1,64,1.172,192.5,12.75,361,0.8,5.3,0,7.8,0,0,0,1.4
"52","summer","medium","high",8.66,7.9,53.333,4.459,133.636,159.16701,125.8,4.3,3.1,0,1.7,0,2.9,17.1,2.4
"53","spring","small","high",8.4,11,20.625,2.8,35,7.75,167.89999,0.5,0,0,1,0,0,2,0
