1)
  season   size  speed mxPH mnO2    Cl   NO3   NH4 oPO4   PO4 Chla   a1  a2   a3  a4 a5   a6   a7
1 winter  small medium 8.00  8.0 74.67 6.238  28.0  105 232.9 50.0 14.4 1.7  0.0 0.0  0  0.0  0.0
2 spring  small medium 8.70 12.0  7.84 2.316 345.5    4 624.7 40.0  1.7 2.1  4.1 2.4  0  0.0  0.0
3 autumn  large medium 7.09 11.4 40.02 0.381  21.6    3  46.6   NA  3.3 0.0  1.0 0.0  0  0.0  0.0
4 winter medium   high 8.06  4.8  1.55 1.875  98.2  137 138.7  1.0  0.0 0.0 25.3 1.2  0  0.0  2.9
5 autumn  small medium 7.80  9.8 38.90 7.830 233.7  412   6.0  7.6 66.0 0.0  0.0 6.8  0  4.1  0.0
6 autumn medium    low 8.20 11.1 47.78 3.778  18.0   13  75.2 28.4 12.7 0.0 23.2 0.0  0 12.6 16.7
2)
,season,size,speed,mxPH,mnO2,Cl,NO3,NH4,oPO4,PO4,Chla,a2,a4,a6,a7
24,winter,small,medium,7.2,5.3,50,0.81,208.33299,6.5,87.125,0.5,4.3,0,0,1.4
25,summer,medium,high,7.84,6.3,63.51,5.13,124.167,12.889,69.93,NA,8.6,0,0,1
26,spring,small,high,8.21,8.6,NA,0.445,10,9,84.46,3,0,0,10.1,0
27,autumn,large,medium,7.75,8.4,NA,3.833,20,61.556,61.444,4.667,5,0,0,0
28,autumn,small,high,8.1,13.1,32.4,0.923,20,15.6,NA,5.233,0,0,32.1,1.4
29,summer,medium,high,8,6.3,16,6.54,246.364,1.8,121,2.15,0,2.2,5.4,1.4
30,winter,medium,medium,8.2,3.4,9,8.543,120,67.5,98.143,0.5,0,0,0,3.6
31,autumn,medium,medium,8.1,8.2,8.3,4.408,60,19.111,34,5.62,16,7.7,0,0
32,autumn,medium,high,8.2,10.6,6.3,3.78,60,132.5,14,92.667,17.1,0,11.1,1.5
33,winter,large,high,7.6,6.2,8,0.23,NA,182.42,142,22.9,3.9,0,0,1.2
34,winter,medium,medium,8.4,9.4,53,1.051,461.875,51.111,7,31.738,21.7,0,5.5,7.1
35,spring,small,medium,8.47,10.8,12.778,2.818,32.5,34.5,276,27.618,11.3,0,1.4,0
36,summer,large,high,8.7,8.4,7.25,6.513,271.25,60.833,10.75,1.4,0,0,0,1
37,summer,large,medium,8.8,9,1.17,4.86,76.667,39,146.452,0.3,0,0,6.2,0
38,spring,small,high,7.45,8.2,22.286,3.685,43.75,2.5,3,12.1,1.7,0,1.5,0
39,summer,medium,medium,5.7,11.7,54.143,2.64,3515,196.62,58.374,98.817,12.7,0,31.8,30.1
40,summer,small,medium,8.4,9.9,11,1.32,245,58.875,218,17.2,2.7,0,0,0
41,autumn,medium,high,8.35,11.3,82.111,0.941,102.5,16.833,205.875,NA,0,0,8.7,10.2
42,winter,medium,high,7.91,7.1,54.19,0.63,60.11,2,272.22198,6.429,53.6,0,0,2.4
43,winter,small,high,8.3,8.3,20.083,4.94,43.75,10,124.2,11.7,1,0,0,0
44,spring,large,medium,8.3,9.2,173.75,1.42,51.429,276.85001,326.85699,81.54,7.5,0,2.6,14.4
45,spring,small,low,8.27,5.5,69.75,1.873,42,NA,11,50.225,28.2,7.8,16.7,0
46,winter,medium,medium,8.3,12.5,85.982,2.512,128.571,37.375,43.5,6.8,1.5,1,0,0
47,spring,small,medium,8,7.1,66.3,0.735,96.667,16,292.625,2.338,21.1,2.2,9.9,0
48,winter,medium,high,8.5,12.6,9,1.374,72.6,2,14,4.5,0,0,0,1.9
49,winter,medium,medium,7.9,10.3,35.75,3.02,12.5,27,6.667,2.1,0,1,0,3.3
50,summer,small,medium,6.5,11.21,95.367,5.414,370,22.444,20.812,15.3,7.4,0,9.9,0
51,autumn,medium,high,8.3,8.1,64,1.172,192.5,12.75,361,0.8,0,0,0,1.4
52,summer,medium,high,8.66,7.9,53.333,4.459,133.636,159.16701,125.8,4.3,0,0,17.1,2.4
53,spring,small,high,8.4,11,20.625,2.8,35,7.75,167.89999,0.5,0,0,2,0
54,summer,medium,high,8.1,10.9,49.9,0.91,18.333,28.625,11.818,0.8,16.4,0,0,2.7
55,winter,small,high,8.84,10.7,5.273,2.954,33.636,57.6,140.517,11.1,0,0,0,0
56,winter,small,medium,9.06,4.9,17.375,6.096,421.66699,264.89999,211.66701,1.1,0,0,0,0
57,spring,large,medium,8.3,9.8,NA,3.02,10,1,222.286,NA,0,3.5,0,1.9
58,winter,large,high,8.53,9,26,0.642,22.5,27.5,23.485,NA,5.4,3.5,0,0
59,spring,medium,high,8.15,10.68,50,3.414,15,78.333,239,7.3,1.9,0,0,4.3
60,spring,large,medium,8.1,9.4,NA,3.235,153,5,111.375,1.3,0,0,0,0
61,summer,small,medium,8.7,9.8,87,5.97,46.5,2,76.333,34.75,21.7,11,1.2,0
62,winter,small,high,8.6,10.53,47,8.759,38.111,26.625,152.33299,NA,12,0,9.6,0
63,winter,medium,medium,8.6,5.7,34.037,3.245,NA,1,50.455,16,0,0,1.4,31.2
64,winter,large,high,7.8,11.3,60.8,0.886,146.66701,82.222,122,1,1,0,2.4,1.2
65,summer,small,high,7.8,11.3,4.326,1.474,92,104.5,7.2,53.1,0,0,0,1.2
66,autumn,medium,medium,8.1,7.7,23.25,0.672,8,3.333,186,5.111,8.7,3.7,0,0
67,summer,medium,high,8.22,7,3.275,3.9,112.857,1.25,44.136,4.5,11.2,0,0,1.4
68,autumn,large,medium,7.3,12.1,27.4,0.921,123.333,49,104,NA,0,0,0,4.2
69,winter,medium,medium,8,6,82.852,0.23,31.333,220.75,351.60001,9,4.1,7.6,0,2.1
70,winter,medium,low,8.1,7.6,39.109,6.188,155,61.182,388.16699,18.33,4.9,3,0,1.7
71,spring,small,medium,8.7,6.7,5.83,1.726,578,151.125,16,9.384,2.1,2.4,5.5,0
72,summer,medium,low,7.62,11,94.405,0.663,2167.37012,84.3,105.727,5.2,3.8,2,1.5,0
73,autumn,small,medium,7.3,11.1,7.613,9.08,5.8,16,72.696,19.4,2.9,0,21.4,0
74,autumn,large,high,8.1,6.2,29.775,0.33,15,58.222,249.25,2,0,2.2,12.7,0
75,spring,medium,high,8,9.8,26,5.33,12.5,100,132.54601,3,0,0,77.6,1
76,spring,small,low,8.6,8.5,36.248,5.164,52.2,191.75,171.272,18.37,7.3,0,0,0
77,summer,large,high,7.9,10.5,8,0.735,10,44.667,391.75,0.3,0,3.5,6.9,1
78,summer,small,high,7.7,5.9,63.292,1.921,91.833,51.125,85,2.8,12,0,0,1.2
79,spring,medium,medium,7.19,10.77,21.95,0.658,32.5,137.60001,6.75,3.6,4.6,11.3,0,4.1
80,winter,medium,medium,7,11.17,41.25,4.508,430,64,49.333,1,0,3.4,0,0
81,spring,medium,high,8.2,10.6,65.75,1.732,27.069,85.5,284,5.544,0,4.6,1.5,1.4
82,winter,large,high,8.07,9.2,53,2.273,96.667,104.727,219.909,10,40.7,0,8.2,0
83,winter,medium,high,7.4,11,2.111,1.519,643,61.25,277.33301,21,0,1,6.4,0
84,summer,medium,high,8.55,10.5,61.05,8.984,10,12.75,296,22.5,5.8,1.8,0,0
85,autumn,medium,high,7.9,10.8,37.6,3.33,737.5,13,77.434,12.32,28,3.2,17,25.6
86,winter,medium,low,7.6,4.9,28.333,0.846,14.75,8.692,35.2,88.255,0,0,15.7,0
87,summer,large,medium,7.6,6.5,38.125,1.288,1081.66003,12,169.00101,3.2,0,0,0,0
88,winter,medium,medium,7.8,10.6,44.205,6.2,5738.33008,48.667,120.889,4.3,2,0,0,0
89,spring,small,high,8.3,9.7,65.333,1.527,172.5,282.16699,61.5,8.1,0,5,0,0
90,spring,medium,medium,6.4,10.7,125.6,2.102,81,6,72.9,14.775,0,0,7.5,0
91,autumn,medium,medium,7.8,7.8,13,3.318,32,53,127,18.3,5.5,0,22.9,0
92,winter,medium,low,7.6,8.9,23.825,5.099,2082.8501,44,265.25,23.8,1.7,1.2,15.8,0
93,winter,small,high,8.5,6.6,131.39999,5.456,34.333,36,11.5,72.478,5.6,1.7,0,1
94,spring,small,medium,7.77,10.2,12,2.443,137,24.667,200.231,2,3.1,1.6,1,1.9
95,spring,medium,high,8.3,11.8,3,0.05,37.778,159.5,285.71399,2.5,15.2,0,20.4,3.3
96,winter,medium,high,7.83,6,5.889,1.572,40,23,138.5,20.829,40.9,4.4,0,0
97,spring,small,high,8.4,11.7,57.75,6.225,98.333,104.222,6,3.7,0,6.9,42.1,3.2
98,spring,medium,high,8.9,10.3,2.75,2.323,89.6,75.875,97.58,13.1,1.9,5,0,0
99,winter,medium,high,6.6,10.7,27.233,3.773,244.60001,51.75,13.6,2,12.4,2.1,8.5,0
100,summer,small,high,9.1,9.7,10.5,2.31,10,59.429,214,11.84,3.4,5,0,0
101,summer,small,medium,9.5,10.9,40.226,7.74,51.111,180.66701,84,30,2.9,1,1.2,5.8
102,spring,large,medium,7.8,6.2,4.7,2.603,308.75,38.75,320.39999,75,0,4.6,0,2.2
103,autumn,medium,low,7.5,8.7,12.182,3.316,371.11099,9,269.66699,7.9,0,0,17,2.9
104,summer,large,low,7.6,5.4,34.5,0.13,1386.25,1,27.5,2.9,0,2.6,7.1,0
105,winter,small,medium,8.87,10.1,31.091,3.978,205.66701,205.636,183.66701,0.8,0,1.4,3.6,0
106,summer,small,low,8.7,10.8,48.429,9.773,429.20001,144.66701,201.778,3.8,16,0,33.2,1.9
107,winter,small,high,7.4,11.5,9.055,9.715,206.53799,30.75,275.14301,65.7,19.6,6.8,52.5,2.7
108,autumn,medium,high,8.1,11.1,41.5,6.045,931.83301,55,344.60001,46.075,0,0,0,0
109,winter,small,high,8.5,11.7,0.8,NA,56.364,261.60001,186.5,1,0,2.2,0,0
110,summer,small,high,8.16,13.4,3.136,2.231,3466.65991,41.3,13.2,22.5,38.8,0,2.7,6
111,winter,medium,high,8.3,10.8,12.536,1.534,10,62.625,89.625,0.6,1.5,44.6,4.5,0
112,autumn,medium,high,8.58,7.9,10.4,3.444,505,109,253.25,0.5,5.6,0,0,1.9
113,winter,medium,low,8,10.7,11.818,1.013,225,564.59998,16.662,26.8,0,1.3,0,0
114,winter,large,high,8.2,1.5,45.273,2.68,132.25,37.857,130.75,3,1.4,1.4,17.7,0
115,spring,medium,medium,8,10.5,43.97,1.47,217.75,37,57.833,1.3,14.5,2.6,0,1.4
116,winter,medium,high,7.7,10.8,0.222,4.053,10,12.75,88.5,4.5,0,2.4,0,22.1
117,winter,medium,high,7.3,6.35,8.69,1.718,34,143.71001,255.28,68.05,7,0,0,2
118,autumn,large,high,9.7,10,41.163,3.923,346.66699,50.889,188.66701,3.2,21.5,0,0,0
119,autumn,medium,medium,9.1,8.4,22.35,2.942,131.66701,25.167,432.909,24.917,0,0,0,0
120,summer,small,medium,7.925,10.6,53.102,0.308,160,45.9,58.623,5.45,0,0,0,5.5
121,autumn,small,high,7.9,10.2,NA,3.73,178.57001,45,771.59998,110.456,18.4,0,2.2,1.1
122,spring,large,low,6.8,6.9,42.636,10.416,49,72,56.091,1.3,20.1,1,1.6,5.2
123,spring,small,low,8.3,8.3,NA,7.16,20,3.8,4,0.8,6.7,28.8,6.7,15.1
124,summer,small,low,7.4,6,7,4.99,170.909,36.909,85.4,20.87,8,0,0,0
125,winter,large,medium,8.3,10.29,6.167,3.734,196,19.111,127.222,1.2,0,0,7,0
126,summer,small,medium,7.57,10.7,81.333,4.17,486.5,102.333,187.05701,0.8,9.6,1.9,0,0
127,summer,large,medium,7.61,12.5,71.444,5.099,215.556,87.333,123.333,6.209,36.6,0,0,1.2
128,summer,medium,high,5.6,11.8,48.667,5.694,10,32,6,0.3,0,1.7,0,2.5
129,spring,small,low,8.5,8.5,77,3.351,235,9.667,177.625,13.1,13.2,1.1,5.1,2.4
130,winter,medium,high,6.6,9.5,194.75,3.726,92.375,34.636,137.778,3.3,21.5,5.3,49.4,1
131,winter,medium,high,7.4,7.7,2.2,0.267,8777.59961,7.3,6,1.7,72.6,2.1,6.8,1.6
132,summer,medium,medium,9,11.1,NA,1.203,25.833,346.16699,66.75,0.4,4.6,0,1.9,2.2
133,spring,medium,high,7.8,11.6,139.989,1.67,37.5,54,221.278,4,6.4,0,0,0
134,winter,large,high,7.83,10.4,94,NA,54.75,151.33299,81.558,0.3,1.7,8.3,3.1,2.4
135,winter,medium,high,7.4,11.9,29.5,1.535,84.667,102.364,86.997,2.5,20.6,0,0,0
136,spring,large,low,8.1,8.9,39,1.287,120,120.5,154.125,NA,7,0,5.9,0
137,autumn,medium,high,8.7,NA,35.66,1.212,118.571,55,15,2,0,0,8.3,0
138,winter,medium,low,7.5,8.2,9,0.826,65.455,32.5,115,11.6,19.6,0,0,0
139,autumn,medium,low,NA,10,31,0.673,39,47.5,279.06601,2,1,4.6,0,0
140,summer,small,medium,8.5,11.6,40.167,1.003,1911,181,111.75,41,2.6,1.4,0,0
141,spring,small,medium,7.2,12.1,10.975,1.328,175,246,244,6.4,7.6,0,0,1.6
142,autumn,small,medium,7.9,9.5,10.936,0.376,27.5,166.72701,304,2,1.2,1.9,0,0
143,autumn,small,medium,7.9,7.1,10.207,3.14,16.2,27,50,NA,28,0,16.6,0
144,spring,small,low,8.24,7.1,79.077,1.587,920,70,235.66701,3,0,4.1,1.8,0
145,winter,medium,high,8.43,10.8,NA,4.03,4073.33008,3.222,56.667,3,41,3.7,0,0
146,spring,medium,medium,7.5,9.9,64.093,4.93,161.81799,64.389,102.571,93.683,4.1,0,18.2,0
147,spring,medium,high,7.29,6.5,127.833,8.688,58.5,428.75,2.5,30.4,4.6,13.4,0,1.6
148,autumn,medium,high,8.05,11.1,63.625,1.588,647.57001,2.5,147.83299,32,0,0,0,1.9
149,winter,large,high,7.6,9,32.92,2.978,105.556,48,252.5,24.556,38.5,6.2,0,2.4
150,spring,small,low,7.8,10.5,12.146,9.248,13.5,19.727,20.75,6.167,4.3,0,15.8,6
151,summer,small,high,7.4,10.5,32.056,3.85,236,144,18.293,22.7,0,0,32.9,7.8
152,autumn,small,medium,7.8,12.9,88,0.73,90,10.583,116.2,7.3,0,2,0,6.8
153,winter,medium,medium,8.4,7.4,56.717,4.535,54.778,60,313.60001,6.8,0,2.2,17.2,3.9
154,spring,large,medium,8.15,10.7,19.22,0.102,1990.16003,4.25,228.364,5.2,0,0,0,3.2
155,spring,medium,medium,8.5,9.6,100.83,1.651,101,12,232.83299,14.7,8.9,0,4.5,0
156,spring,small,low,8,10.8,26.76,2.55,142,7.4,1,3.3,6,5.7,13.2,0
157,spring,small,medium,7.9,11.3,187.183,5.442,76,1,236,0.8,3.4,0,5.1,12.5
158,spring,large,medium,8.5,10.5,13.5,0.461,103.333,54.1,17,2.3,0,0,0,1.7
159,spring,large,high,7.55,11.62,57.75,1.655,96.833,20.667,54.916,31,14.6,0,64.6,6.6
160,winter,medium,high,7.14,11.7,2.933,1.87,62.5,41.5,197.14301,0.8,0,0,0,0
161,winter,medium,medium,8.6,9.7,391.5,0.406,176.66701,102,11.8,20.6,0,0,0,3.9
162,summer,small,medium,7.4,10,77.364,1.51,32.727,111.25,317,3,13.2,11.5,0,0
163,winter,large,low,8.8,8.8,4.545,1.72,103.333,23,101.455,5.555,0,0,0,0
164,autumn,small,medium,7.9,9.5,43.09,3.908,101.25,8.6,75.904,0.5,0,0,17.8,0
165,spring,large,high,7.5,10.1,57.848,4.82,101.667,14.667,11,0.9,0,1.2,0,3.9
166,spring,small,high,8.2,3.3,32.3,4.698,88.182,173,39,5.8,0,4,0,0
167,spring,medium,medium,8.3,9.8,10.078,0.758,18.429,3,303.33301,0.6,11.6,0,0,0
168,autumn,large,low,7.79,11.8,NA,5.41,134,16.8,3,8.155,0,0,0,1.5
169,winter,large,low,8.2,8.8,49.625,2.302,124.364,221.89999,40,2,0,0,4.7,7.2
170,autumn,large,low,8.4,9.4,39,5.078,627.27301,71,19,NA,0,0,1.6,0
171,winter,medium,low,8.3,6.1,17.75,3.561,83.75,46.667,175.04601,20.578,0,4.3,29.5,2.2
172,autumn,small,medium,7.7,6,11,2.899,165,48.625,23,16,12,1.2,5.9,1.7
173,autumn,medium,medium,7.9,4.5,104.818,6.64,227.60001,236.39999,10.111,3.1,5.9,1.7,42.4,0
174,summer,small,medium,8,11.8,15.541,0.536,66.667,3.545,91.111,15.6,3.8,2.7,0,6.1
175,summer,medium,high,7.7,4.4,46.167,4.555,197.909,197.83299,26,28.567,1.2,0,0,0
176,spring,medium,medium,8.7,6.8,43,2.22,110,267.75,173.75,20.8,12.7,0,0,0
177,summer,medium,low,8,3.2,59.067,1.715,82.1,10.667,7.654,1.1,31.9,0,0,0
178,winter,large,high,8.1,9.9,82.857,2.304,11.111,209.85699,17.333,1.4,9.7,0,22.3,2.2
179,summer,small,medium,8.4,9.8,5.326,7.195,53.846,38.625,607.16699,4.3,12.7,0,3.9,0
180,autumn,medium,medium,9,10.1,15,3.2,255,33.8,194.10001,27.5,25.4,0,0,18.6
181,summer,small,medium,8,11.4,4.083,45.65,914,36.3,213,3,4.1,1.7,0,31.6
182,summer,small,medium,7.44,11.1,12.444,3.31,1131.66003,77.333,71,3.6,5,0,0,9.7
183,winter,small,medium,9.1,5.3,208.364,0.866,130,175.66701,22.9,2.86,15.7,2.9,0,0
184,summer,large,medium,7.74,3.2,73.25,0.825,40,4,56.667,0.6,21.6,1.2,1.4,0
185,winter,small,high,7.8,9,129.375,0.699,6400,7.667,116.2,2,3.9,0,0,3.2
186,winter,large,medium,8.4,10.5,53.425,1.415,137.27299,1,141.83299,NA,5.4,1.2,8.3,0
187,autumn,small,low,8.6,9.9,3.86,0.77,124,22.2,21.3,3.9,10.5,0,0,0
188,winter,medium,high,8.5,9.9,14.32,2.805,1729,1.625,82.444,8.957,4.7,0,6.8,0
189,winter,small,medium,8.7,9.8,136,3.14,758.75,51.111,47,2.8,1,0,0,10.8
190,winter,large,low,8.5,7.6,70,4.665,17.778,75,233.5,15,3.1,3.9,7.9,0
191,spring,medium,medium,8,9.8,11.867,4.071,103,27.25,558.75,0.8,0,0,0,5.9
192,autumn,medium,medium,8.1,5.8,10.556,0.86,125.333,21.083,143.75,13,0,0,0,2.1
193,summer,large,low,7.72,10.3,7.333,3.829,153.75,97.333,19,3.5,0,0,0,3.4
194,spring,large,low,7.8,3.6,69,3.765,239,16,102.333,9.882,14.7,2.2,0,7
195,summer,large,medium,7.5,11.8,44,2.586,102.75,187,215.5,17.491,22,2.3,4.6,2.3
196,spring,small,medium,8.4,9.3,29.2,4.87,25,24,79.75,0.5,0,0,13.1,2.9
197,winter,medium,high,7.7,3.6,47.229,1.208,196.66701,20,NA,NA,5.2,3.7,10.3,1.7
198,spring,large,medium,7.6,9.4,51.113,3.617,215.714,39,98.25,1.5,4,1.9,0,1.4
199,autumn,small,medium,8.25,11.7,11.088,4.908,723.66699,238.2,45,21.22,12.5,12.7,0,4.9
200,autumn,large,medium,8.43,9.6,151.83299,2.67,1168,26.6,6.5,5.609,1.4,0,0,1.9
3)
winter     small     medium     8.00000     8.00000     74.66700     6.23800     28.00000     105.00000     232.89999     50.00000     14.40000     1.70000     0.00000     0.00000     0.00000     0.00000     0.00000
spring     small     medium     8.70000     12.00000     7.83800     2.31600     345.45499     4.00000     624.73297     40.00000     1.70000     2.10000     4.10000     2.40000     0.00000     0.00000     0.00000
autumn     large     medium     7.09000     11.40000     40.02000     0.38100     21.57100     3.00000     46.60000     XXXXXXX     3.30000     0.00000     1.00000     0.00000     0.00000     0.00000     0.00000
winter     medium     high     8.06000     4.80000     1.54900     1.87500     98.18200     136.75000     138.70000     1.00000     0.00000     0.00000     25.30000     1.20000     0.00000     0.00000     2.90000
autumn     small     medium     7.80000     9.80000     38.90200     7.83000     233.70000     412.33301     6.00000     7.60000     66.00000     0.00000     0.00000     6.80000     0.00000     4.10000     0.00000
autumn     medium     low     8.20000     11.10000     47.77800     3.77800     18.00000     13.00000     75.20700     28.40000     12.70000     0.00000     23.20000     0.00000     0.00000     12.60000     16.70000
summer     medium     medium     8.10000     XXXXXXX     101.87500     5.13200     65.55600     66.40000     246.66701     3.20000     0.00000     2.10000     1.70000     4.90000     2.40000     3.30000     2.70000
summer     small     medium     6.60000     8.10000     55.35000     0.70100     28.33300     18.25000     60.00000     6.90000     0.00000     1.60000     0.00000     0.00000     6.70000     0.00000     0.00000
summer     small     high     9.10000     11.20000     XXXXXXX     1.44800     122.85000     26.00000     46.43800     5.08300     89.80000     0.00000     0.00000     0.00000     7.30000     4.70000     0.00000
I love this class
spring     small     high     8.06000     10.20000     30.12500     0.99600     380.00000     35.33300     40.66700     6.50000     14.70000     26.50000     6.10000     6.60000     4.10000     0.00000     2.10000
summer     small     low     8.00000     8.10000     16.00000     3.67800     109.00000     53.62500     262.72699     25.00000     12.30000     1.90000     4.70000     0.00000     0.00000     10.60000     0.00000
spring     medium     high     8.50000     9.60000     7.00000     1.22300     10.00000     10.80000     6.20000     10.50000     43.50000     9.10000     10.80000     4.00000     1.20000     1.20000     6.10000
winter     medium     high     8.56000     10.20000     30.52300     1.32000     10.50000     1.33300     108.00000     0.20000     0.00000     0.00000     0.00000     0.00000     6.60000     12.40000     2.70000
autumn     large     high     7.90000     7.30000     1.45000     4.18800     46.20000     XXXXXXX     61.60000     1.10000     2.50000     13.70000     9.00000     0.00000     0.00000     0.00000     0.00000
autumn     medium     high     8.00000     11.50000     58.33100     3.07000     49.50000     31.33300     140.22000     1.10000     1.20000     0.00000     1.70000     3.40000     4.00000     2.60000     1.00000
spring     medium     low     7.78000     10.70000     7.00000     1.33500     224.28600     18.66700     52.87500     13.20000     18.10000     8.00000     1.80000     1.00000     15.00000     0.00000     0.00000
spring     small     high     8.30000     10.40000     32.54000     1.44300     5.00000     234.50000     254.60001     2.70000     1.70000     0.00000     3.10000     1.90000     15.30000     0.00000     0.00000
autumn     small     high     7.35000     11.70000     22.32000     3.97600     24064.00000     20.00000     170.00000     54.36700     81.90000     32.80000     0.00000     4.30000     1.20000     0.00000     1.00000
winter     medium     high     6.60000     8.80000     5.00000     2.82200     228.75000     27.66700     586.00000     4.90000     35.50000     15.90000     0.00000     4.60000     17.80000     0.00000     0.00000
winter     large     medium     8.10000     1.80000     3.50000     4.82500     1495.00000     467.50000     287.00000     2.10000     43.70000     0.00000     3.50000     0.00000     1.40000     11.50000     1.40000
summer     small     high     8.30000     9.20000     22.45500     0.90000     12.72700     4.00000     75.33300     21.90000     0.00000     10.40000     0.00000     4.80000     1.40000     0.00000     0.00000
winter     large     medium     7.30000     4.50000     130.67000     2.16300     27.28600     125.66700     18.00000     17.20000     1.40000     16.20000     0.00000     2.50000     0.00000     0.00000     0.00000
winter     small     medium     7.20000     5.30000     50.00000     0.81000     208.33299     6.50000     87.12500     0.50000     4.40000     4.30000     1.00000     0.00000     0.00000     0.00000     1.40000
summer     medium     high     7.84000     6.30000     63.51000     5.13000     124.16700     12.88900     69.93000     XXXXXXX     24.00000     8.60000     3.20000     0.00000     0.00000     0.00000     1.00000
spring     small     high     8.21000     8.60000     XXXXXXX     0.44500     10.00000     9.00000     84.46000     3.00000     4.10000     0.00000     8.80000     0.00000     8.10000     10.10000     0.00000
autumn     large     medium     7.75000     8.40000     XXXXXXX     3.83300     20.00000     61.55600     61.44400     4.66700     0.00000     5.00000     0.00000     0.00000     35.60000     0.00000     0.00000
autumn     small     high     8.10000     13.10000     32.40000     0.92300     20.00000     15.60000     XXXXXXX     5.23300     48.30000     0.00000     2.00000     0.00000     2.70000     32.10000     1.40000
summer     medium     high     8.00000     6.30000     16.00000     6.54000     246.36400     1.80000     121.00000     2.15000     31.10000     0.00000     1.90000     2.20000     0.00000     5.40000     1.40000
winter     medium     medium     8.20000     3.40000     9.00000     8.54300     120.00000     67.50000     98.14300     0.50000     33.90000     0.00000     14.60000     0.00000     8.60000     0.00000     3.60000
autumn     medium     medium     8.10000     8.20000     8.30000     4.40800     60.00000     19.11100     34.00000     5.62000     2.40000     16.00000     0.00000     7.70000     12.40000     0.00000     0.00000
autumn     medium     high     8.20000     10.60000     6.30000     3.78000     60.00000     132.50000     14.00000     92.66700     2.10000     17.10000     1.90000     0.00000     0.00000     11.10000     1.50000
winter     large     high     7.60000     6.20000     8.00000     0.23000     XXXXXXX     182.42000     142.00000     22.90000     0.00000     3.90000     2.40000     0.00000     1.00000     0.00000     1.20000
