1)
  season   size  speed mxPH mnO2     Cl  NO3   NH4  oPO4   PO4 Chla   a1   a2  a3  a4   a5   a6  a7
1 spring medium   high  8.0  9.8 129.38 6.24 122.8 187.0 122.0 31.0 42.5 10.4 0.0 0.0 34.2  1.2 0.0
2 spring  small   high  8.2 10.7  29.20 2.64  76.7  33.8 275.1  1.3 15.1 15.7 0.0 4.6 15.9  0.0 0.0
3 winter  small medium  7.6  9.8  40.02 4.46 346.7 246.0 152.3   NA 54.4  1.5 0.0 0.0  0.0  0.0 9.7
4 winter  small   high  7.9  4.8   1.55 1.21  27.5  61.2  60.0  8.1 16.6  4.3 4.7 0.0  1.7  0.0 1.0
5 winter  small medium  8.0  5.8   5.27 3.14  27.3  48.7  97.6 10.5 24.3  8.0 6.6 0.0  1.2  4.1 7.2
6 spring medium medium  9.0  9.0  47.78 3.78 155.0  10.0  75.2  1.7 13.6  1.0 0.0 0.0  0.0 12.6 0.0
2)
,season,size,speed,mxPH,mnO2,Cl,NO3,NH4,oPO4,PO4,Chla,a2,a4,a6,a7
71,summer,medium,high,7.79,9.7,60.8,6.096,10.5,23,77.434,34.75,2.1,1.9,1.9,2.4
72,spring,small,low,6.6,11.9,5.326,0.663,20,58.222,154.125,15,6,0,0,1.4
73,spring,small,low,8.5,6.7,69,2.316,920,196.62,72.696,7.3,4,3.4,7.5,4.2
74,spring,small,high,8.3,6.2,61.05,0.735,758.75,1,249.25,20.6,0,0,5.1,1.2
75,winter,small,high,8.5,11.7,41.163,4.87,NA,3.8,52.875,3,0,0,8.3,14.4
76,autumn,small,high,8.7,10.5,35.75,2.586,13.5,39,58.374,5.083,3.8,1,6.8,0
77,winter,small,medium,9.06,11.1,54.19,0.996,118.571,20,127,2.338,8,1,0,1.9
78,winter,large,low,8.4,5.9,63.292,3.617,21.571,36,183.66701,20.829,28.2,0,0,0
79,spring,small,medium,8.07,10.9,77.364,7.16,32.5,1,17,3.6,0,0,0,4.1
80,winter,small,low,8.7,11,39,3.316,196.66701,26.6,304,2.8,3.9,7.7,0,0
81,autumn,small,high,8.56,10.9,94,0.461,125.333,18.25,284,75,0,0,1.5,2.1
82,winter,large,high,8.1,5.4,28.333,0.33,96.667,27.667,219.909,0.3,32.8,0,0,0
83,autumn,medium,medium,8.3,9.9,NA,1.519,271.25,7.667,111.375,21,21.5,0,6.4,1
84,spring,medium,medium,8.1,11.17,8,1.051,10,24,13.2,16,4.1,6.2,31.8,2.3
85,summer,medium,high,8.5,7.6,12.536,10.416,96.833,10.667,214,14.7,3.4,0,52.5,25.6
86,autumn,large,medium,7.6,4.9,53,0.846,81,85.5,75.333,0.8,17.1,0,0,0
87,summer,medium,medium,7.4,10.7,9,3.73,38.111,67.5,17.333,NA,0,2.2,0,0
88,winter,large,medium,7.8,3.6,29.775,1.32,1081.66003,1,607.16699,4.3,16,5,0,2.7
89,winter,large,medium,7.6,10.6,22.286,1.527,227.60001,282.16699,2.5,46.075,0,0,0,0
90,winter,large,medium,7.29,9.6,20.625,2.443,233.7,4.25,101.455,2,0,0,21.4,6.8
91,spring,medium,high,7.8,12.1,10.936,3.908,52.2,267.75,344.60001,19.4,25.4,0,11.5,1.5
92,summer,medium,low,7.6,8.5,23.825,NA,2082.8501,125.667,222.286,2,3.9,1.2,0,0
93,autumn,small,low,8.9,10.77,1.17,0.23,102.5,20,6,0.8,5.6,1.7,0,0
94,spring,medium,high,8.1,9.7,11,0.308,35,12.75,213,4,0,0,0,0
95,winter,medium,medium,6.6,11.8,88,4.94,205.66701,159.5,197.14301,2.5,0,11.3,0,3.2
96,winter,medium,high,8.5,8.2,5.889,1.572,4073.33008,27,269.66699,1.3,0,12.7,0,2.4
97,winter,small,medium,9.1,9,57.75,2.273,1729,104.222,130.75,3.7,0,0,0,0
98,spring,large,low,8.1,10.6,100.83,2.323,83.75,75.875,16.662,13.1,16.2,2.2,0,0
99,winter,large,high,7.9,10,34.037,3.678,10,37.375,49.333,5.62,2.1,0,8.5,1.9
100,autumn,medium,medium,7.77,3.2,NA,6.513,25.833,38.75,46.6,NA,8.7,1.2,0,2.2
101,winter,large,low,7.7,7.1,NA,1.67,120,23,239,3,0,5.3,4.6,1
102,spring,medium,medium,7.8,11.3,4.083,2.68,215.556,44,102.571,0.8,14.7,4.6,10.6,4.3
103,spring,medium,medium,7.5,10.3,82.852,2.899,60.11,84.3,10.75,17.2,0,4.3,0,0
104,spring,large,medium,7.7,8.8,7,NA,228.75,27.5,170,0.4,6.4,0,0,0
105,summer,medium,high,8.7,9.2,9.055,4.908,46.2,4,246.66701,1.5,1.9,0,3.6,1.9
106,winter,small,high,8.7,10.1,48.429,1.172,103.333,16.8,201.778,1.3,0,0,5.4,1.9
107,spring,small,high,8.06,4.3,73.25,0.735,51.111,55,40,65.7,36.6,0,0,2.7
108,spring,small,high,8.66,10.8,5.83,2.163,421.66699,221.89999,233.5,1,7.5,3.5,20.4,0
109,winter,large,high,8.43,10.8,12.182,0.758,737.5,60.833,15,98.817,0,6.9,0,5.2
110,winter,medium,high,8.16,9.5,23.25,2.55,3515,48,228.364,24.556,38.8,0,0,2.1
111,spring,medium,medium,8,10.8,54.143,1.534,643,205.636,169.00101,1,1.5,0,0,0
112,summer,medium,high,7.6,7.9,44.205,3.444,505,16.833,26,2.8,72.6,0,0,30.1
113,winter,medium,medium,8.87,6.5,16,1.223,206.53799,7.4,200.231,26.8,0,0,0,0
114,spring,medium,low,8.05,11.7,53.425,1.875,5.8,37.857,3,0.6,0,11.5,17.7,7.8
115,winter,medium,high,8,9.2,57.848,3.9,217.75,261.60001,254.60001,3,5.2,0,1,0
116,autumn,medium,low,8,11.1,27.233,0.406,10,181,18.293,14.775,0,0,4.7,0
117,spring,medium,high,8,11.62,14.32,1.718,105.556,143.71001,221.278,16,0,0,0,6
118,autumn,large,high,7.75,12.5,29.5,3.414,12.727,2,771.59998,3.2,28,4,3.9,1
119,winter,medium,medium,8.3,8.4,12,6.54,24064,51.75,11.818,24.917,0,1,22.3,0
120,summer,small,low,7.14,9.5,4.545,0.826,110,1,313.60001,3,0,0,0,0
121,autumn,large,high,7.5,10.2,0.222,0.673,10,144.66701,105.727,53.1,0,0,17,1.4
122,autumn,medium,high,8.6,12.9,42.636,1.535,62.5,166.72701,6.2,0.9,20.1,0,16.6,0
123,autumn,large,low,7.8,7.6,9,6.64,5738.33008,7.75,22.9,4.5,0,0,3.3,0
124,winter,small,high,7.4,10.4,7.838,1.51,5,2.5,72.9,41,9.6,0,0,1.7
125,spring,medium,low,6.6,9.7,49.9,5.694,84.667,136.75,102.333,5.2,1,0,7,0
126,summer,small,medium,9.1,3.2,391.5,2.22,15,71,303.33301,6.167,0,1.2,0,0
127,winter,medium,medium,7.61,11.7,31.091,5.099,246.364,87.333,81.558,28.567,21.6,3,0,6.1
128,winter,medium,high,8.6,NA,8.3,8.688,56.364,27.25,7.654,20.8,4.6,0,1.4,6.6
129,summer,medium,medium,7.09,10.7,101.875,4.188,461.875,51.111,121,3.1,1.9,1,7.1,0
130,summer,medium,high,7.84,11.8,125.6,1.335,27.069,1.25,253.25,2,22,1.9,49.4,1.7
131,autumn,medium,high,8.84,6.35,26,3.561,224.286,54,194.10001,88.255,0,1.9,0,18.6
132,autumn,medium,medium,9,9.8,30.125,2.102,92.375,48.625,66.75,3.3,3.8,0,5.1,6
133,winter,large,high,7.4,8.9,1.45,1.415,98.182,220.75,89.625,1.1,7.3,1.9,64.6,0
134,spring,large,high,8.5,10.5,10.078,6.045,54.75,54.1,75.904,22.5,0,8.3,0,0
135,summer,medium,medium,7.2,10.5,8.69,1.87,1131.66003,34.636,276,9,20.6,0,0,0
136,autumn,medium,low,7.72,4.5,194.75,4.86,120,58.875,58.623,7.3,7,0,0,0
137,winter,small,high,7.93,9.4,35.66,1.212,8777.59961,197.83299,188.66701,4.667,0,3.7,8.3,0
138,summer,medium,medium,7.925,6.3,11,5.414,40,31.333,115,11.6,10.5,0,0,5.5
139,summer,small,low,8.5,8.4,32.3,2.67,244.60001,7.3,98.143,6.429,19.6,0,0,0
140,winter,small,high,7.4,11.6,39,0.9,1990.16003,120.5,143.75,2.1,2.6,0,15.7,0
141,summer,small,medium,8.1,6.9,70,4.698,245,412.33301,19,6.4,0,0,0,1.6
142,winter,medium,medium,7.4,9.5,43,0.672,132.25,3,86.997,15.3,1.2,1.7,13.2,2.7
143,autumn,small,medium,7.9,9.9,10.207,0.886,1168,64.389,11,0.3,38.5,4.8,5.5,22.1
144,summer,small,medium,9.7,8.1,79.077,0.77,122.5,61.25,46.438,81.54,21.7,1.8,1.8,0
145,summer,small,high,8.47,6.3,53,4.03,208.33299,3.222,147.83299,3,0,0,0,31.6
146,winter,large,high,7.5,11.1,87,1.443,161.81799,428.75,84,5.5,1.7,5.7,18.2,0
147,winter,medium,high,7.3,6.5,38.902,7.74,12.5,46.667,123.333,30.4,0,13.4,0,0
148,spring,medium,high,7.35,9.9,40.226,3.829,215.714,19.727,211.66701,7.9,1.4,0,0,0
149,summer,medium,high,7.7,11.3,151.83299,1.726,308.75,16,252.5,18.33,0,2.4,0,3.3
150,spring,large,high,8.4,9.4,131.39999,3.85,103,22.2,6,0.5,5.6,0,0,2.2
151,winter,medium,medium,8.5,11,21.95,3.976,236,144,116.2,NA,12.4,0,32.9,0
152,autumn,small,medium,8.5,7.3,3,0.699,90,47.5,186.5,NA,0,1.2,32.1,0
153,spring,large,medium,7.9,11.8,30.523,0.81,54.778,102,NA,28.4,0,2.2,29.5,2.4
154,summer,medium,medium,7.44,10.3,49.625,1.013,176.66701,8.692,21.3,1.2,0,4.6,0,7.1
155,autumn,large,low,8,10.53,57.75,0.445,101,12,4,18.37,0,0,4.5,3.2
156,autumn,medium,high,7.8,12.1,NA,3.235,196,66.4,1,25,1.7,0,0,1.4
157,spring,small,medium,8.3,10.8,59.067,3.685,43.75,1,236,0.5,28,2.2,4.5,0
158,autumn,medium,low,7.55,10,3.136,6.2,92,191.75,125.8,6.9,0,2.6,0,15.1
159,spring,medium,medium,8,12.5,65.333,1.655,1386.25,20.667,54.916,NA,40.9,0,2,0
160,winter,medium,medium,7.3,11.7,104.818,4.071,130,36.909,69.93,6.5,5.5,5,6.2,0
161,summer,small,low,8.6,10.8,16,4.053,34.333,53.625,186,2,15.9,0,1.2,3.9
162,spring,small,medium,7.9,5.7,56.717,0.102,12.5,50.889,13.6,93.683,0,0,0,31.2
163,spring,small,high,8.8,8.8,38.125,1.72,1911,180.66701,6.667,5.555,0,0,5.9,1.4
164,spring,small,medium,7.9,4.5,43.09,3.31,131.66701,6,132.54601,21.9,5.9,2,12.7,2.4
165,summer,medium,high,7.8,8.1,130.67,4.82,51.429,14.667,14,0.3,4.1,3.2,0,3.9
166,autumn,small,high,8,9,7,2.978,88.182,173,39,2.9,19.6,0,0,0
167,spring,medium,high,8.1,11.3,26.76,4.508,137.27299,102.364,167.89999,1.4,0,0,1.6,2.9
168,summer,medium,medium,7.9,4.4,27.4,1.873,15,62.625,88.5,40,0,1.6,10.1,0
169,summer,large,low,8.2,8.9,NA,2.302,10,137.60001,50,8.155,0,0,0,1.7
170,spring,small,medium,7.91,7.4,10.556,4.535,627.27301,10.8,232.89999,4.5,3.1,0,0,0
171,winter,large,high,7.57,6.1,48.667,4.99,255,41.5,34,20.578,40.7,3.7,17.2,0
172,spring,large,medium,9.1,7,9,0.13,37.5,9.667,23,1,11.3,1.2,5.9,1.4
173,autumn,small,medium,7.4,12,82.857,0.701,124.364,82.222,255.28,32,11.6,2.1,0,6.1
174,spring,medium,high,8.3,7.7,95.367,2.512,124,104.727,137.778,2.1,13.7,2.7,0,0
175,winter,medium,medium,8.7,7.8,26,5.41,197.909,105,272.22198,110.456,1.7,0,22.9,0
176,winter,large,medium,8.43,10.1,32.92,5.97,429.20001,159.16701,173.75,11.84,12,1.7,0,1.9
177,winter,medium,low,8.3,10.5,173.75,6.225,146.66701,4,35.2,1.1,12.7,0,0,2.2
178,spring,large,medium,8.1,10.7,81.333,9.08,96.667,32.5,140.22,22.9,9.7,0,0,0
179,autumn,small,high,7.62,13.1,22.35,1.288,370,38.625,56.667,12.32,2.9,2,0,0
180,autumn,medium,high,7.74,10.1,22.455,3.2,16.2,4,NA,27.5,5.8,1.4,0,0
181,autumn,large,high,7.7,8.8,7.613,2.942,137,346.16699,14,6.8,31.9,4,0,1.6
182,spring,small,low,7.9,3.6,7.25,1.587,1495,77.333,215.5,0.6,0,0,0,1
183,summer,small,high,8.53,5.3,31,0.866,134,49,265.25,2.86,0,0,3.1,1.6
184,winter,medium,high,8.2,9.3,53.102,3.78,103.333,45,56.667,2.15,2.9,2.5,2.6,0
185,winter,small,low,8.6,9.8,71.444,5.164,6400,236.39999,177.625,20.87,53.6,0,0,3.6
186,summer,medium,medium,8.4,6,2.111,0.923,109,53,232.83299,68.05,1.9,1.3,0,12.5
187,autumn,medium,medium,8.3,9.9,NA,1.328,37.778,10.583,71,12.1,1.4,3.5,1.5,1.4
188,summer,large,high,8.1,8.2,187.183,3.318,98.333,1.625,11.5,8.957,2,0,9.9,10.8
189,summer,small,medium,8.3,9.8,136,1.42,371.11099,41.3,47,3,18.4,0,17.8,0
190,autumn,large,high,6.6,8.3,12.778,4.665,17.778,75,624.73297,1,11.2,0,0,1
191,winter,large,low,7.83,11.4,15.541,45.65,10,104.5,11,NA,12,4.1,0,5.9
192,spring,large,high,8,9.2,13.5,0.86,22.5,45.9,218,6.8,1,0,0,3.3
193,spring,medium,medium,8.2,11.6,74.667,5.099,91.833,72,56.091,7.6,2.1,0,12.4,0
194,winter,large,medium,8.27,11.1,82.111,3.978,239,70,91.111,23.8,4.1,0,0,1.4
195,summer,medium,medium,8.1,11.3,41.25,2.31,34,19.111,87.125,2.5,0,6.8,17,0
196,summer,small,medium,8.4,11.1,58.331,4.408,153,16,79.75,10,13.2,28.8,0,0
197,autumn,large,medium,8.3,10.6,40.167,2.805,65.455,32,296,27.618,0,0,10.3,1
198,autumn,large,high,5.7,9.4,139.989,2.603,32,3,320.39999,18.3,0,0,0,0
199,autumn,small,low,8,1.8,2.75,1.732,49,238.2,6.75,3.5,12.5,0,0,4.9
200,summer,large,medium,7.3,11.8,22.32,0.658,53.846,2.5,61.5,3.9,0,0,42.1,0
3)
spring     medium     high     8.00000     9.80000     129.37500     6.23800     122.85000     187.00000     122.00000     31.00000     42.50000     10.40000     0.00000     0.00000     34.20000     1.20000     0.00000
spring     small     high     8.20000     10.68000     29.20000     2.64000     76.66700     33.80000     275.14301     1.30000     15.10000     15.70000     0.00000     4.60000     15.90000     0.00000     0.00000
winter     small     medium     7.60000     9.80000     40.02000     4.45900     346.66699     246.00000     152.33299     XXXXXXX     54.40000     1.50000     0.00000     0.00000     0.00000     0.00000     9.70000
winter     small     high     7.90000     4.80000     1.54900     1.20800     27.50000     61.18200     60.00000     8.10000     16.60000     4.30000     4.70000     0.00000     1.70000     0.00000     1.00000
winter     small     medium     8.00000     5.80000     5.27300     3.14000     27.28600     48.66700     97.58000     10.50000     24.30000     8.00000     6.60000     0.00000     1.20000     4.10000     7.20000
spring     medium     medium     9.00000     9.00000     47.77800     3.77800     155.00000     10.00000     75.20700     1.70000     13.60000     1.00000     0.00000     0.00000     0.00000     12.60000     0.00000
spring     medium     medium     8.15000     10.30000     47.22900     0.53600     160.00000     55.00000     138.50000     3.20000     50.40000     1.00000     3.20000     1.00000     3.90000     13.10000     0.00000
summer     large     medium     8.20000     1.50000     13.00000     1.39000     101.25000     44.66700     138.70000     22.50000     46.60000     7.60000     3.90000     0.00000     15.30000     0.00000     0.00000
winter     medium     high     8.60000     6.80000     XXXXXXX     1.32000     578.00000     26.00000     104.00000     54.36700     0.00000     5.40000     1.20000     0.00000     0.00000     0.00000     0.00000
I love this class
summer     small     high     8.40000     10.20000     53.33300     1.28700     58.50000     24.66700     40.66700     0.50000     14.70000     0.00000     2.50000     1.70000     2.90000     7.90000     0.00000
summer     small     medium     7.60000     11.80000     85.98200     1.00300     18.42900     XXXXXXX     326.85699     50.22500     32.10000     0.00000     0.00000     0.00000     1.90000     15.80000     7.00000
spring     medium     high     7.19000     9.80000     44.00000     8.98400     380.00000     37.00000     50.45500     0.80000     43.50000     0.00000     7.50000     2.20000     0.00000     0.00000     0.00000
autumn     small     high     8.21000     3.40000     10.40000     2.23100     32.72700     57.60000     11.80000     0.80000     89.80000     15.20000     0.00000     1.40000     1.40000     9.90000     2.70000
spring     large     high     8.30000     10.20000     51.11300     1.92100     172.50000     13.00000     61.60000     50.00000     1.90000     5.00000     9.00000     0.00000     0.00000     1.60000     0.00000
autumn     medium     high     8.30000     11.50000     127.83300     3.07000     14.75000     97.33300     3.00000     1.10000     18.30000     0.00000     1.70000     44.60000     4.80000     0.00000     0.00000
spring     small     medium     7.78000     8.00000     34.50000     3.92300     39.00000     64.00000     558.75000     XXXXXXX     0.00000     4.70000     0.00000     0.00000     0.00000     0.00000     1.20000
autumn     small     high     8.40000     10.40000     32.54000     3.76500     31.33300     35.33300     23.48500     5.23300     0.00000     21.50000     0.00000     1.00000     0.00000     0.00000     0.00000
summer     large     high     8.15000     10.60000     2.20000     1.65100     931.83301     1.33300     6.00000     2.00000     81.90000     0.00000     9.90000     4.30000     0.00000     4.70000     0.00000
winter     small     medium     XXXXXXX     10.70000     5.00000     2.80000     175.00000     2.00000     27.50000     2.30000     35.50000     0.00000     23.20000     1.00000     10.60000     0.00000     0.00000
autumn     small     high     7.80000     10.70000     3.50000     4.82500     102.75000     467.50000     586.00000     4.90000     13.00000     0.00000     0.00000     5.00000     4.00000     0.00000     2.00000
winter     large     high     8.55000     10.70000     19.22000     0.94100     914.00000     111.25000     285.71399     17.20000     2.40000     12.70000     5.00000     2.30000     9.00000     33.20000     2.10000
spring     small     medium     8.30000     9.60000     XXXXXXX     3.24500     49.50000     59.42900     19.00000     72.47800     1.50000     0.00000     0.00000     2.20000     27.60000     77.60000     0.00000
summer     medium     medium     7.20000     5.30000     50.00000     1.71500     25.00000     15.60000     287.00000     5.80000     0.00000     0.00000     7.00000     3.70000     0.00000     6.80000     0.00000
summer     small     high     7.80000     9.00000     63.51000     5.13000     11.11100     21.08300     82.44400     1.40000     0.00000     8.60000     1.20000     3.50000     0.00000     0.00000     3.40000
spring     large     high     8.10000     10.50000     64.09300     0.73000     165.00000     39.00000     388.16699     3.00000     4.10000     0.00000     3.30000     0.00000     5.90000     0.00000     5.80000
summer     small     high     7.40000     10.80000     11.86700     4.17000     28.00000     61.55600     61.44400     4.30000     69.90000     21.70000     0.00000     0.00000     1.20000     2.70000     1.50000
autumn     medium     low     6.80000     10.00000     77.00000     1.47000     20.00000     9.00000     244.00000     2.70000     29.70000     0.00000     13.50000     7.80000     2.70000     0.00000     0.00000
summer     large     medium     8.00000     7.10000     11.81800     6.18800     101.66700     36.30000     187.05701     2.00000     31.10000     5.00000     19.60000     0.00000     5.70000     1.40000     2.50000
spring     medium     high     8.50000     11.10000     36.24800     8.54300     153.75000     12.00000     171.27200     0.50000     33.90000     0.00000     3.70000     0.00000     1.00000     0.00000     0.00000
summer     large     high     7.80000     11.50000     7.00000     3.33000     60.00000     19.11100     142.00000     2.00000     3.40000     21.10000     0.00000     0.00000     7.50000     0.00000     0.00000
winter     small     medium     8.20000     6.00000     208.36400     0.82500     60.00000     132.50000     108.00000     92.66700     1.40000     4.60000     1.00000     0.00000     4.00000     11.10000     0.00000
summer     small     medium     8.20000     13.40000     12.14600     3.02000     124.16700     30.75000     292.62500     21.22000     0.00000     6.70000     25.30000     0.00000     8.60000     42.70000     0.00000
