1)
  season  size  speed mxPH mnO2     Cl   NO3    NH4  oPO4   PO4  Chla   a1   a2   a3  a4  a5   a6
1 spring large    low 7.70  5.3  41.16 2.818   31.3 105.0  52.9  5.50  0.0 17.1  0.0 0.0 0.0  8.3
2 summer small medium 8.00 10.5 187.18 1.288 1495.0  33.8 142.0 30.00 46.6 15.7  4.1 6.2 6.6  4.7
3 autumn large   high 9.10 11.4  12.15 4.665   18.4  32.0  46.6  5.45  8.7  2.1  0.0 6.8 0.0  8.5
4 spring small medium 8.30  8.8   3.14 0.536  161.8  24.7 249.2  1.20 82.7  0.0 18.9 0.0 3.1  0.0
5 spring large   high 8.00  9.0     NA 3.976   88.2  58.2  97.6  3.00  3.7 28.2  2.0 0.0 0.0  0.0
6 spring large medium 7.19 10.0  47.78 6.045  102.5  13.0 141.8 24.56 47.1 10.5  0.0 0.0 0.0 12.6
   a7
1 0.0
2 1.4
3 0.0
4 1.6
5 0.0
6 0.0
2)
,season,size,speed,mxPH,mnO2,Cl,NO3,NH4,oPO4,PO4,Chla,a2,a4,a6,a7
41,autumn,small,medium,7.8,8.2,194.75,2.163,4073.33008,18.667,205.875,8.957,5.9,1.9,0,0
42,spring,medium,medium,7.91,7.1,70,2.68,192.5,264.89999,102.333,13.2,21.7,0,0,0
43,winter,small,high,8,11.21,7,2.954,NA,2,284,22.5,2.1,7.6,0,0
44,winter,small,high,8.3,10.6,173.75,3.561,1990.16003,39,326.85699,81.54,3.1,0,0,0
45,winter,small,medium,8.3,8.5,136,0.758,130,6.5,120.889,4.3,0,0,5.5,0
46,winter,large,high,8.06,12.5,48.429,0.23,40,4,75.333,3.3,1.5,3.2,3.3,1.4
47,winter,small,low,8.1,9.8,32.4,0.376,5.8,191.75,292.625,3.2,12.7,0,0,12.5
48,winter,medium,medium,8.3,12.6,9,0.866,10,412.33301,272.22198,23.8,0,0,0,2.1
49,spring,small,high,NA,5.8,15,2.22,21.571,27,252.5,18.37,0,3.4,8.7,0
50,summer,large,medium,7.9,11.7,71.444,0.33,137.27299,22.444,20.812,4.5,7.4,0,1.5,2.4
51,winter,small,high,8.1,8.1,22.35,0.921,35,NA,6,2,0,0,0,1.4
52,summer,small,high,8.66,10.29,30.125,2.8,1911,19.727,13.6,1.3,0,2.2,17.1,0
53,spring,small,high,7.35,12.5,55.35,1.51,28.333,41.3,98.143,0.6,4.6,0,0,0
54,summer,small,medium,8.8,10.3,7.25,NA,18.333,4,11.818,0.5,0,4.8,0,2.2
55,winter,medium,high,8.84,3.6,2.75,0.05,33.636,8.6,147.83299,5.62,0,0,5.9,0
56,spring,large,medium,7.77,4.9,47.229,3.14,5,39,NA,3.6,5.4,0,0,0
57,autumn,small,high,8.5,7.7,NA,3.829,10,143.71001,14,53.1,0,2,0,31.2
58,summer,large,high,8.7,9,42.636,0.642,22.5,64,6,NA,0,0,0,1.4
59,winter,medium,medium,7.29,6.5,43.97,3.414,345.45499,104.5,11.5,7.3,7,0,0,6
60,summer,small,medium,8.22,8.9,54.19,0.381,10,10.583,169.00101,0.2,0,13.4,0,0
61,winter,small,high,8.7,10.5,8,5.97,46.5,1,183.66701,0.6,0,0,1.2,0
62,spring,small,high,7.5,7,94,1.588,486.5,NA,10.75,NA,0,6.6,0,0
63,spring,large,medium,8,10.2,29.2,2.55,40,3.333,111.75,21,0,0,1.4,16.7
64,winter,small,medium,7.9,8.2,32.54,0.23,2167.37012,2.5,6.75,0.8,53.6,0,2.4,6
65,summer,medium,medium,8.6,13.1,41.25,7.16,160,27.667,7.2,15,0,1.2,0,0
66,winter,medium,high,8.3,11.7,1.549,0.672,25.833,10.8,40.667,16,4.1,2.1,0,0
67,spring,large,low,8.5,10.7,63.625,6.54,112.857,82.222,228.364,12.1,2.1,5.3,1,0
68,spring,medium,medium,8.3,12.1,17.75,5.442,10,26.6,2.5,NA,32.8,0,0,0
69,winter,medium,low,8.6,3.2,82.852,3.85,92,205.636,388.16699,2,0,0,0,2.1
70,winter,small,high,7.5,3.2,39.109,6.188,155,111.25,75.904,1,6.7,3,9.9,1
71,spring,medium,low,9.1,8.5,130.67,5.078,215.556,102.333,77.434,34.75,0,1.3,0,0
72,spring,medium,medium,7.62,12,82.111,0.663,60,48,152.33299,5.2,4.1,1.2,10.6,0
73,winter,medium,high,7.44,10.53,69,4.17,60.11,197.83299,72.696,10.5,4,0,21.4,4.2
74,winter,medium,medium,8.1,6,40.02,3.617,15,136.75,138.7,4.3,5.8,2.2,32.9,1.5
75,summer,medium,medium,8.5,10.5,NA,1.732,245,12,304,3,0,0,0,1
76,summer,medium,high,8.7,9.4,35.75,0.826,13.5,23,14,5.111,1.7,1,42.4,1
77,autumn,medium,medium,9.06,4.4,12.182,4.535,224.286,84.3,11,0.8,0,0,0,1.7
78,winter,large,medium,8.6,11.3,129.375,0.886,8,7.75,6.667,18.33,3.8,3.5,0,1.6
79,spring,small,high,8.5,8.6,21.95,5.13,10,37.375,11.8,NA,0,0,0,1.4
80,winter,small,low,7.4,7.9,11,0.461,92.375,44.667,351.60001,2,31.9,4.9,6.9,0
81,spring,small,high,8.3,6,NA,4.908,76,12.75,123.333,15.6,0,0,15.8,9.7
82,spring,small,medium,8.53,5.4,26.76,1.72,96.667,46.667,624.73297,20.87,0,2.6,8.2,14.4
83,autumn,medium,medium,7.4,10.8,63.292,1.519,89.6,5,71,4.9,0,0,0,2.7
84,winter,medium,low,8.87,7.8,39,1.328,10,21.083,60,18.3,8.7,1.1,16.6,6.6
85,winter,medium,low,6.6,10.8,NA,4.87,737.5,12.889,320.39999,1.1,28,0,42.7,1.2
86,spring,small,medium,7.6,10.8,2.933,0.846,172.5,70,35.2,11.6,1.9,5,0,0
87,spring,large,medium,7.4,9.6,77.364,NA,38.111,67.5,361,1,0,1.4,13.2,1
88,autumn,small,medium,8.4,10.77,4.326,6.238,5738.33008,209.85699,607.16699,2.5,11.2,2.4,0,2.4
89,summer,large,high,8.3,9.7,38.902,1.527,120,25.167,54.916,0.5,0,0,0,0
90,winter,large,medium,8.7,11.7,13.5,2.102,49.5,9,197.14301,0.5,0,0,7.5,3.2
91,spring,medium,medium,8,4.3,10.936,3.318,3466.65991,72,43.5,19.4,5.5,0,0,0
92,summer,medium,high,7.6,1.5,23.825,5.099,505,59.429,6,2,38.5,2.1,15.8,6.8
93,winter,medium,medium,7.45,10.8,10.975,0.13,58.5,19.111,140.22,72.478,6.4,3.9,0,1
94,winter,medium,medium,7.9,8.4,12,0.406,128.571,61.182,391.75,3,3.1,1.6,17,0
95,spring,small,high,7.9,11.8,49.625,7.74,205.66701,13,167.89999,20.8,0,3.5,20.4,3.3
96,winter,medium,low,8.1,9.6,36.248,1.572,10,4,3,20.829,1,4.4,0,7.1
97,winter,medium,low,9.5,6.2,30.523,0.308,98.333,51.111,317,11.84,0,0,10.1,0
98,spring,medium,low,7.09,8.2,69.75,2.323,239,71,213,6.5,0,0,0,0
99,autumn,small,high,7.57,7.1,27.233,2.822,197.909,51.75,14.354,21.22,1,1,0,0
100,spring,large,low,9.1,9.7,NA,1.203,56.364,38.75,211.66701,0.4,4.3,1.7,0,0
101,spring,small,medium,8.4,6.6,3.275,1.535,122.5,23,239,0.8,8,0,0,2.4
102,spring,medium,medium,8.43,10.7,4.083,4.93,225,58.875,154.125,5.233,14.6,4.1,16.7,0
103,autumn,medium,low,8.21,8,65.333,4.188,196.66701,18.25,269.66699,11.7,72.6,0,1.2,1.4
104,spring,medium,low,7.7,8.8,34.5,0.735,1386.25,8.692,105.727,22.5,15.2,0,49.4,3.9
105,summer,small,medium,7.8,10.9,54.143,5.456,227.60001,220.75,246.66701,17.491,0,0,0,0
106,winter,large,low,9.7,7.3,10.5,1.534,215.714,144.66701,201.778,0.9,16,0,5.4,1.9
107,autumn,medium,high,8.1,11.9,7.838,1.651,25,50.889,275.14301,65.7,19.6,11,0,2.7
108,summer,medium,medium,8.3,9.2,41.5,2.603,52.2,85.5,344.60001,50.225,12,0,1.5,4.1
109,summer,small,high,7.7,6.5,17.375,3.73,32.5,60.833,15,25,1.7,12.7,0,0
110,winter,small,medium,8.1,4.8,4.7,3.235,1168,100,88.5,2,38.8,0,0,0
111,autumn,medium,high,7.9,10.1,391.5,3.765,103.333,1,17.333,1,0,5,0,0
112,autumn,medium,high,8.58,11.1,44.205,3.444,2082.8501,10,276,2.8,9.6,1,0,7.2
113,summer,medium,high,7.14,NA,11.818,3.726,206.53799,7.4,16.662,0.8,0,0,0,2.1
114,winter,large,low,8.1,4.5,53.425,0.73,11.111,37.857,130.75,1.1,3.4,2.2,0,2.2
115,spring,large,low,8,11.7,9,0.77,217.75,9.667,72.9,3,14.5,0,0,3.3
116,winter,large,high,8.56,9.8,6.3,2.443,10,12.75,771.59998,0.8,0,6.9,0,0
117,spring,small,medium,7.83,11.62,40.167,2.273,133.636,1,232.83299,5.2,26.5,1,0,2
118,winter,small,high,8.3,11.1,0.8,3.923,76.667,27.25,19,46.075,0,2.4,0,0
119,summer,medium,medium,7.6,9.8,5.83,8.984,66.667,159.5,127,24.917,28,0,5.5,15.1
120,spring,large,medium,7.8,8.1,139.989,4.825,51.111,1,214,6.8,4.3,2,2.6,1.9
121,autumn,small,high,9.1,6.3,32.92,3.778,931.83301,28.625,84,110.456,18.4,0,0,1.4
122,spring,medium,high,5.7,9.5,0.222,2.67,3515,175.66701,61.5,3.6,3.9,4.6,1.6,5.2
123,spring,small,medium,7.8,10.9,53.333,6.64,20,2,108,6.429,3.8,0,0,0
124,spring,small,low,7.8,6.2,12.536,0.673,170.909,36.909,111.375,41,0,0,0,0
125,winter,small,high,8.3,7.6,2.111,2.512,12.5,75.875,296,31,0,2.2,7,0
126,winter,small,high,8.2,10.7,5.326,9.08,105.556,36.3,7,0.5,1.4,1.9,33.2,0
127,spring,medium,high,8,11.7,31.091,5.099,255,54,186,28.567,0,0,0,6.1
128,spring,medium,high,7.3,11.1,10.4,9.773,65.556,246,265.25,0.3,40.9,0,13.1,0
129,winter,small,medium,8.1,10,53,3.31,96.667,38.625,171.272,13.1,0,4.6,10.3,1.9
130,autumn,medium,high,8.35,10.5,20.625,1.335,103,16.833,89.625,11.1,22,0,7.1,1.7
131,winter,medium,high,7.6,10.5,26,1.32,578,31.333,125.8,88.255,5.6,0,12.4,0
132,winter,medium,high,9,8.8,56.717,3.978,430,48.625,56.091,3.3,41,0,1.9,2.2
133,winter,large,high,7.8,9.8,57.75,1.67,37.5,180.66701,122,15.3,0,0,3.6,0
134,autumn,small,high,8.2,10.2,28.333,1.448,54.75,267.75,186.5,1.4,2.1,8.3,22.3,1.6
135,spring,small,medium,7.83,10.8,151.83299,0.81,178.57001,47.5,16,0.8,20.6,2.2,0,0
136,autumn,medium,high,8.1,10.4,32.056,5.694,81,44,58.623,7.3,1.9,0,0,1.5
137,summer,medium,high,8,11,63.51,3.33,8777.59961,20,6,NA,0,0,3.9,0
138,summer,medium,low,7.925,6.3,64,5.164,920,3.545,115,17.2,19.6,3.7,0,5.5
139,summer,medium,low,8,10,31,2.231,308.75,7.3,34,93.683,3.9,1.4,0,1.4
140,summer,medium,medium,8.4,11.6,10.556,1.415,51.429,36,285.71399,20.6,2.6,2.6,15.7,0
141,autumn,small,medium,7.8,11.1,61.05,3.908,142,261.60001,253.25,16,0,0,7.9,2.9
142,winter,medium,medium,7.4,9.9,13,6.513,12.727,3,26,0.6,1.2,1.9,12.7,2.7
143,autumn,small,high,7.9,7.1,10.207,2.316,43.75,45.9,236,0.3,0,4.3,0,0
144,spring,medium,high,7.9,6,79.077,2.805,124,6,235.66701,12.32,11.3,1,0,0
145,autumn,medium,medium,8.47,10.2,73.25,4.03,43.75,3.222,170,2.5,6,0,0,31.6
146,spring,medium,high,6.6,3.6,64.093,4.82,175,64.389,132.54601,3.1,0,0,5.1,1.7
147,summer,medium,high,7.61,10.2,53.102,8.688,102.75,27.5,20.75,30.4,0,0,0,0
148,summer,medium,medium,8.15,9.9,29.5,0.267,37.778,4.25,84.46,3.8,0,0,1.2,0
149,spring,medium,high,8.43,9,5.273,3.9,244.60001,62.625,58.374,8.1,4.1,2.2,0,0
150,autumn,large,high,8.3,10.7,23.25,0.825,91.833,22.2,219.909,6.167,1.4,11.3,9.9,2.7
151,winter,large,high,5.6,11,65.75,0.445,236,87.333,262.72699,1.4,21.5,0,1.8,0
152,winter,medium,medium,7.6,9.8,88,6.096,90,109,287,NA,7,0,0,0
153,winter,medium,high,7.7,6.2,49.9,45.65,54.778,16,313.60001,27.618,5.4,0,0,1.9
154,winter,medium,low,7.9,11.8,127.833,3.02,176.66701,2.5,56.667,8.155,1.7,0,1.4,1.2
155,spring,large,medium,8.6,10.3,100.83,1.47,17.778,12.75,255.28,1.1,0,0,4.5,0
156,spring,medium,medium,7.9,11.7,47,1.223,1131.66003,75,1,0.8,0,0,5.1,0
157,winter,small,medium,8.3,11.17,34.037,3.2,34.333,1.25,4,10,4.7,5,4.5,0
158,autumn,medium,high,8.5,10.5,19.22,3.685,627.27301,61.25,177.625,40,5.2,5.7,77.6,0
159,autumn,large,high,7.75,7.9,2.2,1.718,10.5,20.667,66.75,28.4,15.9,0,2.2,0
160,winter,small,high,7.4,11.5,82.857,1.87,62.5,564.59998,303.33301,5.544,0,0,0,0
161,autumn,small,low,7.5,11,3.5,5.33,96.833,102,6.2,2.9,4.9,0,0,3.9
162,autumn,medium,medium,7.74,5.7,1.45,0.923,131.66701,37,188.66701,2,21.7,0,0,0
163,summer,small,low,8.1,7.7,38.125,1.875,103.333,51.111,101.455,5.555,0,2.4,0,6.1
164,spring,small,medium,8.25,10.1,43.09,4.698,82.1,428.75,75.207,21.9,0,0,31.8,10.2
165,autumn,medium,high,8.5,11.3,16,0.941,101.667,14.667,NA,4.5,1.7,0,2.7,0
166,summer,medium,high,8,10.68,32.3,1.051,643,173,23.485,1.5,0,0,0,0
167,spring,medium,low,7.5,10.8,29.775,4.508,370,49,11,68.05,12.7,0,0,2.9
168,summer,small,medium,6.4,10.4,27.4,2.899,118.571,16.8,140.517,32,1.9,7.8,0,0
169,autumn,large,medium,8.05,9.8,44,0.91,42,159.16701,175.04601,0.3,0,0,4.7,1.7
170,spring,small,high,7.6,NA,22.286,0.996,110,1.333,13.2,22.9,0,0,52.5,0
171,winter,large,medium,8.24,6.1,95.367,1.42,72.6,181,121,20.578,0,7.7,17.2,0
172,summer,medium,medium,7.79,6,9,0.701,1081.66003,346.16699,23,3,12,1.2,0,2.9
173,autumn,large,medium,8.8,4.5,104.818,4.555,124.364,104.222,10.111,4,21.5,44.6,17,0
174,autumn,medium,high,8.7,7.4,43,1.715,123.333,55,137.778,0.8,13.7,2.7,2.6,1.9
175,autumn,large,medium,7.7,10.6,208.364,5.41,228.75,27,6.5,2,1.2,0,0,1
176,winter,medium,medium,8.5,6.35,81.333,2.942,271.25,20,173.75,3.9,4.6,0,0,0
177,autumn,medium,low,8.06,8.7,9.055,3.678,146.66701,16,85.4,6.9,8,0,6.8,0
178,summer,medium,low,8.1,9.2,53,1.013,12.5,282.16699,18,NA,9.7,0,0,1.2
179,winter,medium,high,7,9.8,1.17,7.195,24064,30.75,19,5.083,21.6,1.2,0,0
180,autumn,large,high,9,6.7,58.331,4.94,16.2,78.333,194.10001,27.5,0,0,0,0
181,spring,medium,medium,7.8,11.3,7.613,3.351,137,48.667,46.438,4.3,36.6,0,0,0
182,winter,small,medium,8,6.8,6.167,9.715,34,77.333,244,13.1,5,0,0,0
183,autumn,large,medium,7.5,5.3,7,1.374,1729,34.5,22.9,2.86,2.9,0,0,22.1
184,winter,medium,high,7.8,9.5,59.067,6.2,32.727,45,56.667,5.8,2.9,4.6,32.1,2.4
185,summer,small,low,8.1,9.2,5,0.699,6400,10.667,45,3.2,16.2,0,0,3.2
186,spring,large,medium,8.4,10.8,45.273,3.14,109,53,221.278,1.3,0,4,4.6,2.3
187,winter,large,low,8.5,9.9,3.86,2.978,914,276.85001,21.3,2.7,21.1,0,0,0
188,spring,large,high,6.5,9.4,66.3,1.587,429.20001,51.125,82.444,6.209,8.6,0,4.1,1
189,spring,medium,low,8.55,9.8,57.75,2.302,421.66699,144,47,3,20.1,0,0,0
190,autumn,large,medium,7.78,7.6,12.778,2.586,165,66.4,79.75,9.384,0,1.7,17.8,0
191,spring,large,high,8.5,10.3,15.541,4.071,18,34.636,81.558,6.4,0,0,0,5.9
192,summer,medium,medium,8.2,13.4,60.8,0.86,125.333,221.89999,50.455,14.7,16.4,0,0,1.9
193,spring,large,high,7.3,11.3,7.333,1.726,153.75,151.33299,76.333,3.5,4.6,1,8.3,0
194,autumn,small,medium,6.6,6.9,4.575,3.734,53.846,236.39999,200.231,50,14.7,1.9,3.1,7
195,summer,large,medium,8.16,8.1,12.444,9.248,132.25,2,215.5,2.1,13.2,11.5,6.8,0
196,summer,large,high,8.9,11.1,125.6,3.833,153,55,187.05701,2.338,12,4,0,10.8
197,winter,large,medium,8,10.6,14.32,1.208,65.455,16,116.2,4.667,0,0,0,0
198,winter,medium,medium,7.3,10.6,NA,0.102,647.57001,3,218,2.3,12.5,1.2,0,0
199,summer,medium,medium,7.8,8.9,131.39999,4.408,49,238.2,277.33301,NA,10.4,0,0,0
200,autumn,large,high,7.3,8.3,85.982,4.459,27.069,234.5,124.2,2.1,7.6,28.8,1.6,5.8
3)
spring     large     low     7.70000     5.30000     41.16300     2.81800     31.33300     105.00000     52.87500     5.50000     0.00000     17.10000     0.00000     0.00000     0.00000     8.30000     0.00000
summer     small     medium     8.00000     10.50000     187.18300     1.28800     1495.00000     33.80000     142.00000     30.00000     46.60000     15.70000     4.10000     6.20000     6.60000     4.70000     1.40000
autumn     large     high     9.10000     11.40000     12.14600     4.66500     18.42900     32.00000     46.60000     5.45000     8.70000     2.10000     0.00000     6.80000     0.00000     8.50000     0.00000
spring     small     medium     8.30000     8.80000     3.13600     0.53600     161.81799     24.66700     249.25000     1.20000     82.70000     0.00000     18.90000     0.00000     3.10000     0.00000     1.60000
spring     large     high     8.00000     9.00000     XXXXXXX     3.97600     88.18200     58.22200     97.58000     3.00000     3.70000     28.20000     2.00000     0.00000     0.00000     0.00000     0.00000
spring     large     medium     7.19000     10.00000     47.77800     6.04500     102.50000     13.00000     141.83299     24.55600     47.10000     10.50000     0.00000     0.00000     0.00000     12.60000     0.00000
summer     medium     high     6.80000     11.40000     XXXXXXX     5.13200     28.00000     26.62500     143.75000     3.20000     4.40000     7.30000     3.20000     1.70000     14.90000     1.40000     0.00000
spring     small     medium     8.20000     11.80000     4.54500     4.99000     758.75000     3.80000     69.93000     22.70000     0.00000     1.60000     0.00000     0.00000     1.70000     0.00000     4.90000
summer     large     high     8.60000     9.40000     XXXXXXX     1.32000     122.85000     26.00000     40.00000     6.80000     50.60000     0.00000     0.00000     1.80000     0.00000     0.00000     4.30000
I love this class
summer     small     high     8.40000     7.10000     5.88900     1.28700     723.66699     54.10000     233.50000     5.60900     1.10000     0.00000     0.00000     1.70000     0.00000     9.60000     0.00000
winter     medium     medium     8.30000     5.90000     16.00000     1.00300     101.25000     187.00000     49.33300     1.00000     0.00000     13.20000     0.00000     1.40000     0.00000     0.00000     2.40000
summer     small     medium     8.40000     9.00000     40.22600     1.65500     246.36400     24.00000     91.11100     1.30000     43.50000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
summer     large     high     7.55000     3.40000     7.00000     8.75900     XXXXXXX     57.60000     17.00000     4.50000     0.00000     0.00000     0.00000     0.00000     1.90000     0.00000     0.00000
summer     small     low     7.90000     9.60000     51.11300     1.87300     46.20000     125.66700     61.60000     2.00000     18.10000     5.00000     9.00000     0.00000     11.30000     0.00000     3.40000
autumn     medium     high     7.72000     9.50000     74.66700     3.07000     14.75000     97.33300     98.25000     1.10000     1.40000     11.60000     1.70000     0.00000     28.80000     0.00000     0.00000
spring     small     medium     7.60000     8.40000     87.00000     1.44300     20.00000     1.00000     50.00000     XXXXXXX     46.90000     12.70000     0.00000     3.50000     0.00000     2.00000     1.20000
winter     small     medium     8.70000     9.90000     22.32000     0.90000     32.00000     35.33300     254.60001     54.36700     16.50000     12.40000     1.90000     6.80000     7.70000     29.50000     3.20000
summer     small     low     7.80000     12.10000     10.07800     1.39000     83.75000     60.00000     27.50000     2.80000     81.90000     0.00000     0.00000     4.30000     1.20000     0.00000     25.60000
summer     medium     medium     8.50000     10.70000     37.60000     3.77300     20.00000     1.80000     127.22200     2.15000     0.00000     2.70000     13.60000     4.60000     1.40000     0.00000     1.40000
winter     small     medium     8.40000     10.70000     48.66700     6.22500     346.66699     467.50000     39.00000     98.81700     2.40000     0.00000     0.00000     2.90000     4.00000     11.50000     1.00000
winter     small     high     8.40000     12.90000     22.45500     0.73500     39.00000     15.60000     138.50000     0.50000     4.10000     5.60000     1.00000     2.30000     0.00000     5.90000     0.00000
autumn     small     high     8.00000     1.80000     11.08800     3.24500     27.28600     7.66700     86.99700     7.60000     0.00000     25.40000     7.50000     2.50000     27.60000     0.00000     1.10000
winter     medium     high     7.20000     11.80000     50.00000     1.47400     208.33299     53.62500     87.12500     1.70000     0.00000     7.50000     1.00000     3.70000     6.60000     0.00000     0.00000
spring     large     high     7.84000     3.30000     35.66000     0.65800     134.00000     41.50000     104.00000     0.30000     0.00000     3.40000     6.10000     0.00000     0.00000     0.00000     0.00000
winter     small     high     8.10000     11.50000     50.00000     7.83000     196.00000     137.60001     57.83300     3.00000     0.00000     0.00000     4.00000     1.00000     1.40000     17.70000     0.00000
summer     medium     low     7.40000     8.30000     11.86700     2.30400     235.00000     61.55600     61.44400     9.00000     1.50000     0.00000     0.00000     0.00000     0.00000     22.90000     0.00000
autumn     medium     high     8.15000     10.10000     8.30000     0.63000     98.18200     9.00000     432.90900     75.00000     30.30000     0.00000     35.10000     0.00000     0.00000     0.00000     1.90000
autumn     small     medium     8.00000     11.60000     8.00000     4.05300     60.00000     12.00000     586.00000     26.80000     2.20000     0.00000     0.00000     0.00000     2.40000     1.50000     2.50000
summer     small     medium     8.27000     11.10000     11.00000     8.54300     101.00000     151.12500     279.06601     0.50000     14.40000     0.00000     14.60000     0.00000     5.00000     42.10000     3.60000
autumn     large     high     6.60000     9.30000     77.00000     1.21200     120.00000     19.11100     558.75000     XXXXXXX     48.30000     16.00000     0.00000     0.00000     7.50000     0.00000     7.80000
spring     medium     high     8.20000     11.80000     XXXXXXX     3.78000     32.50000     132.50000     222.28600     92.66700     18.10000     0.00000     1.40000     0.00000     4.00000     11.10000     0.00000
winter     medium     medium     7.40000     4.90000     20.08300     3.02000     124.16700     120.50000     102.57100     XXXXXXX     2.80000     1.00000     7.80000     0.00000     0.00000     6.20000     1.20000
