1)
"","season","size","speed","mxPH","mnO2","Cl","NO3","NH4","oPO4","PO4","Chla","a1","a2","a3","a4","a5","a6","a7"
"101","winter","large","medium",8,7.1,130.67,3.73,60.11,37.857,239,30,28.1,0,0,0,4.8,5.4,0
"102","winter","large","medium",7.8,6.2,44,45.65,32.5,180.66701,154.125,4,7,6.7,0,0,6.1,0,31.6
"103","summer","medium","medium",8.6,8.7,6.3,3.33,371.11099,75.875,7.654,0.8,39.7,0,0,0,0,0,4.2
"104","spring","large","high",8.6,8.2,29.2,0.13,1386.25,16,102.571,14.775,74.2,0,0,1,0,7.1,0
"105","summer","large","medium",8.4,11.1,53,5.456,227.60001,12.889,246.66701,5.111,82.7,0,1,1.4,8.6,0,3.2
"106","winter","large","low",8.4,11.1,48.429,9.773,10,144.66701,201.778,4.5,1.9,0,20.2,11.5,0,1.2,0
"107","spring","medium","medium",6.6,7.9,49.625,4.93,197.909,10.667,275.14301,3.3,1.6,16,6.8,0,0,0,0
"108","autumn","small","medium",8.3,4.9,41.5,1.726,54.75,85.5,76.333,18.37,23.7,0,0,1.9,6.4,2.6,0
"110","autumn","medium","high",8,10.5,51.113,2.55,3515,51.111,16,24.556,3.4,1.7,7.5,0,0,4.7,4.1
"111","winter","small","high",8,3.3,7,1.534,51.111,87.333,17.333,15.6,0,1.5,8.8,28.8,7.5,0,3.2
"112","spring","large","medium",7.3,9.7,10.975,0.33,84.667,55,218,20.6,14.4,72.6,0,1,0,0,0
"113","winter","medium","high",8.4,11.7,22.32,2.954,920,7.4,23,110.456,2.8,0,3.3,8.3,0,15.7,0
"114","summer","small","medium",8.05,9.8,11.867,2.942,118.571,26.625,186.5,0.3,46.8,0,22,0,2.4,17.7,1.9
"115","autumn","medium","high",8,7.8,59.067,3.316,65.556,12,11,2,52.4,17.1,0,0,11.5,17.1,1.5
"116","spring","small","medium",9.7,10.29,32.3,0.406,131.66701,102,6,3.2,4.1,0,0,2.4,0,0,0
"119","winter","small","high",8.3,8.4,30.523,8.984,10,205.636,432.909,5.555,4.1,0,0,0,28.8,0,0
"120","summer","small","low",8.2,8.5,131.39999,3.773,155,18.667,215.5,20.87,3.1,5,10.6,1.7,8.1,0,0
"121","spring","small","high",7.75,11.6,94.405,0.825,123.333,4,46.438,34.75,0,18.4,0,0,0,2.2,1.4
"122","spring","medium","low",8.25,10.7,42.636,5.078,56.364,166.72701,61.444,50,1.2,20.1,0,11,9.2,1.6,5.2
"124","summer","large","medium",7.4,6.2,49.9,2.163,170.909,36.909,85.4,50.225,0,0,1.9,0,0,2.4,0
"125","winter","medium","high",8.3,10.5,56.717,1.87,103.333,59.429,127.222,9.384,31.8,11.6,0,0,8.9,7,0
"126","winter","small","low",7.44,10.7,81.333,3.833,308.75,125.667,304,93.683,3.6,9.6,0,0,1.2,33.2,0
"127","spring","medium","high",7.83,11.1,129.375,5.099,461.875,62.625,123.333,6.5,10.8,36.6,7.5,0,0,0,22.1
"130","winter","medium","high",7.4,6.3,20.625,5.442,10,34.636,265.25,0.5,4.2,22,9,1.9,0,0,1.7
"131","spring","medium","medium",7.6,10.1,26,0.267,31.333,48.667,233.5,10.5,0,0,11.5,0,15.9,0,1.4
"132","winter","medium","low",7.6,11.21,11.088,0.23,124,48.625,4,0.6,29.7,41,25.9,1.7,0,1.9,0
"133","winter","large","high",6.8,7.6,1.45,8.688,37.5,19.111,16.662,15.3,16.8,13.2,5,0,1.9,0,2.4
"134","autumn","medium","high",8.43,8.9,3,6.045,20,151.33299,101.455,21,0,1.7,0,2.1,6.7,9.9,2.4
"136","spring","medium","medium",8.1,9.5,45.273,3.765,120,16.833,58.623,7.3,10.3,0,1,0,0,0,0
"137","winter","large","high",8.7,11,36.248,1.212,8777.59961,9,102.333,16,8.8,9.7,7.8,3.7,3.6,0,0
"138","winter","medium","medium",7.925,6.3,63.51,0.826,92.375,12,115,7.9,1.7,28,1.7,1.3,0,0,2.2
"139","summer","medium","low",8.5,10,44.205,0.673,8,51.111,97.58,0.3,3.4,3.9,10.2,1.2,0,2.7,0
"140","winter","medium","high",8.5,10.2,34.037,0.9,1990.16003,30.75,177.625,9.882,23.2,0,2.5,0,15,3.1,0
"141","summer","small","medium",8.1,10.5,4.083,0.663,134,19.111,197.14301,18.3,2.2,12,2.5,0,2.7,0,1.6
"143","spring","large","high",7.9,6.5,34.5,6.188,505,10.583,262.72699,0.3,42.5,0,1.5,4.3,7.5,0,1.9
"144","spring","small","medium",8,10.5,79.077,3.85,125.333,7.75,235.66701,0.6,0,13.7,0,5,0,1.8,2.4
"145","summer","medium","high",8.47,10.5,70,1.527,196.66701,3.222,71,5.2,10.3,0,0,0,0,17.8,0
"146","summer","medium","high",7.29,4.3,64.093,1.448,161.81799,22.444,272.22198,72.478,19.4,1,1.4,2.2,1.7,49.4,5.5
"147","autumn","small","high",7.3,10.2,60.8,1.443,4073.33008,46.667,46.6,4.5,0,21.5,2.7,13.4,0,16.6,1
"148","winter","medium","high",7.91,11.8,32.4,0.758,215.714,346.16699,105.727,32,41,0,6.1,0,1,0,0
"149","winter","small","medium",8.4,9,151.83299,4.535,62.5,13,252.5,0.6,2.2,0,14,2.2,0,12.6,0
"150","autumn","small","high",7.35,10.5,32.92,9.248,91.833,22.2,188.66701,6.167,12.3,5.6,9.4,0,0,9.9,1.4
"151","winter","small","high",8.5,11,12,8.543,236,51.75,84,11.1,18.1,12.4,2.1,5,8,11.1,0
"153","spring","medium","medium",8.4,9.8,10.4,2.822,54.778,20,72.696,7.3,25.5,0,2.6,2,0,0,0
"154","autumn","medium","low",7.9,6,57.75,0.699,153,4.25,228.364,1.2,3.3,1.4,3.7,0,3.9,0,0
"155","autumn","medium","medium",7.72,9.8,194.75,1.651,43.75,84.3,116.2,1.3,64.3,31.9,0,2.4,0,0,0
"156","spring","medium","low",7.6,12,94,1.172,1131.66003,1.25,26,0.8,24.8,15.9,0,3.4,0,1.5,0
"157","spring","small","medium",7.8,9.2,12.536,3.685,34.333,1,244,2.15,32.8,3.4,16,6.2,8.7,0,0
"158","winter","large","low",8.5,10.5,13.5,4.555,110,18.25,125.8,8.155,2.8,5.2,4,2.9,0,52.5,15.1
"160","spring","small","low",8.3,10.8,10.556,4.82,205.66701,38.625,81.558,27.618,1.4,0,0,0,1.2,0,0
"161","summer","small","low",7,11.5,391.5,0.445,5738.33008,12.75,91.111,41,1.2,0,0,0,22.1,0,0
"162","spring","medium","high",9.5,5.7,37.6,1.72,192.5,16,13.2,6.209,1.5,0,2,1,0,0,12.5
"164","autumn","small","medium",8.9,12.9,43.09,3.444,10,51.125,326.85699,3.3,0,0,1.6,1.7,0,0,2.7
"165","autumn","medium","medium",7.3,3.2,16,5.694,27.5,14.667,127,0.9,24.8,14.5,2.5,0,16.2,0,1.5
"166","autumn","medium","high",7.93,10.68,57.848,2.978,15,27,171.272,4.667,1.1,8.7,2.2,0,0,8.7,0
"167","spring","large","low",9.1,10.8,8,0.536,429.20001,102.364,624.73297,0.5,8.7,26.5,2.9,0,1.4,0,2.9
"169","autumn","large","medium",8.2,8.8,26,2.302,130,44,40,2,25.4,0,0,0,0,4.7,1.7
"170","autumn","small","high",8.06,7,22.286,3.235,627.27301,10.8,194.10001,46.075,5.9,3.8,0,0,18.7,0,2.9
"171","winter","large","medium",7.79,3.6,7.838,3.245,42,104.222,221.278,20.578,58.7,2.1,0,2,0,0,0
"172","spring","large","medium",8.3,4.8,9,6.513,1081.66003,2.5,6.75,22.9,0,12,2,1.2,0,5.9,1.7
"173","summer","medium","low",8.27,4.5,104.818,1.415,124.364,49,10.111,98.817,0,3.4,2.1,1.7,5.5,42.4,6.1
"174","winter","large","low",8.35,6.5,12.182,2.512,103,50.889,137.778,5.5,3.3,0,0,0,3.1,0,0
"175","autumn","medium","low",8.6,7.4,208.364,5.41,10,27.667,122,53.1,17,1.2,0,0,17.9,0,0
"176","winter","medium","high",8.5,6.35,11,6.096,103.333,159.16701,173.75,6.429,4,21.1,3.7,0,0,8.3,1.9
"177","summer","medium","high",6.6,10.7,27.233,1.287,146.66701,16,255.28,1,35.5,1.9,12.9,0,11.7,0,0
"178","winter","medium","high",8.1,10.7,2.933,2.323,76.667,64.389,86.997,5.233,3.7,0,0,0,2.9,5.5,4.3
"181","summer","small","high",7.8,9.8,7.613,1.875,35,3.8,120.889,4.3,50.4,0,2,0,0,18.2,0
"182","winter","large","high",7.9,6.1,88,7.16,206.53799,77.333,186,3,2.1,7.4,0,0,8.6,1.4,0
"183","spring","medium","medium",8.2,9.2,41.25,0.866,32,82.222,75.904,14.7,17.1,40.9,0,3.7,22.5,0,1.2
"184","winter","large","low",6.5,10.6,20.083,4.071,82.1,27.25,69.93,2,0,0,3.3,1,19.7,6.8,7.2
"185","spring","small","low",8.1,11.1,2.2,3.9,486.5,61.25,66.75,2,64.2,19.6,25.3,7.8,3.9,0,2.9
"186","summer","large","high",8,10.8,8.69,3.351,76,105,98.25,3,1.7,19.6,0,0,5.9,0,2.3
"187","autumn","medium","low",8.1,9.7,3.86,3.414,12.727,21.083,56.667,17.491,9.2,10.5,19.7,2.2,0,0,7.1
"188","spring","medium","high",8.4,11.3,50,9.715,112.857,197.83299,108,8.957,0,0,3.5,2.2,8.2,13.1,10.8
"189","summer","small","medium",8.55,6,136,3.14,14.75,7.3,213,3,2.5,0,3.3,0,4.8,0,3.2
"190","spring","large","medium",8.5,7.6,0.8,4.665,16.2,187,11.5,15,0,38.8,35.1,3.9,1.2,7.9,18.6
"191","spring","small","high",8.7,11.4,15.541,6.64,124.167,27,269.66699,2.5,1.1,10.4,10.1,0,20,6.7,5.9
"192","spring","medium","high",8.1,11.1,40.226,0.86,208.33299,28.625,50.455,17.2,15.5,6.4,1,0,6.6,0,2.1
"193","spring","medium","high",8.56,11.3,7.333,1.328,758.75,72,140.22,3.5,12.2,0,1.2,4.3,1,0,0
"195","spring","medium","high",8.87,10.9,38.902,2.586,217.75,1,14.354,3,18.9,2,1,0,0,0,0
"196","winter","large","high",8.1,11.6,17.375,4.17,421.66699,1,6.5,2.338,66,1.7,2.1,0,1.2,4.1,0
"197","winter","medium","high",7.7,5.3,14.32,1.208,65.455,6.5,296,28.4,18,7,0,0,5.3,0,0
"198","winter","medium","high",8.2,9.4,139.989,2.68,132.25,3,249.25,2.3,17.3,0,0,0,0,0,3.9
"199","autumn","large","medium",7.19,12.1,2.75,4.408,49,44.667,20.75,2.1,3.3,12.5,0,1,2.9,0,0
"200","autumn","large","medium",7.3,11.8,12.444,2.8,27.069,3,43.5,3.1,46.6,0,0,0,0,0,5.8
2)
"","x"
"1",12
"2",30
"3",84
3)
"","season","size","speed","mxPH","mnO2","Cl","NO3","NH4","oPO4","PO4","Chla","a1","a2","a3","a4","a5","a6","a7"
"1","winter","small","high",7.8,9.4,41.163,6.238,122.5,53,7,3.8,3.8,4.7,0,0,34.2,8.3,0
"2","spring","small","high",7.74,11.7,71.444,0.941,1495,33.8,3,1.3,89.8,15.7,0,0,2.4,0,0
"3","autumn","small","medium",8.21,11.4,61.05,5.33,10.5,246,771.59998,2.7,3.3,53.6,0,1.9,1.2,0,9.7
"4","spring","small","medium",8.2,9.8,5.326,5.099,105.556,57.6,138.7,1.1,2.4,38.5,18.9,2.1,1.2,0,0
"5","winter","medium","high",7.8,10.1,5.273,2.805,15,9,27.5,1.5,55.5,0,1.5,7.7,0,6.8,0
"6","spring","medium","medium",7.5,6.2,47.778,2.304,578,220.75,313.60001,0.8,1.7,11.3,5.4,4,0,0,2
"7","winter","medium","medium",7.9,7.7,47.229,5.132,235,10,132.54601,3.2,30.3,0,0,0,5.8,5.9,0
"8","summer","small","medium",8.7,9.8,9,4.99,13.5,238.2,60,5.609,9.2,0,3.9,2.4,15.3,0,3.3
"9","winter","medium","medium",7.8,1.5,63.292,2.603,122.85,26,130.75,10,50.6,14.6,1.7,0,0,17.2,2.4
"10","summer","medium","medium",8,9.9,53.425,1.39,2167.37012,8.692,14,0.8,17,8.9,1,3.2,6.4,4.5,0
"11","autumn","large","medium",8.3,10.2,53.333,3.318,244.60001,12.75,40.667,0.8,14.7,1.5,0,0,0,0,0
"12","summer","small","high",8.3,9.9,16,7.195,18.429,40.15,214,5.475,32.1,0,4.7,0,7.4,1.5,0
"13","winter","large","high",9.1,11.8,64,4.87,225,428.75,47,2.86,43.5,21.7,1,0,1.2,0,0
"14","spring","small","low",8.1,10.53,77.364,8.759,6400,182.42,17,8.1,0,32.8,0,1,1.9,10.3,2.7
"15","autumn","large","high",8.24,9.6,23.25,3.2,233.7,13,6,0.3,0,1.4,1.4,0,2.2,0,0
"16","autumn","small","medium",7.55,9.6,4.7,3.07,90,97.333,89.625,1.1,24.3,0,1.7,5,17.8,1.6,0
"17","autumn","medium","high",7.78,8,50,0.735,39,36,50,5.475,54.4,0,0,2.3,0,17,1.2
"18","winter","small","high",7.14,10.4,32.54,1.67,643,75,211.66701,0.5,1.7,21.5,3.1,0,1.4,0,1
"19","summer","small","low",8.3,10.3,29.775,5.97,24064,8.6,79.75,2,1.6,0,2.4,4.6,0,0,0
"20","spring","medium","medium",8.8,9.9,5,0.996,245,564.59998,287,13.1,12.6,4.1,1.7,4.6,0,77.6,1.4
"21","autumn","medium","medium",7.83,10.2,10.207,4.825,3466.65991,4,586,4.5,0,4.9,3.4,0,8,11.5,1.4
"22","spring","small","low",8.3,8.3,22.455,3.908,914,15.6,285.71399,1,0,5.8,0,0,0,0,31.2
"23","winter","small","low",7.8,6.8,82.852,3.778,10,5,18,7.6,12.3,12,0,0,27.6,0,0
"24","winter","medium","high",7.2,5.8,43.97,1.715,931.83301,53.625,124.2,1.7,0,0,22.9,3.7,0,0,1.9
"25","spring","large","medium",7.6,6.7,0.222,3.829,11.111,23,61.6,26.8,13,8.6,0,3.5,0,42.1,3.4
"26","summer","medium","high",7.9,8.6,87,3.976,165,31.333,84.46,3,11.3,0,42.8,0,0,5.1,0
"27","summer","small","high",7.57,11.5,5.83,1.51,28,61.556,54.916,22.7,32.5,12.7,5,4.9,4.1,7.5,0
"28","autumn","large","medium",8.4,9.8,66.3,0.63,33.636,47.5,103.2855,75,0,1.9,13.6,0,3.5,0,1.4
"29","winter","small","medium",8.8,5.5,53,5.13,246.364,36.3,121,12.32,56.8,0,19.6,0,9,0,7
"30","autumn","medium","medium",8.06,9.8,4.545,2.675,120,23,279.06601,65.7,47.1,1,14.6,1.4,11.3,1.4,0
"31","autumn","large","medium",7.8,9.3,2.111,1.572,60,261.60001,142,5.62,48.3,16,1.2,0,9.9,0,1.1
"32","autumn","medium","medium",7.5,10.3,95.367,3.78,101.667,132.5,284,0.5,39.1,12.7,0,0,9.5,32.9,0
"33","summer","large","high",7.4,9.5,39,3.726,66.667,120.5,75.333,21.22,0,0,4.8,0,0,0,1.2
"34","summer","large","medium",8.1,9.4,9.055,0.77,40,37.375,253.25,31.738,0,9.1,0,6.8,2.6,0,1.4
"35","spring","medium","high",7.7,11.8,39,5.414,98.333,34.5,72.9,20.8,5.3,2.9,2.4,0,3.4,0,3.9
"36","spring","small","medium",8.7,7.1,7,0.381,196,58.875,11,13,18.3,7.6,0,0,5,0,0
"37","autumn","medium","high",7.5,12.1,1.17,1.921,142,1.625,57.833,0.2,15.1,15.2,5.6,0,35.6,0,2.1
"38","summer","small","high",8,8.2,73.25,10.416,224.286,102.333,56.667,11.7,16.6,1.7,1,1.1,0,13.2,1
"39","spring","small","high",8.3,11.7,54.143,0.23,647.57001,196.62,75.207,0.5,2,0,0,2.6,0,31.8,30.1
"40","winter","medium","medium",7.61,10.3,7,7.74,228.75,7.667,183.66701,5.2,2.2,2.7,0,6.6,44.4,2,4.9
"41","spring","small","high",8,11.2,46.167,4.188,102.75,64,205.875,3.7,39.7,5.9,9.9,3.5,4.9,0,0
"42","autumn","medium","high",8.1,7.1,8.3,0.923,12.5,32.5,6.667,13.2,1.2,21.7,0,0,5.6,0,0
"43","winter","medium","high",8.3,7.9,82.857,2.273,109,136.75,87.125,22.5,12.7,4.6,1.8,0,7.7,0,1.2
"44","summer","large","low",8.3,8.8,173.75,7.83,51.429,282.16699,558.75,27.5,4.1,0,1.2,2.5,0,22.9,0
"45","winter","medium","high",8.15,4.4,69.75,0.672,255,41.5,146.452,3.9,13.6,28.2,1.4,0,0,5.5,0
"46","winter","small","medium",7.4,12.5,127.833,1.655,21.571,78.333,116.2,25,29.5,21.6,0,1,0,0,0
"47","summer","small","medium",8.7,7.7,29.5,4.86,102.5,19.727,52.875,0.8,2.4,12.7,1.2,4.8,0,29.5,0
"48","autumn","small","low",8.3,11.7,9,3.561,72.6,35.333,56.091,21.9,1.9,0,0,0,12.4,0,0
"49","autumn","small","high",7.6,8.4,15,3.02,430,2.5,317,1.4,0,0,0,1.2,0,0,0
"50","summer","small","low",8.1,10.6,31,0.886,10,25.167,232.83299,12.1,7.8,0,1.2,0,4,15.8,0
"51","winter","small","medium",8.4,3.4,22.35,1.335,32.727,12.75,6,11.6,0,0,0,0,1.7,0,6
"52","summer","small","medium",8.66,9,10.078,4.459,20,104.727,45,16,24,0,4.1,0,1.4,0,3.6
"53","spring","small","high",7.9,9.8,55.35,1.718,10,61.182,34,0.5,0,2.9,0,0,10.2,0,0
