1)
  season   size  speed mxPH mnO2    Cl   NO3    NH4  oPO4   PO4 Chla   a1   a2   a3  a4   a5  a6
1 winter  small   high 7.80  9.4 41.16 6.238  122.5  53.0   7.0  3.8  3.8  4.7  0.0 0.0 34.2 8.3
2 spring  small   high 7.74 11.7 71.44 0.941 1495.0  33.8   3.0  1.3 89.8 15.7  0.0 0.0  2.4 0.0
3 autumn  small medium 8.21 11.4 61.05 5.330   10.5 246.0 771.6  2.7  3.3 53.6  0.0 1.9  1.2 0.0
4 spring  small medium 8.20   NA  5.33 5.099  105.6  57.6 138.7  1.1  2.4 38.5 18.9 2.1  1.2 0.0
5 winter medium   high 7.80 10.1  5.27 2.805   15.0   9.0  27.5  1.5 55.5  0.0  1.5 7.7  0.0 6.8
6 spring medium medium 7.50  6.2 47.78 2.304  578.0 220.8 313.6  0.8  1.7 11.3  5.4 4.0  0.0 0.0
   a7
1 0.0
2 0.0
3 9.7
4 0.0
5 0.0
6 2.0
2)
,season,size,speed,mxPH,mnO2,Cl,NO3,NH4,oPO4,PO4,Chla,a2,a4,a6,a7
21,autumn,medium,medium,7.83,10.2,10.207,4.825,3466.65991,4,586,4.5,4.9,0,11.5,1.4
22,spring,small,low,8.3,8.3,22.455,3.908,914,15.6,285.71399,1,5.8,0,0,31.2
23,winter,small,low,7.8,6.8,82.852,3.778,10,5,18,7.6,12,0,0,0
24,winter,medium,high,7.2,5.8,43.97,1.715,931.83301,53.625,124.2,1.7,0,3.7,0,1.9
25,spring,large,medium,7.6,6.7,0.222,3.829,11.111,23,61.6,26.8,8.6,3.5,42.1,3.4
26,summer,medium,high,7.9,8.6,87,3.976,165,31.333,84.46,3,0,0,5.1,0
27,summer,small,high,7.57,11.5,5.83,1.51,28,61.556,54.916,22.7,12.7,4.9,7.5,0
28,autumn,large,medium,8.4,9.8,66.3,0.63,33.636,47.5,NA,75,1.9,0,0,1.4
29,winter,small,medium,8.8,5.5,53,5.13,246.364,36.3,121,12.32,0,0,0,7
30,autumn,medium,medium,8.06,NA,4.545,NA,120,23,279.06601,65.7,1,1.4,1.4,0
31,autumn,large,medium,7.8,9.3,2.111,1.572,60,261.60001,142,5.62,16,0,0,1.1
32,autumn,medium,medium,7.5,10.3,95.367,3.78,101.667,132.5,284,0.5,12.7,0,32.9,0
33,summer,large,high,7.4,9.5,39,3.726,66.667,120.5,75.333,21.22,0,0,0,1.2
34,summer,large,medium,8.1,9.4,9.055,0.77,40,37.375,253.25,31.738,9.1,6.8,0,1.4
35,spring,medium,high,7.7,11.8,39,5.414,98.333,34.5,72.9,20.8,2.9,0,0,3.9
36,spring,small,medium,8.7,7.1,7,0.381,196,58.875,11,13,7.6,0,0,0
37,autumn,medium,high,7.5,12.1,1.17,1.921,142,1.625,57.833,0.2,15.2,0,0,2.1
38,summer,small,high,8,8.2,73.25,10.416,224.286,102.333,56.667,11.7,1.7,1.1,13.2,1
39,spring,small,high,8.3,11.7,54.143,0.23,647.57001,196.62,75.207,0.5,0,2.6,31.8,30.1
40,winter,medium,medium,7.61,10.3,7,7.74,228.75,7.667,183.66701,5.2,2.7,6.6,2,4.9
41,spring,small,high,8,11.2,46.167,4.188,102.75,64,205.875,3.7,5.9,3.5,0,0
42,autumn,medium,high,8.1,7.1,8.3,0.923,12.5,32.5,6.667,13.2,21.7,0,0,0
43,winter,medium,high,8.3,7.9,82.857,2.273,109,136.75,87.125,22.5,4.6,0,0,1.2
44,summer,large,low,8.3,8.8,173.75,7.83,51.429,282.16699,558.75,27.5,0,2.5,22.9,0
45,winter,medium,high,8.15,4.4,69.75,0.672,255,41.5,146.452,3.9,28.2,0,5.5,0
46,winter,small,medium,7.4,12.5,127.833,1.655,21.571,78.333,116.2,25,21.6,1,0,0
47,summer,small,medium,8.7,7.7,29.5,4.86,102.5,19.727,52.875,0.8,12.7,4.8,29.5,0
48,autumn,small,low,8.3,11.7,9,3.561,72.6,35.333,56.091,21.9,0,0,0,0
49,autumn,small,high,7.6,8.4,15,3.02,430,2.5,317,1.4,0,1.2,0,0
50,summer,small,low,8.1,10.6,31,0.886,10,25.167,232.83299,12.1,0,0,15.8,0
51,winter,small,medium,8.4,3.4,22.35,1.335,32.727,12.75,6,11.6,0,0,0,6
52,summer,small,medium,8.66,9,10.078,4.459,20,104.727,45,16,0,0,0,3.6
53,spring,small,high,7.9,9.8,55.35,1.718,10,61.182,34,0.5,2.9,0,0,0
54,autumn,large,medium,7.2,6.6,43,0.91,43.75,16,11.818,0.8,1,3.5,0,0
55,winter,medium,low,8.84,9.2,NA,0.05,25,221.89999,140.517,2,3.1,4.6,4.6,1
56,winter,large,medium,5.6,8.4,4.326,3.14,5,1,147.83299,30.4,0,0,0,0
57,autumn,small,high,7.6,11.7,101.875,0.642,10,1,23.485,NA,2.1,0,0,1.6
58,winter,small,medium,9.1,9,65.333,1.288,32.5,234.5,6.2,19.4,5.4,1.6,64.6,1
59,autumn,large,high,7.09,7.3,40.02,2.316,345.45499,2,167.89999,18.33,0,0,0,1
60,summer,medium,medium,8.7,9.8,7.25,2.231,172.5,39,277.33301,4.9,25.4,0,42.7,0
61,winter,medium,medium,6.6,10,82.111,4.053,46.5,159.5,85,1.1,0,0,1.2,0
62,spring,small,medium,7.5,9.5,47,0.81,18,16.8,6,NA,0,0,8.2,0
63,spring,medium,medium,7.45,13.1,187.183,1.32,NA,144,111.75,5.45,0,0,1.4,0
64,winter,medium,high,7.4,8.1,17.75,1.203,34,2,18.293,2,4.3,1.2,12.7,0
65,summer,large,medium,8,11.3,NA,4.908,215.556,104.5,7.2,2.9,0,0,0,1.2
66,winter,small,medium,8,6,3.136,1.42,88.182,467.5,292.625,6.9,0,0,0,7.8
67,spring,small,low,8.5,9,21.95,6.54,49.5,24,10.75,6.4,2.1,5.3,0,0
68,summer,small,low,7.7,8.2,32.056,0.921,346.66699,175.66701,61.5,NA,16.4,0,0,1.4
69,spring,medium,medium,7.84,10.8,30.125,1.587,2082.8501,48,351.60001,9,1,7.6,0,2.1
70,winter,small,high,8.2,8.9,39.109,1.223,101,412.33301,388.16699,88.255,20.6,3,0,1
71,spring,medium,high,8,9.9,63.625,2.67,160,151.125,77.434,1.3,4.1,0,16.7,14.4
72,spring,medium,medium,8.58,10.9,8,4.698,178.57001,4,152.33299,17.2,0,2.7,10.6,1.6
73,summer,medium,medium,7.4,10.7,69,9.08,5.8,111.25,303.33301,31,4,0,21.4,0
74,winter,large,high,7.4,10.77,11.818,3.617,22.5,2,21.3,1.1,4.1,2.2,0,0
75,winter,medium,high,8.5,10.4,31.091,2.64,NA,100,88.5,0.8,1.2,0,3.6,0
76,winter,medium,medium,8.2,9.4,35.75,1.374,58.5,39,39,3.6,2.1,1.2,17,6.8
77,summer,medium,medium,6.6,10,74.667,1.32,12.5,54.1,44.136,54.367,8,4.6,0,1.4
78,spring,large,high,8.4,5.9,77,0.735,133.636,66.4,1,28.567,0,0,0,2.2
79,spring,small,medium,7.9,8.1,3.275,0.658,81,9.667,11.8,3.6,0,0,0,1.9
80,summer,medium,high,7.5,10.8,6.167,0.461,98.182,26.6,175.04601,NA,3.9,0,6.9,0
81,spring,medium,medium,8.3,10.7,26.76,1.474,1168,276.85001,82.444,5.544,0,0,1.5,0
82,spring,small,high,7.62,5.4,12.146,1.47,96.667,191.75,219.909,4.3,0,0,0,25.6
83,winter,medium,high,8.5,10.6,27.4,1.519,128.571,60,361,1,0,6.8,6.4,10.2
84,autumn,small,high,5.7,11.17,NA,1.535,27.286,45,20.812,NA,8,1.8,0,0
85,autumn,small,high,9.06,8.5,100.83,1.732,737.5,20,58.374,3,28,6.9,6.2,0
86,spring,medium,medium,8.7,9.6,54.19,0.846,46.2,137.60001,35.2,3,0,2.6,8.5,6.1
87,winter,large,high,7.9,12.6,53.102,3.678,38.111,67.5,169.00101,3.2,7,2.2,22.3,2.7
88,winter,medium,high,7.8,3.6,48.667,6.2,92,209.85699,607.16699,4.3,13.2,0,0,0
89,spring,small,medium,8.53,9.7,3.5,4.03,25.833,58.222,2.5,68.05,0,0,0,2.2
90,summer,small,high,8.22,4.9,125.6,2.102,380,6,22.9,5.8,5,0,0,3.3
91,winter,small,medium,7.8,1.8,10.936,5.164,101.25,267.75,391.75,1,5.5,0,12.4,0
92,summer,medium,medium,7.6,4.5,23.825,3.31,176.66701,54,13.6,5.083,5.6,0,20.4,1
93,autumn,small,medium,8.16,10.8,10.5,3.923,18.333,60.833,187.05701,2.8,0,0,1.2,3.9
94,spring,medium,low,8.1,11,65.75,6.225,89.6,24.667,170,23.8,3.1,0,3.3,1.9
95,winter,medium,medium,8.07,11.8,NA,4.94,1729,264.89999,344.60001,2.5,0,0,15.8,0
96,summer,medium,high,9.1,6,5.889,2.899,370,37,141.83299,20.829,40.7,4.4,10.1,6
97,summer,medium,high,8.1,11.7,38.125,0.308,137.27299,45.9,104,81.54,0,0,9.6,0
98,autumn,small,medium,7.9,10.6,57.75,1.013,153.75,173,200.231,0.4,16.2,3.4,0,0
99,summer,medium,medium,7.9,9.9,11,1.873,37.778,3.333,49.333,92.667,6,44.6,0,0
100,spring,large,low,7.7,3.2,85.982,0.73,52.2,38.75,14,13.1,7.3,1.2,0,2.2
101,winter,large,medium,8,7.1,130.67,3.73,60.11,37.857,239,30,0,0,5.4,0
102,winter,large,medium,7.8,6.2,44,45.65,32.5,180.66701,154.125,4,6.7,0,0,31.6
103,summer,medium,medium,8.6,8.7,6.3,3.33,371.11099,75.875,7.654,0.8,0,0,0,4.2
104,spring,large,high,8.6,8.2,29.2,0.13,1386.25,16,102.571,14.775,0,1,7.1,0
105,summer,large,medium,8.4,11.1,53,5.456,227.60001,12.889,246.66701,5.111,0,1.4,0,3.2
106,winter,large,low,8.4,11.1,48.429,9.773,10,144.66701,201.778,4.5,0,11.5,1.2,0
107,spring,medium,medium,6.6,7.9,49.625,4.93,197.909,10.667,275.14301,3.3,16,0,0,0
108,autumn,small,medium,8.3,4.9,41.5,1.726,54.75,85.5,76.333,18.37,0,1.9,2.6,0
109,winter,small,low,8.43,10.8,12.778,NA,723.66699,55,15,2.8,1.6,12.7,0,0
110,autumn,medium,high,8,10.5,51.113,2.55,3515,51.111,16,24.556,1.7,0,4.7,4.1
111,winter,small,high,8,3.3,7,1.534,51.111,87.333,17.333,15.6,1.5,28.8,0,3.2
112,spring,large,medium,7.3,9.7,10.975,0.33,84.667,55,218,20.6,72.6,1,0,0
113,winter,medium,high,8.4,11.7,22.32,2.954,920,7.4,23,110.456,0,8.3,15.7,0
114,summer,small,medium,8.05,9.8,11.867,2.942,118.571,26.625,186.5,0.3,0,0,17.7,1.9
115,autumn,medium,high,8,7.8,59.067,3.316,65.556,12,11,2,17.1,0,17.1,1.5
116,spring,small,medium,9.7,10.29,32.3,0.406,131.66701,102,6,3.2,0,2.4,0,0
117,summer,large,high,8.5,11.62,40.167,2.818,40,143.71001,138.5,NA,4.3,0,0,0
118,autumn,small,high,7.8,10.1,NA,0.376,271.25,3.545,232.89999,1.4,0,0,0,16.7
119,winter,small,high,8.3,8.4,30.523,8.984,10,205.636,432.909,5.555,0,0,0,0
120,summer,small,low,8.2,8.5,131.39999,3.773,155,18.667,215.5,20.87,5,1.7,0,0
121,spring,small,high,7.75,11.6,94.405,0.825,123.333,4,46.438,34.75,18.4,0,2.2,1.4
122,spring,medium,low,8.25,10.7,42.636,5.078,56.364,166.72701,61.444,50,20.1,11,1.6,5.2
123,autumn,small,medium,8.6,8.3,NA,2.22,20,181,222.286,11.84,11.2,0,1,0
124,summer,large,medium,7.4,6.2,49.9,2.163,170.909,36.909,85.4,50.225,0,0,2.4,0
125,winter,medium,high,8.3,10.5,56.717,1.87,103.333,59.429,127.222,9.384,11.6,0,7,0
126,winter,small,low,7.44,10.7,81.333,3.833,308.75,125.667,304,93.683,9.6,0,33.2,0
127,spring,medium,high,7.83,11.1,129.375,5.099,461.875,62.625,123.333,6.5,36.6,0,0,22.1
128,summer,medium,medium,7.7,6.9,NA,3.734,28.333,32,320.39999,6.8,4.6,0,3.9,6.6
129,summer,medium,high,9,13.4,NA,1.051,96.667,109,143.75,6.8,1.9,4,5.1,2.4
130,winter,medium,high,7.4,6.3,20.625,5.442,10,34.636,265.25,0.5,22,1.9,0,1.7
131,spring,medium,medium,7.6,10.1,26,0.267,31.333,48.667,233.5,10.5,0,0,0,1.4
132,winter,medium,low,7.6,11.21,11.088,0.23,124,48.625,4,0.6,41,1.7,1.9,0
133,winter,large,high,6.8,7.6,1.45,8.688,37.5,19.111,16.662,15.3,13.2,0,0,2.4
134,autumn,medium,high,8.43,8.9,3,6.045,20,151.33299,101.455,21,1.7,2.1,9.9,2.4
135,winter,large,medium,9,11.9,4.575,1.588,137,1.8,276,NA,0,0,4.5,0
136,spring,medium,medium,8.1,9.5,45.273,3.765,120,16.833,58.623,7.3,0,0,0,0
137,winter,large,high,8.7,11,36.248,1.212,8777.59961,9,102.333,16,9.7,3.7,0,0
138,winter,medium,medium,7.925,6.3,63.51,0.826,92.375,12,115,7.9,28,1.3,0,2.2
139,summer,medium,low,8.5,10,44.205,0.673,8,51.111,97.58,0.3,3.9,1.2,2.7,0
140,winter,medium,high,8.5,10.2,34.037,0.9,1990.16003,30.75,177.625,9.882,0,0,3.1,0
141,summer,small,medium,8.1,10.5,4.083,0.663,134,19.111,197.14301,18.3,12,0,0,1.6
142,spring,large,medium,8.15,5.3,13,0.701,1911,71,NA,22.5,7.5,1.9,0,2.7
143,spring,large,high,7.9,6.5,34.5,6.188,505,10.583,262.72699,0.3,0,4.3,0,1.9
144,spring,small,medium,8,10.5,79.077,3.85,125.333,7.75,235.66701,0.6,13.7,5,1.8,2.4
145,summer,medium,high,8.47,10.5,70,1.527,196.66701,3.222,71,5.2,0,0,17.8,0
146,summer,medium,high,7.29,4.3,64.093,1.448,161.81799,22.444,272.22198,72.478,1,2.2,49.4,5.5
147,autumn,small,high,7.3,10.2,60.8,1.443,4073.33008,46.667,46.6,4.5,21.5,13.4,16.6,1
148,winter,medium,high,7.91,11.8,32.4,0.758,215.714,346.16699,105.727,32,0,0,0,0
149,winter,small,medium,8.4,9,151.83299,4.535,62.5,13,252.5,0.6,0,2.2,12.6,0
150,autumn,small,high,7.35,10.5,32.92,9.248,91.833,22.2,188.66701,6.167,5.6,0,9.9,1.4
151,winter,small,high,8.5,11,12,8.543,236,51.75,84,11.1,12.4,5,11.1,0
152,winter,large,medium,8.6,11.3,28.333,2.31,60,27.5,98.143,NA,4.6,4.1,32.1,0
153,spring,medium,medium,8.4,9.8,10.4,2.822,54.778,20,72.696,7.3,0,2,0,0
154,autumn,medium,low,7.9,6,57.75,0.699,153,4.25,228.364,1.2,1.4,0,0,0
155,autumn,medium,medium,7.72,9.8,194.75,1.651,43.75,84.3,116.2,1.3,31.9,2.4,0,0
156,spring,medium,low,7.6,12,94,1.172,1131.66003,1.25,26,0.8,15.9,3.4,1.5,0
157,spring,small,medium,7.8,9.2,12.536,3.685,34.333,1,244,2.15,3.4,6.2,0,0
158,winter,large,low,8.5,10.5,13.5,4.555,110,18.25,125.8,8.155,5.2,2.9,52.5,15.1
159,summer,small,low,8,12.5,19.22,3.02,96.833,20.667,254.60001,NA,5.4,0,0,0
160,spring,small,low,8.3,10.8,10.556,4.82,205.66701,38.625,81.558,27.618,0,0,0,0
161,summer,small,low,7,11.5,391.5,0.445,5738.33008,12.75,91.111,41,0,0,0,0
162,spring,medium,high,9.5,5.7,37.6,1.72,192.5,16,13.2,6.209,0,1,0,12.5
163,winter,small,high,8,10.7,NA,0.102,83.75,41.3,111.375,24.917,0,11.3,0,1.7
164,autumn,small,medium,8.9,12.9,43.09,3.444,10,51.125,326.85699,3.3,0,1.7,0,2.7
165,autumn,medium,medium,7.3,3.2,16,5.694,27.5,14.667,127,0.9,14.5,0,0,1.5
166,autumn,medium,high,7.93,10.68,57.848,2.978,15,27,171.272,4.667,8.7,0,8.7,0
167,spring,large,low,9.1,10.8,8,0.536,429.20001,102.364,624.73297,0.5,26.5,0,0,2.9
168,winter,medium,medium,6.4,8.8,35.66,2.443,175,NA,3,40,3.8,0,0,0
169,autumn,large,medium,8.2,8.8,26,2.302,130,44,40,2,0,0,4.7,1.7
170,autumn,small,high,8.06,7,22.286,3.235,627.27301,10.8,194.10001,46.075,3.8,0,0,2.9
171,winter,large,medium,7.79,3.6,7.838,3.245,42,104.222,221.278,20.578,2.1,2,0,0
172,spring,large,medium,8.3,4.8,9,6.513,1081.66003,2.5,6.75,22.9,12,1.2,5.9,1.7
173,summer,medium,low,8.27,4.5,104.818,1.415,124.364,49,10.111,98.817,3.4,1.7,42.4,6.1
174,winter,large,low,8.35,6.5,12.182,2.512,103,50.889,137.778,5.5,0,0,0,0
175,autumn,medium,low,8.6,7.4,208.364,5.41,10,27.667,122,53.1,1.2,0,0,0
176,winter,medium,high,8.5,6.35,11,6.096,103.333,159.16701,173.75,6.429,21.1,0,8.3,1.9
177,summer,medium,high,6.6,10.7,27.233,1.287,146.66701,16,255.28,1,1.9,0,0,0
178,winter,medium,high,8.1,10.7,2.933,2.323,76.667,64.389,86.997,5.233,0,0,5.5,4.3
179,winter,small,low,7.77,8.1,1.549,1.003,53.846,1.333,19,NA,2.6,5.7,2.6,1.9
180,summer,large,high,NA,7.1,58.331,4.508,17.778,70,19,2.1,0,1.4,0,0
181,summer,small,high,7.8,9.8,7.613,1.875,35,3.8,120.889,4.3,0,0,18.2,0
182,winter,large,high,7.9,6.1,88,7.16,206.53799,77.333,186,3,7.4,0,1.4,0
183,spring,medium,medium,8.2,9.2,41.25,0.866,32,82.222,75.904,14.7,40.9,3.7,0,1.2
184,winter,large,low,6.5,10.6,20.083,4.071,82.1,27.25,69.93,2,0,1,6.8,7.2
185,spring,small,low,8.1,11.1,2.2,3.9,486.5,61.25,66.75,2,19.6,7.8,0,2.9
186,summer,large,high,8,10.8,8.69,3.351,76,105,98.25,3,19.6,0,0,2.3
187,autumn,medium,low,8.1,9.7,3.86,3.414,12.727,21.083,56.667,17.491,10.5,2.2,0,7.1
188,spring,medium,high,8.4,11.3,50,9.715,112.857,197.83299,108,8.957,0,2.2,13.1,10.8
189,summer,small,medium,8.55,6,136,3.14,14.75,7.3,213,3,0,0,0,3.2
190,spring,large,medium,8.5,7.6,0.8,4.665,16.2,187,11.5,15,38.8,3.9,7.9,18.6
191,spring,small,high,8.7,11.4,15.541,6.64,124.167,27,269.66699,2.5,10.4,0,6.7,5.9
192,spring,medium,high,8.1,11.1,40.226,0.86,208.33299,28.625,50.455,17.2,6.4,0,0,2.1
193,spring,medium,high,8.56,11.3,7.333,1.328,758.75,72,140.22,3.5,0,4.3,0,0
194,summer,medium,high,8.7,11.1,NA,3.978,239,236.39999,236,2,14.7,0,0,2.5
195,spring,medium,high,8.87,10.9,38.902,2.586,217.75,1,14.354,3,2,0,0,0
196,winter,large,high,8.1,11.6,17.375,4.17,421.66699,1,6.5,2.338,1.7,0,4.1,0
197,winter,medium,high,7.7,5.3,14.32,1.208,65.455,6.5,296,28.4,7,0,0,0
198,winter,medium,high,8.2,9.4,139.989,2.68,132.25,3,249.25,2.3,0,0,0,3.9
199,autumn,large,medium,7.19,12.1,2.75,4.408,49,44.667,20.75,2.1,12.5,1,0,0
200,autumn,large,medium,7.3,11.8,12.444,2.8,27.069,3,43.5,3.1,0,0,0,5.8
3)
winter     small     high     7.80000     9.40000     41.16300     6.23800     122.50000     53.00000     7.00000     3.80000     3.80000     4.70000     0.00000     0.00000     34.20000     8.30000     0.00000
spring     small     high     7.74000     11.70000     71.44400     0.94100     1495.00000     33.80000     3.00000     1.30000     89.80000     15.70000     0.00000     0.00000     2.40000     0.00000     0.00000
autumn     small     medium     8.21000     11.40000     61.05000     5.33000     10.50000     246.00000     771.59998     2.70000     3.30000     53.60000     0.00000     1.90000     1.20000     0.00000     9.70000
spring     small     medium     8.20000     XXXXXXX     5.32600     5.09900     105.55600     57.60000     138.70000     1.10000     2.40000     38.50000     18.90000     2.10000     1.20000     0.00000     0.00000
winter     medium     high     7.80000     10.10000     5.27300     2.80500     15.00000     9.00000     27.50000     1.50000     55.50000     0.00000     1.50000     7.70000     0.00000     6.80000     0.00000
spring     medium     medium     7.50000     6.20000     47.77800     2.30400     578.00000     220.75000     313.60001     0.80000     1.70000     11.30000     5.40000     4.00000     0.00000     0.00000     2.00000
winter     medium     medium     7.90000     7.70000     47.22900     5.13200     235.00000     10.00000     132.54601     3.20000     30.30000     0.00000     0.00000     0.00000     5.80000     5.90000     0.00000
summer     small     medium     8.70000     9.80000     9.00000     4.99000     13.50000     238.20000     60.00000     5.60900     9.20000     0.00000     3.90000     2.40000     15.30000     0.00000     3.30000
winter     medium     medium     7.80000     1.50000     63.29200     2.60300     122.85000     26.00000     130.75000     10.00000     50.60000     14.60000     1.70000     0.00000     0.00000     17.20000     2.40000
I love this class
autumn     large     medium     8.30000     10.20000     53.33300     3.31800     244.60001     12.75000     40.66700     0.80000     14.70000     1.50000     0.00000     0.00000     0.00000     0.00000     0.00000
summer     small     high     8.30000     9.90000     16.00000     7.19500     18.42900     XXXXXXX     214.00000     XXXXXXX     32.10000     0.00000     4.70000     0.00000     7.40000     1.50000     0.00000
winter     large     high     9.10000     11.80000     64.00000     4.87000     225.00000     428.75000     47.00000     2.86000     43.50000     21.70000     1.00000     0.00000     1.20000     0.00000     0.00000
spring     small     low     8.10000     10.53000     77.36400     8.75900     6400.00000     182.42000     17.00000     8.10000     0.00000     32.80000     0.00000     1.00000     1.90000     10.30000     2.70000
autumn     large     high     8.24000     9.60000     23.25000     3.20000     233.70000     13.00000     6.00000     0.30000     0.00000     1.40000     1.40000     0.00000     2.20000     0.00000     0.00000
autumn     small     medium     7.55000     9.60000     4.70000     3.07000     90.00000     97.33300     89.62500     1.10000     24.30000     0.00000     1.70000     5.00000     17.80000     1.60000     0.00000
autumn     medium     high     7.78000     8.00000     50.00000     0.73500     39.00000     36.00000     50.00000     XXXXXXX     54.40000     0.00000     0.00000     2.30000     0.00000     17.00000     1.20000
winter     small     high     7.14000     10.40000     32.54000     1.67000     643.00000     75.00000     211.66701     0.50000     1.70000     21.50000     3.10000     0.00000     1.40000     0.00000     1.00000
summer     small     low     8.30000     10.30000     29.77500     5.97000     24064.00000     8.60000     79.75000     2.00000     1.60000     0.00000     2.40000     4.60000     0.00000     0.00000     0.00000
spring     medium     medium     8.80000     9.90000     5.00000     0.99600     245.00000     564.59998     287.00000     13.10000     12.60000     4.10000     1.70000     4.60000     0.00000     77.60000     1.40000
autumn     medium     medium     7.83000     10.20000     10.20700     4.82500     3466.65991     4.00000     586.00000     4.50000     0.00000     4.90000     3.40000     0.00000     8.00000     11.50000     1.40000
spring     small     low     8.30000     8.30000     22.45500     3.90800     914.00000     15.60000     285.71399     1.00000     0.00000     5.80000     0.00000     0.00000     0.00000     0.00000     31.20000
winter     small     low     7.80000     6.80000     82.85200     3.77800     10.00000     5.00000     18.00000     7.60000     12.30000     12.00000     0.00000     0.00000     27.60000     0.00000     0.00000
winter     medium     high     7.20000     5.80000     43.97000     1.71500     931.83301     53.62500     124.20000     1.70000     0.00000     0.00000     22.90000     3.70000     0.00000     0.00000     1.90000
spring     large     medium     7.60000     6.70000     0.22200     3.82900     11.11100     23.00000     61.60000     26.80000     13.00000     8.60000     0.00000     3.50000     0.00000     42.10000     3.40000
summer     medium     high     7.90000     8.60000     87.00000     3.97600     165.00000     31.33300     84.46000     3.00000     11.30000     0.00000     42.80000     0.00000     0.00000     5.10000     0.00000
summer     small     high     7.57000     11.50000     5.83000     1.51000     28.00000     61.55600     54.91600     22.70000     32.50000     12.70000     5.00000     4.90000     4.10000     7.50000     0.00000
autumn     large     medium     8.40000     9.80000     66.30000     0.63000     33.63600     47.50000     XXXXXXX     75.00000     0.00000     1.90000     13.60000     0.00000     3.50000     0.00000     1.40000
winter     small     medium     8.80000     5.50000     53.00000     5.13000     246.36400     36.30000     121.00000     12.32000     56.80000     0.00000     19.60000     0.00000     9.00000     0.00000     7.00000
autumn     medium     medium     8.06000     XXXXXXX     4.54500     XXXXXXX     120.00000     23.00000     279.06601     65.70000     47.10000     1.00000     14.60000     1.40000     11.30000     1.40000     0.00000
autumn     large     medium     7.80000     9.30000     2.11100     1.57200     60.00000     261.60001     142.00000     5.62000     48.30000     16.00000     1.20000     0.00000     9.90000     0.00000     1.10000
autumn     medium     medium     7.50000     10.30000     95.36700     3.78000     101.66700     132.50000     284.00000     0.50000     39.10000     12.70000     0.00000     0.00000     9.50000     32.90000     0.00000
