1)
  season   size  speed mxPH mnO2    Cl  NO3   NH4  oPO4   PO4 Chla   a1   a2  a3  a4  a5   a6   a7
1 winter medium   high 8.43 11.2 41.16 6.24  62.5 105.0    NA  0.5  0.0  8.0 6.8 0.0 2.4  0.0  2.4
2 autumn  small medium 8.70 12.0 29.77 1.29 345.5  33.8 558.8 11.7  0.0  0.0 1.4 2.4 0.0  2.6 15.1
3 spring  small medium 7.29 11.4 40.02 4.91  12.5   3.8  46.4   NA  3.3  3.9 2.6 0.0 1.7  0.0  9.7
4 spring  small medium 8.00  4.8  1.55 2.32  66.7  61.2  56.7 46.1  2.4  5.5 1.7 0.0 1.4  9.6  0.0
5 winter  large    low 8.00  9.0  5.27 1.42 105.6  58.2 284.0  7.9  9.2  0.0 0.0 0.0 9.0 10.1  0.0
6 winter medium medium 7.19  3.4 39.00 6.64  58.5  13.0  75.2 28.4 25.4 53.6 3.0 0.0 0.0 12.6  0.0
2)
,season,size,speed,mxPH,mnO2,Cl,NO3,NH4,oPO4,PO4,Chla,a2,a4,a6,a7
18,autumn,large,medium,8.7,10.4,32.54,3.02,103.333,57.6,254.60001,5.8,3.4,1.9,1.4,3.2
19,winter,small,medium,7.9,9.8,13,1.873,13.5,48.625,27.5,14.775,0,4.3,0,0
20,autumn,medium,medium,8.5,10.7,20.083,0.923,10,564.59998,287,6.8,0,11,2.4,0
21,autumn,large,medium,7.83,10.7,2.933,1.655,3466.65991,467.5,586,2.1,13.7,3.7,11.5,4.1
22,spring,large,high,6.6,1.5,35.75,3.685,914,55,255.28,0.5,15.7,1,0,2.9
23,summer,small,medium,7.75,6.5,29.5,1.443,27.286,109,18,1.2,40.7,2.5,0,0
24,winter,large,high,8.4,5.3,63.292,4.698,197.909,4,11,2,15.9,0,0,0
25,summer,small,high,8.6,6.6,43.97,2.64,11.111,19.727,72.696,0.3,2.1,3.5,1.2,0
26,summer,small,high,8.21,10.5,4.7,4.825,215.714,9,18.293,NA,0,0,0,0
27,winter,large,high,7.4,12.5,41.5,1.47,271.25,61.556,177.625,2,7.5,0,0,1.4
28,summer,small,high,8.3,7.7,30.523,0.63,421.66699,9,NA,15,0,0,1,1.4
29,spring,medium,medium,8,5.4,85.982,3.908,20,62.625,77.434,22.9,0,0,5.4,2.5
30,summer,medium,medium,8.6,8.9,77,2.273,18,37.857,279.06601,4.5,20.6,0,0,5.8
31,autumn,medium,high,7.8,8.4,8.3,1.287,31.333,41.5,142,4.5,0,0,0,0
32,winter,large,high,8,7.1,94,1.587,60,6.5,108,9.384,38.5,0,0,2.2
33,spring,large,medium,8.2,9.5,70,5.97,128.571,49,102.571,2,1,0,0,0
34,spring,small,high,8.4,11.8,7,1.172,461.875,22.444,253.25,4.5,5.4,0,64.6,0
35,summer,large,low,8.27,6.7,10.078,3.316,49,34.5,102.333,5.45,16,0,0,2.2
36,winter,small,high,8.7,4.3,9,2.822,133.636,187,44.136,NA,0,2.9,4.1,2.7
37,winter,large,low,8.8,7.6,40.167,3.617,27.5,7.4,154.125,28.567,0,0,0,5.5
38,winter,medium,high,7.2,8.2,5,10.416,43.75,166.72701,23,9.882,0,6.6,0,0
39,summer,small,high,8.3,NA,5.326,2.978,65.556,196.62,211.66701,1.1,0,0,11.1,30.1
40,winter,small,high,7.93,10.5,26.76,3.351,24064,54,98.25,17.2,0,3.4,0,2.4
41,winter,medium,low,8.2,8.5,12.146,4.508,102.75,16.833,79.75,0.6,5.9,0,0,0
42,spring,medium,high,5.7,11.3,54.19,4.17,429.20001,10.583,183.66701,13.2,0,6.8,0,0
43,spring,medium,medium,8.3,10.6,8.69,3.978,76,2,124.2,8.155,5,1,0,0
44,spring,small,high,7.7,10.8,3.5,4.82,32.5,209.85699,246.66701,11.84,11.6,0,7.9,0
45,spring,large,low,7.2,6.1,69.75,1.67,51.429,54.1,57.833,3.9,0,0,5.5,0
46,winter,medium,high,7.4,8.4,10.207,2.805,110,23,13.2,2,0,1.2,0,1.4
47,autumn,large,medium,7.6,7.1,2.75,0.642,1729,16,175.04601,NA,0,4.8,2,0
48,autumn,small,medium,NA,12.6,57.848,1.374,8,5,214,2.7,17.1,44.6,0,10.2
49,winter,medium,medium,7.6,11.1,11.818,2.304,65.455,3.333,221.278,16,6.7,0,3.3,0
50,summer,medium,medium,6.5,8.6,7.613,0.826,931.83301,267.75,20.812,0.5,12,0,15.8,0
51,autumn,small,high,8.1,8.1,22.35,3.14,192.5,22.2,6,0.3,2.7,0,0,1.4
52,summer,small,high,8.2,9.5,58.331,4.459,33.636,234.5,361,3.2,8.7,2.2,0,10.8
53,autumn,small,medium,7.9,10.5,46.167,3.444,28.333,246,6.667,1,0,13.4,4.5,31.6
54,spring,large,medium,8.5,9.3,7,0.941,118.571,31.333,285.71399,1.3,0,0,0,0
55,autumn,medium,high,8.84,11,22.286,1.208,8777.59961,19.111,6.5,3,0,0,0,3.6
56,autumn,small,medium,7.84,4.9,NA,5.442,103,39,15,22.7,0,3.7,0,1.7
57,autumn,small,medium,7.83,10.1,101.875,1.32,165,4,47,NA,4.6,1.1,7.1,0
58,autumn,small,medium,8,9,22.32,6.513,22.5,45.9,26,1.7,1,0,18.2,0
59,summer,medium,medium,8.3,9.8,63.51,2.818,10,21.083,61.444,7.3,1.9,0,0,0
60,winter,small,medium,7.8,8.9,NA,2.231,430,1,71,13.1,12,0,0,0
61,spring,medium,medium,8.66,5.3,NA,3.245,46.5,48.667,61.6,15.6,0,1,0,0
62,spring,large,medium,8.4,11.7,47,1.588,124.167,13,56.667,1.3,0,0,17.7,2.1
63,autumn,small,low,7.45,13.1,65.75,5.414,124,36.3,186.5,15.3,31.9,0,20.4,0
64,winter,large,high,7.57,11.1,8,3.726,239,2,6.75,1,4.3,0,22.9,1.1
65,spring,large,high,7.8,11.3,87,1.474,5738.33008,10,45,2.9,0,0,22.3,1.2
66,spring,small,high,7.91,6.9,45.273,0.672,15,120.5,75.904,5.111,1,5.7,42.4,14.4
67,autumn,medium,low,8.06,11.6,3.275,2.67,46.2,180.66701,111.75,31.738,2,5.3,29.5,0
68,autumn,large,medium,7.8,12.1,10.4,0.921,196,175.66701,2.5,65.7,16.4,0,0,2.1
69,winter,medium,medium,8.2,6,30.125,3.85,758.75,220.75,351.60001,92.667,21.7,0,0,5.9
70,spring,small,medium,6.8,10.2,39.109,5.694,236,412.33301,17.333,1,4.9,0,0,1.9
71,spring,medium,high,7.79,8.5,130.67,6.096,82.1,151.125,43.5,0.8,2.1,3,16.7,1.9
72,spring,medium,low,7.3,10.5,55.35,0.663,16.2,4,152.33299,5.2,0,1.2,10.6,1.4
73,spring,small,low,8.4,4.5,69,1.72,5.8,191.75,11.5,14.7,0,0,21.4,0
74,autumn,large,low,7.6,6.2,5.889,3.07,88.182,136.75,249.25,6.5,3.8,0,0,0
75,spring,small,high,8,10.68,11.867,4.87,NA,27.5,52.875,50,0,1.9,0,1
76,autumn,medium,high,7.6,9.4,50,2.512,627.27301,104.222,39,0.3,4.1,1,0,0
77,winter,medium,medium,9.06,4.4,NA,4.053,1168,18.25,275.14301,54.367,8,0,0,1
78,winter,large,high,8.4,11.8,9,0.376,246.364,46.667,76.333,7.6,20.1,0,0,2.2
79,spring,small,low,8.07,8.1,21.95,9.773,371.11099,37.375,303.33301,3.6,4.6,11.3,0,1.4
80,spring,medium,low,8.7,10.7,34.5,0.461,20,53.625,3,3,21.6,0,1.4,0
81,summer,medium,low,7.5,5.8,77.364,5.33,224.286,144,269.66699,5.544,21.7,4.6,17.2,2.7
82,spring,medium,high,8.15,9,28.333,4.93,217.75,53,219.909,4.3,0,0,8.2,16.7
83,winter,large,high,7.4,11.3,12.444,0.23,89.6,7.667,232.83299,2.86,21.5,1,6.4,0
84,summer,medium,low,8.3,4.9,82.111,1.335,10,1.25,69.93,18.3,4.1,1.8,9.9,31.2
85,winter,medium,high,8.9,11.5,82.852,4.408,98.182,10.667,22.9,12.32,28,0,0,1
86,winter,medium,high,7.35,11.17,NA,5.456,81,78.333,35.2,0.8,9.6,2.2,42.1,22.1
87,spring,small,high,8.3,11.7,36.248,5.41,134,67.5,169.00101,27.618,0,2.2,7,1.9
88,spring,large,high,8.35,3.6,53.333,0.735,37.778,276.85001,771.59998,4.3,25.4,3.4,32.1,3.9
89,summer,large,medium,7.4,8.8,53.102,0.536,172.5,282.16699,61.5,34.75,0,7.7,49.4,0
90,winter,medium,high,8.53,9.9,125.6,2.102,132.25,32,40,1.1,0,0,7.5,1.9
91,winter,medium,medium,5.6,3.2,10.936,1.527,101.25,72,391.75,19.4,0,0,12.4,1.4
92,summer,medium,high,8.7,4.5,139.989,5.099,112.857,27.667,265.25,3.3,7,1.2,15.8,1
93,winter,medium,low,9.1,10.77,8,3.765,920,26.625,233.5,72.478,7.6,1.7,0,0
94,winter,medium,high,8.1,9.7,53,2.443,5,24.667,75.333,23.8,3.1,4.9,17,0
95,spring,medium,high,7.9,11.8,12.182,0.846,25.833,159.5,213,3,0,0,6.9,0
96,spring,medium,high,8.1,6,14.32,1.572,10,55,141.83299,20.829,0,0,8.5,0
97,summer,small,medium,9.1,11.7,57.75,0.267,98.333,39,320.39999,81.54,0,0,0,0
98,winter,medium,medium,6.6,10.6,56.717,2.954,83.75,75.875,66.75,13.1,16.2,0,8.3,0
99,winter,small,high,7.9,11.8,71.444,1.534,120,10.8,49.333,2.3,2.1,8.3,0,25.6
100,winter,small,low,7,11,NA,0.81,96.833,3,122,17.491,3.4,1.2,0,0
101,autumn,large,medium,8.6,7,48.429,0.825,122.5,264.89999,239,11.6,12.7,7.6,0,1.9
102,autumn,small,medium,7.8,6.2,47.778,2.603,225,44,40.667,5.233,0,2.6,0,4.9
103,spring,medium,high,7.5,11.7,65.333,1.003,10,84.3,105.727,0.8,38.8,0,0,1.7
104,winter,large,low,8.7,6.35,11,0.866,131.66701,48,138.7,NA,15.2,2.6,0,0
105,spring,large,high,8,10.1,194.75,2.31,227.60001,41.3,97.58,22.5,0,0,0,0
106,winter,small,medium,8.2,6.3,49.625,0.658,60.11,34.636,201.778,93.683,2.9,4,0,1.9
107,summer,large,medium,8.1,10.5,NA,1.223,21.571,12.75,11,NA,19.6,2.1,0,2.7
108,autumn,medium,medium,8.3,11.1,6.3,0.33,370,1,137.778,0.8,40.9,3.5,0,0
109,summer,small,high,9.1,8.2,0.222,NA,208.33299,182.42,3,25,1,12.7,42.7,3.3
110,summer,large,high,8.16,7.9,0.8,8.759,101,137.60001,88.5,32,0,2.2,1.6,0
111,winter,medium,medium,8,8.7,3.136,3.773,51.111,20.667,388.16699,12.1,1.5,0,0,0
112,spring,medium,high,8.3,9.9,44.205,4.188,1495,75,50,2.8,72.6,2.1,0,0
113,autumn,small,medium,7.9,NA,63.625,NA,206.53799,1.625,215.5,1.4,0,0,0,7.1
114,autumn,medium,low,7.77,9.2,64,1.875,18.333,3.222,304,8.957,10.5,0,31.8,0
115,spring,small,high,8.3,9.9,129.375,3.9,96.667,15.6,130.75,2.8,14.5,3.7,1.2,1.5
116,winter,small,medium,9.7,10.8,23.25,0.406,34.333,12.75,167.89999,8.1,0,2.4,0,0
117,autumn,medium,low,8.6,11.62,37.6,1.718,10,12.75,34,16,7,0,0,2
118,summer,medium,medium,8.1,9.8,79.077,3.923,84.667,3.545,116.2,5.62,11.2,0,0,0
119,spring,medium,medium,7.78,8.4,5.83,2.323,20,102,432.909,24.917,0,0,2.6,0
120,autumn,large,low,8.1,9.6,131.39999,6.225,92,1,10.75,110.456,4.3,0,0,0
121,autumn,small,high,8.4,10,136,7.16,123.333,28.625,16,3,1.6,0,0,0
122,winter,medium,high,8.1,10.7,17.75,0.102,56.364,2.5,14,31,0,0,0,1
123,autumn,small,high,7.8,8.3,4.326,2.8,175,104.727,222.286,5.609,8.6,0,0,0
124,summer,medium,low,7.72,10.7,7.838,2.163,170.909,36.909,85.4,6.209,0,0,12.7,0
125,summer,medium,high,8,9.7,35.66,1.32,12.727,143.71001,127.222,5.2,12.7,0,13.2,7.8
126,summer,small,medium,8.1,11.1,81.333,0.735,38.111,102.333,104,0.5,16,1.9,77.6,3.3
127,autumn,medium,medium,8.7,9.7,31.091,5.099,486.5,87.333,277.33301,0.6,36.6,1.4,6.7,6.1
128,winter,large,medium,7.7,10.9,26,3.734,10,1,116.2,26.8,4.6,3.5,4.7,0
129,spring,small,high,8.24,10,38.125,4.555,32.5,2.5,13.6,3,0,4.1,5.1,6.6
130,autumn,medium,high,7.4,10.6,20.625,0.77,101.667,173,72.9,21,0,1.9,13.1,3.2
131,winter,medium,medium,7.6,7.7,11.088,0.308,72.6,19.111,23.485,88.255,0,0,0,18.6
132,autumn,medium,medium,9,6,32.056,0.23,92.375,60,56.091,3.3,41,1,6.8,1.4
133,winter,small,medium,7.8,11.7,1.45,4.071,91.833,1.8,17,NA,7.3,4,0,0
134,spring,medium,high,8.05,9.4,41.25,6.045,54.75,59.429,317,6.429,1.7,0,0,2.4
135,summer,large,medium,7.9,11.9,12,1.51,96.667,8.692,276,2.5,0,0,0,0
136,spring,medium,low,8.1,9.4,39,4.86,120,58.875,58.623,7.3,2.1,0,5.1,1
137,spring,large,high,7.61,5.9,6.167,1.212,10.5,197.83299,6,98.817,4.7,0,0,0
138,winter,medium,high,7.925,6.3,44,0.886,10,51.125,19,18.33,19.6,1.3,0,0
139,winter,medium,high,8.5,10,31,0.673,308.75,1.333,98.143,1.4,11.3,28.8,2.7,0
140,winter,small,high,8.5,10.8,10.556,3.14,1990.16003,27.25,607.16699,NA,18.4,0,15.7,1
141,spring,small,high,7.5,6.2,10.975,3.33,737.5,261.60001,197.14301,6.4,5.6,0,0,1.6
142,spring,large,medium,7.6,7.9,4.083,2.302,43.75,3,292.625,0.6,1.2,0,0,0
143,autumn,large,high,8.87,11.8,10.5,3.318,42,12.889,14,20.6,0,4.3,0,0
144,winter,small,medium,7.7,10.9,NA,6.2,142,70,244,0.2,1.4,6.8,1.8,0
145,winter,medium,low,7.5,10.8,15.541,4.03,196.66701,25.167,147.83299,2.5,4.1,0,4.7,1.6
146,spring,small,high,7.09,12.9,64.093,7.74,161.81799,64.389,14.354,24.556,6,0,0,0
147,summer,medium,medium,7.3,10.2,50,0.73,647.57001,26.6,123.333,30.4,4,0,1.2,6
148,summer,small,high,8.58,13.4,94.405,1.87,3515,NA,236,2.1,0,4.4,0,0
149,spring,medium,low,8.3,9,151.83299,6.188,244.60001,16,6.2,0.8,28,0,0,0
150,autumn,medium,high,7.8,9.5,32.92,9.248,37.5,18.667,188.66701,13,5.8,0,9.9,2.2
151,summer,small,high,8.5,3.2,15,8.543,32,36,186,20.578,3.8,0,32.9,0
152,winter,small,high,8.3,10.3,88,4.94,90,71,6,NA,1.7,1.6,0,2.7
153,spring,medium,medium,8,1.8,57.75,45.65,54.778,20,313.60001,3.2,0,2.2,0,0
154,spring,medium,high,7.8,11.4,43,2.22,176.66701,4.25,228.364,50.225,0,1.4,17,1.2
155,winter,medium,high,8,10.53,100.83,1.715,233.7,12,140.22,6.8,1.9,0,4.5,0
156,summer,medium,medium,7.8,9.8,26,9.08,1131.66003,66.4,1,1.3,0,0,5.9,0
157,spring,medium,high,7.3,7.1,34.037,8.688,18.429,NA,89.625,2.338,21.5,3.2,0,4.3
158,spring,medium,low,8.5,10.5,13.5,0.91,49.5,132.5,125.8,NA,5.2,4.6,0,1
159,winter,small,low,8,12.5,19.22,0.13,124.364,14.667,54.916,4.9,0,5,0,0
160,spring,medium,low,7.4,9.9,82.857,8.984,6400,47.5,344.60001,20.87,1.7,1.7,0,3.4
161,summer,small,medium,8.7,10.29,391.5,5.13,34,125.667,296,11.1,1.4,0,0,3.9
162,summer,medium,high,9.5,5.7,40.226,5.078,32.727,144.66701,84.46,30,0,0,8.7,12.5
163,summer,large,low,8.8,8.8,29.2,5.164,103.333,7.3,101.455,5.555,0,0,0,1.7
164,spring,medium,medium,7.9,8.3,43.09,2.586,346.66699,2,4,21.9,1.9,1.4,3.9,1.9
165,summer,small,high,7.3,10.3,16,7.83,228.75,61.25,127,0.9,1.7,0,0,2.9
166,autumn,medium,high,8.1,10.4,32.3,1.328,53.846,100,171.272,3.8,1.5,4.6,0,0
167,spring,large,high,9.1,10.8,53,1.203,137.27299,102.364,252.5,3.6,0,2.4,0,3.9
168,summer,large,medium,6.4,11.1,27.4,0.445,122.85,238.2,121,40,0,0,17.1,0
169,autumn,small,medium,8.2,9.2,3,3.235,130,221.89999,11.8,1.5,0,0,0,1.7
170,spring,medium,medium,8,7.1,74.667,2.55,205.66701,181,326.85699,2.15,0,0,52.5,2.4
171,winter,small,high,8,11.21,95.367,3.561,255,38.75,272.22198,3,13.2,2,1.5,1.4
172,winter,large,high,7.62,6.8,73.25,0.701,1081.66003,346.16699,16.662,41,0,1.2,5.9,1.5
173,autumn,medium,high,8.47,10.6,104.818,0.758,52.2,82.222,111.375,18.37,9.1,1.7,0,2.1
174,spring,small,medium,7.9,9.8,60.8,1.013,505,50.889,81.558,5.5,12,1.7,0,0
175,summer,medium,medium,8.55,12.1,208.364,3.73,723.66699,37,7,53.1,1.2,4.6,0,0
176,winter,medium,medium,8.5,11.7,4.545,6.54,28,159.16701,21.3,20.8,21.1,11.5,8.3,0
177,winter,small,medium,8.5,9.8,59.067,3.678,146.66701,16,46.6,1.1,0,0,0,6
178,winter,small,medium,8.1,11.5,173.75,0.381,12.5,27,86.997,0.8,9.7,6.2,0,1.2
179,winter,medium,high,7.5,9.8,54.143,7.195,15,38.625,115,5.083,6.4,0,0,0
180,autumn,medium,high,9,10.1,12.536,3.2,4073.33008,1,194.10001,27.5,0,0,0,7.2
181,summer,large,medium,7.8,9.8,12.778,2.942,137,7.75,235.66701,1.1,0,7.8,0,0
182,summer,large,medium,7.9,7.8,7.25,1.519,76.667,77.333,7.654,3.7,0,0,2.2,0
183,winter,medium,medium,8.22,11.1,22.455,3.976,643,151.33299,50.455,4.3,0,5,0,0
184,winter,large,medium,8.25,10.5,9.055,3.414,40,45,10.111,NA,2.9,0,0,0
185,summer,small,low,8.1,9.9,61.05,0.699,578,12,187.05701,2,14.6,0,0,3.2
186,winter,medium,low,8.4,7.3,4.575,1.535,109,16,205.875,0.4,0,5,4.6,2.3
187,winter,large,medium,7.6,9.6,3.86,0.996,2167.37012,8.6,173.75,75,0,0,1.5,4.2
188,winter,small,medium,8.3,6,32.4,9.715,2082.8501,51.75,82.444,0.5,22,0,0,0
189,autumn,small,medium,8.43,11.6,38.902,1.651,215.556,9.667,143.75,10.5,0,0,3.1,0
190,spring,medium,medium,8.3,7.6,48.667,4.665,17.778,104.5,20.75,0.3,5.6,0,17.8,6.1
191,spring,medium,low,8.2,8.2,187.183,3.31,25,30.75,232.89999,3.5,26.5,2.7,0,0
192,autumn,medium,medium,8.1,3.3,27.233,0.86,155,23,624.73297,6.167,32.8,0,0,0
193,spring,small,high,8.56,11.3,7.333,0.9,153.75,51.111,120.889,22.5,12.7,0,0,0
194,autumn,medium,medium,8.5,6.5,23.825,3.829,1911,236.39999,91.111,4,14.7,0,5.5,7
195,summer,small,medium,7.14,8.8,1.17,1.726,35,428.75,87.125,2,13.2,2.2,6.8,0
196,summer,large,medium,8.6,10.7,17.375,3.833,153,85.5,58.374,21.22,12.4,1.2,0,2.9
197,summer,large,high,7.7,11,11,0.05,40,20,19,4.667,3.9,1,10.3,5.2
198,winter,large,medium,8.4,10.2,127.833,2.68,1386.25,111.25,7.2,2,10.4,0,0,1.2
199,winter,medium,medium,8.06,10.8,66.3,1.732,125.333,16.8,132.54601,0.5,12.5,2.3,3.6,0
200,winter,small,high,7.44,10.3,2.2,3.778,27.069,64,140.517,3.1,2.6,0,6.2,1.6
3)
winter     medium     high     8.43000     11.20000     41.16300     6.23800     62.50000     105.00000     XXXXXXX     0.50000     0.00000     8.00000     6.80000     0.00000     2.40000     0.00000     2.40000
autumn     small     medium     8.70000     12.00000     29.77500     1.28800     345.45499     33.80000     558.75000     11.70000     0.00000     0.00000     1.40000     2.40000     0.00000     2.60000     15.10000
spring     small     medium     7.29000     11.40000     40.02000     4.90800     12.50000     3.80000     46.43800     XXXXXXX     3.30000     3.90000     2.60000     0.00000     1.70000     0.00000     9.70000
spring     small     medium     8.00000     4.80000     1.54900     2.31600     66.66700     61.18200     56.66700     46.07500     2.40000     5.50000     1.70000     0.00000     1.40000     9.60000     0.00000
winter     large     low     8.00000     9.00000     5.27300     1.42000     105.55600     58.22200     284.00000     7.90000     9.20000     0.00000     0.00000     0.00000     9.00000     10.10000     0.00000
winter     medium     medium     7.19000     3.40000     39.00000     6.64000     58.50000     13.00000     75.20700     28.40000     25.40000     53.60000     3.00000     0.00000     0.00000     12.60000     0.00000
summer     small     low     8.15000     10.70000     47.22900     5.13200     235.00000     32.50000     138.50000     3.20000     0.00000     7.40000     3.20000     3.90000     5.80000     1.40000     0.00000
winter     small     medium     8.50000     9.20000     9.00000     4.99000     245.00000     44.66700     60.00000     10.00000     3.80000     3.10000     3.90000     0.00000     15.30000     0.00000     0.00000
summer     small     high     7.40000     3.60000     7.00000     1.05100     102.50000     26.00000     170.00000     6.90000     50.60000     5.40000     0.00000     6.90000     3.50000     0.00000     0.00000
I love this class
autumn     medium     high     8.40000     10.20000     42.63600     3.78000     380.00000     205.63600     6.00000     0.80000     14.70000     28.20000     10.80000     0.00000     6.70000     0.00000     0.00000
summer     small     low     8.30000     10.80000     16.00000     2.89900     10.00000     6.00000     85.00000     1.00000     0.00000     0.00000     4.70000     0.00000     0.00000     1.50000     0.00000
winter     small     high     7.74000     9.60000     53.42500     3.02000     XXXXXXX     24.00000     218.00000     17.20000     43.50000     0.00000     11.80000     0.00000     1.20000     0.00000     0.00000
spring     small     high     6.60000     5.50000     XXXXXXX     4.53500     60.00000     35.33300     200.23100     68.05000     0.00000     0.00000     0.00000     2.00000     0.00000     33.20000     6.80000
summer     small     medium     7.90000     9.40000     51.11300     1.44800     160.00000     27.00000     84.00000     2.00000     1.90000     5.00000     0.00000     0.00000     0.00000     16.60000     0.00000
winter     medium     high     7.55000     8.10000     XXXXXXX     1.92100     14.75000     97.33300     146.45200     9.00000     1.90000     0.00000     6.30000     0.00000     28.80000     1.60000     0.00000
summer     large     medium     7.70000     8.00000     49.90000     1.41500     39.00000     51.11100     11.81800     3.00000     2.20000     0.00000     2.50000     0.00000     0.00000     1.90000     1.20000
autumn     large     medium     8.70000     10.40000     32.54000     3.02000     103.33300     57.60000     254.60001     5.80000     24.80000     3.40000     0.00000     1.90000     0.00000     1.40000     3.20000
winter     small     medium     7.90000     9.80000     13.00000     1.87300     13.50000     48.62500     27.50000     14.77500     2.20000     0.00000     1.10000     4.30000     0.00000     0.00000     0.00000
autumn     medium     medium     8.50000     10.70000     20.08300     0.92300     10.00000     564.59998     287.00000     6.80000     6.90000     0.00000     13.60000     11.00000     0.00000     2.40000     0.00000
autumn     large     medium     7.83000     10.70000     2.93300     1.65500     3466.65991     467.50000     586.00000     2.10000     1.70000     13.70000     2.00000     3.70000     4.00000     11.50000     4.10000
spring     large     high     6.60000     1.50000     35.75000     3.68500     914.00000     55.00000     255.28000     0.50000     0.00000     15.70000     0.00000     1.00000     2.40000     0.00000     2.90000
summer     small     medium     7.75000     6.50000     29.50000     1.44300     27.28600     109.00000     18.00000     1.20000     23.20000     40.70000     0.00000     2.50000     0.00000     0.00000     0.00000
winter     large     high     8.40000     5.30000     63.29200     4.69800     197.90900     4.00000     11.00000     2.00000     5.90000     15.90000     1.20000     0.00000     1.20000     0.00000     0.00000
summer     small     high     8.60000     6.60000     43.97000     2.64000     11.11100     19.72700     72.69600     0.30000     24.80000     2.10000     20.20000     3.50000     11.20000     1.20000     0.00000
summer     small     high     8.21000     10.50000     4.70000     4.82500     215.71400     9.00000     18.29300     XXXXXXX     4.10000     0.00000     1.20000     0.00000     5.90000     0.00000     0.00000
winter     large     high     7.40000     12.50000     41.50000     1.47000     271.25000     61.55600     177.62500     2.00000     69.90000     7.50000     0.00000     0.00000     1.10000     0.00000     1.40000
summer     small     high     8.30000     7.70000     30.52300     0.63000     421.66699     9.00000     XXXXXXX     15.00000     30.30000     0.00000     0.00000     0.00000     4.10000     1.00000     1.40000
spring     medium     medium     8.00000     5.40000     85.98200     3.90800     20.00000     62.62500     77.43400     22.90000     12.20000     0.00000     19.60000     0.00000     11.50000     5.40000     2.50000
summer     medium     medium     8.60000     8.90000     77.00000     2.27300     18.00000     37.85700     279.06601     4.50000     33.90000     20.60000     2.00000     0.00000     0.00000     0.00000     5.80000
autumn     medium     high     7.80000     8.40000     8.30000     1.28700     31.33300     41.50000     142.00000     4.50000     12.60000     0.00000     8.80000     0.00000     0.00000     0.00000     0.00000
winter     large     high     8.00000     7.10000     94.00000     1.58700     60.00000     6.50000     108.00000     9.38400     0.00000     38.50000     1.90000     0.00000     4.00000     0.00000     2.20000
spring     large     medium     8.20000     9.50000     70.00000     5.97000     128.57100     49.00000     102.57100     2.00000     7.20000     1.00000     1.90000     0.00000     15.00000     0.00000     0.00000
