1)
"","season","size","speed","mxPH","mnO2","Cl","NO3","NH4","oPO4","PO4","Chla","a1","a2","a3","a4","a5","a6","a7"
"90","winter","medium","high",8.53,9.9,125.6,2.102,132.25,32,40,1.1,54,0,14,0,11.3,7.5,1.9
"91","winter","medium","medium",5.6,3.2,10.936,1.527,101.25,72,391.75,19.4,14.4,0,0,0,0,12.4,1.4
"92","summer","medium","high",8.7,4.5,139.989,5.099,112.857,27.667,265.25,3.3,82.7,7,1.6,1.2,0,15.8,1
"93","winter","medium","low",9.1,10.77,8,3.765,920,26.625,233.5,72.478,15.1,7.6,10.3,1.7,0,0,0
"94","winter","medium","high",8.1,9.7,53,2.443,5,24.667,75.333,23.8,0,3.1,0,4.9,34.2,17,0
"95","spring","medium","high",7.9,11.8,12.182,0.846,25.833,159.5,213,3,0,0,1.4,0,8,6.9,0
"96","spring","medium","high",8.1,6,14.32,1.572,10,55,141.83299,20.829,5.7,0,5.5,0,1.4,8.5,0
"97","summer","small","medium",9.1,11.7,57.75,0.267,98.333,39,320.39999,81.54,16.8,0,0,0,11.3,0,0
"98","winter","medium","medium",6.6,10.6,56.717,2.954,83.75,75.875,66.75,13.1,4.4,16.2,21.7,0,20.8,8.3,0
"99","winter","small","high",7.9,11.8,71.444,1.534,120,10.8,49.333,2.3,81.9,2.1,7.3,8.3,1,0,25.6
"101","autumn","large","medium",8.6,7,48.429,0.825,122.5,264.89999,239,11.6,52.4,12.7,17.6,7.6,4.8,0,1.9
"102","autumn","small","medium",7.8,6.2,47.778,2.603,225,44,40.667,5.233,0,0,1.7,2.6,0,0,4.9
"103","spring","medium","high",7.5,11.7,65.333,1.003,10,84.3,105.727,0.8,39.7,38.8,22.9,0,0,0,1.7
"105","spring","large","high",8,10.1,194.75,2.31,227.60001,41.3,97.58,22.5,12.3,0,3,0,1.2,0,0
"106","winter","small","medium",8.2,6.3,49.625,0.658,60.11,34.636,201.778,93.683,1.9,2.9,2,4,0,0,1.9
"108","autumn","medium","medium",8.3,11.1,6.3,0.33,370,1,137.778,0.8,1.4,40.9,3.9,3.5,3.9,0,0
"110","summer","large","high",8.16,7.9,0.8,8.759,101,137.60001,88.5,32,3.6,0,1.7,2.2,7.5,1.6,0
"111","winter","medium","medium",8,8.7,3.136,3.773,51.111,20.667,388.16699,12.1,0,1.5,8,0,3.1,0,0
"112","spring","medium","high",8.3,9.9,44.205,4.188,1495,75,50,2.8,1.2,72.6,2.5,2.1,20,0,0
"114","autumn","medium","low",7.77,9.2,64,1.875,18.333,3.222,304,8.957,1.2,10.5,1,0,0,31.8,0
"115","spring","small","high",8.3,9.9,129.375,3.9,96.667,15.6,130.75,2.8,89.8,14.5,0,3.7,11.5,1.2,1.5
"116","winter","small","medium",9.7,10.8,23.25,0.406,34.333,12.75,167.89999,8.1,2.5,0,14.6,2.4,6.5,0,0
"117","autumn","medium","low",8.6,11.62,37.6,1.718,10,12.75,34,16,12.7,7,0,0,8.1,0,2
"118","summer","medium","medium",8.1,9.8,79.077,3.923,84.667,3.545,116.2,5.62,1.6,11.2,0,0,1.2,0,0
"119","spring","medium","medium",7.78,8.4,5.83,2.323,20,102,432.909,24.917,11.3,0,3.5,0,0,2.6,0
"120","autumn","large","low",8.1,9.6,131.39999,6.225,92,1,10.75,110.456,41,4.3,1,0,0,0,0
"121","autumn","small","high",8.4,10,136,7.16,123.333,28.625,16,3,2.8,1.6,0,0,5.5,0,0
"122","winter","medium","high",8.1,10.7,17.75,0.102,56.364,2.5,14,31,46.8,0,0,0,0,0,1
"123","autumn","small","high",7.8,8.3,4.326,2.8,175,104.727,222.286,5.609,18.1,8.6,7,0,10.6,0,0
"124","summer","medium","low",7.72,10.7,7.838,2.163,170.909,36.909,85.4,6.209,2,0,1.9,0,34.3,12.7,0
"125","summer","medium","high",8,9.7,35.66,1.32,12.727,143.71001,127.222,5.2,31.8,12.7,2.3,0,2.9,13.2,7.8
"126","summer","small","medium",8.1,11.1,81.333,0.735,38.111,102.333,104,0.5,13,16,1.5,1.9,7.4,77.6,3.3
"127","autumn","medium","medium",8.7,9.7,31.091,5.099,486.5,87.333,277.33301,0.6,43.7,36.6,0,1.4,1.2,6.7,6.1
"128","winter","large","medium",7.7,10.9,26,3.734,10,1,116.2,26.8,46.6,4.6,2.9,3.5,0,4.7,0
"129","spring","small","high",8.24,10,38.125,4.555,32.5,2.5,13.6,3,86.6,0,0,4.1,2.5,5.1,6.6
"130","autumn","medium","high",7.4,10.6,20.625,0.77,101.667,173,72.9,21,4.2,0,1.4,1.9,0,13.1,3.2
"131","winter","medium","medium",7.6,7.7,11.088,0.308,72.6,19.111,23.485,88.255,4.1,0,0,0,3.9,0,18.6
"132","autumn","medium","medium",9,6,32.056,0.23,92.375,60,56.091,3.3,0,41,3.3,1,2.1,6.8,1.4
"134","spring","medium","high",8.05,9.4,41.25,6.045,54.75,59.429,317,6.429,0,1.7,0,0,2.7,0,2.4
"135","summer","large","medium",7.9,11.9,12,1.51,96.667,8.692,276,2.5,15.5,0,2.1,0,7.5,0,0
"136","spring","medium","low",8.1,9.4,39,4.86,120,58.875,58.623,7.3,8.7,2.1,1,0,0,5.1,1
"137","spring","large","high",7.61,5.9,6.167,1.212,10.5,197.83299,6,98.817,51.8,4.7,1.2,0,5.2,0,0
"138","winter","medium","high",7.925,6.3,44,0.886,10,51.125,19,18.33,1.4,19.6,0,1.3,0,0,0
"139","winter","medium","high",8.5,10,31,0.673,308.75,1.333,98.143,1.4,64.3,11.3,10.2,28.8,8.2,2.7,0
"141","spring","small","high",7.5,6.2,10.975,3.33,737.5,261.60001,197.14301,6.4,16.8,5.6,25.3,0,0,0,1.6
"142","spring","large","medium",7.6,7.9,4.083,2.302,43.75,3,292.625,0.6,0,1.2,0,0,5.4,0,0
"143","autumn","large","high",8.87,11.8,10.5,3.318,42,12.889,14,20.6,42.5,0,1.2,4.3,0,0,0
"145","winter","medium","low",7.5,10.8,15.541,4.03,196.66701,25.167,147.83299,2.5,4.4,4.1,0,0,7.7,4.7,1.6
"146","spring","small","high",7.09,12.9,64.093,7.74,161.81799,64.389,14.354,24.556,18.1,6,9,0,9.9,0,0
"147","summer","medium","medium",7.3,10.2,50,0.73,647.57001,26.6,123.333,30.4,2.1,4,0,0,0,1.2,6
"149","spring","medium","low",8.3,9,151.83299,6.188,244.60001,16,6.2,0.8,18.2,28,1,0,0,0,0
"150","autumn","medium","high",7.8,9.5,32.92,9.248,37.5,18.667,188.66701,13,14.4,5.8,6.1,0,0,9.9,2.2
"151","summer","small","high",8.5,3.2,15,8.543,32,36,186,20.578,0,3.8,1.2,0,2.5,32.9,0
"153","spring","medium","medium",8,1.8,57.75,45.65,54.778,20,313.60001,3.2,28.1,0,0,2.2,0,0,0
"154","spring","medium","high",7.8,11.4,43,2.22,176.66701,4.25,228.364,50.225,1.7,0,0,1.4,17.8,17,1.2
"155","winter","medium","high",8,10.53,100.83,1.715,233.7,12,140.22,6.8,20.3,1.9,1.8,0,0,4.5,0
"156","summer","medium","medium",7.8,9.8,26,9.08,1131.66003,66.4,1,1.3,1.1,0,0,0,0,5.9,0
"159","winter","small","low",8,12.5,19.22,0.13,124.364,14.667,54.916,4.9,18,0,25.9,5,8.9,0,0
"160","spring","medium","low",7.4,9.9,82.857,8.984,6400,47.5,344.60001,20.87,14.6,1.7,0,1.7,6.4,0,3.4
"161","summer","small","medium",8.7,10.29,391.5,5.13,34,125.667,296,11.1,0,1.4,1.2,0,5,0,3.9
"162","summer","medium","high",9.5,5.7,40.226,5.078,32.727,144.66701,84.46,30,1.5,0,0,0,0,8.7,12.5
"163","summer","large","low",8.8,8.8,29.2,5.164,103.333,7.3,101.455,5.555,66.9,0,0,0,0,0,1.7
"164","spring","medium","medium",7.9,8.3,43.09,2.586,346.66699,2,4,21.9,3.7,1.9,3.4,1.4,8.6,3.9,1.9
"165","summer","small","high",7.3,10.3,16,7.83,228.75,61.25,127,0.9,6.7,1.7,0,0,17.9,0,2.9
"166","autumn","medium","high",8.1,10.4,32.3,1.328,53.846,100,171.272,3.8,1.1,1.5,2.2,4.6,1.9,0,0
"167","spring","large","high",9.1,10.8,53,1.203,137.27299,102.364,252.5,3.6,1.7,0,0,2.4,2.7,0,3.9
"168","summer","large","medium",6.4,11.1,27.4,0.445,122.85,238.2,121,40,0,0,2.5,0,1.2,17.1,0
"169","autumn","small","medium",8.2,9.2,3,3.235,130,221.89999,11.8,1.5,1.6,0,10.1,0,1.2,0,1.7
"170","spring","medium","medium",8,7.1,74.667,2.55,205.66701,181,326.85699,2.15,17.3,0,0,0,0,52.5,2.4
"171","winter","small","high",8,11.21,95.367,3.561,255,38.75,272.22198,3,58.7,13.2,0,2,0,1.5,1.4
"172","winter","large","high",7.62,6.8,73.25,0.701,1081.66003,346.16699,16.662,41,1.9,0,8.8,1.2,0,5.9,1.5
"173","autumn","medium","high",8.47,10.6,104.818,0.758,52.2,82.222,111.375,18.37,0,9.1,2.1,1.7,5.5,0,2.1
"174","spring","small","medium",7.9,9.8,60.8,1.013,505,50.889,81.558,5.5,64.2,12,13.5,1.7,0,0,0
"175","summer","medium","medium",8.55,12.1,208.364,3.73,723.66699,37,7,53.1,17,1.2,9.9,4.6,8.7,0,0
"176","winter","medium","medium",8.5,11.7,4.545,6.54,28,159.16701,21.3,20.8,3.1,21.1,3.7,11.5,0,8.3,0
"177","winter","small","medium",8.5,9.8,59.067,3.678,146.66701,16,46.6,1.1,17,0,0,0,0,0,6
"178","winter","small","medium",8.1,11.5,173.75,0.381,12.5,27,86.997,0.8,17.1,9.7,0,6.2,2.2,0,1.2
"179","winter","medium","high",7.5,9.8,54.143,7.195,15,38.625,115,5.083,0,6.4,9.4,0,7.3,0,0
"180","autumn","medium","high",9,10.1,12.536,3.2,4073.33008,1,194.10001,27.5,48.3,0,0,0,0,0,7.2
"181","summer","large","medium",7.8,9.8,12.778,2.942,137,7.75,235.66701,1.1,0,0,19.7,7.8,14.9,0,0
"182","summer","large","medium",7.9,7.8,7.25,1.519,76.667,77.333,7.654,3.7,0,0,0,0,8.6,2.2,0
"183","winter","medium","medium",8.22,11.1,22.455,3.976,643,151.33299,50.455,4.3,25.5,0,3.7,5,22.1,0,0
"185","summer","small","low",8.1,9.9,61.05,0.699,578,12,187.05701,2,0,14.6,5.6,0,0,0,3.2
"186","winter","medium","low",8.4,7.3,4.575,1.535,109,16,205.875,0.4,19,0,0,5,0,4.6,2.3
"187","winter","large","medium",7.6,9.6,3.86,0.996,2167.37012,8.6,173.75,75,3.3,0,4.2,0,0,1.5,4.2
"188","winter","small","medium",8.3,6,32.4,9.715,2082.8501,51.75,82.444,0.5,29.7,22,1,0,9.2,0,0
"189","autumn","small","medium",8.43,11.6,38.902,1.651,215.556,9.667,143.75,10.5,2.5,0,1.7,0,4.8,3.1,0
"190","spring","medium","medium",8.3,7.6,48.667,4.665,17.778,104.5,20.75,0.3,32.1,5.6,10.6,0,2.9,17.8,6.1
"191","spring","medium","low",8.2,8.2,187.183,3.31,25,30.75,232.89999,3.5,0,26.5,0,2.7,1.2,0,0
"192","autumn","medium","medium",8.1,3.3,27.233,0.86,155,23,624.73297,6.167,0,32.8,0,0,6.6,0,0
"193","spring","small","high",8.56,11.3,7.333,0.9,153.75,51.111,120.889,22.5,2.2,12.7,11.5,0,0,0,0
"194","autumn","medium","medium",8.5,6.5,23.825,3.829,1911,236.39999,91.111,4,35.5,14.7,2.9,0,16.2,5.5,7
"195","summer","small","medium",7.14,8.8,1.17,1.726,35,428.75,87.125,2,18.9,13.2,2.4,2.2,27.6,6.8,0
"196","summer","large","medium",8.6,10.7,17.375,3.833,153,85.5,58.374,21.22,10.3,12.4,1.7,1.2,0,0,2.9
"197","summer","large","high",7.7,11,11,0.05,40,20,19,4.667,3.6,3.9,2.4,1,5.3,10.3,5.2
"198","winter","large","medium",8.4,10.2,127.833,2.68,1386.25,111.25,7.2,2,46.2,10.4,7.5,0,6.1,0,1.2
"199","winter","medium","medium",8.06,10.8,66.3,1.732,125.333,16.8,132.54601,0.5,3.3,12.5,1.5,2.3,4.1,3.6,0
"200","winter","small","high",7.44,10.3,2.2,3.778,27.069,64,140.517,3.1,0,2.6,7.8,0,0,6.2,1.6
2)
"","x"
"1",107
"2",113
3)
"","season","size","speed","mxPH","mnO2","Cl","NO3","NH4","oPO4","PO4","Chla","a1","a2","a3","a4","a5","a6","a7"
"1","winter","medium","high",8.43,11.2,41.163,6.238,62.5,105,103.2855,0.5,0,8,6.8,0,2.4,0,2.4
"2","autumn","small","medium",8.7,12,29.775,1.288,345.45499,33.8,558.75,11.7,0,0,1.4,2.4,0,2.6,15.1
"3","spring","small","medium",7.29,11.4,40.02,4.908,12.5,3.8,46.438,5.475,3.3,3.9,2.6,0,1.7,0,9.7
"4","spring","small","medium",8,4.8,1.549,2.316,66.667,61.182,56.667,46.075,2.4,5.5,1.7,0,1.4,9.6,0
"5","winter","large","low",8,9,5.273,1.42,105.556,58.222,284,7.9,9.2,0,0,0,9,10.1,0
"6","winter","medium","medium",7.19,3.4,39,6.64,58.5,13,75.207,28.4,25.4,53.6,3,0,0,12.6,0
"7","summer","small","low",8.15,10.7,47.229,5.132,235,32.5,138.5,3.2,0,7.4,3.2,3.9,5.8,1.4,0
"8","winter","small","medium",8.5,9.2,9,4.99,245,44.667,60,10,3.8,3.1,3.9,0,15.3,0,0
"9","summer","small","high",7.4,3.6,7,1.051,102.5,26,170,6.9,50.6,5.4,0,6.9,3.5,0,0
"10","summer","small","high",6.6,7.4,2.111,1.39,178.57001,60.833,262.72699,0.8,19.4,8.9,1,0,6.4,0,2.4
"11","autumn","medium","high",8.4,10.2,42.636,3.78,380,205.636,6,0.8,14.7,28.2,10.8,0,6.7,0,0
"12","summer","small","low",8.3,10.8,16,2.899,10,6,85,1,0,0,4.7,0,0,1.5,0
"13","winter","small","high",7.74,9.6,53.425,3.02,103.1665,24,218,17.2,43.5,0,11.8,0,1.2,0,0
"14","spring","small","high",6.6,5.5,32.73,4.535,60,35.333,200.231,68.05,0,0,0,2,0,33.2,6.8
"15","summer","small","medium",7.9,9.4,51.113,1.448,160,27,84,2,1.9,5,0,0,0,16.6,0
"16","winter","medium","high",7.55,8.1,32.73,1.921,14.75,97.333,146.452,9,1.9,0,6.3,0,28.8,1.6,0
"17","summer","large","medium",7.7,8,49.9,1.415,39,51.111,11.818,3,2.2,0,2.5,0,0,1.9,1.2
"18","autumn","large","medium",8.7,10.4,32.54,3.02,103.333,57.6,254.60001,5.8,24.8,3.4,0,1.9,0,1.4,3.2
"19","winter","small","medium",7.9,9.8,13,1.873,13.5,48.625,27.5,14.775,2.2,0,1.1,4.3,0,0,0
"20","autumn","medium","medium",8.5,10.7,20.083,0.923,10,564.59998,287,6.8,6.9,0,13.6,11,0,2.4,0
"21","autumn","large","medium",7.83,10.7,2.933,1.655,3466.65991,467.5,586,2.1,1.7,13.7,2,3.7,4,11.5,4.1
"22","spring","large","high",6.6,1.5,35.75,3.685,914,55,255.28,0.5,0,15.7,0,1,2.4,0,2.9
"23","summer","small","medium",7.75,6.5,29.5,1.443,27.286,109,18,1.2,23.2,40.7,0,2.5,0,0,0
"24","winter","large","high",8.4,5.3,63.292,4.698,197.909,4,11,2,5.9,15.9,1.2,0,1.2,0,0
"25","summer","small","high",8.6,6.6,43.97,2.64,11.111,19.727,72.696,0.3,24.8,2.1,20.2,3.5,11.2,1.2,0
"26","summer","small","high",8.21,10.5,4.7,4.825,215.714,9,18.293,5.475,4.1,0,1.2,0,5.9,0,0
"27","winter","large","high",7.4,12.5,41.5,1.47,271.25,61.556,177.625,2,69.9,7.5,0,0,1.1,0,1.4
"28","summer","small","high",8.3,7.7,30.523,0.63,421.66699,9,103.2855,15,30.3,0,0,0,4.1,1,1.4
"29","spring","medium","medium",8,5.4,85.982,3.908,20,62.625,77.434,22.9,12.2,0,19.6,0,11.5,5.4,2.5
"30","summer","medium","medium",8.6,8.9,77,2.273,18,37.857,279.06601,4.5,33.9,20.6,2,0,0,0,5.8
"31","autumn","medium","high",7.8,8.4,8.3,1.287,31.333,41.5,142,4.5,12.6,0,8.8,0,0,0,0
"32","winter","large","high",8,7.1,94,1.587,60,6.5,108,9.384,0,38.5,1.9,0,4,0,2.2
"33","spring","large","medium",8.2,9.5,70,5.97,128.571,49,102.571,2,7.2,1,1.9,0,15,0,0
"34","spring","small","high",8.4,11.8,7,1.172,461.875,22.444,253.25,4.5,24,5.4,0,0,2.6,64.6,0
"35","summer","large","low",8.27,6.7,10.078,3.316,49,34.5,102.333,5.45,5.3,16,3.3,0,0,0,2.2
"36","winter","small","high",8.7,4.3,9,2.822,133.636,187,44.136,5.475,18.3,0,1,2.9,0,4.1,2.7
"37","winter","large","low",8.8,7.6,40.167,3.617,27.5,7.4,154.125,28.567,8.8,0,35.1,0,0,0,5.5
"38","winter","medium","high",7.2,8.2,5,10.416,43.75,166.72701,23,9.882,1.2,0,7.8,6.6,9.2,0,0
"39","summer","small","high",8.3,9.8,5.326,2.978,65.556,196.62,211.66701,1.1,55.5,0,0,0,0,11.1,30.1
"40","winter","small","high",7.93,10.5,26.76,3.351,24064,54,98.25,17.2,0,0,7.5,3.4,22.5,0,2.4
"41","winter","medium","low",8.2,8.5,12.146,4.508,102.75,16.833,79.75,0.6,0,5.9,5,0,0,0,0
"42","spring","medium","high",5.7,11.3,54.19,4.17,429.20001,10.583,183.66701,13.2,12.5,0,5.4,6.8,3.2,0,0
"43","spring","medium","medium",8.3,10.6,8.69,3.978,76,2,124.2,8.155,46.9,5,0,1,20.8,0,0
"44","spring","small","high",7.7,10.8,3.5,4.82,32.5,209.85699,246.66701,11.84,4.1,11.6,1,0,19,7.9,0
"45","spring","large","low",7.2,6.1,69.75,1.67,51.429,54.1,57.833,3.9,0,0,4.1,0,3.1,5.5,0
"46","winter","medium","high",7.4,8.4,10.207,2.805,110,23,13.2,2,29.5,0,1.4,1.2,5.7,0,1.4
"47","autumn","large","medium",7.6,7.1,2.75,0.642,1729,16,175.04601,5.475,2.4,0,1.2,4.8,0,2,0
"48","autumn","small","medium",8.06,12.6,57.848,1.374,8,5,214,2.7,12.3,17.1,0,44.6,0,0,10.2
"49","winter","medium","medium",7.6,11.1,11.818,2.304,65.455,3.333,221.278,16,9.2,6.7,19.5,0,1.9,3.3,0
"50","summer","medium","medium",6.5,8.6,7.613,0.826,931.83301,267.75,20.812,0.5,0,12,0,0,8,15.8,0
"51","autumn","small","high",8.1,8.1,22.35,3.14,192.5,22.2,6,0.3,0,2.7,0,0,15.9,0,1.4
"52","summer","small","high",8.2,9.5,58.331,4.459,33.636,234.5,361,3.2,3.3,8.7,0,2.2,18.7,0,10.8
"53","autumn","small","medium",7.9,10.5,46.167,3.444,28.333,246,6.667,1,0,0,2.7,13.4,1.7,4.5,31.6
"54","spring","large","medium",8.5,9.3,7,0.941,118.571,31.333,285.71399,1.3,7.8,0,0,0,1,0,0
