1)
  season   size  speed mxPH mnO2     Cl   NO3   NH4  oPO4   PO4 Chla   a1   a2   a3  a4   a5  a6
1 autumn  small   high 8.00   NA  27.23 6.238  20.0 105.0  69.9  6.9  1.2  1.7 22.0 0.0 34.2 0.0
2 spring medium    low 7.50 12.0  49.62 1.288 153.0  33.8 284.0  1.3  1.9 15.7 10.8 0.0  0.0 1.4
3 summer  small medium 7.09 11.4  63.62 0.730 215.7 246.0 253.2  0.6  3.3 53.6  0.0 0.0  0.0 7.1
4 autumn  small medium 8.06  4.8  22.29 2.316  54.8  31.3 138.7  7.6  2.4  0.0 18.9 4.6  6.1 0.0
5 spring  small medium 7.60 11.5   5.27 1.732 233.7  58.2  13.2 10.5 31.8  0.0 10.1 0.0  9.9 0.0
6 spring medium   high 8.30 10.0 391.50 0.102 196.7  12.0 236.0  2.0  1.2 11.3  0.0 1.3  0.0 0.0
   a7
1 0.0
2 0.0
3 9.7
4 0.0
5 4.2
6 0.0
2)
,season,size,speed,mxPH,mnO2,Cl,NO3,NH4,oPO4,PO4,Chla,a2,a4,a6,a7
26,autumn,small,high,7.9,10.3,87,3.976,101,4.25,2.5,3,0,0,10.1,1.6
27,summer,large,high,7.4,10.1,2.111,2.586,8,120.5,61.444,2,0,0,0,6
28,autumn,small,low,6.8,10.1,4.326,0.63,33.636,102.364,1,0.5,32.8,0,0,1.2
29,winter,small,medium,8,5.5,8.69,3.908,197.909,1,265.25,0.8,16.4,1.9,0,2.5
30,summer,medium,medium,6.6,11.1,48.667,2.8,101.667,264.89999,123.333,0.9,0,0,17.7,0
31,autumn,medium,medium,7.29,8.4,4.083,3.14,60,19.111,142,15,1,0,5.5,31.6
32,spring,medium,medium,8.4,10.3,8,3.78,60,82.222,205.875,92.667,8.7,28.8,6.2,0
33,summer,small,low,7.9,8.5,41.25,5.099,11.111,54,82.444,16,3.8,0,1.4,1.2
34,spring,small,high,8.4,9.4,NA,1.87,461.875,51.111,46.438,65.7,4.1,1.7,0,4.3
35,winter,large,medium,8.5,11.3,39,1.572,32.5,34.5,72.9,5.45,0,0,3.3,2.2
36,summer,medium,medium,8.7,4.4,125.6,0.381,35,51.111,44.136,20.8,0,0,0,1
37,winter,large,high,9,4.3,1.17,7.74,142,1.625,146.452,0.2,0,0,6.7,2.1
38,summer,medium,high,8.05,10.5,63.292,1.172,3515,16.8,183.66701,14.775,0,0,0,2.2
39,spring,small,high,8.6,10.7,54.143,2.64,51.429,38.625,116.2,6.209,12.7,3.7,31.8,30.1
40,spring,medium,medium,8.24,9.7,69.75,3.351,486.5,182.42,186.5,18.37,3.4,0,5.4,1.9
41,winter,small,low,8,10.7,38.902,6.096,421.66699,18.667,14,5.2,0,0,0,0
42,winter,medium,high,7.91,7.1,54.19,1.32,224.286,64,175.04601,41,26.5,6.2,0,0
43,autumn,small,high,7.6,3.2,50,2.954,76,2,313.60001,3,0,0,0,2.4
44,spring,medium,high,7.8,8.8,173.75,3.2,76.667,276.85001,586,23.8,5.4,0,0,7
45,winter,large,high,8.3,9.5,39,3.778,37.778,6.5,57.833,4.667,38.8,0,0,0
46,winter,medium,medium,7.75,3.2,130.67,1.287,42,282.16699,624.73297,21.22,5.5,3.2,22.9,0
47,winter,small,medium,8,10.7,104.818,0.376,27.5,9,262.72699,5.62,12.7,13.4,2,1
48,summer,medium,medium,8.7,12.6,4.575,1.208,72.6,70,56.091,2.9,7.3,2,0,0
49,winter,large,medium,8.5,8.2,23.825,3.765,32.727,467.5,6.667,1.4,0,1.2,0,2.1
50,summer,small,high,7.8,9.8,17.75,0.886,370,22.444,20.812,28.567,7.4,0,6.4,1.1
51,winter,large,high,6.5,9.8,40.02,5.442,28,12.75,6,7.9,1.9,0,0,1.4
52,spring,small,high,8.5,9.9,95.367,5.414,132.25,45.9,98.143,0.3,0,5,0,0
53,spring,small,medium,7.9,7.6,55.35,2.443,380,7.75,276,0.5,0,1,0,1.6
54,summer,large,medium,7.6,5.9,58.331,2.55,161.81799,3.8,186,0.3,0,0,0,0
55,winter,medium,medium,7.9,11.1,12.778,0.05,246.364,220.75,6.5,2.86,0,0,0,2.9
56,winter,small,high,7.4,4.9,NA,0.86,5,32.5,255.28,25,0,0,0,0
57,autumn,medium,medium,7.83,7.7,187.183,1.32,25,55,303.33301,26.8,0,0,0,1
58,winter,large,medium,8.3,7.9,32.4,4.93,22.5,1.333,6,1.1,5,0,0,0
59,spring,medium,high,6.6,8.9,2.2,45.65,1131.66003,2,102.333,7.3,1.9,0,0,0
60,autumn,medium,medium,8.7,7.6,63.51,0.658,10,37,287,93.683,0,1,8.7,0
61,winter,medium,high,8.7,11.7,32.056,7.16,46.5,197.83299,122,15.6,18.4,0,4.6,1.9
62,summer,small,medium,8.1,8.3,28.333,1.588,39,NA,56.667,NA,13.2,0,0,2.7
63,spring,small,medium,7.45,13.1,NA,2.822,17.778,57.6,111.75,2.1,16,0,0,0
64,winter,small,high,7.57,10.68,30.125,7.195,101.25,8.6,432.909,30,2.7,0,0,1.4
65,winter,large,high,7.8,11.3,127.833,1.443,1168,104.5,58.374,88.255,0,44.6,0,10.2
66,winter,medium,high,8.4,11.7,64,4.908,217.75,23,23.485,5.111,0,0,0,1.4
67,summer,small,medium,8.3,10.2,15,3.31,27.286,1.25,15,9,28,0,0,1.9
68,spring,medium,medium,7.6,12.1,10.5,4.555,160,104.727,61.5,1.1,20.6,6.8,0,2.3
69,winter,large,medium,7.19,6.8,8,3.85,758.75,428.75,351.60001,0.8,12.4,0,0,1.2
70,winter,large,medium,8.7,8.5,3,1.374,56.364,22.2,391.75,1,16,7.8,17.8,7.1
71,winter,medium,medium,8.3,6.2,53,6.54,215.556,151.125,77.434,34.75,2.1,0,0,3.3
72,winter,medium,low,9,12.9,31.091,2.68,NA,4,246.66701,NA,0,1.2,10.6,1.4
73,autumn,medium,medium,7.8,11.7,69,0.826,5.8,26.625,18.293,4.3,4,0,21.4,0
74,summer,large,high,7.4,6.2,8.3,3.617,228.75,44.667,249.25,20.87,0,0,0,1.2
75,winter,medium,high,8.5,10.4,129.375,3.829,81,100,52.875,3,0,0,2.4,1
76,winter,small,high,8.7,5.8,44,5.164,13.5,35.333,50.455,1.7,0,4.4,0,0
77,autumn,medium,medium,7.7,10.6,12.182,1.534,109,18.25,11,5.233,13.7,3.5,1.2,0
78,spring,medium,high,8.3,11.1,29.2,0.663,208.33299,36,76.333,11.7,4.6,0,0,0
79,winter,small,high,7.83,8.1,21.95,6.2,227.60001,37.375,11.8,3.6,4.6,2.2,0,4.1
80,winter,medium,high,7.5,10.8,11,1.474,430,61.25,124.2,17.491,21.6,3.4,9.9,22.1
81,autumn,small,medium,8.2,10.5,NA,0.701,102.75,61.182,558.75,5.544,0,4.6,1.5,1
82,spring,large,medium,7.3,5.4,9,0.642,124.167,75,219.909,14.7,0,0,0,0
83,winter,large,high,7.77,10.8,37.6,0.735,89.6,7.667,111.375,21,21.5,0,3.6,3.9
84,spring,medium,high,8,9.4,12.146,1.051,308.75,51.75,200.231,5.609,4.1,0,16.6,0
85,summer,medium,high,6.6,11.6,NA,NA,34.333,10.667,214,3,1.9,3.7,11.1,0
86,autumn,medium,low,7.8,4.9,3.136,0.735,2167.37012,10,35.2,31.738,0,1.4,2.2,3.6
87,autumn,medium,high,7.4,11.21,26.76,3.73,38.111,209.85699,54.916,3.8,40.7,11.3,13.2,1.9
88,winter,small,medium,8,6.1,9,1.203,371.11099,67.5,40,72.478,1.5,0,15.7,2.4
89,spring,medium,low,7.9,9.7,48.429,0.91,21.571,78.333,130.75,8.1,0,0,9.9,0
90,winter,medium,high,7.79,8.8,13,4.665,10.5,60,177.625,5.8,0,0,7.5,6.8
91,summer,medium,low,7.8,10.5,10.936,6.225,37.5,1,81.558,19.4,0,0,12.4,0
92,summer,small,high,9.1,4.5,3.275,3.02,2082.8501,66.4,239,2,14.7,5.3,1.5,1.4
93,winter,large,high,7.8,10.77,66.3,0.758,102.5,175.66701,143.75,2.15,5.6,0,5.9,0
94,spring,small,medium,8.1,7.4,49.9,2.818,20,19.111,34,4.3,3.1,1.6,0,0
95,summer,medium,low,7.9,11.8,53.425,1.003,1081.66003,48.625,279.06601,2.5,0,11.5,1.4,3.3
96,winter,medium,high,8.1,5.3,5.889,3.316,120,23,141.83299,12.32,1.4,0,4.5,7.8
97,autumn,large,high,9.1,12.5,57.75,0.308,40,104.222,285.71399,0.8,0,0,0,1.4
98,spring,small,low,7.4,10.6,43.97,2.323,245,75.875,121,13.1,3.9,3.4,0,0
99,winter,large,high,7.2,11.2,41.163,3.773,90,16,49.333,22.7,10.5,0,0,0
100,summer,small,medium,8.9,8.3,85.982,5.33,52.2,30.75,211.66701,0.4,0,1.2,10.3,1
101,spring,medium,medium,8.87,9,10.975,1.535,244.60001,234.5,85,3.6,0,1.4,1.2,0
102,winter,medium,medium,7.8,8.2,44.205,2.603,225,53.625,154.125,54.367,11.2,4.6,0,0
103,autumn,medium,medium,7.5,10.5,65.333,1.921,122.85,84.3,147.83299,0.8,0,1.9,1.9,0
104,autumn,large,low,8.15,8.7,194.75,0.13,1495,2.5,170,22.5,0,2.6,0,0
105,summer,small,low,7.61,10.1,34.5,5.456,16.2,205.636,152.33299,2.7,4.3,0,0,0
106,spring,large,low,8.7,7.3,59.067,9.773,20,20.667,4,4.5,11.6,3,5.1,1.9
107,summer,small,low,7.3,9.2,73.25,1.47,10,267.75,120.889,6.5,19.6,0,13.1,2.4
108,autumn,medium,high,9.1,9.9,10.4,1.726,931.83301,49,102.571,NA,0,0,9.6,0
109,winter,small,high,8.43,5.3,23.25,3.235,723.66699,60.833,10.75,50.225,1.7,12.7,0,0
110,summer,small,high,8.16,13.4,22.35,3.414,58.5,3,97.58,1.1,28.2,0,0,15.1
111,winter,small,high,7.6,9.4,1.45,9.08,51.111,62.625,17.333,3.3,2,1.2,1.5,0
112,spring,medium,medium,8.1,7.9,136,6.188,505,24,26,2.8,0,0,0,0
113,summer,large,high,7.7,NA,11.818,NA,92,27.25,16.662,17.2,0,0,1.2,0
114,summer,small,low,8.6,11.7,13.5,0.445,118.571,3,3,0.3,1,0,0,0
115,autumn,medium,medium,7.9,10.29,5.83,1.519,128.571,8.692,66.75,3,14.5,0,0,0
116,winter,small,high,8.2,11.7,151.83299,0.406,10,12.75,167.89999,10,0,2.4,0,0
117,spring,medium,medium,8.56,11.62,40.167,1.718,105.556,221.89999,232.83299,4.9,7,0,22.3,2.9
118,autumn,small,high,8.66,10.5,74.667,2.231,34,3.545,88.5,3.2,0,0,0,2.2
119,winter,medium,low,8.3,6,57.848,8.984,131.66701,1,169.00101,24.917,3.9,0,17,0
120,winter,small,low,8,8.2,131.39999,1.42,206.53799,102.333,11.818,4.3,4.3,0,17.1,14.4
121,spring,small,high,7.84,8,56.717,1.335,123.333,181,771.59998,1,0,0,15.8,1.4
122,autumn,medium,high,5.6,10.7,42.636,5.132,153.75,166.72701,607.16699,13.2,20.1,4.6,0,0
123,autumn,small,medium,7.8,10.7,NA,6.64,137,28.625,232.89999,NA,0,1.9,1,0
124,summer,small,medium,9.1,10.7,7.838,2.163,170.909,36.909,85.4,81.54,4.9,0,12.7,0
125,summer,medium,medium,7.3,9.8,20.083,4.94,84.667,180.66701,127.222,40,0,0,7,0
126,summer,small,low,7.5,11.9,81.333,4.17,15,71,173.75,2,9.6,0,33.2,0
127,spring,large,medium,8.3,11.7,14.32,5.099,96.833,3.333,101.455,13,0,0,0,0
128,summer,medium,high,8.5,10.2,41.5,3.734,10,32,137.778,2,8,3.5,0,6.6
129,autumn,medium,low,6.6,10,101.875,4.188,130,564.59998,292.625,13.1,28,0,15.8,0
130,winter,medium,high,7.4,11.8,47.778,0.846,172.5,34.636,13.6,0.8,8.6,1.9,8.5,1.7
131,winter,large,low,8.3,8.1,NA,0.267,54.75,9.667,91.111,0.5,0,2.1,16.7,18.6
132,summer,medium,medium,8.8,10.5,50,0.23,165,14.667,18,110.456,5.8,3.7,0,2.2
133,winter,large,high,8.27,9.8,32.54,1.67,12.727,53,221.278,15.3,19.6,1.7,2.6,16.7
134,autumn,medium,medium,8,1.5,17.375,6.045,31.333,41.5,6.2,24.556,1.7,2.7,0,2.4
135,spring,small,medium,7.9,10.3,7,4.825,196,1,233.5,1,0,0,8.3,0
136,spring,small,high,8.1,10.8,35.75,4.86,120,58.875,71,7.3,21.7,0,20.4,1.5
137,spring,large,medium,9.06,11,35.66,1.51,429.20001,2.5,6,18.3,0,0,0,2
138,winter,small,medium,8.53,10.2,11,0.941,124,39,11.5,11.6,41,4,0,0
139,winter,medium,low,8.4,10.9,7.25,0.9,5738.33008,7.3,361,1.2,0,0,2.7,0
140,winter,medium,high,8,9.8,10.556,3.978,1990.16003,7.4,105.727,98.817,3.1,1,0,1.4
141,winter,small,medium,8.1,9.6,0.8,4.698,175,16,197.14301,6.4,7.6,0,0,3.2
142,spring,medium,medium,7.4,6.5,22.455,2.302,NA,37.857,NA,3.5,5.2,8.3,4.7,31.2
143,spring,large,medium,8.84,7.1,10.207,0.23,643,12.889,46.6,11.1,6.4,0,0,0
144,summer,small,high,8.6,10.9,79.077,1.587,920,412.33301,235.66701,NA,1.4,0,1.8,0
145,spring,medium,high,8.47,6.3,70,1.715,10,13,269.66699,3.7,6,0,5.5,0
146,winter,small,low,8.1,3.6,40.226,4.053,92.375,64.389,22.9,2.1,9.1,5.7,0,0
147,winter,medium,low,7.9,6.3,46.167,8.688,205.66701,46.667,47,1.3,6.7,4.8,4.7,3.2
148,summer,small,medium,7.55,9.9,64.093,5.97,235,27.5,244,6.167,14.6,0,0,0
149,winter,medium,high,7.93,6.2,9,0.77,122.5,48,252.5,22.5,12.5,2.2,42.1,0
150,autumn,medium,high,8,11,32.92,9.248,91.833,144.66701,188.66701,32,0,0,3.1,7.2
151,summer,large,high,8.5,10.2,65.75,5.13,236,144,72.696,28.4,0,4.1,32.9,0
152,spring,medium,medium,8.5,11.8,88,2.31,15,109,116.2,5.2,21.1,1.2,32.1,0
153,winter,medium,high,8.1,11.8,NA,4.459,98.182,4,304,27.618,16.2,2.2,77.6,0
154,spring,medium,low,8.21,7,77,2.22,176.66701,1,218,0.5,0,0,0,0
155,autumn,medium,high,9.5,10.53,139.989,1.651,1386.25,13,84.46,1.3,0,0,4.5,0
156,spring,small,medium,8.8,10.5,94,1.875,345.45499,27,320.39999,3.2,15.9,1,8.2,0
157,spring,large,medium,8.3,11.8,34.037,3.685,737.5,19.727,75.207,2.8,3.4,0,12.6,2.9
158,autumn,large,medium,8.5,11.4,39.109,1.39,192.5,54.1,125.8,1.5,13.2,2.2,0,0
159,autumn,small,low,9.7,11.3,19.22,1.655,49.5,26.6,228.364,1,2.1,0,0,0
160,autumn,small,low,8.06,9,53,5.078,62.5,125.667,275.14301,0.5,40.9,4,0,1
161,summer,medium,medium,8.1,9.5,20.625,2.899,137.27299,102,NA,18.33,0,2.4,0,0
162,winter,medium,medium,8.1,5.7,30.523,3.726,96.667,346.16699,56.667,68.05,21.7,4.9,0,12.5
163,summer,medium,high,7,11,1.549,4.408,103.333,36.3,98.25,3.3,36.6,0,0,1.7
164,spring,small,medium,8.1,9.3,11.867,0.33,10,72,58.623,53.1,0,11,0,2.7
165,summer,medium,high,8.3,12.5,16,10.416,10,159.5,127,0.5,4.7,2.2,17.2,3.9
166,autumn,small,medium,8.3,10.8,32.3,8.543,133.636,173,171.272,NA,0,5,0,25.6
167,spring,medium,low,8.6,10.8,10.078,4.508,12.5,132.5,222.286,5.555,4.1,0,0,0
168,summer,large,medium,6.4,9,208.364,4.87,271.25,87.333,87.125,3.9,0,0,0,0
169,spring,small,medium,8.2,8.9,26,3.923,96.667,143.71001,21.3,4.5,0,2.9,18.2,1.7
170,spring,large,medium,8.1,6,36.248,4.535,627.27301,10.8,19,9.384,15.2,0,52.5,0
171,winter,large,medium,8.4,10,3.86,3.561,255,27.667,272.22198,20.578,0,7.7,64.6,0
172,spring,medium,high,8.7,7.8,60.8,2.805,1911,151.33299,23,6.8,12,1.8,5.9,1.7
173,autumn,small,medium,7.44,9.2,26,1.328,124.364,45,10.111,11.84,0,2.2,42.4,6.1
174,spring,small,high,8.2,3.6,71.444,0.672,66.667,50.889,6,5.5,0,6.6,0,1.6
175,autumn,medium,medium,7.7,6.9,61.05,5.41,25.833,55,7,21.9,1.2,2.4,6.8,0
176,winter,medium,medium,8,6.35,2.933,3.02,134,9,132.54601,NA,0,0,8.3,0
177,autumn,medium,low,7.7,9.8,53.102,3.678,146.66701,16,43.5,NA,31.9,0,0,6
178,spring,small,medium,8.1,8.6,43,1.013,43.75,238.2,16,22.9,9.7,4.3,0,1
179,autumn,large,high,8.2,10.6,5.326,4.99,53.846,3.222,19,5.083,0,1.2,17,0
180,autumn,large,high,7.62,9,6.167,7.83,60.11,16,194.10001,27.5,2.9,0,1.6,2.7
181,spring,large,medium,7.72,9.8,7.613,2.942,8777.59961,4,326.85699,3.2,3.8,0,0,0
182,summer,medium,medium,7.9,12.1,82.857,9.715,82.1,77.333,7.654,0.6,5,0,0,0
183,winter,small,medium,7.925,6,7,0.866,32,85.5,84,NA,2.1,2,0,1.5
184,spring,large,high,8.25,9.5,9.055,0.825,98.333,51.125,40.667,0.6,2.9,1,0,6.1
185,summer,small,high,7.14,11.1,57.75,1.527,6400,261.60001,187.05701,0.3,1.7,0,7.9,0
186,winter,medium,low,8.4,10.8,31,0.921,65.455,20,89.625,46.075,1.5,0,0,0
187,autumn,large,high,7.6,9.9,82.852,2.978,12.5,21.083,108,3,25.4,0,0,0
188,summer,small,high,8.3,1.8,6.3,0.996,40,48.667,344.60001,30.4,0,0,3.9,10.8
189,spring,large,medium,8.55,9.8,5,3.33,1729,41.3,17,20.829,0,0,6.9,0
190,spring,large,high,7.6,9.7,12.536,1.448,43.75,191.75,45,31,7.5,0,0,1.9
191,summer,medium,medium,8.58,10.8,15.541,4.071,103,47.5,388.16699,6.429,1,0,0,5.9
192,winter,medium,high,8.5,7.1,94.405,3.14,27.069,1.8,75.904,20.6,0,0,0,5.5
193,spring,large,medium,7.8,7.7,7.333,3.444,18.333,61.556,14,2,1.2,6.8,0,0
194,autumn,medium,low,8.2,8.4,0.222,0.699,239,236.39999,75.333,4,8,4.3,0,0
195,summer,medium,medium,5.7,11.3,12.444,2.304,578,24.667,215.5,2,4.6,2.6,0,0
196,summer,large,medium,8.4,11.6,47,3.833,155,137.60001,79.75,2.338,12,0,5.1,0
197,spring,large,low,8.35,8.4,82.111,2.67,65.556,20,296,12.1,7,1.4,42.7,1.2
198,summer,large,high,8.2,9.4,100.83,6.513,647.57001,2,140.22,9.882,5.4,2.1,0,0
199,autumn,medium,medium,8,3.4,2.75,3.318,49,25.167,20.75,NA,17.1,1,0,4.9
200,summer,large,medium,7.3,11.1,27.4,1.212,125.333,111.25,140.517,3.1,0,0,0,5.8
3)
autumn     small     high     8.00000     XXXXXXX     27.23300     6.23800     20.00000     105.00000     69.93000     6.90000     1.20000     1.70000     22.00000     0.00000     34.20000     0.00000     0.00000
spring     medium     low     7.50000     12.00000     49.62500     1.28800     153.00000     33.80000     284.00000     1.30000     1.90000     15.70000     10.80000     0.00000     0.00000     1.40000     0.00000
summer     small     medium     7.09000     11.40000     63.62500     0.73000     215.71400     246.00000     253.25000     0.60000     3.30000     53.60000     0.00000     0.00000     0.00000     7.10000     9.70000
autumn     small     medium     8.06000     4.80000     22.28600     2.31600     54.77800     31.33300     138.70000     7.60000     2.40000     0.00000     18.90000     4.60000     6.10000     0.00000     0.00000
spring     small     medium     7.60000     11.50000     5.27300     1.73200     233.70000     58.22200     13.20000     10.50000     31.80000     0.00000     10.10000     0.00000     9.90000     0.00000     4.20000
spring     medium     high     8.30000     10.00000     391.50000     0.10200     196.66701     12.00000     236.00000     2.00000     1.20000     11.30000     0.00000     1.30000     0.00000     0.00000     0.00000
spring     small     high     8.15000     7.10000     22.32000     2.51200     346.66699     5.00000     138.50000     8.15500     3.60000     1.00000     0.00000     3.90000     5.80000     49.40000     0.00000
winter     small     high     8.00000     10.60000     4.54500     0.53600     110.00000     15.60000     60.00000     4.50000     0.00000     22.00000     0.00000     0.00000     15.30000     0.00000     0.00000
winter     small     high     7.35000     11.10000     XXXXXXX     0.81000     4073.33008     26.00000     104.00000     2.30000     43.70000     2.60000     5.60000     6.90000     0.00000     0.00000     0.00000
I love this class
spring     medium     high     8.43000     8.80000     38.12500     3.90000     18.00000     12.75000     39.00000     50.00000     14.70000     0.00000     0.00000     1.70000     35.60000     0.00000     0.00000
winter     small     medium     8.22000     8.10000     47.22900     5.69400     18.42900     XXXXXXX     14.35400     8.95700     0.00000     5.60000     0.00000     7.60000     0.00000     0.00000     0.00000
winter     medium     low     7.74000     9.60000     43.09000     1.22300     10.00000     59.42900     213.00000     17.20000     43.50000     12.00000     1.70000     1.10000     1.20000     0.00000     0.00000
summer     large     high     7.80000     6.60000     77.36400     8.75900     10.00000     12.00000     11.00000     XXXXXXX     1.90000     5.90000     2.10000     1.00000     2.60000     2.60000     2.70000
summer     small     high     XXXXXXX     9.60000     51.11300     2.10200     46.20000     44.00000     61.60000     0.80000     15.10000     10.40000     1.70000     0.00000     0.00000     0.00000     5.20000
autumn     medium     high     8.40000     11.50000     4.70000     3.07000     14.75000     97.33300     201.77800     1.10000     46.20000     0.00000     0.00000     5.00000     1.90000     1.60000     0.00000
spring     medium     medium     7.78000     9.20000     7.00000     1.41500     83.75000     16.83300     50.00000     XXXXXXX     0.00000     12.70000     0.00000     0.00000     1.90000     6.80000     0.00000
winter     medium     high     8.50000     10.40000     45.27300     0.46100     103.33300     39.00000     6.75000     0.80000     66.00000     21.50000     3.10000     2.50000     7.70000     29.50000     3.20000
summer     small     low     8.60000     6.00000     12.00000     1.72000     24064.00000     6.00000     27.50000     2.00000     81.90000     0.00000     9.90000     0.00000     1.20000     0.00000     1.90000
winter     small     high     8.00000     10.70000     53.33300     4.82000     28.33300     187.00000     277.33301     6.80000     4.40000     0.00000     0.00000     0.00000     0.00000     0.00000     1.40000
autumn     large     medium     8.07000     11.17000     3.50000     0.67300     3466.65991     27.00000     317.00000     16.00000     0.00000     72.60000     1.90000     0.00000     5.50000     11.50000     0.00000
spring     medium     high     8.40000     4.50000     16.00000     1.87300     914.00000     136.75000     86.99700     3.00000     3.10000     38.50000     4.10000     2.30000     2.90000     4.10000     0.00000
autumn     small     medium     8.30000     6.70000     29.50000     3.24500     112.85700     38.75000     7.20000     75.00000     1.40000     2.10000     23.20000     1.70000     27.60000     0.00000     2.10000
winter     small     high     7.20000     6.50000     11.08800     4.03000     32.50000     196.62000     3.00000     2.50000     3.30000     0.00000     6.60000     0.00000     0.00000     0.00000     2.40000
spring     medium     high     7.50000     3.30000     29.77500     2.27300     88.18200     10.58300     115.00000     1.40000     0.00000     1.60000     0.00000     3.50000     8.20000     0.00000     3.40000
autumn     small     high     7.90000     10.30000     87.00000     3.97600     101.00000     4.25000     2.50000     3.00000     0.00000     0.00000     0.00000     0.00000     0.00000     10.10000     1.60000
summer     large     high     7.40000     10.10000     2.11100     2.58600     8.00000     120.50000     61.44400     2.00000     69.90000     0.00000     2.50000     0.00000     11.30000     0.00000     6.00000
autumn     small     low     6.80000     10.10000     4.32600     0.63000     33.63600     102.36400     1.00000     0.50000     30.30000     32.80000     35.10000     0.00000     5.30000     0.00000     1.20000
winter     small     medium     8.00000     5.50000     8.69000     3.90800     197.90900     1.00000     265.25000     0.80000     55.50000     16.40000     0.00000     1.90000     7.50000     0.00000     2.50000
summer     medium     medium     6.60000     11.10000     48.66700     2.80000     101.66700     264.89999     123.33300     0.90000     32.80000     0.00000     2.70000     0.00000     0.00000     17.70000     0.00000
autumn     medium     medium     7.29000     8.40000     4.08300     3.14000     60.00000     19.11100     142.00000     15.00000     46.90000     1.00000     0.00000     0.00000     1.20000     5.50000     31.60000
spring     medium     medium     8.40000     10.30000     8.00000     3.78000     60.00000     82.22200     205.87500     92.66700     39.10000     8.70000     1.90000     28.80000     0.00000     6.20000     0.00000
summer     small     low     7.90000     8.50000     41.25000     5.09900     11.11100     54.00000     82.44400     16.00000     0.00000     3.80000     1.90000     0.00000     2.50000     1.40000     1.20000
