1)
  season   size  speed mxPH mnO2   Cl   NO3    NH4  oPO4   PO4  Chla   a1   a2   a3  a4  a5   a6
1 autumn medium   high 7.19  9.4 41.2 0.672   28.0  51.1 254.6  1.10 12.2  0.0  2.9 1.2 0.0  0.0
2 spring medium medium 7.80 10.7 29.2 1.288 1495.0 261.6 111.4  4.30 15.1 12.7  7.5 2.4 0.0  0.0
3 autumn  small   high 7.09 11.4  3.0 5.330  110.0  58.2 132.5  5.08  3.3 17.1  0.0 0.0 3.6  0.0
4 summer medium   high 8.20 10.2 60.8 0.050   98.2  61.2 127.2    NA  2.4 19.6 18.9 0.0 6.6  0.0
5 autumn  small medium 8.00  9.4 16.0 1.420  102.5 246.0  97.6 10.50 46.2  2.9 11.8 0.0 0.0 42.7
6 summer medium medium 8.30  7.3 53.3 3.778 2167.4  13.0 284.0 28.40  7.0  8.9  0.0 0.0 0.0  8.2
   a7
1 0.0
2 1.0
3 9.7
4 0.0
5 1.0
6 1.2
2)
,season,size,speed,mxPH,mnO2,Cl,NO3,NH4,oPO4,PO4,Chla,a2,a4,a6,a7
11,autumn,small,high,8.3,4.8,131.39999,0.33,380,12.75,81.558,0.3,41,1.7,0,0
12,winter,medium,high,8.3,7,43.97,2.22,578,NA,219.909,1,0,4.6,12.4,0
13,winter,medium,medium,7.74,1.5,104.818,3.318,1386.25,26.625,213,24.556,0,1,0,2.9
14,autumn,medium,medium,7.72,8.9,127.833,0.663,505,19.111,432.909,19.4,6.4,1.2,22.9,0
15,summer,small,high,8.3,9.6,41.25,6.54,46.2,7.667,140.517,4.5,0,0,0,0
16,spring,medium,low,7.55,11.1,4.7,1.726,58.5,209.85699,23,1.1,0,0,1.6,14.4
17,spring,medium,medium,8.3,8,5.83,1.415,39,34.5,50,NA,1.4,0,0,1
18,autumn,small,high,7.14,10.4,32.54,4.94,3515,35.333,52.875,0.5,15.7,0,0,0
19,winter,small,low,7.9,6.8,4.326,6.238,758.75,60,6,2,0,1.7,0,1.5
20,winter,small,medium,8.5,10.7,40.226,0.81,245,564.59998,72.9,3.3,0,0,0,2.4
21,winter,medium,high,8.7,10.7,7.838,1.051,124.167,467.5,586,30,0,6.8,0,1.2
22,summer,small,high,8,4.3,22.455,0.735,32,100,122,0.5,0,2.3,10.6,3.9
23,autumn,small,medium,8.25,10.5,29.5,0.673,931.83301,1,NA,7.6,25.4,0,0,0
24,winter,small,high,8,10.9,48.429,1.715,208.33299,53.625,87.125,6.9,3.9,3.7,0,0
25,spring,small,high,7.84,3.3,NA,5.13,20,41.5,56.091,2,1.2,0,3.3,3.4
26,spring,large,low,6.6,10.7,87,0.758,165,39,17.333,3,3.9,0,29.5,0
27,winter,large,high,7.4,8.4,11.867,1.535,18.429,61.556,6.75,2,0,0,5.1,0
28,autumn,large,high,6.8,10.1,77,0.63,20,102.364,6.5,75,0,1.2,0,0
29,winter,small,medium,8.2,10.6,8.69,3.908,20,23,121,15.6,0,1,16.7,0
30,autumn,medium,high,8.7,11.1,54.143,1.203,52.2,12,98.25,0.5,0,0,0,3.6
31,winter,medium,high,7.8,9.3,11,3.85,34,191.75,253.25,0.8,5,0,1.4,0
32,winter,small,medium,8.06,9.2,10.207,3.78,60,132.5,326.85699,4.667,0,0,0,0
33,summer,medium,medium,7.4,10.5,5.273,3.316,3466.65991,120.5,102.571,0.8,3.8,0,0,4.3
34,spring,small,high,8.4,10.8,53,1.172,137,104.727,125.8,2.9,9.1,3.7,0,0
35,winter,small,low,8.27,6.7,139.989,0.921,246.364,182.42,269.66699,88.255,0,0,4.5,0
36,summer,medium,medium,7.7,7.1,44,0.381,27.5,187,6,13,0,0,0,0
37,autumn,medium,medium,7.6,10.9,3.5,1.921,142,48,624.73297,22.5,0,0,6.7,1.7
38,winter,small,medium,8,1.8,49.625,10.416,35,2.5,142,5.62,1.7,1.1,0,2.7
39,winter,small,high,9.1,7.6,1.17,2.323,137.27299,60.833,116.2,6.209,12.7,0,0,0
40,summer,small,high,8.87,13.4,51.113,0.406,228.75,19.727,183.66701,4.5,2.9,0,0,0
41,winter,medium,low,8,11.2,46.167,3.14,10.5,53,11,15,5.9,1.9,6.9,0
42,spring,small,high,8.35,7.1,2.2,0.866,60.11,14.667,40.667,4.3,21.7,0,1.4,0
43,spring,small,high,7.6,8.3,NA,7.74,345.45499,33.8,124.2,5.2,9.6,0,0,0
44,spring,small,high,9.1,10.1,173.75,5.41,224.286,276.85001,276,11.84,0,0,7.9,0
45,spring,small,low,8,9.8,95.367,2.978,81,1,16.662,NA,0,0,5.5,0
46,winter,medium,medium,8.3,7.7,10.5,3.773,89.6,78.333,43.5,2,1.5,2.2,49.4,0
47,autumn,small,medium,8.1,6,66.3,0.376,43.75,16,292.625,0.8,21.5,0,0,2.7
48,autumn,small,high,7.8,12.6,29.775,1.87,123.333,5,23.485,12.32,0,0,0,0
49,spring,small,medium,7.5,9.8,15,5.97,40,27,61.444,1.4,0,2.7,5.5,0
50,spring,small,high,6.5,7.8,17.75,3.02,124.364,22.444,98.143,12.1,0,0,13.1,0
51,summer,small,medium,8.1,8.1,22.35,1.474,32.727,12.75,221.278,9,53.6,0,0,0
52,summer,medium,high,8.66,7.9,30.125,4.459,33.636,45.9,361,17.2,1.7,2.2,0,1.1
53,spring,small,high,7.9,11.5,26,3.765,239,7.75,34,1.3,0,0,11.5,0
54,summer,medium,low,7.2,9,NA,0.699,18.333,27.5,11.818,3.5,20.6,0,0,2.1
55,winter,medium,medium,7.8,11.8,2.75,2.316,72.6,55,186,NA,5.8,0,0,0
56,winter,small,low,7.61,4.9,3.275,5.099,5,9,85,1.1,0,0,16.6,1.4
57,spring,small,medium,8,3.2,47,9.08,205.66701,25.167,4,21.9,2.1,7.7,20.4,1.9
58,winter,small,high,8.2,6.5,6.167,0.642,11.111,234.5,6,NA,5.4,0,0,0
59,autumn,medium,high,6.6,10.5,20.083,3.33,215.556,2,79.75,2.1,21.5,0,0,4.1
60,winter,small,high,8.7,9.8,40.02,3.976,10,1,277.33301,0.3,4.9,1.3,8.7,2.4
61,winter,small,medium,8.6,12.5,NA,4.555,46.5,24,16,NA,18.4,0,1.2,0
62,spring,small,medium,8.1,10.8,NA,1.003,24064,41.3,186.5,14.7,0,0,0,0
63,autumn,medium,medium,7.45,13.1,187.183,5.414,NA,51.125,111.75,7.3,7.4,0,1.4,0
64,winter,medium,medium,7.57,8.2,8,4.86,1911,2,58.374,1,0,0,1.2,0
65,summer,small,medium,6.6,11.3,36.248,5.099,160,104.5,50.455,1.3,0,44.6,0,1.9
66,summer,large,high,7.5,11.17,3.136,NA,15,58.875,75.904,8.155,4.1,0,0,0
67,summer,small,low,7.5,10,22.286,3.31,51.111,1.25,10.75,3,0,5.3,0,0
68,autumn,medium,medium,7,3.4,32.056,3.14,8,175.66701,18,2,1.7,2.4,6.8,0
69,summer,small,medium,8.2,10.6,82.852,3.414,134,220.75,175.04601,0.8,5.5,0,0,2.1
70,winter,large,high,7.5,8.7,39.109,0.846,155,412.33301,388.16699,1,12,3,0,0
71,spring,medium,medium,7.4,10.2,130.67,4.825,10,26.6,20.75,3,2.1,0,2.6,5.2
72,winter,medium,low,8.5,10.7,82.111,0.996,421.66699,3.222,91.111,18.33,0,0,0,3.2
73,autumn,medium,high,8.43,11,77.364,1.32,10,136.75,72.696,11.7,7.3,11,0,4.2
74,winter,large,medium,8.4,3.6,70,0.461,197.909,16,249.25,41,36.6,2.2,0,2.9
75,winter,medium,medium,7.8,8.5,12.444,6.045,NA,346.16699,285.71399,3,0,3.5,0,0
76,autumn,large,high,8.7,9.8,15.541,5.164,15,39,39,18.37,0,1,0,0
77,summer,large,medium,9.06,4.4,12.182,1.448,21.571,4.25,11,54.367,0,4.8,0,1
78,winter,large,high,8.1,5.9,19.22,0.735,133.636,8.692,215.5,5.2,0,0,0,2.2
79,winter,medium,low,8.07,9,27.233,0.658,217.75,71,11.8,3.6,4.6,1.4,17,1.4
80,autumn,medium,low,8.6,5.3,43.09,1.39,10,23,177.625,0.8,21.6,7.8,0,2.5
81,winter,small,medium,7.6,6.5,50,4.908,8777.59961,12.75,232.89999,6.8,0,0,15.8,2.4
82,spring,large,high,7.3,4.5,28.333,3.2,96.667,27.25,14.354,0.8,12.7,4,0,0
83,autumn,medium,low,7.4,10.8,37.6,8.984,225,13,44.136,21,1.9,1,8.3,10.2
84,summer,medium,medium,5.7,6,12.146,7.16,1081.66003,57.6,154.125,18.3,4.1,1.8,0,3.2
85,summer,medium,medium,8.21,9.5,7,6.188,233.7,10.667,214,22.5,28,0,33.2,25.6
86,spring,medium,medium,7.6,4.9,53,4.408,42,10.8,46.438,NA,3.8,0,0,6.1
87,summer,small,low,7.9,11.7,34.037,3.73,103,54,205.875,3.2,0,1.2,13.2,16.7
88,winter,large,medium,8.3,9.7,NA,2.64,370,111.25,607.16699,9.882,2,5,0,1.4
89,spring,small,low,9,9.7,53.102,3.444,172.5,62.625,84.46,3.1,0,0,9.9,0
90,autumn,large,medium,7.79,9.6,125.6,3.07,49.5,137.60001,54.916,5.8,0,3.4,0,6.8
91,winter,large,high,7.8,12.1,10.936,1.374,32.5,267.75,391.75,1.4,0,4.6,2.7,0
92,autumn,medium,medium,7.35,11.8,23.825,1.328,2082.8501,173,239,2,0,0,32.1,1.4
93,spring,medium,high,7.4,9.4,8,2.603,737.5,16,35.2,0.3,4.1,4.3,2.4,1
94,autumn,small,low,8.3,6.2,12,2.443,1131.66003,51.111,47,23.8,3.1,0,0,10.8
95,summer,large,high,7.9,9.2,48.667,3.235,102.75,159.5,771.59998,13.1,21.1,0,7.1,0
96,summer,medium,high,8,6,5.889,6.096,10,38.75,141.83299,2.8,4,0,22.3,15.1
97,summer,medium,high,8.06,11.7,34.5,0.308,118.571,48.667,75.333,81.54,12.5,0,0,0
98,winter,medium,high,6.4,5.5,57.75,6.2,83.75,180.66701,137.778,3.7,16.2,0,5.9,0
99,winter,large,high,7.9,10.7,58.331,2.512,643,51.75,61.6,68.05,4.6,1.2,8.5,7.8
100,spring,large,medium,9.1,7.7,16,3.726,120,102.333,211.66701,0.4,0,0,0,1
101,winter,small,low,7.7,7.1,63.625,2.304,122.5,37,265.25,92.667,0,1,1.9,0
102,spring,medium,medium,7.8,9.7,9,0.536,128.571,238.2,3,5.233,8,0,0,0
103,autumn,large,medium,7.6,10.29,1.549,2.899,371.11099,84.3,104,21.22,0,6.6,0,0
104,spring,medium,medium,7.6,8.8,57.75,0.13,54.778,24.667,170,NA,10.4,0,2,0
105,summer,medium,high,8,10.1,194.75,1.587,227.60001,44.667,320.39999,0.2,0,1.4,0,2.4
106,spring,small,medium,8.7,11.3,69.75,9.773,124,1.625,201.778,2,16,0,5.4,6
107,spring,small,high,8.3,11.7,41.5,1.47,25,19.111,275.14301,5.544,0,0,4.6,3.2
108,spring,medium,high,8.7,8.6,40.167,1.212,76.667,85.5,13.2,50.225,0,3.5,64.6,0
109,winter,large,medium,7.75,10.7,23.25,1.588,176.66701,196.62,15,NA,1,0,0,0
110,spring,medium,high,8.53,12.1,0.8,2.55,103.333,151.33299,88.5,25,38.8,7.6,0,0
111,winter,small,high,8,10.8,32.92,1.534,82.1,282.16699,40,34.75,1.5,4,0,0
112,spring,small,low,8.58,7.9,65.333,1.527,192.5,10,108,2.8,1.9,1,0,0
113,winter,large,high,8.84,NA,11.818,NA,206.53799,151.125,57.833,26.8,0,2.5,2.2,1.4
114,spring,medium,high,7.8,10.5,47.778,1.875,98.333,37.857,NA,2.3,1,1.6,17.7,2.2
115,spring,medium,medium,7.9,9.9,32.4,5.442,112.857,36.3,169.00101,2.86,14.5,0,0,0
116,spring,small,high,9.7,8.2,0.222,2.942,10,67.5,75.207,5.609,19.6,2.4,0,0
117,spring,medium,medium,7.83,9.5,1.45,2.954,16.2,109,228.364,4.9,1.7,3.9,0,0
118,autumn,small,high,8.4,11,44.205,3.923,12.727,54.1,17,3.2,16,0,7.5,2.4
119,winter,small,medium,7.7,6.3,53.425,3.02,131.66701,3,304,24.917,0,0,4.7,2
120,autumn,small,medium,8.47,6.6,39,6.225,92,1,27.5,1.5,0,0,0,0
121,autumn,small,medium,7.44,10,38.125,2.67,723.66699,28.625,287,110.456,28,1.9,0,1.4
122,spring,medium,low,8,10.7,42.636,3.245,56.364,3.8,14,31,5,0,1.6,4.9
123,spring,small,medium,8.7,8.3,81.333,0.9,22.5,181,262.72699,6.167,4.3,0,1,1.6
124,summer,small,high,8.5,10.3,10.078,2.163,6400,49,77.434,20.87,3.4,6.8,12.7,0
125,summer,medium,high,8.1,9.2,49.9,5.694,84.667,1,138.7,4.5,14.6,0,7,1.5
126,summer,small,medium,8.1,10.5,NA,4.071,486.5,37.375,6.667,0.5,40.9,0,0,0
127,winter,medium,high,8.55,11.7,31.091,1.443,32.5,87.333,46.6,28.567,8.7,13.4,12.6,6.1
128,winter,medium,medium,8.2,9.5,74.667,5.078,10,NA,558.75,0.8,5.4,3.5,6.4,6.6
129,summer,large,high,8,11.1,85.982,4.188,96.667,44,102.333,3.9,1.9,11.3,0,0
130,winter,medium,high,7.4,11.8,20.625,1.335,25.833,34.636,152.33299,11.1,0,1.9,4.1,0
131,summer,medium,high,7.9,10.5,26,0.923,62.5,104.222,11.5,5.45,0,2.1,0,30.1
132,summer,small,high,9,9.9,4.083,0.23,101.25,1.333,66.75,3.3,22,1.9,1.2,2.2
133,summer,large,high,7.8,11.62,65.75,3.9,37.5,18.667,123.333,15.3,13.7,2.9,0,31.2
134,winter,large,low,8.3,10.4,26.76,0.886,178.57001,6,236,5.111,7,8.3,0,0
135,spring,small,low,8.8,11.9,7,8.543,196,1.8,26,2.5,13.2,2.1,0,0
136,spring,large,medium,8.1,11,7.613,4.82,120,48.625,58.623,7.3,26.5,0,0,2.7
137,autumn,small,high,7.83,10.3,35.66,2.102,54.75,197.83299,6,16,0,3.7,0,1.6
138,winter,medium,low,7.925,6.1,8.3,3.617,429.20001,32.5,115,11.6,40.7,0,42.4,5.5
139,winter,small,high,7.2,12.9,31,3.734,308.75,66.4,56.667,16,0,1.7,1.5,3.3
140,summer,medium,high,8.5,10.5,5.326,6.64,1990.16003,18.25,143.75,22.9,8,0,15.7,0
141,winter,large,medium,8.9,6.2,10.975,4.698,175,2,69.93,6.4,7.6,0,4.7,1.6
142,spring,large,high,7.4,6.9,13,6.513,14.75,3,130.75,0.6,8.6,0,0,2.7
143,spring,medium,medium,7.9,8.4,32.3,0.23,37.778,20.667,14,0.3,0,4.3,9.6,0
144,winter,medium,high,7.78,10.8,5,5.456,920,46.667,235.66701,0.6,1.4,6.2,15.8,22.1
145,summer,medium,medium,8.2,6.3,391.5,4.03,18,22.2,147.83299,1.7,0,0,2.6,31.6
146,winter,medium,medium,7.29,NA,69,1.223,146.66701,64.389,84,2.1,15.2,3.2,18.2,0
147,spring,small,medium,7.3,7.1,38.902,1.208,4073.33008,70,246.66701,NA,6.7,0,0,1.2
148,spring,medium,high,8.4,9.9,2.933,3.829,215.714,20,21.3,32,31.9,0,0,2.9
149,summer,medium,high,NA,9,151.83299,0.77,12.5,144.66701,252.5,2.7,0,2.2,5.1,0
150,winter,large,high,7.8,9,12.536,9.248,91.833,428.75,188.66701,93.683,5.6,0,9.9,0
151,winter,medium,high,8.5,10.2,73.25,2.273,236,47.5,7.2,0.8,12.4,2.6,32.9,7.2
152,winter,large,medium,7.8,9.6,88,2.31,90,15.6,116.2,13.2,4.7,3.4,0,0
153,spring,medium,medium,8.4,11.8,56.717,45.65,5738.33008,82.222,313.60001,27.618,0,2.2,77.6,1.4
154,spring,medium,medium,7.9,10.3,9.055,8.759,49,30.75,232.83299,2.5,12,0,0,0
155,winter,medium,high,8.5,10.53,100.83,4.87,101,9.667,255.28,14.775,72.6,5.7,4.5,0
156,spring,medium,medium,8.05,10.77,94,3.678,51.429,264.89999,7.654,22.7,15.9,1,21.4,1.9
157,spring,small,medium,8.1,9.8,63.51,3.685,34.333,4,317,2.15,28.2,12.7,0,1.9
158,winter,medium,low,8.5,11.6,13.5,0.941,346.66699,3.545,197.14301,20.6,5.2,2.6,52.5,1.2
159,winter,large,high,8,8.5,63.292,1.655,13.5,12.889,2.5,8.957,0,0,3.6,5.9
160,spring,small,low,8.3,11.5,101.875,3.351,31.333,159.16701,244,6.5,0,0,0,2.3
161,summer,medium,low,8.6,7.6,21.95,2.818,43.75,205.636,303.33301,3,12,1.4,0,1.2
162,spring,small,medium,9.5,6,30.523,0.102,161.81799,102,173.75,31.738,21.7,11.5,0,1
163,spring,large,low,8.1,11.21,NA,1.72,103.333,7.4,101.455,13.1,1,1.2,0,1.7
164,winter,small,medium,7.77,10,35.75,1.718,430,8.6,233.5,1,16.4,0,1.8,7.1
165,summer,medium,high,7.3,3.2,57.848,1.572,101.667,10.583,127,3,3.1,0,11.1,3.9
166,autumn,medium,high,8.3,5.4,45.273,2.822,1168,59.429,171.272,3.8,3.4,0,0,3.3
167,spring,large,high,8.56,10.8,9,8.688,65.556,50.889,167.89999,17.491,11.2,1.7,0,7
168,winter,small,low,8.3,11.1,27.4,1.873,76,16.8,3,40,0,0,0,0
169,autumn,large,medium,8.5,8.9,NA,2.302,130,45,105.727,1.3,0,0,0,1.7
170,spring,large,medium,9.1,10.2,59.067,4.535,627.27301,12,19,9.384,0,0,0,1
171,winter,large,low,8.24,9.8,3.86,3.561,255,27.667,272.22198,20.578,0,2,17.2,0
172,autumn,medium,medium,8.15,11.7,9,0.701,27.286,38.625,49.333,NA,0,0,5.9,1.7
173,spring,large,high,7.9,4.5,39,2.231,66.667,166.72701,10.111,20.829,11.6,2.2,31.8,12.5
174,autumn,medium,medium,8.43,7.4,71.444,1.519,122.85,9,200.231,98.817,14.7,0,0,1.4
175,summer,large,low,8.6,10.6,208.364,7.83,12.5,55,7,30.4,38.5,0,0,0
176,winter,medium,high,7.62,6.35,50,1.51,271.25,144,85.4,20.8,0,5,0,1.9
177,autumn,medium,low,8.1,5.7,11,1.67,196.66701,16,1,1.1,0,5,1.5,6
178,autumn,small,medium,8.22,3.6,6.3,1.013,96.833,4,86.997,5.5,9.7,0,0,1.4
179,winter,small,high,8.4,9.8,64,7.195,40,143.71001,19,72.478,5.6,2,0,0
180,autumn,large,high,8.16,8.8,10.556,4.93,647.57001,6.5,194.10001,27.5,0,0,0,0
181,winter,medium,medium,8.8,11.8,79.077,1.287,461.875,31.333,6.2,4.3,2.1,0,0,0
182,summer,medium,medium,7.6,6.2,7.25,9.715,5.8,77.333,71,0.6,20.1,4.9,0,0
183,spring,large,medium,7.93,5.3,7,0.267,65.455,7.3,296,0.9,1.2,0,0,0
184,spring,large,high,7.7,8.2,55.35,0.825,53.846,221.89999,56.667,0.5,10.5,4.6,17.8,0
185,summer,medium,low,8.1,9.4,64.093,0.91,1729,16.833,187.05701,3,0,4.6,0,0
186,winter,large,medium,8.7,10.8,2.111,0.73,109,61.25,89.625,53.1,0,0,6.8,0
187,autumn,small,low,8.3,9.9,43,0.86,244.60001,21.083,22.9,3.6,2.7,0,1.5,0
188,autumn,small,high,7.5,11.6,10.4,2.805,60,36.909,82.444,6.429,0,28.8,3.9,1.9
189,spring,medium,medium,5.6,12.5,136,1.651,88.182,105,20.812,50,4.3,0,3.1,0
190,autumn,large,medium,6.6,11.7,12.778,4.665,17.778,75,45,5.555,7.5,0,17.1,0
191,winter,medium,low,8.5,8.1,54.19,4.17,153.75,4,351.60001,6.8,6,0,17,0
192,autumn,medium,high,8.4,5.8,22.32,4.053,125.333,2.5,60,7.9,32.8,0,0,2.1
193,autumn,large,high,8.6,9.8,7.333,0.445,92.375,72,120.889,0.5,2.1,0,42.1,0
194,summer,medium,high,8.2,11.1,94.405,3.978,914,236.39999,13.6,65.7,0,0,0,0
195,summer,small,high,8.1,11.3,129.375,1.32,132.25,125.667,76.333,2,13.2,0,8.3,0
196,winter,small,medium,8.4,11.1,17.375,3.833,153,27,279.06601,2.338,0,0,0,2.2
197,summer,large,medium,7.7,8.1,14.32,4.508,28.333,20,344.60001,1.2,7,0,10.3,0
198,summer,large,medium,7.3,11.4,82.857,2.68,105.556,75.875,140.22,46.075,2.6,0,10.1,0
199,autumn,large,high,8,11.3,NA,1.732,10,32,222.286,NA,0,4.1,0,1.9
200,summer,medium,medium,8.1,12,61.05,2.8,27.069,64,61.5,8.1,0,0,0,5.8
3)
autumn     medium     high     7.19000     9.40000     41.16300     0.67200     28.00000     51.11100     254.60001     1.10000     12.20000     0.00000     2.90000     1.20000     0.00000     0.00000     0.00000
spring     medium     medium     7.80000     10.68000     29.20000     1.28800     1495.00000     261.60001     111.37500     4.30000     15.10000     12.70000     7.50000     2.40000     0.00000     0.00000     1.00000
autumn     small     high     7.09000     11.40000     3.00000     5.33000     110.00000     58.22200     132.54601     5.08300     3.30000     17.10000     0.00000     0.00000     3.60000     0.00000     9.70000
summer     medium     high     8.20000     10.20000     60.80000     0.05000     98.18200     61.18200     127.22200     XXXXXXX     2.40000     19.60000     18.90000     0.00000     6.60000     0.00000     0.00000
autumn     small     medium     8.00000     9.40000     16.00000     1.42000     102.50000     246.00000     97.58000     10.50000     46.20000     2.90000     11.80000     0.00000     0.00000     42.70000     1.00000
summer     medium     medium     8.30000     7.30000     53.33300     3.77800     2167.37012     13.00000     284.00000     28.40000     7.00000     8.90000     0.00000     0.00000     0.00000     8.20000     1.20000
summer     medium     medium     8.15000     8.40000     47.22900     5.13200     235.00000     3.33300     138.50000     3.20000     86.60000     1.00000     4.10000     0.00000     5.80000     0.00000     0.00000
summer     small     medium     7.91000     10.60000     4.54500     4.99000     10.00000     97.33300     18.29300     4.00000     0.00000     1.60000     5.50000     0.00000     15.30000     0.00000     0.00000
winter     medium     medium     8.50000     8.80000     11.08800     2.58600     170.90900     26.00000     218.00000     10.00000     9.20000     4.60000     1.70000     6.90000     0.00000     0.00000     18.60000
I love this class
autumn     small     high     8.30000     4.80000     131.39999     0.33000     380.00000     12.75000     81.55800     0.30000     7.60000     41.00000     0.00000     1.70000     22.10000     0.00000     0.00000
winter     medium     high     8.30000     7.00000     43.97000     2.22000     578.00000     XXXXXXX     219.90900     1.00000     51.80000     0.00000     1.50000     4.60000     6.60000     12.40000     0.00000
winter     medium     medium     7.74000     1.50000     104.81800     3.31800     1386.25000     26.62500     213.00000     24.55600     31.10000     0.00000     1.00000     1.00000     1.20000     0.00000     2.90000
autumn     medium     medium     7.72000     8.90000     127.83300     0.66300     505.00000     19.11100     432.90900     19.40000     0.00000     6.40000     0.00000     1.20000     4.00000     22.90000     0.00000
summer     small     high     8.30000     9.60000     41.25000     6.54000     46.20000     7.66700     140.51700     4.50000     1.90000     0.00000     2.60000     0.00000     0.00000     0.00000     0.00000
spring     medium     low     7.55000     11.10000     4.70000     1.72600     58.50000     209.85699     23.00000     1.10000     24.30000     0.00000     1.70000     0.00000     0.00000     1.60000     14.40000
spring     medium     medium     8.30000     8.00000     5.83000     1.41500     39.00000     34.50000     50.00000     XXXXXXX     55.50000     1.40000     3.30000     0.00000     0.00000     0.00000     1.00000
autumn     small     high     7.14000     10.40000     32.54000     4.94000     3515.00000     35.33300     52.87500     0.50000     1.70000     15.70000     0.00000     0.00000     7.70000     0.00000     0.00000
winter     small     low     7.90000     6.80000     4.32600     6.23800     758.75000     60.00000     6.00000     2.00000     5.90000     0.00000     0.00000     1.70000     13.30000     0.00000     1.50000
winter     small     medium     8.50000     10.70000     40.22600     0.81000     245.00000     564.59998     72.90000     3.30000     74.20000     0.00000     2.50000     0.00000     0.00000     0.00000     2.40000
winter     medium     high     8.70000     10.70000     7.83800     1.05100     124.16700     467.50000     586.00000     30.00000     0.00000     0.00000     0.00000     6.80000     8.60000     0.00000     1.20000
summer     small     high     8.00000     4.30000     22.45500     0.73500     32.00000     100.00000     122.00000     0.50000     2.00000     0.00000     0.00000     2.30000     0.00000     10.60000     3.90000
autumn     small     medium     8.25000     10.50000     29.50000     0.67300     931.83301     1.00000     XXXXXXX     7.60000     33.90000     25.40000     0.00000     0.00000     3.90000     0.00000     0.00000
winter     small     high     8.00000     10.90000     48.42900     1.71500     208.33299     53.62500     87.12500     6.90000     0.00000     3.90000     0.00000     3.70000     2.10000     0.00000     0.00000
spring     small     high     7.84000     3.30000     XXXXXXX     5.13000     20.00000     41.50000     56.09100     2.00000     0.00000     1.20000     1.20000     0.00000     8.20000     3.30000     3.40000
spring     large     low     6.60000     10.70000     87.00000     0.75800     165.00000     39.00000     17.33300     3.00000     54.00000     3.90000     8.80000     0.00000     0.00000     29.50000     0.00000
winter     large     high     7.40000     8.40000     11.86700     1.53500     18.42900     61.55600     6.75000     2.00000     1.40000     0.00000     0.00000     0.00000     4.10000     5.10000     0.00000
autumn     large     high     6.80000     10.10000     77.00000     0.63000     20.00000     102.36400     6.50000     75.00000     30.30000     0.00000     1.60000     1.20000     1.70000     0.00000     0.00000
winter     small     medium     8.20000     10.60000     8.69000     3.90800     20.00000     23.00000     121.00000     15.60000     3.40000     0.00000     19.60000     1.00000     14.90000     16.70000     0.00000
autumn     medium     high     8.70000     11.10000     54.14300     1.20300     52.20000     12.00000     98.25000     0.50000     0.00000     0.00000     14.60000     0.00000     6.40000     0.00000     3.60000
winter     medium     high     7.80000     9.30000     11.00000     3.85000     34.00000     191.75000     253.25000     0.80000     3.40000     5.00000     0.00000     0.00000     7.50000     1.40000     0.00000
winter     small     medium     8.06000     9.20000     10.20700     3.78000     60.00000     132.50000     326.85699     4.66700     75.80000     0.00000     11.50000     0.00000     3.20000     0.00000     0.00000
