1)
  season  size  speed mxPH mnO2    Cl  NO3   NH4  oPO4   PO4 Chla   a1   a2 a3  a4   a5   a6  a7
1 spring small medium 7.77  9.4 41.16 0.23 578.0 105.0 122.0 54.4  0.0 20.1  0 7.7 34.3  0.0 0.0
2 autumn small medium 8.40 12.0  7.61 4.87 380.0  33.8 171.3 11.7 18.0  0.0  0 0.0  0.0  6.2 0.0
3 autumn large   high 7.55  3.6 40.02 8.69 346.7  39.0  75.2 17.5  1.7 53.6  1 0.0 19.7 22.3 0.0
4 winter small medium 7.57 10.0  8.69 2.32  98.2   1.0 138.7 13.1  3.3  0.0  0 1.7  0.0  0.0 2.9
5 winter small   high 9.06  9.0 77.00 1.42 155.0  34.6 304.0   NA  3.4  6.0  0 0.0  0.0  4.1 1.0
6 winter small    low 8.55 10.0 56.72 2.68  58.5  58.2  46.4  0.8 39.7 11.3  0 6.8  0.0 12.6 0.0
2)
,season,size,speed,mxPH,mnO2,Cl,NO3,NH4,oPO4,PO4,Chla,a2,a4,a6,a7
26,spring,medium,high,9,10.3,82.857,2.512,217.75,9,84.46,3,12.4,0,2,0
27,winter,large,low,7.4,11,4.545,4.908,31.333,13,132.54601,0.3,0,0,0,0
28,winter,small,high,6.8,9.2,65.333,3.02,2167.37012,67.5,284,4.5,16,0,0,16.7
29,winter,small,high,7.8,9,3.136,3.414,137,37,121,0.8,8.7,0,0,2.4
30,winter,medium,medium,9,7.3,29.775,8.543,125.333,27,104,12.1,0,1.9,0,0
31,winter,small,high,7.8,9.3,13,3.33,123.333,19.111,142,10.5,41,0,0,0
32,spring,medium,low,8.2,11.7,59.067,3.833,60,132.5,111.75,34.75,19.6,0,1.5,2.5
33,spring,small,high,7.4,11,53.333,4.698,124.167,12,61.6,21.22,7.6,0,42.1,1.2
34,spring,small,medium,8.22,9.4,53,1.172,16.2,51.111,44.136,31.738,0,6.8,0,0
35,winter,large,medium,8.3,11.6,2.2,3.316,32.5,39,296,5.45,7.5,0,6.4,3.6
36,winter,small,high,8.7,8.4,44,1.212,176.66701,34.5,253.25,13,9.7,0,7.1,1.7
37,spring,large,high,6.6,5.5,22.286,1.535,25,1.625,146.452,6.429,4.9,1,4.6,0
38,autumn,medium,high,7.9,9.8,49.625,0.866,10,2.5,432.909,50,20.6,0,0,0
39,autumn,small,medium,8.3,4.9,54.143,4.053,505,346.16699,11,6.209,0,1.2,3.3,30.1
40,winter,small,medium,8.3,10.5,41.25,3.351,122.5,182.42,2.5,17.2,2.7,6.2,0,2.1
41,winter,small,low,8.3,6.5,53.425,NA,142,16.833,187.05701,3.7,5.9,0,0,0
42,spring,medium,medium,7.91,7.1,16,0.923,103,10.583,6.667,1.4,4.6,2.4,5.9,1.6
43,winter,medium,high,9.1,9,5.326,2.942,11.111,2,124.2,22.5,8.6,0,0,0
44,spring,medium,high,7.8,10.5,20.083,1.732,51.429,276.85001,6,1.1,1.7,0,11.5,2.7
45,winter,small,low,9.7,8.5,39,0.461,647.57001,6.5,57.833,92.667,1,0,5.5,0
46,summer,medium,high,8.15,12.5,10.5,0.536,128.571,267.75,40,2,1.5,4.3,64.6,1
47,winter,small,medium,8.4,7.1,66.3,0.376,35,16,292.625,16,0,0,10.1,0
48,autumn,large,low,6.4,12.6,9,1.374,72.6,21.083,56.091,3,2.9,0,0,0
49,summer,small,medium,7.6,10.3,15,3.02,40,61.182,22.9,13.2,0,0,0,2.2
50,winter,medium,medium,7.84,11.21,82.111,0.886,8,22.444,194.10001,13.1,7.4,0,15.8,0
51,spring,large,high,8.6,11.7,15.541,2.273,192.5,12.75,115,0.5,0,0,0,1.4
52,autumn,small,high,8.87,7.4,30.125,5.41,33.636,2,361,4.5,4.3,2.2,17.1,1.1
53,winter,medium,high,7.6,11,12.778,2.818,28.333,7.75,34,NA,0,2,0,18.6
54,autumn,large,medium,7.62,8.3,208.364,0.91,112.857,111.25,269.66699,0.8,0,0,0,0
55,spring,medium,high,7.6,10.1,NA,1.588,82.1,428.75,6.5,NA,0,1,0,0
56,winter,medium,medium,8.1,8.4,36.248,3.14,6400,60,19,1.1,6.4,0,0,0
57,summer,small,medium,7.83,10.4,NA,1.32,18.333,38.75,6,7.9,16,1.7,0,3.9
58,winter,large,medium,9.1,10.9,6.3,3.318,22.5,16.8,173.75,2.15,0,1.4,0,2.4
59,spring,large,high,8.8,10.8,43.97,4.459,931.83301,191.75,7,0.6,1.9,0,0,0
60,winter,medium,medium,7.9,9.8,NA,2.231,43.75,1,98.143,5.62,12,0,0,1.4
61,spring,small,medium,8.1,8.7,32.54,2.31,46.5,264.89999,170,2.8,13.7,0,7.5,1
62,spring,small,medium,8.1,7.9,47,2.22,122.85,1.8,56.667,0.6,0,0,33.2,0
63,summer,medium,medium,7.45,13.1,187.183,5.414,NA,3.333,239,75,0,0,0,1.9
64,winter,small,high,8.4,10.8,23.25,0.445,40,87.333,6.75,22.5,4.3,0,0,1.4
65,autumn,medium,medium,7.8,11.3,31,2.67,15,104.222,11,2.9,5.4,44.6,10.3,0
66,summer,small,high,7.44,8.1,4.7,0.672,15,1.333,326.85699,5.111,32.8,0,0,1.4
67,summer,small,low,7.93,8.8,NA,0.406,10,1.25,10.75,2.1,0,5.3,0,2.7
68,autumn,small,high,8.7,7.9,32.056,0.921,52.2,51.125,183.66701,5.083,16.4,0,0,0
69,winter,medium,medium,7.8,9.4,82.852,3.85,13.5,220.75,351.60001,9,0,0,0,1
70,winter,large,low,7.3,7.6,0.222,4.188,37.5,197.83299,232.83299,2.86,0,1.7,0,1.9
71,autumn,small,medium,8,8.9,1.549,1.448,215.556,151.125,255.28,5.8,2.1,0,16.7,7.2
72,summer,small,high,7.2,10.8,64,0.63,10,23,47,NA,3.4,0,10.6,0
73,winter,medium,high,8.43,10.2,69,3.78,5.8,NA,175.04601,3.9,4,0,1.9,1.9
74,spring,small,high,7.6,6.2,22.32,3.617,160,97.333,249.25,3.2,5.8,2.2,5.1,0
75,summer,medium,high,9.5,10.4,129.375,1.288,NA,100,213,3,0,0,0,1
76,autumn,medium,high,8.84,10.53,35.75,5.164,103.333,9,27.5,18.37,0,0,0,3.2
77,autumn,medium,high,8,11.1,12.182,0.996,271.25,18.25,169.00101,15.3,8,0,0,0
78,winter,medium,medium,8.4,5.9,20.625,1.415,98.333,36,221.278,0.8,0,2.2,0,2.2
79,spring,small,medium,8.07,3.3,30.523,5.694,96.667,37.375,79.75,0.9,4.6,0,4.5,4.1
80,winter,medium,low,8.7,10.8,7,4.555,430,26.6,50.455,24.556,28,0,4.7,0
81,autumn,small,high,7.4,10.2,NA,2.304,133.636,32,NA,3.1,12,3.4,1.5,1.4
82,summer,medium,high,7.29,5.4,43,0.758,76,5,61.444,4.3,0,3.2,8.2,2.7
83,winter,large,high,8,11.1,38.125,1.718,54.75,22.2,40.667,21,21.5,1,32.9,1.4
84,summer,medium,medium,7.7,11.17,NA,3.778,20,14.667,69.93,1,4.1,1,0,31.2
85,winter,small,low,7.72,8.8,12.536,4.408,39,104.727,214,12.32,21.6,0,12.7,1.2
86,summer,medium,medium,8.6,10.5,61.05,5.132,37.778,137.60001,98.25,2.1,12.7,1.8,0,2.1
87,summer,small,high,8.5,11.7,63.51,3.73,110,16,50,15.6,0,7.8,13.2,0
88,summer,large,high,7.8,10.1,2.111,6.2,49.5,47.5,7.2,4.3,2,0,0,2.4
89,winter,small,medium,7.6,6.35,53.102,7.195,255,282.16699,61.5,3.3,0,0,9.9,1.4
90,winter,small,medium,8,9.6,125.6,8.984,5738.33008,24,303.33301,1.1,14.6,1.2,17,6.8
91,spring,medium,high,7.7,11.5,101.875,0.13,60,234.5,391.75,19.4,5.5,0,0,3.4
92,autumn,medium,low,7.6,9.8,22.455,1.534,2082.8501,59.429,16,0.5,8.9,0,0,0
93,winter,medium,medium,8.7,10.77,47.229,3.31,345.45499,55,233.5,72.478,0,1.7,0,22.1
94,spring,large,high,8.7,9.7,12,2.443,1131.66003,24.667,75.333,23.8,2.1,1.6,7.9,2
95,spring,large,medium,7.7,6,4.326,7.16,308.75,159.5,218,2.5,0,7.6,0,0
96,autumn,medium,high,8.1,6,5.889,2.603,66.667,23,558.75,20.829,0,4.4,2.6,0
97,winter,medium,high,8.8,9.8,57.75,9.248,17.778,104.5,186.5,81.54,0,0,0,0
98,spring,medium,high,8.9,10.6,57.75,3.9,120,20,586,2,16.2,3.4,0,0
99,winter,large,high,7.9,10.7,27.233,3.773,10,51.75,102.571,2,0,5.7,8.5,0
100,autumn,small,medium,8.3,10.8,32.92,0.73,53.846,64.389,211.66701,0.4,3.9,0,2.7,1
101,spring,small,low,7.7,11.3,8,0.735,81,48.625,4,30,0,0,0,0
102,summer,small,medium,8.1,6.2,38.902,10.416,92,44,116.2,5.233,4.1,3,5.9,0
103,autumn,medium,medium,7.5,10.7,57.848,2.899,371.11099,71,72.696,18.33,2.6,6.6,0,0
104,summer,medium,low,8.5,8.8,34.5,1.208,1386.25,85.5,6,0.8,15.2,2.6,4.7,2.7
105,winter,large,medium,5.6,10.9,194.75,5.456,96.833,209.85699,279.06601,3.8,5.4,0,3.6,3.2
106,winter,small,low,7,10,58.331,9.773,429.20001,144.66701,201.778,4.5,0,0,31.8,1.9
107,spring,large,high,7.6,10.6,12.444,0.381,46.2,55,275.14301,0.5,17.1,1.1,6.7,2.2
108,winter,small,medium,8.5,6.6,94,3.235,914,246,140.517,50.225,0,5,15.8,0
109,summer,medium,high,7.35,4.5,35.66,3.245,1495,60.833,15,6.167,28.2,12.7,0,0
110,winter,medium,high,8.16,13.4,0.8,5.099,3515,9.667,82.444,0.3,38.8,0,0,2.4
111,spring,medium,high,8,10.8,45.273,3.2,51.111,62.625,17.333,2.3,0,4.9,0,0
112,autumn,medium,high,7.4,10.8,29.5,3.444,21.571,10,49.333,2.8,0,1.4,0,0
113,autumn,large,medium,7.14,NA,11.818,5.13,89.6,7.4,72.9,26.8,0,2.2,0,7.1
114,summer,medium,low,8.05,9.7,71.444,1.87,118.571,37.857,130.75,1,1.5,0,17.7,0
115,autumn,medium,medium,8.4,6.9,5.273,2.323,370,36.3,607.16699,3,0,0,1.6,1.5
116,winter,medium,high,8.3,8.2,39.109,7.74,10,12.75,277.33301,14.775,0,5,1.4,0
117,spring,large,medium,7.78,11.62,2.75,5.33,105.556,143.71001,18.293,41,7,0,0,1.9
118,winter,small,high,8.3,9.8,44.205,3.923,3466.65991,564.59998,77.434,3.2,0,0,0,10.8
119,spring,medium,high,7.75,1.5,42.636,2.102,131.66701,102.333,3,24.917,0,0,15.7,0
120,autumn,small,high,8.2,10.1,131.39999,6.225,225,25.167,320.39999,3,10.5,0,1.4,3.9
121,winter,large,high,7.5,3.6,32.4,4.94,196.66701,28.625,152.33299,14.7,1.6,0,1.2,0
122,spring,medium,low,8.1,10.7,60.8,5.078,56.364,54,14,11.1,3.4,0,17,5.2
123,winter,small,high,7.8,11.7,NA,1.051,4073.33008,181,222.286,3,1.7,4,6.9,0
124,summer,medium,medium,7.4,8.2,7.838,3.978,170.909,36.909,167.89999,10,0,0,0,0
125,spring,small,high,7.9,11.8,37.6,0.33,101,1,127.222,5.2,3.1,0,7,0
126,autumn,large,medium,6.5,10.7,81.333,6.096,486.5,26.625,219.909,0.5,1.9,0,0,0
127,winter,medium,medium,7.61,11.7,10.975,5.099,246.364,159.16701,16.662,18.3,12.5,0,0,6.1
128,winter,medium,high,8.43,1.8,10.4,1.572,10,58.875,108,6.5,4.6,3.5,13.1,6.6
129,summer,small,high,8.3,10.5,53,1.003,96.667,7.3,177.625,21.9,0,0,5.1,0
130,winter,medium,high,8.3,11.8,63.292,1.335,38.111,261.60001,141.83299,31,5.6,1.9,1,1.7
131,winter,large,medium,8.1,7.7,26,0.267,28,48.667,23.485,88.255,0,2.1,0,12.5
132,spring,small,high,8.21,8.6,11.088,6.238,92.375,180.66701,66.75,8.1,21.1,2.4,0,2.2
133,winter,large,medium,7.8,6.5,50,9.08,90,166.72701,123.333,2,14.7,0,9.6,0
134,winter,large,medium,8.5,9.8,26.76,1.474,206.53799,151.33299,186,0.3,15.7,0,5.4,0
135,winter,small,low,7.9,11.9,47.778,0.81,196,175.66701,88.5,2.5,0,0,0,2.4
136,spring,small,medium,8,9.2,39,4.86,20,412.33301,58.623,1.2,26.5,0,0,1.5
137,summer,large,high,7.9,9.5,6.167,1.47,758.75,54.1,265.25,30.4,0,3.7,0,0
138,spring,small,low,7.9,6.3,136,3.765,124,144,85,NA,19.6,0,0,5.5
139,spring,small,medium,7.79,4.8,40.167,0.673,109,2.5,3,2,9.1,0,12.4,5.9
140,autumn,medium,high,8.3,6.7,10.556,3.678,1168,8.6,143.75,32,0,1.2,0,0
141,spring,medium,medium,8.1,6.2,79.077,2.954,175,44.667,244,6.4,1,11.3,0,1.6
142,spring,medium,medium,7.4,9.9,70,6.513,10,26,76.333,0.6,1.2,2.2,0,4.2
143,autumn,small,medium,7.925,10.7,10.207,0.23,643,120.5,14,3.3,12.7,0,1.4,0
144,spring,medium,high,7.74,4.9,88,1.587,920,18.667,235.66701,1,14.5,4.6,1.8,0
145,summer,medium,medium,7.5,6.3,69.75,5.97,101.25,77.333,75.904,3,21.5,4.1,0,31.6
146,summer,large,low,8.1,4.3,64.093,4.93,161.81799,236.39999,58.374,0.8,38.5,4.6,49.4,0
147,spring,medium,high,8.47,9.8,49.9,1.519,65.556,57.6,NA,16,6.7,13.4,20.4,1.6
148,spring,small,high,8.06,5.7,87,3.829,215.714,NA,105.727,NA,36.6,0,0,1.9
149,spring,medium,medium,8.2,9,151.83299,0.77,12.727,48,252.5,NA,28,0,1.2,0
150,autumn,medium,medium,8.35,10.5,40.226,1.715,91.833,49,188.66701,25,0,1.2,9.9,6
151,summer,medium,high,8.5,8.4,65.75,1.287,236,64,388.16699,98.817,22,0,0,3.3
152,winter,medium,medium,8.5,10.6,46.167,4.03,233.7,109,116.2,8.155,0,0,32.1,0
153,summer,small,low,8,11.8,4.083,3.685,54.778,31.333,313.60001,2.7,21.7,1.9,77.6,0
154,winter,large,medium,7.9,11.4,127.833,3.561,228.75,16,228.364,7.3,0,0,0,4.3
155,winter,medium,high,8,3.2,48.667,3.908,723.66699,12,56.667,1.3,9.6,0,4.5,0
156,spring,medium,low,7.8,11.7,41.5,1.726,34,66.4,1,0.8,15.9,0,0,0
157,summer,medium,low,8.5,11.8,34.037,45.65,34.333,1,20.75,NA,2.9,3.5,0,0
158,spring,small,low,8.5,10.5,13.5,0.941,1911,187,125.8,1.5,5.2,2.6,0,1.7
159,summer,medium,medium,7.3,8.1,19.22,1.655,1729,20.667,10.111,93.683,0,2.4,0,0
160,winter,medium,low,8.3,12.1,7,1.875,1990.16003,205.636,197.14301,11.6,11.2,0,0,7.8
161,summer,large,low,8.6,10.29,26,2.64,43.75,102,317,0.8,0,2.7,0,0
162,spring,small,medium,8.7,9.9,21.95,0.102,49,4,624.73297,28.567,2.1,11.5,2.4,0
163,autumn,large,high,9.1,6,11,1.72,20,16,21.3,5.555,0,3.7,0,0
164,summer,large,medium,8,12.9,43.09,3.14,32.5,27.25,26,20.6,0,0,0,0
165,summer,large,low,7.3,3.2,50,1.328,101.667,27.5,127,3.6,1.7,11,0,25.6
166,autumn,large,medium,8.1,11.4,1.45,4.82,88.182,173,13.6,4.667,5.6,0,0,0
167,summer,medium,medium,9.1,11.2,10.078,4.508,137.27299,30.75,85.4,3.6,0,0,42.7,0
168,summer,large,high,NA,4.4,8.3,0.826,134,78.333,147.83299,40,0,0,0,0
169,summer,large,low,7.5,8,130.67,2.302,130,70,86.997,NA,3.8,0,0,15.1
170,spring,large,medium,7.5,7,1.17,4.071,165,10.8,52.875,17.2,0,4.6,52.5,0
171,winter,medium,high,8.7,9.4,51.113,2.586,172.5,27.667,272.22198,5.544,13.2,0,17.2,0
172,summer,large,medium,8.4,11.3,9,0.701,421.66699,45,23,6.8,12,1.2,0,1.7
173,summer,medium,medium,8.4,4.5,173.75,7.83,84.667,82.222,54.916,5.609,0,0,2.6,6.1
174,spring,medium,medium,8,10.5,4.575,6.64,239,50.889,137.778,5.5,0,0,1.2,1.9
175,summer,small,medium,7.7,9.6,63.625,1.32,197.909,10.667,102.333,53.1,1.2,0,0,0
176,summer,medium,high,8.27,9.5,8,1.51,224.286,41.3,344.60001,NA,0,28.8,11.1,1
177,autumn,medium,medium,8.24,8.3,391.5,0.9,146.66701,7.667,6.2,1.3,31.9,0,0,1
178,winter,large,high,8.1,9.9,28.333,1.013,178.57001,84.3,43.5,22.9,0,0,22.9,0
179,summer,small,high,8.4,5.3,NA,0.663,27.5,38.625,87.125,65.7,8,2,42.4,0
180,autumn,small,high,8,10.7,48.429,0.308,461.875,4.25,20.812,27.5,0,0,0,0
181,winter,small,low,7.8,5.3,29.2,2.805,8777.59961,3.8,285.71399,4.3,3.8,1,0,0
182,spring,medium,medium,7.9,9.5,7.25,9.715,76.667,3.222,215.5,0.2,5,0,0,1.2
183,autumn,medium,low,8.53,8.2,100.83,NA,24064,75.875,84,7.6,0,1.2,21.4,0
184,spring,large,high,8.25,8.5,9.055,0.825,124.364,196.62,97.58,7.3,0,4.8,0,1.2
185,winter,small,low,5.7,9.8,27.4,0.699,5,61.25,205.875,11.84,1.4,0,8.7,6
186,winter,medium,low,7.4,10.68,3.275,3.726,205.66701,53,89.625,46.075,3.1,5,0,2.3
187,winter,small,high,8.3,9.9,3.86,2.978,12.5,467.5,101.455,2,1,8.3,8.3,0
188,winter,medium,high,8.6,10.2,12.146,4.665,32.727,20,276,8.957,1.9,0,18.2,2.9
189,spring,small,high,8.2,11.1,11,3.734,25.833,51.111,771.59998,6.9,11.6,0,0,0
190,autumn,large,medium,6.6,7.6,55.35,1.527,102.5,75,45,3.2,7.3,4.3,0,0
191,winter,medium,medium,8.58,NA,22.35,4.535,83.75,102.364,154.125,0.5,0,0,0,3.3
192,spring,medium,high,8.1,11.1,94.405,0.86,60.11,19.727,13.2,110.456,12.7,1,0,0
193,summer,medium,high,8.56,11.3,31.091,6.54,153.75,72,287,3.5,72.6,0,0,0
194,autumn,medium,high,7.9,11.1,7.333,2.163,10,4,91.111,4,40.7,0,0,7
195,autumn,small,medium,8.5,6,73.25,2.822,132.25,19.111,7.654,2,10.4,1.4,6.8,9.7
196,summer,large,medium,7.2,11.1,17.375,1.67,153,27,11.8,2.338,2.1,0,0,0
197,summer,small,medium,8.1,11.6,14.32,0.658,65.455,3.545,46.6,27.618,7,0,3.1,0
198,autumn,medium,medium,8.2,6.1,5,0.642,1081.66003,3,140.22,1.3,13.2,2.1,0,0
199,winter,large,medium,8,11.8,85.982,5.442,227.60001,136.75,236,NA,21.7,1,0,4.9
200,summer,large,medium,7.3,10.2,3,3.976,27.069,32.5,39,20.578,0,0,5.5,5.8
3)
spring     small     medium     7.77000     9.40000     41.16300     0.23000     578.00000     105.00000     122.00000     54.36700     0.00000     20.10000     0.00000     7.70000     34.30000     0.00000     0.00000
autumn     small     medium     8.40000     12.00000     7.61300     4.87000     380.00000     33.80000     171.27200     11.70000     18.00000     0.00000     0.00000     0.00000     0.00000     6.20000     0.00000
autumn     large     high     7.55000     3.60000     40.02000     8.68800     346.66699     39.00000     75.20700     17.49100     1.70000     53.60000     1.00000     0.00000     19.70000     22.30000     0.00000
winter     small     medium     7.57000     10.00000     8.69000     2.31600     98.18200     1.00000     138.70000     13.10000     3.30000     0.00000     0.00000     1.70000     0.00000     0.00000     2.90000
winter     small     high     9.06000     9.00000     77.00000     1.42000     155.00000     34.63600     304.00000     XXXXXXX     3.40000     6.00000     0.00000     0.00000     0.00000     4.10000     1.00000
winter     small     low     8.55000     10.00000     56.71700     2.68000     58.50000     58.22200     46.43800     0.80000     39.70000     11.30000     0.00000     6.80000     0.00000     12.60000     0.00000
spring     medium     low     8.15000     10.30000     5.83000     0.84600     235.00000     2.00000     35.20000     20.87000     0.00000     1.00000     3.20000     3.90000     5.80000     2.20000     0.00000
spring     small     medium     8.20000     7.10000     11.86700     4.99000     627.27301     45.90000     60.00000     28.40000     0.00000     4.70000     0.00000     0.00000     0.00000     8.30000     14.40000
autumn     small     medium     7.83000     7.80000     32.30000     1.65100     18.00000     3.00000     120.88900     5.20000     1.60000     1.70000     9.90000     6.90000     18.70000     0.00000     0.00000
I love this class
autumn     medium     high     8.40000     9.70000     104.81800     4.17000     42.00000     12.75000     111.37500     20.80000     0.00000     0.00000     2.40000     0.00000     9.20000     0.00000     0.00000
autumn     large     medium     8.30000     12.50000     16.00000     0.73500     18.42900     125.66700     14.35400     1.00000     0.00000     0.00000     1.20000     0.00000     0.00000     1.50000     0.00000
spring     medium     high     8.00000     9.60000     2.93300     1.22300     737.50000     6.00000     19.00000     9.38400     43.50000     1.40000     5.00000     2.20000     2.70000     0.00000     0.00000
summer     small     high     7.80000     6.80000     77.36400     8.75900     10.00000     46.66700     17.00000     68.05000     56.80000     0.00000     0.00000     0.00000     1.90000     0.00000     0.00000
summer     small     high     6.60000     10.60000     95.36700     6.04500     102.75000     13.00000     262.72699     4.90000     1.90000     5.00000     3.90000     0.00000     0.00000     16.60000     1.40000
autumn     large     high     7.09000     11.50000     10.93600     3.07000     14.75000     238.20000     138.50000     1.10000     0.00000     40.90000     1.70000     2.50000     15.30000     1.60000     0.00000
spring     medium     medium     8.60000     5.80000     7.00000     1.92100     120.00000     221.89999     81.55800     22.70000     25.50000     4.10000     2.50000     0.00000     9.00000     6.80000     1.20000
summer     medium     high     8.50000     12.10000     XXXXXXX     1.44300     103.33300     35.33300     254.60001     15.00000     2.80000     0.00000     0.00000     1.90000     6.40000     29.50000     3.20000
summer     small     medium     7.19000     3.40000     9.00000     1.20300     32.00000     8.69200     6.00000     9.88200     37.30000     18.40000     1.70000     1.30000     5.50000     17.80000     0.00000
winter     small     high     8.66000     7.10000     139.98900     1.87300     27.28600     4.00000     246.66701     6.80000     10.30000     0.00000     0.00000     4.60000     10.60000     0.00000     10.20000
autumn     large     high     8.20000     10.70000     3.50000     4.82500     244.60001     61.55600     200.23100     0.30000     46.90000     0.00000     0.00000     4.00000     4.00000     0.00000     1.40000
spring     medium     low     8.30000     9.20000     23.82500     6.18800     62.50000     15.60000     71.00000     0.50000     6.50000     0.00000     1.00000     2.30000     1.70000     0.00000     0.00000
spring     small     medium     6.60000     8.90000     74.66700     0.05000     245.00000     41.50000     18.00000     1.70000     23.20000     25.40000     1.20000     0.00000     7.50000     0.00000     2.90000
autumn     small     medium     8.70000     7.70000     54.19000     2.55000     208.33299     53.62500     232.89999     2.00000     75.80000     0.00000     1.50000     3.70000     5.30000     3.90000     2.10000
spring     medium     medium     8.06000     8.10000     XXXXXXX     2.80000     10.50000     12.88900     11.50000     1.40000     9.20000     0.00000     3.70000     3.50000     34.20000     0.00000     0.00000
spring     medium     high     9.00000     10.30000     82.85700     2.51200     217.75000     9.00000     84.46000     3.00000     54.00000     12.40000     19.70000     0.00000     5.90000     2.00000     0.00000
winter     large     low     7.40000     11.00000     4.54500     4.90800     31.33300     13.00000     132.54601     0.30000     69.90000     0.00000     0.00000     0.00000     4.10000     0.00000     0.00000
winter     small     high     6.80000     9.20000     65.33300     3.02000     2167.37012     67.50000     284.00000     4.50000     2.40000     16.00000     0.00000     0.00000     20.80000     0.00000     16.70000
winter     small     high     7.80000     9.00000     3.13600     3.41400     137.00000     37.00000     121.00000     0.80000     31.10000     8.70000     19.60000     0.00000     0.00000     0.00000     2.40000
winter     medium     medium     9.00000     7.30000     29.77500     8.54300     125.33300     27.00000     104.00000     12.10000     33.90000     0.00000     14.60000     1.90000     0.00000     0.00000     0.00000
winter     small     high     7.80000     9.30000     13.00000     3.33000     123.33300     19.11100     142.00000     10.50000     1.70000     41.00000     18.90000     0.00000     8.60000     0.00000     0.00000
spring     medium     low     8.20000     11.70000     59.06700     3.83300     60.00000     132.50000     111.75000     34.75000     31.80000     19.60000     1.00000     0.00000     0.00000     1.50000     2.50000
spring     small     high     7.40000     11.00000     53.33300     4.69800     124.16700     12.00000     61.60000     21.22000     0.00000     7.60000     0.00000     0.00000     2.50000     42.10000     1.20000
