1)
"","season","size","speed","mxPH","mnO2","Cl","NO3","NH4","oPO4","PO4","Chla","a1","a2","a3","a4","a5","a6","a7"
"52","summer","medium","high",7.9,7.9,3.86,1.873,3515,58.875,275.14301,3.7,24,12.7,1.7,2.2,0,0,0
"53","winter","large","high",7.84,10.1,82.852,2.443,28.333,7.75,34,6.8,52.4,5,9.9,0,15,3.1,1.6
"54","spring","small","medium",7.2,9.8,194.75,0.91,18.333,4,138.5,0.8,2.2,0,3.2,0,2.7,0,0
"55","winter","large","high",8.84,9.2,11,2.302,131.66701,9,6.5,41,1.6,0,1,2.2,0,0,0
"56","spring","small","medium",5.6,11.5,82.111,3.14,914,39,26,1.1,50.4,2.1,6.8,0,0,0,0
"58","winter","small","high",7.5,1.5,57.848,4.86,5738.33008,104.5,6,9,0,5.4,0,1,7.3,0,0
"59","spring","medium","high",9.7,8.5,7.838,3.908,62.5,2,102.333,2.8,1.4,1.9,24.8,0,0,0,0
"61","spring","large","medium",8.3,10,9,5.97,46.5,264.89999,56.667,4.5,0,0,0,2.5,4,0,0
"63","summer","small","medium",7.45,4.9,131.39999,0.23,34.333,26.6,61.444,0.5,10.3,1,2.4,1.4,0,0,0
"64","winter","small","high",7.57,8.2,8,4.82,14.75,2,52.875,18.33,20.3,4.3,0,1,18.7,2.4,1.4
"65","autumn","small","low",7.8,8.2,13.5,1.474,105.556,33.8,6,2.9,15.8,0,4.2,44.6,6.1,0,2.7
"66","winter","small","low",7.44,10.8,3.136,0.866,271.25,34.636,152.33299,1,35.5,0,1.7,0,34.2,0,1.4
"67","spring","medium","low",7.4,8.1,3.275,1.443,112.857,44.667,3,6.429,2.4,41,42.8,4.6,0,0,0
"68","spring","small","high",8.7,8.3,32.056,0.921,10,75.875,173.75,5.233,1.9,16.4,3,0,7.5,0,0
"70","winter","medium","high",9.1,10.7,39.109,3.685,18,412.33301,46.438,81.54,1.7,0,0,1.2,0,0,1.9
"71","spring","medium","low",9.5,10.7,11.088,0.642,33.636,221.89999,77.434,34.75,0,2.1,1,0,9,7,3.3
"72","spring","medium","low",7.62,10.5,12.778,0.663,176.66701,7.4,142,6.4,3.6,10.4,0,0,13.3,10.6,1.4
"74","autumn","large","medium",7.55,8.5,10.078,3.617,137,136.75,20.812,21,75.8,0,0,0,11.5,5.1,2.9
"75","winter","medium","medium",7.77,10.4,129.375,0.86,17.778,50.889,235.66701,3,12.3,53.6,3.7,0,8.6,0,0
"76","summer","medium","high",8.15,9.8,173.75,5.164,124.364,24.667,39,4,2.2,0,0,1,4.1,17,1.4
"77","autumn","medium","medium",9.06,12,6.167,5.099,370,10.583,58.374,54.367,58.7,3.8,0,1.8,6.4,33.2,1
"78","winter","large","low",8.5,5.9,10.936,0.735,83.75,36,7.2,2,0,13.7,0,0,0,2.7,6.6
"79","winter","small","medium",8.07,11.7,21.95,3.14,32.5,51.111,11.8,3,18,5.8,14.6,11.3,0,0,0
"80","autumn","medium","high",7.83,8.9,19.22,0.461,161.81799,3.333,23.485,2.8,19,21.6,9,0,9.2,0,0
"81","autumn","large","medium",7.8,13.4,5.273,3.444,1168,180.66701,284,5.544,12.2,0,2.5,4.6,3.4,77.6,0
"82","spring","medium","high",7.7,5.4,28.333,0.825,10.5,53,56.091,4.3,4.1,8,2.7,4.9,3.1,8.2,0
"83","winter","large","medium",8.22,10.8,5.326,5.414,25.833,181,85,53.1,56.8,31.9,21.9,4.4,1.7,0,0
"84","winter","small","low",7.4,11.17,40.167,1.051,10,27.5,205.875,7.9,16.6,4.1,0,0,0,0,31.2
"85","summer","large","high",6.6,9.4,16,4.408,737.5,173,140.517,20.578,48.3,28,1.5,1.2,1.9,22.9,25.6
"86","winter","small","medium",7.6,4.9,31.091,3.316,81,137.60001,35.2,0.8,23.7,13.2,0,0,16.2,0,22.1
"87","summer","medium","high",7.4,7.3,64.093,1.172,46.2,67.5,169.00101,16,2.8,0,0,0,0,0,16.7
"88","winter","large","medium",7.8,9,48.667,6.2,16.2,45.9,19,3.3,4,0,4,0,1.9,0,18.6
"90","winter","medium","low",7.79,9.8,79.077,2.102,49.5,71,60,3,86.6,1.7,2.1,7.7,8.6,1.4,0
"91","spring","small","medium",8.4,12.1,35.75,1.335,101.25,75,317,31.738,14.4,25.4,0,0,0,0,1.2
"92","winter","medium","high",8.8,4.5,23.825,5.099,1495,59.429,86.997,2,33.9,14.6,1.6,0,0,42.1,0
"93","spring","large","high",8,10.77,15.541,0.672,51.111,60.833,351.60001,72.478,15.1,5.6,0,0,8.2,5.9,0
"95","winter","large","medium",7.6,11.8,3,0.735,931.83301,21.083,21.3,0.6,0,0,0,0,3.1,0,1.9
"96","winter","medium","medium",8.1,6,5.889,2.31,43.75,23,141.83299,20.829,18.1,32.8,0,0,0,1.4,4.9
"97","winter","small","high",8,11.7,57.75,6.238,1131.66003,78.333,186.5,1,64.2,6,0,2,22.1,12.4,0
"98","winter","medium","medium",8.9,9.7,2.2,3.976,133.636,87.333,262.72699,8.1,0,0,0,3.4,20.8,12.7,1
"99","winter","medium","high",6.6,4.8,100.83,1.448,37.778,22.2,27.5,2,82.7,0,2.9,1.7,1,0,0
"100","spring","small","low",8.3,5.5,44,4.459,52.2,38.75,3,0.4,4.4,3.4,0,0,0,0,1
"101","spring","medium","high",7.61,10.5,63.625,1.535,228.75,23,239,98.817,3.3,21.1,0,3.5,0,5.9,2.2
"102","spring","large","medium",7.8,7.4,1.549,9.08,345.45499,102.364,154.125,1.1,2.8,38.5,0,0,0,0,1.4
"103","spring","medium","medium",8.7,10.6,51.113,1.718,371.11099,84.3,146.452,0.8,0,0,7.5,3.7,0,4.5,0
"104","spring","large","medium",9.1,6,34.5,1.67,1911,2.5,276,23.8,3.8,15.2,0,2.6,3.2,22.3,1
"105","winter","small","high",7.7,10.7,35.66,3.33,227.60001,32.5,246.66701,2.7,1.9,0,1.2,0,11.5,3.6,2.5
"106","summer","small","medium",8.7,11.7,7,9.773,82.1,12.75,56.667,15.6,0,16,2.2,0,0,0,3.3
"107","autumn","small","high",8.1,11.1,73.25,1.47,34,16,143.75,65.7,0,0,0,0,1,0,0
"108","autumn","medium","medium",8.3,11.6,22.32,1.726,205.66701,85.5,233.5,3,0,0,17.6,0,6.4,2.6,0
"110","winter","small","high",7.4,10.5,2.111,2.55,56.364,58.222,88.5,24.556,3.6,5.2,0,0,9.5,0,0
"111","spring","medium","medium",8.1,11.4,45.273,4.053,37.5,105,17.333,3.2,12.5,1.5,8,4,5.5,0,1
"112","spring","large","high",7.9,10,44.205,4.908,66.667,10,303.33301,7.3,4.1,0,0,1,0,17.8,1.6
"114","summer","medium","medium",8.5,9,4.326,3.2,90,37.857,285.71399,93.683,4.2,19.6,2.9,6.9,0,17.7,0
"115","spring","medium","medium",6.5,4.4,6.3,3.9,38.111,234.5,11,3,89.8,14.5,0,0,1.2,0,1.5
"116","autumn","large","high",7.925,9.4,47,0.406,27.069,1,167.89999,50,31.1,12.4,0,6.2,0,0,0
"117","summer","medium","medium",8.6,11.62,12.146,2.818,196,49,232.83299,4.9,28.1,7,1.2,0,5.7,7.1,2
"118","spring","medium","low",8.06,7.7,74.667,3.923,8777.59961,3.545,6.75,3.2,0,21.5,0,0,1.2,0,1.4
"120","winter","medium","low",8,6.6,11.818,4.698,208.33299,2.5,607.16699,68.05,0,9.7,0,0,0,0,2.4
"122","spring","medium","low",8.1,10.7,46.167,5.078,123.333,166.72701,177.625,31,1.2,20.1,6.3,0,7.7,0,5.2
"125","winter","medium","high",8.3,6.9,49.9,0.941,84.667,132.5,111.75,5.2,31.8,0,1.2,5.3,8.9,16.7,2.2
"126","winter","small","medium",8.4,9.2,0.8,4.17,39,151.125,10.75,13.2,24.8,9.6,0,0,11.3,0,0
"127","winter","medium","medium",7.35,11.7,43.09,0.996,172.5,175.66701,46.6,28.567,81.9,1.9,0,0,1.2,5.5,6.1
"128","winter","small","high",8.6,10.6,20.083,5.33,10,32,6,14.7,15.1,4.6,1,3.5,0,13.1,0
"129","spring","medium","high",8.15,7.6,71.444,0.33,96.667,41.3,104,13.1,46.6,1.9,1.7,0,0,5.1,0
"130","winter","medium","high",7.5,11.6,2.75,1.587,89.6,1.333,75.904,1.3,46.8,16,8.8,8.3,1.2,0,1.9
"131","summer","medium","medium",7.6,8.1,26,0.267,28,4,130.75,88.255,16.5,0,0,0,3.9,9.9,0
"132","autumn","medium","high",9,1.8,70,0.23,101.667,6,183.66701,2.5,29.7,0,1.6,0,2.7,5.4,2.2
"133","winter","small","medium",7.8,11.3,1.45,2.273,25,54,221.278,2.338,0,0,7.3,0,0,9.6,0
"134","autumn","large","medium",7.9,9.5,26.76,4.825,128.571,82.222,47,0.3,0,0,0,0,3.9,0,2.4
"135","winter","small","high",7.8,9.8,7,3.73,160,1.8,170,2.5,54,20.6,2.1,0,2.6,0,0
"136","spring","medium","medium",8.1,9.2,27.233,4.535,101,3,58.623,7.3,54.4,0,2,0,0,18.2,1.2
"137","winter","large","high",8.7,11,12.182,0.658,24064,197.83299,49.333,21.9,1.4,0,1.2,3.7,5.6,0,1.4
"138","summer","medium","low",8.6,10.8,5.83,0.826,153.75,159.5,115,110.456,14.6,0,0,0,17.9,0,5.5
"139","summer","small","low",8.2,9.6,31,0.673,40,6.5,98.143,2,2.9,4.9,4.8,0,0,0,0
"140","autumn","medium","high",7.91,11.8,10.556,0.9,2167.37012,37,18,5.8,1.7,5.9,0,1.3,0,0,0
"141","winter","small","medium",8,6.2,10.4,2.822,54.778,261.60001,14.354,11.1,6.7,17.1,1.4,0,3.5,0,1
"142","spring","large","medium",7.4,10.7,43,6.513,215.714,3,123.333,1,16.8,1.2,3.3,0,1.1,4.7,1.5
"143","winter","large","low",8.58,8.9,32.3,2.64,643,12.889,14,0.3,42.5,1.4,10.1,0,8.1,1,0
"144","spring","small","high",8.43,10.9,0.222,1.519,22.5,346.16699,201.778,0.6,18.1,1.4,0,11.5,9,1.8,1.1
"145","spring","medium","low",8.47,10,55.35,3.02,196.66701,3.222,116.2,11.7,0,0,1,13.4,35.6,0,31.6
"146","winter","large","low",8.4,11.4,3.5,6.54,430,2,84,2,10.8,0,0,5.7,0,0,0
"148","spring","medium","high",8.1,6.2,40.226,3.829,10,16,105.727,1.3,32.8,0,7.8,0,2.4,64.6,0
"150","autumn","medium","high",9.1,11.1,32.92,0.445,91.833,27.667,61.6,6.167,12.3,5.6,21.7,0,6.1,0,0
"152","winter","small","high",7.8,11.3,7.613,0.63,429.20001,102,116.2,46.075,2.5,0,0,1.2,0,32.1,2.2
"153","winter","small","medium",8.4,7.1,95.367,3.726,175,20,13.6,27.618,0,2.7,0,0,0,1.5,1.7
"154","spring","medium","high",7.14,3.3,127.833,1.527,1990.16003,24,228.364,1.2,5.7,0,3.7,0,4.9,0,0
"155","autumn","small","medium",8,10.53,53.333,5.442,1081.66003,12,255.28,0.2,7.6,36.6,2.5,0,8.7,1.9,2.1
"156","spring","large","medium",8.6,8.8,88,3.235,246.364,66.4,1,30,24.8,0,0,1.7,0,0,0
"158","spring","small","high",8.5,5.3,12.444,0.102,51.429,205.636,277.33301,1.5,8.7,38.8,2.6,2.6,9.4,0,15.1
"159","winter","small","low",7.3,12.5,11,1.655,197.909,20.667,40,17.2,0,3.9,0,0,2.5,0,0
"160","spring","medium","low",7.2,3.6,82.857,1.87,27.286,47.5,244,6.5,1.5,26.5,23.2,4.6,0,0,2.4
"161","autumn","small","medium",8.6,10.29,63.292,2.954,10,236.39999,186,20.6,2.1,4.6,0,0,6.7,0,0
"162","autumn","large","high",8.7,10.2,130.67,8.984,32.727,30.75,214,1.1,1.6,2.9,2,1,0,0,10.2
"163","summer","small","low",8.8,3.4,4.083,1.72,103.333,144,108,5.555,6.9,0,13.6,0,0,0,30.1
"164","spring","small","medium",7.9,6.1,53,3.318,421.66699,8.6,132.54601,32,1.2,5.4,2.3,0,0,0,0
"165","summer","small","high",7.75,9.4,10.5,1.203,461.875,187,13.2,0.9,8.8,1.7,10.3,1.4,0,0,6
"167","autumn","medium","low",8.3,10.8,53.102,2.805,1729,428.75,232.89999,3.6,17,8.9,5,6.8,0,0,0
"168","spring","small","medium",6.4,10.5,27.4,4.665,134,467.5,254.60001,4.3,41,0,2.5,0,1.2,4.1,0
"169","autumn","large","low",8.2,8,151.83299,7.195,130,282.16699,72.9,3.9,1.5,0,1.8,3.4,4.1,4.7,0
"170","summer","medium","high",8.06,7,22.286,1.415,627.27301,10.8,19,9.384,25.5,8.6,25.3,0,0,52.5,0
"172","autumn","medium","high",8.7,8.8,9,0.701,32,7.667,23,9.882,3.3,12,0,2.7,0,6.9,0
"174","summer","large","high",8,10.8,101.875,3.978,31.333,64.389,101.455,25,39.7,8,0,1.2,0,2.2,1.7
"175","summer","medium","low",7.8,10.9,208.364,5.41,96.833,55,7,14.775,16.8,7.4,1.1,0,0,49.4,0
"176","winter","medium","high",8.5,6.35,16,2.899,15,159.16701,2.5,1.3,69.9,4.7,0,1.2,5.5,8.3,0
"177","autumn","medium","medium",8.35,10.8,59.067,5.132,146.66701,35.333,171.272,0.8,19.4,22,12.9,0,0,0,0
"178","spring","medium","high",8.1,11,2.933,1.013,12.5,25.167,344.60001,1.1,3.7,4.3,0,2.4,1.9,0,2.9
"179","spring","large","high",6.6,9.8,58.331,8.688,43.75,38.625,20.75,5.083,18.2,1.7,9.4,2,1.4,15.7,0
"180","autumn","large","high",8.1,11.3,47.778,2.304,920,36.909,287,27.5,43.7,10.5,1.2,4.3,1.4,1.2,2.4
"181","spring","small","medium",8.5,9.8,37.6,4.87,15,564.59998,6.2,15,13.6,3.8,19.5,0,0,0,6.8
"182","autumn","large","medium",7.9,8.4,7.25,9.715,76.667,100,7.654,40,43.5,5,3.9,0,8.6,0,2.7
"183","autumn","medium","high",8.53,5.3,39,5.456,5.8,143.71001,432.909,2.86,17.3,0,3.4,1.4,0,3.3,0
"184","autumn","small","medium",8.25,11.5,53.425,0.846,132.25,45,125.8,0.5,0,2.9,2.6,0,19.7,0,0
"185","summer","small","low",8.1,9.5,57.75,0.699,142,267.75,586,7.6,0,0,19.7,0,2.1,1.6,3.2
"186","winter","small","high",8.3,12.6,81.333,9.248,647.57001,16,89.625,0.3,1.7,0,0,5,1.4,6.4,9.7
"187","winter","small","medium",8.5,9.9,4.7,2.978,12.5,220.75,218,24.917,17,0,7.8,3.5,0,1.5,1.9
"188","summer","medium","high",8.43,7.1,32.4,4.508,125.333,51.111,61.5,8.957,0,7.3,1,0,27.6,3.9,10.8
"189","spring","large","high",8.55,9.8,136,3.351,118.571,104.222,265.25,0.6,0,4.1,2.4,0,0,15.8,0
"193","summer","large","medium",8.56,4.5,7.333,3.85,122.5,72,120.889,3.5,2.2,2.1,11.5,4.6,11.2,0,7.2
"194","autumn","medium","medium",8.2,9.7,94.405,2.512,239,61.556,91.111,28.4,66.9,2.6,22,0,4.8,0,7
"195","winter","large","medium",8.1,11.1,9.055,2.586,40,60,215.5,3.1,39.1,2,35.1,0,0,0,0
"196","summer","small","high",7.5,11.1,41.5,1.208,21.571,276.85001,79.75,19.4,3.4,12,0,1.9,28.8,0,2.9
"197","summer","large","medium",7.8,10.6,14.32,3.833,170.909,48.667,320.39999,4.667,3.3,7,0,1.9,5.3,10.3,1
"198","summer","large","medium",7.09,8.4,139.989,2.68,109,4,140.22,2.3,74.2,0,0,2.1,0,0,0
"199","autumn","large","medium",7.83,10.5,8.69,1.651,49,238.2,771.59998,5.609,1.9,12.5,14,1,2.9,0,0
"200","autumn","large","high",7.78,11.1,54.143,2.8,10,64,624.73297,0.5,1.7,14.7,6.1,0,8,11.1,5.8
2)
"","x"
"1",62
3)
"","season","size","speed","mxPH","mnO2","Cl","NO3","NH4","oPO4","PO4","Chla","a1","a2","a3","a4","a5","a6","a7"
"1","winter","medium","medium",8,3.2,41.163,3.678,578,62.625,122,20.87,32.1,3.4,1.4,0,6.5,8.3,1.4
"2","autumn","medium","medium",7.8,9.9,29.2,4.93,153,77.333,45,1,0,1.2,4.1,0,0,0,0
"3","autumn","medium","medium",7.6,8.2,40.02,3.734,103.333,19.727,388.16699,5.475,0,0,1.7,4.1,20,0,14.4
"4","summer","small","medium",8.3,7.8,30.523,0.381,98.182,61.182,138.7,3.2,2.4,0,1.9,0,0,0,3.9
"5","winter","small","high",8,9,32.73,1.42,124,1,22.9,0.3,0,6.7,1.5,0,0,0,0
"6","summer","medium","medium",7.19,6.3,94,4.03,58.5,13,75.207,0.5,52.2,72.6,0,4,1.7,12.6,0
"7","summer","small","medium",9.1,10.3,66.3,0.308,235,111.25,249.25,22.5,12.6,0,11.8,3.9,5.8,0,0
"8","summer","small","medium",8.2,10.6,43.97,4.99,8,1.25,82.444,6.9,7.2,7.6,3.9,2.2,15.3,0,0
"9","spring","small","medium",8.3,10.7,32.73,1.32,122.85,26,97.58,10,50.6,11.2,10.2,2.2,5.5,0,2.1
"10","winter","small","medium",7.93,9.9,4.575,0.81,178.57001,31.333,16,16,66,0,1,3,5.2,9.9,3.9
"11","autumn","large","medium",8.4,9.8,39,1.287,308.75,12.75,40.667,0.8,14.7,0,0,1.7,2.9,0,0
"12","winter","medium","medium",7.7,10.5,12.536,1.003,758.75,40.15,197.14301,22.9,17.1,7.5,1.7,2.4,22.5,1.5,0
"13","winter","small","low",7.74,6,56.717,3.31,10,27,71,17.2,1.4,0,10.8,7.8,34.3,0,6
"14","summer","medium","high",7.72,11.9,77.364,8.759,505,57.6,17,50.225,13,0,19.6,1,0,6.2,1.2
"15","summer","medium","high",7.9,9.6,65.333,3.773,217.75,13,57.833,2,14.4,4.1,5.4,2.1,3.6,16.6,1.9
"16","autumn","small","high",7.7,13.1,65.75,3.07,1386.25,97.333,98.25,30.4,24.3,4.6,1.2,5,2.5,0,0
"17","spring","medium","medium",7.3,6.3,7,6.225,236,18.667,50,3,0,0,0,0,9.9,6.8,0
"18","winter","medium","high",8.5,10.4,32.54,45.65,120,18.25,76.333,0.8,46.2,0,3.1,1.9,7.7,29.5,0
"19","summer","medium","high",6.8,6.8,60.8,3.778,60.11,19.111,14,15.3,2.4,0,25.9,4.3,1.2,0,1
"20","spring","small","high",8.4,10.7,5,0.73,245,3.8,194.10001,18.37,2.2,6.4,22.9,0,20.8,0,1.4
"21","autumn","medium","medium",8,11.7,13,6.045,3466.65991,28.625,213,3.3,0,1.7,2,1.1,10.6,0,3.2
"22","autumn","medium","high",7.3,7.9,22.455,4.94,120,15.6,391.75,0.5,3.1,19.6,0,2.3,4,0,0
"23","winter","small","high",8.7,7.1,29.5,3.245,225,125.667,361,5.475,23.2,5.5,18.9,0,9.2,0,4.3
"24","summer","small","high",7,9.4,50,1.715,92,53.625,87.125,1.7,0,0,1,3.7,15.9,0,0
"25","winter","small","medium",7.29,10.2,22.35,5.13,11.111,41.5,15,1.4,39.7,0,1.4,0,1.2,0,0
"26","summer","medium","medium",8.21,10.3,87,2.323,165,26.625,84.46,3,4.1,0,13.5,2.2,5.9,10.1,3.4
"27","winter","large","low",8.16,8.4,11.867,1.875,10,151.33299,127.222,17.491,32.5,2.1,1.4,2.9,19,0,0
"28","summer","small","low",8,10.1,77,10.416,255,9,103.2855,75,30.3,0,1,0,2.7,1.2,0
"29","spring","large","high",8.3,7.7,187.183,3.414,20,34.5,121,0.8,1.4,15.9,0,0,0,0,3.9
"30","autumn","medium","medium",7.9,11.8,32.73,8.543,35,12,279.06601,4.3,0,0,3.3,0,0,0,3.6
"31","winter","medium","medium",8.4,9.3,4.545,2.163,60,19.111,50.455,5.62,0,0,0,0,7.5,5.5,7.8
"32","winter","small","high",8,3.6,26,3.78,60,102.333,137.778,92.667,18.9,1.6,1.9,0,0,6.8,1.7
"33","summer","small","high",9,9.5,17.75,3.02,124.167,51.75,102.571,21.22,7,1,1.9,0,0,0,2.7
"34","winter","small","medium",7.8,9.9,53,2.22,92.375,37.375,253.25,3.6,15.5,9.1,0,6.8,6.6,0,0
"35","winter","small","high",8,6.5,48.429,4.188,32.5,39,175.04601,5.45,5.3,13.2,5.5,0,0,31.8,1.7
"36","autumn","small","low",8.7,11.8,54.19,2.316,27.5,14.667,44.136,13,18.3,0,0,0,11.3,0,0
"37","autumn","large","high",7.9,8.7,1.17,6.096,244.60001,1.625,269.66699,11.84,0,0,5.6,0,17.8,6.7,0
"38","summer","small","medium",8.05,4.3,49.625,7.16,137.27299,191.75,6.667,0.5,6.5,3.9,0,0,0,0,0
"39","spring","small","medium",8.5,8.6,36.248,1.374,65.556,10.667,147.83299,6.209,0,0,0,0,0,0,0
"40","winter","small","high",7.9,10.5,41.25,1.39,98.333,12.75,236,4.5,7.8,16.2,0,2.2,44.4,0,1.2
"41","autumn","medium","high",8,11.2,42.636,6.188,102.75,16.833,69.93,5.2,0,1,5,0,0,0,0
"42","spring","large","low",7.6,7.1,85.982,0.923,12.727,144.66701,111.375,2.1,0,21.7,3.3,0,10.2,0,1.2
"43","summer","medium","high",8.3,8.3,50,1.534,76,44,124.2,1.4,12.7,40.9,10.6,0,12.4,32.9,0
"44","spring","medium","high",8.66,8.8,391.5,7.83,110,4.25,326.85699,5.475,1.2,3.1,1,0,0,8.7,0
"45","spring","medium","high",7.3,6.5,32.73,1.732,42,7.3,188.66701,8.155,0,28.2,0,0,4.8,17.1,4.1
"46","spring","medium","high",7.7,12.5,17.375,0.536,54.75,20,187.05701,2,29.5,0,0,3.2,0,0,0
"47","summer","small","medium",8,9.6,47.229,0.376,5,16,292.625,0.8,3.3,0,1.2,0,11.7,0,2.4
"48","autumn","small","high",8.3,9.9,69.75,1.288,72.6,5,219.909,2,51.8,0,0,0,0,1.6,1.9
"49","spring","small","high",7.6,6.7,15,4.555,206.53799,27,6,22.5,9.2,0,6.6,1.2,0,0,0
"50","summer","medium","medium",8.2,11.21,10.975,0.886,224.286,22.444,558.75,12.1,3.4,12.7,0,11,1.2,15.8,0
"51","spring","large","high",7.6,8.1,63.51,1.223,192.5,104.727,211.66701,18.3,4.4,1.5,0,6.6,1.4,1.2,0
"52","summer","medium","high",7.9,7.9,3.86,1.873,3515,58.875,275.14301,3.7,24,12.7,1.7,2.2,0,0,0
"53","winter","large","high",7.84,10.1,82.852,2.443,28.333,7.75,34,6.8,52.4,5,9.9,0,15,3.1,1.6
"54","spring","small","medium",7.2,9.8,194.75,0.91,18.333,4,138.5,0.8,2.2,0,3.2,0,2.7,0,0
"55","winter","large","high",8.84,9.2,11,2.302,131.66701,9,6.5,41,1.6,0,1,2.2,0,0,0
