1)
"","season","size","speed","mxPH","mnO2","Cl","NO3","NH4","oPO4","PO4","Chla","a1","a2","a3","a4","a5","a6","a7"
"84","summer","small","medium",7.09,13.4,48.667,1.051,10,1,69.93,0.5,16.6,16.2,2.2,0,5.2,0,1.4
"85","summer","medium","medium",7.83,10.8,14.32,1.208,737.5,181,244,1.3,43.7,28,0,0,1.9,0,25.6
"86","spring","medium","medium",8.4,4.9,53,2.64,81,137.60001,344.60001,0.8,12.6,15.7,2.4,2.2,2.5,0,0
"87","autumn","large","medium",8.2,11.7,36.248,3.02,38.111,220.75,137.778,1.3,2.8,4.7,19.7,1.2,0,13.2,1.9
"88","winter","medium","medium",8,9.9,12.146,6.2,10,22.444,186,13.1,3.4,4.1,1.1,2.4,1.9,0,2.4
"90","winter","medium","medium",8.21,9.6,125.6,0.663,49.5,20,303.33301,5.8,1.7,0,3,3.5,20.8,15.7,0
"91","winter","small","medium",7.8,9.8,7,0.825,101.25,3,391.75,0.3,14.4,1.4,3.7,0,15.9,0,2.2
"92","summer","large","medium",7.6,11.8,47.778,5.099,196,59.429,265.25,5.111,1.2,0,1,1.2,20.8,1.4,0
"93","spring","medium","medium",7.7,11.6,8,3.765,178.57001,64,3,3,15.1,5.6,5.6,4.6,6.4,0,0
"94","winter","small","low",8.06,6.2,12,2.443,224.286,18.667,11,40,3.6,0,3.3,1.6,0,0,1.9
"95","autumn","medium","high",8.1,11.8,4.7,2.102,205.66701,159.5,15,2.5,1.9,0,5.5,0,0,0,3.3
"96","winter","small","high",8,8.2,35.75,1.572,118.571,467.5,127.222,11.84,4.4,11.3,2.5,0,2.4,0,0
"97","autumn","medium","high",9.1,8.2,42.636,0.308,46.2,78.333,142,81.54,1.9,5.5,0,1.4,7.7,0,0
"98","autumn","medium","low",7.9,8.5,39.109,0.826,58.5,26.625,214,23.8,1.2,2,0,0,8.1,0,1
"99","winter","medium","high",8.58,10.7,27.233,10.416,37.778,51.75,84.46,68.05,0,2.1,1,0,2.4,5.1,0
"100","spring","small","medium",8,9.6,85.982,3.14,40,10,222.286,0.4,4.4,0,0,6.6,0,0,0
"101","summer","large","low",8.1,7.1,64.093,1.535,122.5,7.3,14.354,30,52.4,2.1,6.3,0,28.8,0,1.9
"102","spring","large","high",8.3,11.2,11,2.805,235,44,6,2.8,7,4.1,0,1.7,8.6,0,1.5
"103","autumn","large","high",9.1,8.7,57.75,2.899,128.571,1,35.2,0.8,2.5,0,16,5.3,0,1.5,0
"104","spring","medium","medium",7.6,8.8,3,0.13,54.778,64.389,75.207,65.7,0,0,0,2.6,0,7.1,0
"105","spring","medium","low",7.8,10.1,194.75,3.678,227.60001,136.75,7,6.429,10.3,0,4.8,1.2,4.8,18.2,0
"106","summer","small","low",8.7,9.2,41.25,1.443,51.111,104.5,201.778,11.6,1.9,36.6,20.2,0,5.8,5.4,2.4
"108","autumn","medium","medium",8.7,11.1,41.5,1.726,931.83301,85.5,239,21.22,89.8,0,0,0,6.4,0,1.7
"109","winter","small","high",8.43,10.5,82.111,4.99,723.66699,48,173.75,2.1,15.8,2.1,0,12.7,1.2,0,9.7
"110","autumn","medium","high",8.16,10.9,0.8,1.718,578,10.583,85,24.556,3.1,15.2,1.9,0,7.5,0,0
"111","winter","small","high",8.3,10.8,12.778,1.223,215.714,62.625,27.5,0.3,64.3,1.5,2,6.8,15,0,0
"112","spring","small","medium",8.5,10.6,6.167,3.444,146.66701,46.667,26,3,20.3,12.4,2.5,0,3.6,7.9,0
"113","spring","medium","high",6.6,9,11.818,7.74,206.53799,7.4,61.5,88.255,0,0,1.2,8.3,1.2,15.8,2.9
"114","summer","medium","low",7.6,8.1,94,1.875,1729,37.857,275.14301,1.1,35.5,1,22,0,0,17.7,0
"115","autumn","medium","medium",7.7,5.8,12.444,3.9,96.667,66.4,75.333,20.578,33.9,14.5,0,5,10.6,0,4.3
"117","winter","medium","medium",8.3,4.8,13,6.64,125.333,143.71001,232.83299,0.8,46.9,4.3,4.7,1.9,0,3.6,2
"119","spring","medium","medium",8.27,11,5.83,8.984,920,102.333,121,24.917,11.3,0,3.5,4.9,0,0,0
"120","autumn","small","low",8.2,10.7,131.39999,3.976,92,1,45,3,1.6,4.3,1,0,4.8,0,0
"121","spring","small","medium",7.4,10.2,5.273,7.16,123.333,27.5,49.333,110.456,16.8,18.4,0,0,2.2,2.2,1.4
"122","summer","medium","high",9.1,9.5,4.083,5.078,12.727,166.72701,17,20.87,0,20.1,10.6,0,2.9,1.6,3.2
"123","summer","medium","medium",8.5,8.3,57.75,3.316,1386.25,10.667,211.66701,2.7,9.2,0,10.2,0,3.2,12.4,0
"124","summer","small","low",7.4,6,7.838,2.163,430,36.909,11,9,9.2,22,1.9,4.8,0,0,0
"126","winter","medium","medium",8.1,10.7,81.333,0.05,486.5,71,3,17.491,17,3.9,7.8,3.7,11.3,0,16.7
"128","summer","medium","medium",6.8,6.9,10.4,1.39,10,32,6,18.37,0,0,0,1,0,13.1,6.6
"129","summer","small","medium",8.55,13.1,101.875,4.188,10,41.3,177.625,13.1,41,0,0,0,3.5,32.1,0
"130","winter","medium","high",8.7,11.7,31,9.773,20,41.5,86.997,31,4.2,0,1.4,1.9,0,49.4,3.9
"132","summer","medium","low",9,10.5,11.088,0.23,102.75,48.625,66.75,0.5,58.7,41,2.7,0,2.7,0,5.8
"134","autumn","medium","high",8.3,10.7,73.25,3.245,54.75,8.6,16.662,2,18.3,28.2,6.6,11.5,0,0,2.4
"135","spring","small","medium",7.9,7.1,2.111,3.31,8,144,276,2.5,51.8,20.6,1.4,0,14.9,0,0
"136","winter","small","high",8.1,10.1,63.51,8.688,27.286,58.875,58.623,0.3,42.5,26.5,2,1.2,5.7,0,1.5
"137","spring","large","medium",7.4,9.7,35.66,3.414,8777.59961,50.889,154.125,4.3,0,8,1.2,3.7,0,20.4,3.9
"138","summer","medium","medium",7.925,12.6,38.125,1.715,124,45,170,13,0,0,0,1.3,44.4,16.7,5.5
"139","summer","large","medium",9.1,10.68,34.037,5.132,308.75,23,17.333,30.4,16.5,3.9,0,0,22.1,0,1.9
"140","winter","medium","high",8.6,12.9,39,0.9,5738.33008,30.75,39,98.817,2.1,2.6,1.5,0,3.9,1.5,0
"141","autumn","large","medium",8.1,6.6,16,4.698,175,261.60001,197.14301,6.4,15.1,7.6,2.1,0,0,0,1.6
"142","winter","small","medium",8.1,9.5,22.32,6.513,124.167,267.75,249.25,17.2,19,1.2,2,1.7,1.1,1.4,0
"143","summer","small","high",7.9,7.9,10.207,0.735,170.909,12.889,14,4.667,10.3,0,0,4.3,0,0,0
"144","spring","large","high",8,11.1,39,4.665,131.66701,428.75,277.33301,0.6,18.1,1.4,2.1,6.2,9.4,1.8,0
"145","summer","medium","high",7.9,11,70,4.03,18.333,36.3,188.66701,4.5,46.6,3.8,1,0,0,0,31.6
"146","winter","medium","high",8,4.3,9.055,0.267,161.81799,67.5,84,20.6,0,16.4,1.4,5.7,9.9,0,22.1
"147","winter","large","medium",7.9,11.62,59.067,4.071,28,38.75,11.8,21.9,32.5,6.7,25.9,0,0,0,1
"148","winter","small","high",8.4,6.3,40.226,4.555,76.667,2.5,105.727,32,0,9.6,8.8,0,0,0,0
"149","winter","large","high",7.9,9,151.83299,4.053,27.069,39,252.5,22.5,12.2,3.4,1,4,5,1.2,0
"150","summer","medium","high",8.2,9.2,32.92,3.833,10,22.2,187.05701,1,1.6,21.7,21.7,0,0,9.9,6
"151","summer","large","medium",7.8,10.8,65.75,1.587,32.727,1.8,130.75,22.7,0,0,0,2.2,0,32.9,7.2
"153","spring","medium","medium",7.6,9.7,74.667,2.822,10,111.25,6,27.618,2.2,0,0,0,0,0,1
"154","autumn","large","low",7.4,11.3,2.75,0.406,176.66701,13,228.364,5.62,3.4,0,3.7,0,0,5.5,0
"155","autumn","large","high",8.3,10,8.3,1.651,27.5,3.222,255.28,19.4,56.8,16,0,0,3.4,4.5,0
"156","spring","small","high",8,11.7,3.275,3.235,1131.66003,37,89.625,5.544,24.8,15.9,2.9,1.7,0,17.1,0
"157","spring","large","medium",8.3,11.8,54.19,3.685,34.333,3.545,236,7.9,54,4,22.9,0,8.7,1.6,0
"158","spring","medium","high",8.15,10.5,13.5,0.941,110,54.1,143.75,1.5,2.8,5.2,0,0,4.1,3.3,0
"159","winter","large","low",8.87,12.5,49.625,4.908,96.833,20.667,54.916,17.2,64.2,2.7,0,0,5.9,0,0
"160","winter","medium","low",8.4,11.5,19.22,1.87,42,180.66701,269.66699,4.5,8.8,38.8,1.7,0,0,4.6,6.8
"161","summer","medium","low",8.6,10.29,391.5,0.77,43.75,102,194.10001,1,1.7,8.9,1.5,0,6.7,1.2,0
"162","autumn","medium","high",7.2,5.7,30.523,0.102,153,100,284,93.683,12.3,12.5,8,0,0,0,1.6
"164","winter","small","medium",8.1,11.4,53.425,0.33,16.2,26,132.54601,2,7.8,12.7,2.3,0,8.6,0,2.7
"165","autumn","medium","high",7.3,3.2,43.09,4.82,155,14.667,56.667,3,0,0,13.5,0,17.9,0,14.4
"167","autumn","medium","medium",8.5,6.2,11,4.508,137.27299,102.364,232.89999,6.5,46.2,31.9,17.6,1,0,0,2.9
"168","winter","medium","high",8.3,9.8,27.4,1.873,134,1,104,4.3,6.7,1.7,2.5,2.5,2.7,2.7,2.5
"169","autumn","large","medium",8.2,7.9,12.536,45.65,130,4,169.00101,1.2,1.5,1.7,0,0,8,4.7,2.4
"170","autumn","medium","high",7.5,6,22.286,4.535,137,51.125,6.667,9.384,25.5,40.7,0,0,18.7,0,1
"171","spring","small","high",8.4,6.1,95.367,1.474,255,151.33299,285.71399,0.5,14.7,1,1,2,9,0,0
"172","spring","small","medium",8.15,4.5,30.125,0.658,1081.66003,205.636,7.654,6.8,2.9,0,7.5,1,3.9,5.9,0
"174","spring","medium","low",8,5.4,71.444,3.318,43.75,12,40,5.083,39.7,12,0,3.7,0,0,1
"175","spring","medium","medium",8.7,10.6,7.613,3.33,142,60,221.278,53.1,18.2,1.2,0,0,19,0,15.1
"177","autumn","large","high",7.4,9.8,38.902,5.456,1911,16,71,20.8,19.4,11.2,14.6,0,11.3,77.6,6
"178","spring","medium","high",7.4,6.35,2.933,3.78,12.5,25.167,13.6,31.738,3.7,21.1,3.9,0,0,0,1.2
"180","winter","medium","medium",9,10.5,58.331,3.978,65.556,60.833,607.16699,21,74.2,0,4.1,0,1.4,29.5,0
"181","spring","medium","medium",7.8,12.1,208.364,8.543,101.667,159.16701,108,16,3.3,5,1.7,2.2,1.7,52.5,12.5
"182","summer","small","high",8.8,3.6,64,9.715,101,221.89999,16,20.829,1.4,7.4,8.8,0,8.6,0,0
"183","autumn","medium","medium",7.8,10.8,7,0.673,914,28.625,18,5.233,17.3,7,0,0,0,22.3,1.6
"184","summer","large","medium",8.25,8.6,31.091,2.512,83.75,282.16699,101.455,3.3,12.5,72.6,0,0,0,0,0
"185","summer","small","high",7.77,10.8,51.113,0.699,6400,105,147.83299,3.3,0,0,3.4,0,5.4,0,3.2
"186","winter","large","low",7.5,10.8,63.625,3.726,34,132.5,85.4,4.3,1.7,16,0,0,1.4,0,0
"187","winter","small","low",7.6,9.9,3.86,2.978,13.5,77.333,21.3,0.8,0,10.5,0,0,0,1.5,0
"188","winter","large","high",7.5,5.3,32.4,2.603,32,10.8,82.444,8.957,64.9,0,0,3.5,9.2,17,10.8
"189","spring","large","medium",7.9,9.8,57.848,2.22,82.1,51.111,56.091,3,2.5,0,9,0,5.5,0,1.2
"190","autumn","large","medium",7.84,7.6,44,0.735,17.778,346.16699,122,15,0,7.5,10.8,0,1.2,17.8,0
"191","spring","small","high",8.3,6.7,15.541,4.86,103,27.25,81.558,0.8,1.1,12,1.2,3.4,20,0,31.2
"192","spring","large","high",8.2,9.9,60.8,0.86,105.556,19.727,116.2,14.7,37.3,11.6,1,0,6.6,0,1
"193","winter","small","high",8.56,11.3,17.375,6.045,153.75,1,120.889,3.5,2.2,2.1,11.5,0,0,0,0
"195","winter","medium","medium",8.1,11.3,136,1.921,217.75,19.111,215.5,2,14.4,13.2,0,0,3.1,6.8,0
"196","summer","large","medium",8.4,11.7,34.5,1.519,65.455,16.8,79.75,2.338,66,3.8,1,5,34.3,3.9,1.2
"198","winter","large","high",8.1,9.4,139.989,2.68,647.57001,3,140.22,2.3,28.1,0,0,2.1,0,4.7,0
"199","spring","small","high",8.6,7.7,29.5,5.442,49,238.2,20.75,15.3,3.3,5.6,14,2.2,4.1,0,4.9
2)
"","x"
"1",62
3)
"","season","size","speed","mxPH","mnO2","Cl","NO3","NH4","oPO4","PO4","Chla","a1","a2","a3","a4","a5","a6","a7"
"1","winter","small","high",7.3,9.4,1.45,4.93,3515,125.667,125.8,50,3.6,13.2,0,2.4,34.2,8.3,0
"2","spring","medium","high",8.7,12,77,5.694,32.5,35.333,20.812,1.3,5.7,0,4.1,6.9,7.3,0,2.9
"3","winter","medium","medium",5.7,10.4,40.02,6.225,225,246,140.517,5.475,3.3,53.6,0,0,0,0,0
"4","spring","medium","high",8.06,4.5,1.549,2.316,109,61.182,138.7,7.3,0,0,0,0,0,0,3.2
"5","autumn","small","medium",7.8,9,17.75,1.42,233.7,58.222,97.58,75,55.5,2.9,0,0,0,0,1
"6","spring","large","high",7.19,10,63.292,2.954,52.2,13,115,28.4,0,2.9,12.9,4,0,12.6,0
"7","autumn","medium","medium",7.29,10.3,37.6,0.672,643,37.375,138.5,4.9,0,21.5,0,3.9,1.4,0,0
"8","spring","medium","low",7.9,10.6,4.326,2.273,2082.8501,5,102.571,6.9,0,1.6,3.9,0,15.3,0,0
"9","summer","small","high",7.61,10.5,11.867,2.302,20,173,18.293,18.33,1.1,0,1.7,0,0,0,0
"10","winter","medium","medium",8,3.4,4.575,0.996,345.45499,8.692,22.9,0.8,0,1.7,0,2.9,5.3,0,1.7
"11","winter","small","high",8.5,9.2,53.333,1.72,380,197.83299,40.667,5.609,10.8,8.6,0,1.7,9.2,64.6,0
"12","summer","small","medium",8,11.1,32.73,1.003,60,38.625,233.5,1,17,7.3,1.2,3.2,0,7.5,0
"13","winter","medium","high",7.74,9.6,47.229,1.203,10,4,10.75,0.6,43.5,3.4,0,1.2,0,0,6.1
"14","winter","large","medium",7.57,11.7,5.326,8.759,22.5,31.333,14,2,0,0,0,0,8,22.9,0
"15","summer","small","medium",8.66,3.2,54.143,1.448,215.556,4.25,127,2,3.8,5,23.2,0,0,16.6,0
"16","spring","medium","medium",7.55,11.5,7.333,3.07,14.75,97.333,167.89999,5.5,24.3,0,1.8,1.4,0,0,0
"17","spring","medium","medium",7.78,8,10.936,0.81,39,53,50,12.32,48.3,0,0,0,0,6.8,1.9
"18","autumn","small","high",7.35,10.77,32.54,0.866,103.333,55,254.60001,0.5,1.7,21.5,9.4,1.9,22.5,2.6,5.2
"19","summer","small","medium",7.14,6.5,8,0.445,24064,2,292.625,0.3,81.9,0,0,4.3,1.2,0,1.7
"20","winter","medium","medium",8.5,11.1,5,6.188,196.66701,24.667,111.375,5.2,0,0,13.6,4.1,11.5,0,0
"21","winter","large","medium",7.83,11.8,3.5,4.825,3466.65991,6,586,16,7.6,0,0,0,4,11.5,1.4
"22","spring","small","high",8.3,10.2,22.455,1.328,96.667,109,98.143,1.1,8.7,5.4,0,2.3,0,0,0
"23","spring","small","low",7.75,8.8,0.222,1.212,53.846,16,6.5,7.6,13.6,25.4,0,0,10.2,0,1.9
"24","winter","large","high",9.5,10.5,50,2.323,208.33299,2.5,87.125,5.475,1.4,0,1.6,1.9,8.9,0,0
"25","spring","small","high",8.6,3.3,10.556,2.304,236,34.636,91.111,1.4,39.7,0,1.2,0,0,0,3.4
"26","spring","small","high",7.79,11.4,66.3,9.248,271.25,144.66701,771.59998,10,1.9,0,6.1,0,1.4,10.1,0
"27","winter","medium","high",7.5,8.4,127.833,1.534,4073.33008,61.556,50.455,18.3,69.9,0,0,0,16.2,42.1,0
"28","spring","small","high",8.4,10.1,29.2,3.02,25.833,9,43.5,4,52.2,0,35.1,0,0,0,0
"29","summer","small","high",8,10.7,8.69,5.97,60,12.75,61.6,3.7,0,17.1,19.6,3,0,4.1,4.1
"30","autumn","medium","high",6.6,10.7,9,2.942,120,54,279.06601,0.5,23.7,0,0,0,19.7,0,3.6
"31","winter","medium","high",8.2,4.4,16,5.41,18.429,7.75,186.5,8.155,1.2,1.9,1.2,0,7.5,3.1,1.2
"32","winter","medium","medium",8.2,8.9,26,4.408,120,6.5,6.2,46.075,1.4,7,0,0,3.1,0,2.2
"33","summer","small","high",7.4,9.5,129.375,5.099,98.182,82.222,60,2,0,38.5,1.9,1,1.2,42.7,7.8
"34","autumn","small","high",8.4,9.4,53,1.172,627.27301,51.111,4,2.9,4.1,9.1,0,6.8,2.6,17.2,1
"35","winter","large","high",8.3,7.1,79.077,3.923,62.5,75.875,72.9,1.7,5.3,0,0,0,0,0,3.9
"36","summer","small","medium",7.5,9.8,45.273,3.561,429.20001,187,44.136,3.6,23.2,0,0,0,0,0,30.1
"37","autumn","large","high",7.3,6.5,1.17,1.655,197.909,264.89999,146.452,0.2,0,0,7,0,0,6.7,2.1
"38","summer","medium","high",8.7,7.8,61.05,3.773,21.571,55,58.374,9.882,32.8,21.7,2,2,0,10.3,0
"39","winter","small","medium",8,7.3,43,2.231,346.66699,12.75,61.444,6.209,2,40.9,10.1,2.7,5.6,31.8,0
"40","winter","small","low",8.43,9.9,2.2,1.67,46.5,182.42,183.66701,3.2,2.4,6,1.4,1.4,0,0,0
"41","summer","small","low",8,9.7,46.167,4.94,92.375,16.833,205.875,3.2,0,5.9,5,0,0,0,0
"42","spring","medium","low",7.91,10.3,22.35,7.83,56.364,53.625,2.5,13.2,82.7,0,0,0,0,1.9,0
"43","winter","medium","high",8.3,8.3,50,5.13,76,2,124.2,22.5,12.7,10.4,7.5,28.8,0,0,0
"44","spring","small","high",8.3,8.8,65.333,0.923,91.833,276.85001,326.85699,2,2.4,3.1,0,0,0,0,0
"45","winter","small","medium",7.7,8.1,69.75,5.164,60.11,33.8,23,3.9,3.4,12.7,24.8,0,0,0,0
"46","summer","medium","high",8.84,12.5,28.333,0.23,33.636,104.222,6.75,2.1,0,1.5,0,0,2.9,1,0
"47","autumn","medium","medium",8.5,11.1,29.775,0.376,35,16,272.22198,0.5,66.9,12.7,1.2,0,11.7,2,0
"48","autumn","small","high",8.06,3.6,9,1.374,72.6,44.667,11.818,11.1,0,0,3.3,1,0,0,0
"49","winter","small","medium",7.6,10.7,15,1.32,11.111,3.333,624.73297,1.4,1.4,5.4,3.3,1.2,8.2,12.7,2.1
"50","summer","small","medium",6.5,9.8,5.889,0.886,15,27.667,558.75,12.1,6.5,1,0,1.1,0,0,0
"51","winter","large","high",8.1,1.5,32.056,0.846,192.5,196.62,6,1.1,18.9,19.6,0,0,1.2,7,5.9
"52","summer","small","medium",8.1,7.6,9,4.459,371.11099,209.85699,361,4.5,24,8.7,10.3,0,12.4,0,0
"53","spring","small","high",7.2,6.3,55.35,2.818,505,1.333,171.272,3,1.5,0,0,0,4,0,0
"54","winter","small","medium",7.3,7.4,82.857,0.91,245,49,1,2.15,54.4,0,0,0,1.2,0,0
"55","autumn","medium","high",8.9,7.1,49.9,6.54,10.5,70,262.72699,8.1,39.1,0,2.4,0,0,0,2.7
