1)
  season   size  speed mxPH mnO2    Cl   NO3   NH4   oPO4   PO4 Chla   a1   a2  a3  a4  a5   a6  a7
1 winter medium   high  7.9  9.4 32.54  6.24 578.0 180.67   6.0  3.0  6.7  0.0 0.0 0.0 0.0  0.0 0.0
2 spring medium    low  8.7 12.0 29.20  1.29  38.1 102.00  20.8 15.0  5.7  2.1 3.0 6.6 0.0  0.0 0.0
3 autumn medium medium  7.9 11.2 49.62 45.65 205.7 246.00  61.5   NA 14.6  0.0 0.0 0.0 0.0 22.3 2.3
4 winter  small medium  7.7  4.8  1.55  4.55  98.2   1.25  49.3  0.3  2.4  1.2 1.4 2.2 1.7  0.0 0.0
5 autumn medium medium  9.0  9.0  5.27  1.42 178.6  58.22 116.2  2.0 13.0  0.0 0.0 1.7 1.2  4.1 0.0
6 spring  large medium  8.5 11.1 47.78  2.59 103.0   2.00  81.6  0.3  1.2 11.3 9.0 0.0 0.0 12.6 0.0
2)
,season,size,speed,mxPH,mnO2,Cl,NO3,NH4,oPO4,PO4,Chla,a2,a4,a6,a7
31,winter,medium,high,7.8,10,41.25,3.33,34,55,44.136,0.8,16,0,0,7.8
32,winter,medium,low,8.9,12.1,10.4,4.99,60,39,3,2.86,17.1,0,11.1,2.2
33,summer,small,high,7.4,9.6,34.037,0.536,239,26.625,232.83299,NA,32.8,0,42.7,1.2
34,summer,large,medium,8.15,6.35,53,1.172,10,51.111,253.25,31.738,0,0,10.3,0
35,winter,medium,medium,8.1,6.7,53.102,3.316,235,34.5,127.222,4.5,0,1,3.3,0
36,winter,small,medium,8.7,8.4,44,0.381,160,144,142,13,0,0,5.5,1
37,winter,large,medium,8.5,10.9,1.17,1.921,60.11,1.625,146.452,30,0,0,6.7,2.1
38,winter,medium,high,8.4,8.2,40.02,2.55,43.75,7.3,292.625,6.209,21.1,0,0,0
39,spring,small,low,8.7,11.7,54.143,2.64,134,196.62,235.66701,2.1,36.6,3.4,8.3,0
40,winter,medium,high,8.4,8.7,39.109,1.718,228.75,182.42,183.66701,5.5,2.7,0,0,0
41,winter,large,low,8,10.6,NA,6.096,102.75,16.833,102.333,0.8,0,6.8,0,0
42,autumn,large,high,7.78,7.1,54.19,2.22,11.111,104.5,175.04601,3.3,13.2,7.6,16.6,0
43,winter,medium,high,8.3,10.8,13.5,3.734,142,100,170,22.5,40.9,2.4,0,2.9
44,winter,small,high,8.3,11.1,30.523,7.83,51.429,21.083,326.85699,11.84,15.9,0,7.9,1.6
45,winter,medium,low,8.3,9.7,37.6,0.91,40,6.5,88.5,2,0,0,5.5,0
46,winter,medium,medium,8.3,12.6,173.75,1.474,128.571,33.8,43.5,27.618,12.7,2.2,64.6,3.2
47,winter,medium,low,7.6,7.1,7.333,1.32,24064,143.71001,71,0.8,0,0,0,1.9
48,autumn,small,high,8,9.4,9,3.318,123.333,5,56.091,53.1,0,0,0,0
49,summer,small,high,7.6,9.9,29.5,3.833,40,8.6,276,2,0,7.8,17,1
50,summer,large,high,8.7,3.6,17.75,0.886,758.75,44,85.4,12.1,7.4,0,1.9,0
51,winter,medium,high,8,12.1,22.35,5.442,430,151.33299,75.207,92.667,21.7,0,0,1.4
52,summer,medium,medium,9.7,7.9,5.889,4.459,18.333,159.5,586,4.5,8.7,1.4,49.4,1.1
53,spring,small,high,7.7,7.4,50,2.818,22.5,7.75,201.778,0.2,0,0,0,1.6
54,spring,medium,medium,7.91,9,65.75,4.17,33.636,564.59998,11.818,NA,0,2.2,0,1
55,winter,medium,high,8.35,9.2,20.083,1.873,27.5,428.75,6.5,3,1,0,0,1
56,winter,small,medium,5.6,6,NA,0.81,18,12.75,72.9,1.1,0,0,0,1.9
57,autumn,medium,medium,7.83,7.7,7.25,4.508,10,1,56.667,5.62,0,7.7,0,15.1
58,spring,medium,medium,7.74,9,6.3,0.642,72.6,23,6,NA,5,0,0,2.2
59,winter,medium,high,7.9,6.5,10.936,2.68,10,8.692,34,7.3,1.9,0,0,0
60,winter,small,medium,8,10.53,130.67,1.534,10,54,105.727,1,12,0,8.7,5.5
61,autumn,medium,medium,6.4,10.5,12.536,5.97,215.714,NA,200.231,31,13.7,2.2,1.2,0
62,spring,small,medium,7.5,10.7,5.326,1.588,255,15.6,246.66701,NA,3.8,0,0,1.4
63,autumn,medium,high,8.6,11,12.182,3.773,NA,37.375,11,6.5,12,0,2.7,0
64,winter,small,medium,8,8.2,8,8.759,161.81799,2.5,72.696,2.9,1,0,20.4,0
65,autumn,large,high,7.9,9,4.326,5.456,10.5,3.8,104,24.556,0,4.6,17.1,1.2
66,winter,small,medium,7.44,NA,26,0.672,20,1.333,75.904,1.3,0,0,29.5,4.1
67,summer,medium,high,7.4,10.5,56.717,4.908,84.667,261.60001,14,4.5,2.1,0,17,5.8
68,autumn,medium,medium,7,8.5,32.056,0.921,34.333,175.66701,11.8,NA,1.4,0,0,0
69,summer,large,medium,8.15,6,82.852,3.85,370,12.75,351.60001,9,0,0,0,2.1
70,winter,large,low,7.5,9.8,21.95,6.188,155,412.33301,152.33299,1,9.1,3,9.6,0
71,spring,small,medium,8.3,9.5,7,2.67,215.556,151.125,35.2,11.6,6.7,3.4,16.7,0
72,spring,medium,high,7.62,10.5,82.111,0.701,2167.37012,4,19,5.2,3.4,2.4,10.6,1.4
73,spring,medium,low,8.43,9.5,57.75,7.195,170.909,20,167.89999,0.4,0,0,21.4,4.2
74,winter,small,high,8.53,4.3,11,1.208,1168,136.75,249.25,4,15.2,0,15.8,1.2
75,winter,large,high,8.5,10.4,101.875,0.866,1911,187,254.60001,11.1,0,0,0,0
76,winter,medium,high,8.7,12.5,35.75,3.561,13.5,NA,22.9,18.37,0,0,0,0
77,autumn,small,low,7.09,9.9,187.183,5.078,224.286,18.25,558.75,54.367,16,1.2,22.9,1
78,winter,small,high,8.4,3.2,63.292,2.443,133.636,13,221.278,5.45,3.4,1.2,2.2,0
79,spring,small,medium,7.93,10.2,8.3,0.658,32.5,3.333,18.293,3.6,4.6,11.3,0,0
80,winter,small,medium,8.6,3.3,46.167,1.875,89.6,26.6,40,2.8,12.4,0,0,0
81,spring,medium,medium,7.8,10.5,NA,0.825,52.2,31.333,284,5.544,21.7,4.6,1.5,0
82,winter,medium,high,7.3,12.5,28.333,2.805,96.667,12.889,138.7,5.111,25.4,0,8.2,0
83,winter,large,medium,7.83,10.8,69.75,0.33,175,7.667,111.375,30.4,21.5,1.9,0,10.2
84,summer,small,high,6.6,11.17,12.146,1.051,10,27.5,211.66701,9.882,1,0,0,2.4
85,winter,medium,high,6.6,1.8,55.35,1.287,245,4.25,7.654,27.5,1.7,0,3.6,0
86,winter,medium,high,NA,11.4,53,3.02,122.5,137.60001,169.00101,17.2,0,0,0,0
87,summer,medium,medium,8.3,3.2,57.848,NA,1495,67.5,771.59998,3.2,0,1.4,13.2,1.4
88,winter,medium,medium,7.8,4.9,20.625,1.519,137.27299,72,607.16699,4.3,12.7,0,0,12.5
89,spring,small,medium,7.6,11.7,5,1.527,96.667,102.364,46.438,8.1,4.6,1.4,0,0
90,autumn,large,medium,7.79,9.6,125.6,9.773,49.5,9.667,108,0.6,0,0,0,3.2
91,spring,small,high,7.8,5.9,136,1.374,5738.33008,38.625,391.75,1.1,5.5,2,0,3.3
92,summer,small,medium,8.1,11.8,15.541,4.82,2082.8501,59.429,7,19.4,13.2,1.2,0,0
93,spring,small,medium,8.3,9.9,8,3.351,345.45499,104.727,97.58,72.478,5.6,0,6.8,1
94,winter,large,high,9.1,11.2,95.367,0.735,28,24.667,75.333,23.8,0,1.6,0,0
95,spring,large,medium,7.2,11.8,4.7,4.071,53.846,166.72701,218,18.33,1,0,0,2.5
96,winter,medium,high,8.1,6,88,1.572,10,36.3,141.83299,11.7,16.4,4.4,0,6.8
97,winter,medium,low,7.4,6.3,69,0.308,233.7,66.4,186.5,1.3,1.7,0,0,0
98,winter,small,low,8.2,10.6,57.75,2.323,49,53.625,85,13.1,16.2,0,5.4,2.2
99,summer,small,medium,7.45,10.7,27.233,3.617,46.5,27.25,317,28.567,6.4,0,8.5,0
100,spring,medium,low,8.25,9.7,85.982,1.72,103.333,38.75,69.93,1.4,4.3,1.2,0,0
101,summer,small,high,8.06,12.9,127.833,5.164,43.75,58.875,132.54601,0.5,28,0,1.2,0
102,spring,small,medium,8.56,6.2,63.625,2.163,225,46.667,154.125,3,9.6,0,0,0
103,autumn,medium,medium,8.2,10.5,65.333,4.698,371.11099,109,269.66699,0.8,21.6,0,6.9,2.7
104,spring,large,low,9.06,8.8,79.077,0.13,1386.25,2,11,NA,0,2.6,7.1,1
105,winter,medium,medium,8.5,9.4,194.75,1.328,227.60001,39,7.2,2.7,0,0,6.2,0
106,spring,small,medium,8.3,8.1,4.545,0.996,429.20001,144.66701,313.60001,8.155,3.8,0,1.4,1.9
107,summer,large,high,6.5,11.7,73.25,1.203,25,19.111,6.667,0.5,19.6,11,0,2.7
108,autumn,medium,high,8.3,11.1,41.5,0.923,91.833,85.5,138.5,50.225,0,1.9,2.6,31.6
109,winter,small,medium,8.43,9.8,7.613,3.73,92.375,220.75,233.5,25,41,12.7,1.4,0
110,summer,small,high,8.16,11.62,0.8,10.416,3515,6,1,10.5,38.8,0,0,2.4
111,winter,medium,high,7.8,7,26,2.231,165,36,10.75,13.2,1.5,1.7,0,0
112,spring,medium,high,7.7,13.1,44.205,3.444,647.57001,10,26,2.8,0,4.9,0,0
113,winter,large,high,8.7,10.7,11.818,1.47,146.66701,1,16.662,1.1,20.1,1.8,4.6,7.1
114,spring,medium,medium,8.2,1.5,53.425,1.003,153,37.857,47,26.8,0,0,17.7,4.3
115,autumn,large,high,8,10.8,36.248,1.726,92,37,304,3.7,14.5,0,0,1.7
116,summer,small,medium,7.5,7.8,26.76,0.406,172.5,50.889,6.75,14.775,2.6,0,0,0
117,spring,small,medium,8.2,9.8,87,6.045,105.556,191.75,111.75,0.8,7,0,32.1,2
118,summer,small,high,7.5,11.6,74.667,4.94,12.727,32.5,13.2,3.2,0,3.5,0,0
119,autumn,large,medium,8.7,8.4,41.163,9.08,131.66701,77.333,123.333,5.8,4.6,0,0,0
120,spring,small,medium,8,6.6,32.3,6.225,28.333,1,320.39999,3,4.3,4.1,0,0
121,autumn,small,high,8.58,8.9,129.375,0.63,20,28.625,177.625,81.54,18.4,0,0,1.2
122,spring,medium,low,7.6,7.7,22.32,0.663,56.364,197.83299,14,15.6,0,4.8,1.6,5.2
123,spring,small,high,7.8,11.9,104.818,0.376,20,181,222.286,6.429,0,0,1,0
124,summer,small,high,8.4,10.7,7.838,3.31,5.8,346.16699,214,41,1.2,1.1,0,1.9
125,autumn,medium,high,8.3,10.1,40.167,5.694,112.857,1,76.333,5.2,28.2,0,17.2,14.4
126,summer,medium,high,8.2,10.7,81.333,NA,486.5,16.8,287,22.5,0,3.5,33.2,0
127,winter,medium,low,8.1,9.3,31.091,1.51,246.364,87.333,46.6,NA,8.9,0,6.4,0
128,autumn,large,high,7.5,6.9,NA,2.302,124,32,6,0.3,5.8,3.9,13.1,6.6
129,summer,large,medium,8.3,11.7,22.455,4.188,346.66699,41.3,2.5,50,1.9,2.1,4.7,2.4
130,summer,large,high,7.4,4.5,391.5,1.335,37.5,267.75,171.272,NA,4.9,1,0,1.7
131,summer,small,high,7.6,11.8,45.273,1.715,31.333,60,23.485,88.255,0,2.1,0,1.4
132,summer,large,medium,9,10.6,58.331,1.32,723.66699,48.625,265.25,1,4.1,0,0,22.1
133,winter,large,high,7.8,9.8,1.45,2.512,25.833,16,16,24.917,11.2,6.2,31.8,2.4
134,autumn,large,medium,7.9,7.3,NA,3.765,54.75,1,219.909,2.5,0,8.3,0,0
135,spring,small,medium,8.8,8.4,0.222,3.14,6400,1.8,58.623,28.4,0,0,0,0
136,winter,medium,low,8.1,9.2,12,4.86,120,23,296,7.3,0,0,0,0
137,winter,large,medium,8.5,8.8,35.66,1.212,110,49,279.06601,16,0,0,0,0
138,winter,small,low,7.925,11.7,11.867,4.535,98.333,3.545,115,0.5,0,5.3,0,0
139,summer,medium,low,8.84,8.3,48.667,0.77,308.75,2.5,98.143,20.87,3.9,4.6,1.4,0
140,summer,medium,low,8.7,11.6,10.556,5.33,1990.16003,30.75,143.75,98.817,0,4.3,0,0
141,summer,small,low,8.1,6.2,16,2.899,192.5,62.625,61.444,5.233,7.6,0,0,1.6
142,spring,large,medium,7.72,10.8,13,0.846,153.75,70,NA,6.9,0,1.9,0,2.7
143,summer,medium,high,7.9,7.1,10.207,0.23,217.75,61.182,228.364,3.2,38.5,4.3,4.7,0
144,spring,small,high,7.61,10.29,3.5,1.587,920,105,116.2,0.6,5.9,0,0,0
145,summer,medium,high,8.47,6.3,70,4.03,196.66701,125.667,147.83299,NA,0,0,0,0
146,autumn,small,medium,7.75,9.9,64.093,3.778,737.5,64.389,17,NA,14.6,5.7,18.2,1.9
147,winter,medium,low,7.77,8.8,9,8.688,5,51.111,84.46,68.05,0,13.4,42.4,2.9
148,winter,medium,high,8.4,6,60.8,3.829,206.53799,7.4,275.14301,32,0,0,0,0
149,winter,medium,high,7.7,11.3,151.83299,3.9,244.60001,48,252.5,46.075,28,2.2,1.2,0
150,autumn,medium,high,7.8,11.3,38.125,9.248,17.778,24,188.66701,6.167,53.6,0,9.9,6
151,spring,medium,high,8.5,11,16,8.984,236,2,277.33301,20.829,0,0,32.9,0
152,winter,small,medium,8.5,4.9,30.125,2.31,90,84.3,15,7.6,5.6,1.2,0,0
153,spring,large,medium,8.66,11.8,43,3.726,54.778,16,50,2,1.7,0,77.6,0
154,winter,small,medium,7.9,11.1,9.055,5.099,176.66701,10.667,236,0.8,0,0,0,1.5
155,spring,small,high,8,9.8,32.92,1.651,101,12,255.28,17.491,1.9,0,0,18.6
156,spring,small,high,7.8,10.3,94,3.235,271.25,104.222,19,3.3,12.5,0,2.6,3.3
157,summer,small,medium,7.57,11.8,17.375,3.685,461.875,234.5,239,2.15,0,0,0,0
158,spring,medium,medium,8.5,10.5,2.933,0.941,8777.59961,54.1,125.8,1.5,5.2,2.6,0,0
159,autumn,large,medium,8.5,10.8,19.22,5.099,96.833,102.333,54.916,1.3,4.1,0,9.9,3.2
160,summer,large,low,8.3,7.6,82.857,1.87,62.5,47.5,140.22,18.3,2.9,0,0,0
161,summer,medium,low,8.6,10.9,31,1.732,16.2,27,186,20.6,0,0,0,3.9
162,spring,medium,medium,7.14,5.7,39,0.102,1131.66003,111.25,624.73297,93.683,0,11.5,12.4,10.8
163,autumn,small,high,8.1,11,4.083,4.408,10,159.16701,11.5,5.555,0,0,5.1,3.6
164,autumn,large,high,7.9,7.1,32.4,6.2,81,35.333,17.333,21.9,2.9,1,0,2.7
165,summer,medium,medium,8,11.7,10.5,1.655,10,14.667,39,0.9,1.7,0,0,3.9
166,summer,small,medium,7.29,10.68,12.444,2.316,88.182,173,13.6,3.8,0,0,0,0
167,summer,medium,high,7.4,5.4,10.078,2.102,101.25,282.16699,232.89999,17.2,0,0,0,0
168,autumn,medium,high,9.1,11.1,7,0.05,914,71,45,9.384,0,0,0,6.1
169,autumn,medium,low,8,10.2,NA,3.978,208.33299,221.89999,127,6.8,14.7,2.2,1.8,0
170,autumn,small,low,8.24,3.4,22.286,0.826,NA,36.909,361,0.3,0,5,52.5,0
171,autumn,medium,low,8.06,6.1,39,1.535,76,27.667,272.22198,20.578,7.3,2,7,1.2
172,spring,large,medium,7.8,4.4,38.902,3.908,4073.33008,4,23,6.8,12,1.2,0,1.7
173,spring,medium,medium,7.3,10,53.333,4.053,124.364,57.6,10.111,21.22,11.6,0,0,0
174,summer,medium,high,8.1,7.9,71.444,1.67,103.333,60.833,137.778,3.6,10.5,4.6,0,1.9
175,summer,large,medium,5.7,5.3,10.975,5.41,197.909,264.89999,66.75,0.8,7.5,0,7.5,0
176,autumn,medium,medium,7.6,10.1,3.275,2.304,1081.66003,10.583,86.997,20.8,3.9,0,8.3,7.2
177,spring,medium,high,8.07,9.8,59.067,3.678,505,16,3,1,31.9,4,0,6
178,winter,small,high,8.1,9.6,77,5.132,18.429,13,173.75,3,9.7,0,42.1,0
179,autumn,medium,high,9.5,9.8,47,3.78,102.5,75.875,388.16699,2,8,4,4.5,0
180,autumn,small,high,8,5.5,43.97,3.2,35,10.8,194.10001,12.32,0,3.7,0,1
181,spring,medium,high,7.8,11.5,NA,2.942,66.667,22.444,6.2,2.1,0,0,0,0
182,summer,small,medium,8,3.6,NA,9.715,1729,61.556,84,75,5,0,0,0
183,summer,medium,medium,8.3,5.3,7,4.87,32,25.167,82.444,40,22,0,2,0
184,winter,large,medium,9.1,9.5,5.83,5.13,42,78.333,4,0.5,15.7,28.8,0,0
185,summer,medium,high,8.1,10.4,14.32,0.23,125.333,61.25,187.05701,3.1,0,0,0,2.4
186,summer,large,high,8.4,10,2.111,0.461,65.556,53,89.625,2.338,0,5,0,0
187,spring,small,low,7.6,9.9,3.86,3.976,27.286,276.85001,21.3,4.9,8,1.3,1.5,2.2
188,winter,large,medium,8.6,8.2,66.3,4.93,76.667,51.125,124.2,8.957,0,1,3.9,16.7
189,winter,large,medium,8.5,9.8,6.167,3.14,82.1,64,130.75,3,0,0,3.1,4.9
190,spring,large,high,7.7,7.6,12.778,4.665,931.83301,75,303.33301,6.4,0,0,17.8,1.4
191,spring,large,high,8.55,11.4,23.825,0.673,58.5,16,14.354,3.9,0,3.2,0,5.9
192,spring,medium,high,8.1,5.8,131.39999,0.86,21.571,19.727,50.455,14.7,1.4,0,0,2.1
193,autumn,small,medium,7.3,8,11,6.54,421.66699,209.85699,120.889,1.4,0,0,5.1,3.4
194,autumn,large,low,8.2,6.8,3,3.923,124.167,236.39999,61.6,3,40.7,2.9,0,7
195,spring,medium,medium,8.1,10.7,9,7.74,132.25,12,344.60001,2,72.6,0,5.9,0
196,summer,medium,medium,8.4,6.5,2.75,3.02,118.571,132.5,79.75,0.5,0,0,0,2.9
197,winter,large,high,8.87,11.3,2.2,5.414,65.455,20,58.374,4.667,7,6.9,15.7,0
198,summer,medium,medium,8.2,10.77,139.989,3.414,37.778,3,244,2.3,10.4,1,15.8,0
199,summer,small,high,8,8.6,42.636,1.415,83.75,238.2,57.833,4.3,3.1,1,0,1.5
200,autumn,small,high,7.3,4.5,61.05,2.8,27.069,3,140.517,2,21.5,0,1.5,0
3)
winter     medium     high     7.90000     9.40000     32.54000     6.23800     578.00000     180.66701     6.00000     3.00000     6.70000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
spring     medium     low     8.70000     12.00000     29.20000     1.28800     38.11100     102.00000     20.75000     15.00000     5.70000     2.10000     3.00000     6.60000     0.00000     0.00000     0.00000
autumn     medium     medium     7.90000     11.21000     49.62500     45.65000     205.66701     246.00000     61.50000     XXXXXXX     14.60000     0.00000     0.00000     0.00000     0.00000     22.30000     2.30000
winter     small     medium     7.70000     4.80000     1.54900     4.55500     98.18200     1.25000     49.33300     0.30000     2.40000     1.20000     1.40000     2.20000     1.70000     0.00000     0.00000
autumn     medium     medium     9.00000     9.00000     5.27300     1.42000     178.57001     58.22200     116.20000     2.00000     13.00000     0.00000     0.00000     1.70000     1.20000     4.10000     0.00000
spring     large     medium     8.50000     11.10000     47.77800     2.58600     103.00000     2.00000     81.55800     0.30000     1.20000     11.30000     9.00000     0.00000     0.00000     12.60000     0.00000
spring     medium     medium     8.10000     10.30000     XXXXXXX     0.90000     32.50000     120.50000     215.50000     65.70000     10.30000     4.10000     13.50000     3.50000     5.80000     0.00000     6.10000
spring     small     low     8.60000     10.50000     48.42900     2.27300     8.00000     44.66700     60.00000     0.60000     4.20000     1.60000     3.90000     3.70000     0.00000     12.70000     30.10000
spring     small     high     7.19000     10.20000     40.22600     6.64000     122.85000     48.66700     56.66700     10.00000     50.60000     5.40000     1.70000     2.30000     0.00000     0.00000     0.00000
I love this class
spring     small     high     8.40000     10.20000     34.50000     0.73000     380.00000     12.75000     40.66700     22.90000     2.90000     19.60000     0.00000     1.70000     5.50000     0.00000     0.00000
spring     small     low     8.30000     8.10000     208.36400     2.95400     60.00000     205.63600     102.57100     1.20000     32.10000     0.00000     4.70000     44.60000     0.00000     2.40000     1.90000
autumn     medium     low     8.05000     9.70000     64.00000     1.22300     10.00000     22.20000     213.00000     7.90000     46.20000     0.00000     0.00000     2.40000     1.20000     0.00000     0.00000
winter     small     high     9.10000     8.30000     77.36400     6.51300     32.72700     3.22200     20.81200     21.00000     55.50000     2.10000     0.00000     1.00000     1.90000     4.50000     0.00000
summer     medium     high     8.21000     11.50000     51.11300     1.44800     46.20000     45.90000     91.11100     2.00000     39.10000     12.70000     19.70000     0.00000     0.00000     0.00000     1.40000
winter     large     low     7.55000     11.30000     94.40500     3.07000     14.75000     97.33300     98.25000     1.10000     24.30000     0.00000     0.00000     5.00000     7.30000     1.60000     1.40000
spring     large     medium     7.20000     6.20000     27.40000     0.75800     51.11100     18.66700     205.87500     XXXXXXX     19.00000     1.50000     0.00000     0.00000     19.70000     6.80000     0.00000
winter     small     high     8.40000     13.40000     3.13600     1.44300     15.00000     82.22200     52.87500     0.50000     1.70000     26.50000     0.00000     1.90000     7.70000     0.00000     0.00000
autumn     small     low     7.35000     8.10000     29.77500     0.44500     12.50000     55.00000     27.50000     34.75000     64.30000     0.00000     0.00000     0.00000     1.20000     0.00000     0.00000
autumn     medium     medium     8.27000     10.70000     43.09000     2.82200     627.27301     4.00000     77.43400     2.50000     35.50000     0.00000     2.00000     2.70000     1.20000     0.00000     1.40000
spring     medium     high     7.40000     10.80000     100.83000     4.82500     3466.65991     467.50000     122.00000     16.00000     0.00000     4.00000     1.90000     6.80000     4.00000     11.50000     31.20000
summer     small     high     6.80000     9.20000     23.25000     0.73500     109.00000     19.11100     285.71399     4.30000     3.10000     6.00000     6.60000     0.00000     0.00000     0.00000     25.60000
autumn     large     medium     6.60000     8.90000     15.00000     3.24500     12.50000     45.00000     18.00000     5.60900     23.20000     2.00000     0.00000     2.50000     2.50000     5.90000     0.00000
spring     small     high     7.90000     10.60000     50.00000     0.26700     130.00000     34.63600     87.12500     1.70000     0.00000     20.60000     25.30000     3.70000     0.00000     0.00000     1.70000
summer     small     medium     7.84000     XXXXXXX     63.51000     0.69900     137.00000     41.50000     101.45500     3.50000     46.80000     8.60000     1.20000     0.00000     0.00000     0.00000     0.00000
autumn     medium     high     7.90000     10.30000     49.90000     2.97800     39.00000     20.66700     432.90900     13.10000     0.00000     0.00000     18.90000     1.70000     5.50000     10.10000     0.00000
winter     medium     medium     8.22000     10.80000     11.08800     1.01300     196.00000     9.00000     197.14301     5.08300     69.90000     0.00000     1.20000     0.00000     4.10000     0.00000     0.00000
autumn     small     medium     7.40000     10.10000     XXXXXXX     7.16000     15.00000     9.00000     XXXXXXX     15.30000     30.30000     4.70000     3.10000     0.00000     0.00000     0.00000     0.00000
winter     small     medium     8.00000     8.50000     8.69000     2.60300     643.00000     27.00000     121.00000     0.80000     31.10000     3.10000     19.60000     0.00000     0.00000     0.00000     0.00000
winter     large     medium     6.60000     11.10000     47.22900     8.54300     120.00000     26.00000     6.00000     110.45600     33.90000     2.10000     14.60000     0.00000     0.00000     0.00000     9.70000
winter     medium     high     7.80000     10.00000     41.25000     3.33000     34.00000     55.00000     44.13600     0.80000     8.70000     16.00000     5.50000     0.00000     7.50000     0.00000     7.80000
winter     medium     low     8.90000     12.10000     10.40000     4.99000     60.00000     39.00000     3.00000     2.86000     7.00000     17.10000     2.00000     0.00000     4.00000     11.10000     2.20000
summer     small     high     7.40000     9.60000     34.03700     0.53600     239.00000     26.62500     232.83299     XXXXXXX     0.00000     32.80000     1.50000     0.00000     1.20000     42.70000     1.20000
