1)
  season   size  speed mxPH mnO2   Cl  NO3    NH4  oPO4   PO4 Chla   a1   a2   a3  a4   a5   a6  a7
1 winter medium   high 8.10  9.4 34.0 6.24  578.0 105.0   7.2 50.0  0.0  0.0  0.0 2.2 34.2  8.3 0.0
2 winter  large medium 8.40 10.2   NA 2.59 3466.7 234.5 102.3  1.3 16.8 15.7  1.2 1.4  0.0  1.0 0.0
3 winter medium medium 8.00 10.0 40.0 2.30  346.7 246.0  84.5 17.5 39.7 53.6  7.8 0.0  0.0  0.0 1.6
4 autumn  small medium 8.06  4.8 10.2 1.72   98.2  26.6  20.8  4.9  3.6 13.7  0.0 0.0  9.5  0.0 2.9
5 autumn  large   high 8.00  9.8 49.6 2.32  233.7  58.2  72.9  4.5  3.3  0.0 20.2 0.0  0.0  4.1 0.0
6 spring medium medium 7.19 10.1 65.3 3.78   58.5  13.0  98.2  0.9  1.2 11.3  0.0 3.9  0.0 12.6 0.0
2)
,season,size,speed,mxPH,mnO2,Cl,NO3,NH4,oPO4,PO4,Chla,a2,a4,a6,a7
46,autumn,medium,high,8.5,12.5,10.5,6.513,31.333,151.33299,NA,3.3,2.1,3.2,64.6,0
47,winter,medium,low,8,7.1,100.83,0.376,371.11099,2,177.625,NA,10.5,4.8,2,0
48,summer,small,low,NA,12.6,9,4.053,197.909,5,102.571,3,0,0,3.9,0
49,spring,medium,medium,8.5,8.6,12.182,0.63,110,27,58.374,2,2.6,2.1,0,0
50,winter,large,high,6.5,11.8,30.125,0.941,370,22.444,20.812,1.3,0,0,15.8,5.5
51,spring,large,high,7.09,11.3,22.35,7.74,192.5,12.75,66.75,7.9,0,0,0,1.4
52,summer,small,high,7.6,7.9,23.25,7.195,33.636,45.9,361,NA,2.9,11.3,17.1,1.4
53,spring,small,high,8.3,11.4,55.35,NA,15,84.3,75.904,0.5,0,0,1.4,31.6
54,summer,medium,medium,7.2,9,17.375,0.91,130,4,187.05701,3,0,0,0,3.2
55,autumn,medium,low,7.8,7.7,NA,0.05,10.5,428.75,122,4.3,0,0,0,1
56,winter,small,medium,5.6,8.8,57.75,3.14,215.556,23,16,3.8,0,0,0,0
57,autumn,large,medium,8.2,10.7,NA,1.32,25,3.222,4,26.8,4.6,0,0,1.9
58,autumn,medium,medium,9.1,11.1,22.455,0.642,43.75,22.2,6,27.5,4.1,1,0,2.7
59,winter,small,medium,6.6,8.7,13.5,1.415,146.66701,2,558.75,7.3,14.5,2.2,0,4.1
60,autumn,small,medium,8,9.8,NA,2.231,40,45,46.438,NA,9.6,0,8.7,0
61,summer,small,high,8.7,10.5,NA,45.65,2167.37012,264.89999,326.85699,15.6,0,0,1.2,9.7
62,winter,small,medium,8.1,8.5,30.523,8.984,217.75,51.111,254.60001,12.1,0,2,0,0
63,summer,small,low,9.1,9.3,151.83299,2.304,NA,78.333,265.25,1,2.9,0,0,14.4
64,winter,medium,high,8.56,11.8,47,1.203,1911,205.636,6.75,5.544,4.3,7.6,2.2,0
65,winter,large,high,7.8,4.9,6.167,1.474,18,4.25,138.7,1.1,0,44.6,0,0
66,summer,medium,high,7.44,11.1,22.32,0.672,486.5,3.545,269.66699,0.5,0,0,10.3,0
67,summer,large,high,8.7,10.7,3.275,3.31,112.857,1.25,205.875,0.3,21.6,0,0,0
68,autumn,small,low,8.66,10.5,28.333,0.921,643,175.66701,97.58,NA,4.1,2.4,0,0
69,winter,medium,high,7.3,12.1,11,3.85,758.75,220.75,61.6,3.2,4.7,3.4,0,2.1
70,spring,small,high,8.4,7.6,39.109,6.188,37.5,NA,292.625,5.8,4.9,6.2,0,5.9
71,autumn,medium,high,7.8,9.8,12.778,2.67,155,9.667,77.434,28.567,4.1,0,16.7,1.2
72,autumn,medium,high,8.58,10.4,82.111,4.071,96.667,4,34,5.2,0,0,0,4.3
73,summer,medium,low,8.43,7.9,37.6,4.698,22.5,16,6.2,11.7,4,0,0,1.5
74,summer,small,medium,7.8,11.7,2.111,1.32,15,3.333,249.25,2.1,12.5,2.2,6.9,3.3
75,winter,small,medium,8.25,10.4,129.375,6.096,37.778,282.16699,75.207,5.111,3.1,12.7,0,1
76,autumn,large,medium,8.7,11.1,47.229,0.735,208.33299,39,39,18.37,0,1,0,0
77,autumn,small,medium,9.06,4.4,10.556,8.688,49.5,18.25,56.667,11.1,8,0,21.4,1.7
78,summer,medium,high,8.84,7.6,63.292,5.078,133.636,38.75,76.333,18.33,0,0,0,2.2
79,winter,large,low,8.07,8.1,21.95,3.235,20,36,11.8,0.5,6.7,0,0,12.5
80,winter,small,high,7.5,6,11,0.461,196.66701,57.6,115,2,0,4.9,5.1,0
81,winter,medium,medium,7.72,10.5,NA,4.908,101.25,4,284,1.4,0,0,0,7.1
82,autumn,large,high,8.24,8.8,32.056,4.93,65.455,191.75,7.654,13.1,1.2,0,8.2,0
83,winter,small,high,7.4,10.8,63.625,2.55,27.5,27.5,105.727,75,0,4.4,4.6,10.2
84,summer,medium,medium,5.7,11.17,12.146,0.699,10,48.625,2.5,110.456,5.6,4.6,0,0
85,summer,small,low,7.8,10.3,12.536,4.408,153.75,10.667,169.00101,11.84,28,0,6.8,0
86,spring,large,high,8.15,9.9,53,0.846,81,137.60001,35.2,3,0,0,12.4,22.1
87,spring,small,medium,7.4,9.6,56.717,0.996,627.27301,1.333,141.83299,10,0,2.2,13.2,25.6
88,spring,small,high,7.3,11.4,125.6,4.87,205.66701,104.5,84,20.87,0,4.6,5.9,2.4
89,autumn,medium,high,8.6,9.7,53.425,3.14,172.5,1,239,8.155,0,5.3,0,0
90,winter,medium,low,7.79,11.7,49.9,0.9,224.286,6,171.272,27.618,0,0,17.2,6.1
91,summer,large,medium,7.8,12.1,1.549,3.318,6400,15.6,54.916,15.3,0,0,0,0
92,autumn,small,high,7.8,11,12.444,5.099,2082.8501,143.71001,17.333,0.8,0,1.2,15.8,0
93,winter,medium,medium,8,10.77,36.248,1.72,102.5,111.25,233.5,14.775,0,1.7,0,1
94,winter,small,high,8.1,9.7,12,4.86,51.429,159.16701,132.54601,24.917,0,1.2,0,1.9
95,autumn,medium,high,7.9,8.8,3,4.94,5738.33008,85.5,304,0.6,0,0,29.5,0
96,summer,small,high,8.1,11.5,5.889,7.16,920,82.222,143.75,21,16,0,0,0
97,winter,medium,medium,6.8,1.5,57.75,9.08,20,104.222,186.5,81.54,5.9,13.4,0,0
98,winter,medium,medium,8.9,10.6,35.75,0.886,1495,54,388.16699,0.5,16.2,0,0,7
99,winter,medium,low,8.5,11,27.233,1.588,101,104.727,49.333,2,2.1,0,0,0
100,winter,small,low,7.45,3.2,85.982,6.045,52.2,37,211.66701,1.5,3.4,0,0,1
101,winter,small,medium,7.7,7.1,59.067,1.172,122.5,27,170,30,5.6,0,0,1.9
102,spring,large,medium,8.3,12.9,44,3.833,225,44,154.125,5.233,5.4,0,0,0
103,spring,large,high,7.4,10.29,53.102,2.899,196,46.667,58.623,0.8,9.1,3.7,17,6.6
104,spring,large,high,8.2,11.8,20.083,0.13,18.333,346.16699,82.444,6.8,0,1,7.1,0
105,winter,small,medium,8.3,10.7,41.163,0.267,66.667,132.5,246.66701,2.7,0,1.4,3.6,0
106,summer,small,low,7.4,7.3,48.429,1.921,27.286,64.389,276,3,0,2.4,0,3.6
107,spring,small,low,7.93,8.9,77,4.665,228.75,61.25,140.517,65.7,19.6,11,0,1.6
108,autumn,small,high,8.3,9.4,41.5,1.726,10,159.5,152.33299,50.225,0,3.5,2.6,1.7
109,winter,small,high,8.43,6.5,66.3,5.099,1990.16003,60.833,79.75,25,1,6.8,4.5,0
110,winter,small,high,8.7,13.4,0.8,0.102,62.5,151.125,137.778,3.2,0,4,17,0
111,spring,medium,medium,8,10.8,45.273,3.765,8777.59961,54.1,287,2.1,19.6,2.6,6.2,1.4
112,autumn,medium,high,8.06,10,44.205,3.444,1729,37.375,26,22.5,0,1,9.6,5.2
113,winter,small,high,8.53,10.5,11.818,0.445,206.53799,7.4,214,2.8,0,0,0,1.4
114,spring,medium,high,8,5.4,50,1.875,118.571,28.625,45,1.1,0,0,4.5,3.9
115,spring,large,medium,7.83,9.8,7.333,1.39,1168,136.75,11,10.5,21.5,0,4.7,4.2
116,winter,small,high,9.7,10.8,0.222,6.64,10,238.2,232.89999,NA,0,2.4,0,0
117,winter,medium,medium,7.55,11.62,40.167,6.2,105.556,59.429,1,NA,7,0,0,2
118,spring,small,medium,8.7,5.8,74.667,3.923,12.727,102.364,13.2,3.6,0,0,0,7.2
119,autumn,medium,medium,8.3,8.4,54.143,3.02,32.5,27.25,432.909,34.75,3.8,0,0,0
120,winter,large,medium,7.6,6.6,131.39999,3.685,92,144,16.662,0.8,4.3,6.6,0,1.4
121,winter,medium,high,7.5,9.8,29.2,3.908,380,37.857,771.59998,18.3,11.6,0,6.7,0
122,spring,medium,low,8.1,10.7,42.636,5.414,56.364,166.72701,14,31,20.1,1,0,1.7
123,spring,medium,medium,8.5,8.3,NA,2.954,737.5,181,222.286,1,18.4,0,0,0
124,winter,small,medium,8.15,10.7,23.825,2.163,461.875,36.909,85.4,3.9,40.7,1.7,3.1,0
125,spring,small,high,7.8,9.7,43.09,5.41,123.333,1,14.354,6.9,5.5,0,7,0
126,winter,medium,low,8.1,10.8,1.17,0.826,421.66699,71,6.667,5.62,5,2.9,33.2,0
127,winter,large,low,7.83,10.6,31.091,4.459,246.364,87.333,46.6,2,1.7,1.9,1.5,6.8
128,winter,small,high,8.6,6.9,10.4,3.734,10,7.667,116.2,NA,8.6,3.5,13.1,0
129,summer,small,medium,8.3,10.2,4.545,5.132,96.667,41.3,200.231,2.5,1.9,4.1,0,2.4
130,autumn,medium,medium,7.5,10.53,77.364,1.335,128.571,10,61.444,1.7,1,1.2,49.4,0
131,summer,small,high,9,4.5,NA,3.976,931.83301,48.667,344.60001,88.255,0,0,0,18.6
132,autumn,medium,high,9,9.2,11.088,1.535,92.375,25.167,303.33301,16,41,0,1.9,2.2
133,summer,large,high,8.4,7.1,4.083,3.617,91.833,16,104,2.15,7.3,0,0,2.4
134,autumn,medium,medium,8.3,9.8,5.83,8.759,54.75,60,146.452,0.3,2.7,8.3,0,2.4
135,spring,small,medium,7.9,10.3,7,0.81,1131.66003,102.333,138.5,2.5,20.6,0,0,0
136,winter,large,high,8.1,9.2,39,0.381,120,53.625,244,13,26.5,0,0,1.9
137,spring,small,high,8.7,10.7,35.66,1.212,124.167,197.83299,6,1,0,0,1.4,0
138,winter,medium,medium,7.925,9.9,17.75,3.73,124,32.5,320.39999,8.1,1.5,2.2,0,0
139,autumn,large,high,6.4,10,31,2.942,1386.25,7.3,56.667,2,3.9,28.8,2.7,0
140,winter,small,low,8.4,11.6,15,2.443,1081.66003,1,351.60001,4.3,21.1,7.7,15.7,0
141,spring,medium,high,8.2,6.5,10.975,0.673,27.069,261.60001,197.14301,5.2,32.8,0,0,0
142,winter,medium,medium,8.1,9.5,16,0.536,34,62.625,50,0.6,0,0,0,1.4
143,autumn,medium,medium,7.14,3.6,63.51,0.923,10,12.889,85,NA,0,0,22.3,1.4
144,spring,large,high,8.6,11.5,79.077,1.572,10,70,235.66701,13.1,0,3,8.5,0
145,summer,small,low,6.6,6.2,6.3,4.03,32.5,47.5,19,3,6,1,0,0
146,autumn,small,high,7.9,4.3,53.333,5.442,161.81799,144.66701,75.333,19.4,1.4,5,18.2,0
147,autumn,large,high,7.3,9,38.902,0.866,4073.33008,7.75,123.333,30.4,0,0,77.6,1.1
148,summer,medium,high,7.5,6.7,82.857,3.978,215.714,2.5,272.22198,32,0,0,0,0
149,winter,large,high,7.9,10.2,51.113,2.316,244.60001,48,624.73297,15,0,1.3,1.2,3.3
150,winter,small,high,7.8,11.3,32.92,4.188,40,33.8,188.66701,1.3,3.9,3.7,9.9,6
151,summer,medium,high,7.6,11,73.25,2.273,21.571,12.75,18.293,22.7,22,0,32.9,0
152,spring,medium,medium,8.1,10.1,88,2.31,72.6,34.636,116.2,2.8,0,0,32.1,0
153,winter,medium,low,8.6,7.4,139.989,5.97,54.778,77.333,19,5.555,0,1.9,0,0
154,summer,medium,high,8.16,10.8,127.833,2.22,109,32,228.364,1.2,0,0,0,0
155,autumn,medium,high,8,4.5,48.667,1.651,165,3,255.28,6.167,1.9,1.2,0,0
156,spring,medium,high,7.8,11.7,94,9.715,137,66.4,40,0.8,12.7,2.1,5.4,1.4
157,winter,large,medium,8.3,11.8,3.136,2.64,34.333,1,6,NA,17.1,5,0,0
158,spring,medium,low,8.5,10.5,7.838,0.77,18.429,3,125.8,93.683,5.2,2.6,0,15.1
159,spring,large,low,8.5,12.5,19.22,1.655,96.833,20.667,391.75,NA,2.1,0,0,0
160,winter,medium,low,8.3,10.8,1.45,5.33,430,8.6,275.14301,3.6,0,1.7,0,2.7
161,autumn,large,low,8.4,11.7,71.444,1.374,8,102,186,20.6,4.6,0,1.6,0
162,spring,large,medium,8.6,5.7,8,1.87,32.727,51.75,50.455,2.9,28.2,11.5,0,1.7
163,spring,medium,high,8.8,10.2,41.25,1.534,103.333,8.692,101.455,23.8,1.6,0,0,0
164,spring,small,high,7.9,6.2,43.97,0.33,28.333,64,607.16699,21.9,0,0,10.6,0
165,summer,large,medium,9.1,3.2,16,4.535,101.667,14.667,127,3.3,36.6,0,9.9,3.9
166,spring,medium,medium,8.1,10.68,32.3,1.328,88.182,173,167.89999,9.882,16.4,0,0,0
167,spring,large,medium,8.1,7.8,10.078,4.508,137.27299,67.5,111.75,2,0,7.8,0,0
168,summer,medium,medium,7.5,6.1,27.4,1.873,134,26,3,40,10.4,0,0,0
169,autumn,medium,medium,8.2,8.9,32.4,1.519,308.75,221.89999,232.83299,11.6,2.1,0,0,2.9
170,winter,medium,high,7.62,7,70,4.82,38.111,10.8,147.83299,9.384,4.6,0,52.5,0
171,summer,medium,low,7.3,11.3,95.367,3.561,255,1,111.375,20.578,0,0,6.4,0
172,spring,large,high,8.3,6,43,0.701,NA,180.66701,23,4.5,21.7,1.2,0,3.4
173,winter,medium,medium,8.8,10.9,4.326,0.758,236,23,313.60001,5.609,16,0,42.4,6.1
174,spring,large,medium,7.7,8,391.5,0.308,227.60001,16,71,5.5,0,1,1.2,1.9
175,winter,medium,medium,7.7,11.7,208.364,5.694,103,55,86.997,0.8,15.2,0,7.5,0
176,spring,medium,medium,8.87,6.35,64.093,1.51,271.25,1.625,173.75,20.8,0,0,0,1.9
177,spring,large,low,7.7,6.3,13,3.678,345.45499,75.875,121,72.478,31.9,0,0,0
178,spring,medium,high,8.1,9.9,2.933,1.013,12.5,27.667,140.22,22.9,9.7,0,0,1.2
179,summer,small,medium,7.84,11.1,5.326,0.658,11.111,13,194.10001,5.083,8,0,0,0
180,winter,large,medium,7.6,10.1,58.331,3.2,53.846,31.333,13.6,0.3,1.5,1.4,0,0
181,summer,medium,high,7.8,9,7.613,2.512,103.333,3.8,72.696,4.3,3.8,2.2,0,0
182,spring,large,medium,8,11.1,9,2.818,76.667,26.6,219.909,0.6,5,0,0,2.7
183,autumn,small,medium,8.22,3.3,29.775,2.822,32,49,61.5,7.6,0,0,2.6,0
184,winter,medium,medium,7.91,9.5,81.333,3.829,10,30.75,98.143,0.5,8.7,1.8,0,5.8
185,spring,small,high,8.1,9.8,2.2,3.773,84.667,39,317,1.4,1.7,0,0,3.2
186,summer,medium,low,8.4,3.6,8,0.406,176.66701,53,89.625,98.817,0,5,4.7,0
187,spring,medium,high,7.6,9.9,3.86,2.978,12.5,21.083,21.3,6.429,12.7,0,12.7,0
188,spring,medium,high,7.9,8.2,94.405,2.805,505,51.125,15,8.957,72.6,1.6,3.3,10.8
189,autumn,small,medium,8.55,9.8,57.848,NA,82.1,20,11,0.2,5.8,0,0,0
190,spring,large,medium,7.35,5.9,130.67,1.051,17.778,75,130.75,46.075,0,0,0,2.4
191,spring,large,medium,7.77,11.8,15.541,0.663,24064,120.5,81.558,NA,7,0,0,0
192,spring,medium,high,7.9,11.6,60.8,3.245,125.333,19.727,7,14.7,0,0,17.8,0
193,winter,medium,low,7.57,11.3,65.75,6.54,5.8,72,120.889,3.5,14.6,0,0,0
194,autumn,medium,medium,8.2,7.7,26,3.33,239,9,91.111,4,14.7,2,22.9,2.3
195,winter,large,medium,8.5,10.5,101.875,1.288,132.25,19.111,215.5,0.4,0,0,0,0
196,autumn,large,medium,8.4,6,20.625,2.603,131.66701,38.625,11.818,2.338,12,0,0,4.9
197,summer,medium,medium,7.7,10.6,39,1.208,60,20,296,4.667,1,0,0,0
198,summer,medium,medium,7.29,6.2,194.75,2.68,647.57001,NA,10.111,0.8,7.4,1.7,0,0
199,summer,medium,medium,8,11.2,2.75,1.732,10,12.75,127.222,54.367,3.4,0,0,2.9
200,autumn,large,medium,8.47,13.1,14.32,2.8,98.333,187,23.485,3.1,13.2,0,0,1
3)
winter     medium     high     8.10000     9.40000     34.03700     6.23800     578.00000     105.00000     7.20000     50.00000     0.00000     0.00000     0.00000     2.20000     34.20000     8.30000     0.00000
winter     large     medium     8.40000     10.20000     XXXXXXX     2.58600     3466.65991     234.50000     102.33300     1.30000     16.80000     15.70000     1.20000     1.40000     0.00000     1.00000     0.00000
winter     medium     medium     8.00000     10.00000     40.02000     2.30200     346.66699     246.00000     84.46000     17.49100     39.70000     53.60000     7.80000     0.00000     0.00000     0.00000     1.60000
autumn     small     medium     8.06000     4.80000     10.20700     1.71800     98.18200     26.62500     20.75000     4.90000     3.60000     13.70000     0.00000     0.00000     9.50000     0.00000     2.90000
autumn     large     high     8.00000     9.80000     49.62500     2.32300     233.70000     58.22200     72.90000     4.50000     3.30000     0.00000     20.20000     0.00000     0.00000     4.10000     0.00000
spring     medium     medium     7.19000     10.10000     65.33300     3.77800     58.50000     13.00000     98.25000     0.90000     1.20000     11.30000     0.00000     3.90000     0.00000     12.60000     0.00000
summer     medium     low     7.40000     10.70000     26.76000     3.41400     235.00000     61.18200     201.77800     3.20000     0.00000     7.60000     13.50000     4.00000     1.70000     1.40000     1.50000
summer     medium     low     8.20000     10.80000     82.85200     4.99000     51.11100     44.66700     60.00000     6.40000     0.00000     12.40000     2.10000     4.60000     8.10000     0.00000     2.10000
autumn     large     low     8.35000     9.40000     XXXXXXX     1.58700     122.85000     564.59998     221.27800     6.50000     0.00000     0.00000     1.00000     6.90000     0.00000     0.00000     0.00000
I love this class
summer     small     high     7.61000     12.00000     7.25000     1.28700     90.00000     55.00000     40.66700     0.80000     14.70000     21.50000     0.00000     1.20000     2.90000     0.00000     0.00000
winter     small     high     8.30000     8.10000     9.05500     1.00300     5.00000     412.33301     6.50000     1.00000     43.70000     1.90000     25.90000     4.60000     18.70000     1.50000     6.00000
summer     medium     high     7.78000     9.60000     64.00000     1.22300     65.55600     24.00000     213.00000     17.20000     43.50000     1.20000     2.70000     0.00000     10.20000     5.10000     0.00000
winter     large     high     7.40000     3.40000     104.81800     9.77300     10.00000     18.66700     17.00000     68.05000     0.00000     6.40000     0.00000     2.70000     20.00000     5.50000     2.70000
winter     small     high     8.70000     6.80000     7.00000     1.44800     46.20000     100.00000     218.00000     2.00000     41.00000     0.00000     3.40000     0.00000     0.00000     16.60000     0.00000
winter     small     high     8.00000     9.20000     187.18300     3.72600     14.75000     97.33300     52.87500     1.10000     24.30000     0.00000     8.00000     5.70000     19.00000     1.60000     0.00000
spring     medium     medium     7.74000     XXXXXXX     4.70000     4.17000     39.00000     51.11100     XXXXXXX     4.50000     46.20000     15.90000     0.00000     0.00000     0.00000     6.80000     1.20000
spring     medium     medium     7.90000     XXXXXXX     136.00000     1.44300     35.00000     196.62000     47.00000     24.55600     1.70000     28.00000     0.00000     0.00000     0.00000     42.10000     3.20000
summer     small     high     6.60000     9.60000     61.05000     2.10200     3515.00000     16.83300     27.50000     22.50000     3.30000     0.00000     9.90000     4.30000     2.20000     0.00000     1.00000
winter     medium     high     8.50000     6.30000     5.00000     6.22500     245.00000     209.85699     236.00000     6.80000     35.50000     0.00000     22.90000     0.00000     10.60000     7.90000     31.20000
autumn     small     medium     9.50000     8.40000     3.50000     4.82500     83.75000     467.50000     586.00000     1.10000     58.70000     38.80000     7.00000     0.00000     0.00000     11.50000     1.40000
spring     small     high     8.30000     4.90000     11.86700     0.73500     914.00000     267.75000     285.71399     0.50000     0.00000     7.50000     23.20000     0.00000     0.00000     0.00000     1.60000
autumn     small     medium     7.75000     9.00000     29.50000     0.86000     429.20001     125.66700     18.00000     2.86000     13.60000     25.40000     0.00000     2.50000     0.00000     0.00000     0.00000
winter     small     high     7.20000     5.30000     50.00000     1.71500     13.50000     61.55600     87.12500     0.30000     3.40000     0.00000     1.00000     1.90000     0.00000     0.00000     0.00000
spring     small     medium     8.40000     5.30000     10.93600     5.13000     124.36400     41.50000     10.75000     16.00000     2.20000     0.00000     3.30000     3.50000     0.00000     0.00000     0.00000
autumn     small     medium     7.60000     6.00000     87.00000     5.45600     120.00000     50.88900     279.06601     3.00000     1.90000     1.40000     0.00000     0.00000     1.40000     10.10000     0.00000
winter     large     medium     8.70000     8.40000     22.28600     5.16400     28.00000     109.00000     252.50000     2.00000     66.00000     38.50000     0.00000     2.30000     1.20000     0.00000     0.00000
summer     small     medium     9.10000     8.10000     69.00000     3.02000     20.00000     236.39999     43.50000     20.82900     30.30000     2.00000     0.00000     0.00000     2.70000     1.50000     0.00000
summer     small     medium     8.00000     5.50000     8.69000     1.67000     153.00000     12.00000     88.50000     0.80000     3.40000     0.00000     19.60000     0.00000     0.00000     5.90000     2.50000
autumn     large     medium     6.60000     9.40000     9.00000     8.54300     723.66699     36.30000     277.33301     3.00000     31.80000     12.00000     3.00000     3.40000     0.00000     0.00000     1.90000
summer     medium     medium     7.00000     8.30000     8.30000     0.82500     46.50000     19.11100     142.00000     9.00000     31.10000     13.20000     0.00000     0.00000     2.40000     1.80000     7.80000
summer     medium     high     8.20000     10.30000     26.00000     3.78000     60.00000     16.80000     108.00000     92.66700     75.80000     0.00000     21.70000     0.00000     0.00000     0.00000     2.20000
summer     small     high     7.40000     9.50000     34.50000     3.07000     160.00000     1.80000     56.09100     21.22000     50.60000     1.00000     1.90000     0.00000     15.90000     42.70000     1.20000
