1)
  season   size  speed mxPH mnO2   Cl  NO3    NH4  oPO4   PO4 Chla   a1   a2  a3  a4   a5   a6  a7
1 winter  small medium 7.60 10.3 82.9 1.32   51.4 105.0  11.8  1.1 18.2 12.7 0.0 0.0 34.2  0.0 0.0
2 spring  small medium 8.70 10.8 41.2 1.29 1495.0  33.8 130.8  1.3 37.3  0.0 1.7 4.4 17.9  0.0 0.0
3 summer  small medium 7.83 10.3 12.2 5.33  233.7 137.6   6.0   NA  9.2 19.6 0.0 0.0  0.0  0.0 9.7
4 spring medium   high 7.80  4.8 32.4 2.32   89.6 412.3 138.7  0.3 50.6  0.0 2.4 0.0  6.1  0.0 2.9
5 winter medium medium 8.70  9.2 30.1 1.42  271.2  24.7  97.6 81.5 55.5  2.9 1.2 0.0  0.0  4.1 0.0
6 spring medium medium 8.30 10.0 47.8 3.98   58.5   2.5 326.9 11.6  1.2  8.6 0.0 0.0  0.0 15.8 1.4
2)
,season,size,speed,mxPH,mnO2,Cl,NO3,NH4,oPO4,PO4,Chla,a2,a4,a6,a7
12,spring,medium,low,8.3,8.1,16,2.822,18.429,2,14.354,1,12,4.3,6.4,0
13,winter,medium,medium,7.74,9.6,32.056,1.223,10,6,214,28.4,0,7.8,0,0
14,spring,small,high,7.9,3.4,53,8.759,196.66701,27,17,6.4,0,1,0,6.1
15,summer,small,high,8.7,9.6,29.775,1.448,NA,109,236,3.2,4.9,0,0,7.8
16,spring,medium,high,8.56,10.9,37.6,4.408,1911,264.89999,3,1.1,3.8,5,0,0
17,summer,small,medium,7.6,12.1,7,4.87,39,276.85001,14,4.9,0,6.9,4.7,1.9
18,autumn,small,medium,8.4,10.7,95.367,2.273,239,34.5,187.05701,34.75,0,4.6,8.5,3.2
19,spring,large,medium,8.1,11.7,20.083,5.078,24064,60,27.5,2,0,4.3,0,1
20,summer,medium,low,7.8,10.7,29.5,2.64,40,564.59998,46.438,6.8,12.7,4.6,0,0
21,winter,large,high,7.6,11.5,70,3.773,103.333,467.5,11,3.5,0,6.8,11.5,1.4
22,winter,small,high,7.9,10.9,208.364,45.65,236,15.6,285.71399,0.5,12.4,2.3,1,0
23,autumn,small,medium,7.75,8.9,53.333,3.245,172.5,22.444,104,6.5,25.4,2.5,0,3.3
24,spring,small,medium,7.2,5.3,1.17,1.715,81,NA,111.375,NA,0,1.6,0,0
25,spring,medium,low,9.7,12.6,63.51,5.13,3515,18.667,11.5,1.4,11.3,0,0,2.5
26,summer,small,high,8.21,9.4,87,3.316,165,209.85699,344.60001,6.209,0,0,10.1,1.1
27,winter,large,high,8,8.4,11.867,4.698,122.85,71,61.444,9.384,0,4.9,0,1.7
28,winter,small,medium,8,9.8,12.444,7.195,20,10.667,23,NA,1.5,0,0,30.1
29,winter,small,medium,8,10.5,22.286,3.908,20,3,86.997,1.3,0,0,0,0
30,autumn,medium,high,6.4,11.1,7,0.699,244.60001,12,279.06601,0.5,0,0,0,2.7
31,autumn,medium,high,8,9.3,64,0.735,60,31.333,213,5.62,0,0,0,0
32,spring,medium,medium,7,10.3,26,4.555,103,12.75,771.59998,92.667,38.8,0,0,2.2
33,autumn,small,low,6.6,8.8,10.207,0.23,208.33299,120.5,102.571,21.22,2.9,0,42.7,0
34,spring,medium,high,8.1,11.8,14.32,1.921,461.875,8.6,17.333,31.738,38.5,6.8,0,0
35,spring,small,medium,8.27,11.1,139.989,1.72,120,2.5,72.9,50.225,0,5.7,0,2.7
36,autumn,small,medium,8.7,11.7,44,0.381,27.5,187,558.75,41,19.6,5,0,0
37,spring,large,high,8.8,11.5,50,1.172,255,78.333,102.333,2,40.7,1.9,6.7,0
38,winter,medium,high,8.3,10.77,8.69,10.416,43.75,44,123.333,9.882,1.7,0,0,1
39,summer,medium,high,8.8,11.21,3.5,1.519,18.333,51.111,84,1.1,14.7,3.7,0,6.1
40,winter,large,high,8.4,7.9,9.055,3.833,14.75,12.889,183.66701,17.2,2.7,0,0,6
41,spring,medium,low,7.4,6.35,40.167,3.778,170.909,62.625,173.75,6.9,3.9,0,0,1.4
42,spring,large,high,8.16,7.1,49.625,2.323,60.11,238.2,175.04601,13.2,8.7,0,0,1.9
43,autumn,small,high,7.29,9,50,0.77,205.66701,236.39999,98.25,22.5,40.9,0,0,0
44,autumn,small,medium,7.8,3.3,77.364,7.83,578,13,15,11.84,21.7,0,7.9,0
45,spring,medium,low,8.3,8.5,41.25,1.655,16.2,6.5,75.333,3,0,0,1.6,1.2
46,spring,large,high,8.3,11.7,1.549,2.586,128.571,8.692,43.5,1.2,16,3.7,7.5,0
47,spring,small,high,8,11.3,66.3,5.97,35,20,75.207,17.2,5.2,0,0,0
48,autumn,large,high,NA,9.6,28.333,1.374,155,72,22.9,5.083,1.5,0,0,0
49,autumn,medium,low,7.5,8.6,15,3.02,371.11099,27,58.374,1.4,7.6,0,0,4.1
50,winter,small,medium,8.1,8.8,6.3,3.07,723.66699,1.8,186.5,NA,1.4,2.6,15.8,1.5
51,autumn,large,high,8,8.1,22.35,5.442,227.60001,12.75,252.5,65.7,0,1.4,0,6.6
52,winter,small,medium,7.78,10.4,5.273,1.651,33.636,45.9,239,30,21.7,2.2,17.1,0
53,autumn,medium,high,8.1,NA,3,2.818,123.333,7.75,34,24.556,1.2,0,7,0
54,spring,small,high,8.4,11,9,0.91,65.556,64,255.28,25,12.7,0,42.1,0
55,summer,medium,medium,8.1,7.1,NA,0.05,10.5,428.75,284,NA,0,0,1.5,0
56,spring,small,high,7.8,6,73.25,3.14,647.57001,61.556,16,13,0,0,0,14.4
57,autumn,medium,high,7.83,7.7,63.625,2.304,2082.8501,1,317,11.1,3.1,7.7,0,1.9
58,summer,small,medium,9.1,9,17.75,0.642,17.778,282.16699,77.434,3.2,5.4,4.8,0,0
59,autumn,medium,high,8,4.9,43.97,0.663,345.45499,104.727,47,5.45,0,0,5.5,1.4
60,autumn,medium,medium,8,10.6,NA,1.013,20,3.333,277.33301,NA,13.2,0,0,0
61,winter,large,medium,8.4,7.4,NA,5.099,18,97.333,85,3,28,0,17.8,0
62,spring,medium,medium,7.5,5.3,47,0.735,124.364,10,56.667,NA,0,0,0,2.2
63,spring,medium,high,7.3,13.1,NA,0.73,NA,182.42,111.75,2.1,5.6,0,1.4,2.1
64,winter,small,medium,7.8,6.8,8,1.203,12.727,2,6.75,1,12,1.1,2.4,1.2
65,summer,large,high,8.07,11.3,4.326,4.825,160,104.5,142,2,0,44.6,0,1.2
66,summer,large,high,7.44,1.5,0.8,2.443,15,125.667,75.904,5.111,17.1,0,11.1,1.4
67,summer,small,low,8.22,7.9,22.455,3.31,1131.66003,1.25,586,7.6,2.1,0,0,0
68,winter,small,high,8.2,12.1,11.088,5.414,429.20001,175.66701,18,NA,16.4,0,0,0
69,autumn,large,medium,8.2,6.5,10.078,3.85,505,3.222,89.625,0.5,28,6.6,0,2.1
70,spring,small,medium,7.5,5.5,5.326,6.188,72.6,61.182,127.222,1,4.6,3,0,10.8
71,spring,medium,high,7.6,8.5,130.67,5.694,175,26.625,60,1.7,7,0,16.6,1.6
72,spring,small,low,7.62,10.5,82.111,2.978,2167.37012,4,152.33299,1.3,8,0,0,0
73,summer,small,low,8.2,10.8,69,6.2,5.8,85.5,72.696,11.7,21.5,0,21.4,4.2
74,winter,medium,medium,8.7,6.2,22.32,0.996,25,136.75,81.558,20.87,5.8,1.2,5.1,0
75,winter,medium,high,8,9.9,43,1.415,13.5,100,52.875,1.1,0,0,77.6,1
76,autumn,medium,medium,8.5,9.4,35.75,3.678,46.2,87.333,39,22.5,1.2,1,0,0
77,autumn,medium,low,7.5,3.2,12,1.718,224.286,32,351.60001,54.367,0,0,0,15.1
78,winter,large,high,8.5,10.2,63.292,1.588,133.636,36,6.5,0.2,13.7,0,0,6.8
79,spring,large,medium,8,12,21.95,0.658,32.5,3.8,11.8,93.683,4.6,2.1,3.1,1.7
80,winter,large,low,7.8,10.8,173.75,0.461,430,38.75,304,0.8,21.6,3.4,0,0
81,autumn,large,medium,8.5,10.5,57.75,4.908,1168,19.111,76.333,4.3,0,0,0,1.4
82,spring,large,medium,7.3,5.4,51.113,4.93,96.667,191.75,219.909,0.8,0,11.3,1.4,1
83,winter,small,medium,7.91,9.8,4.7,1.534,176.66701,51.111,13.2,0.4,0,1,4.5,1.7
84,summer,medium,medium,8.1,11.17,77,0.923,10,220.75,69.93,2.9,0,2.2,0,0
85,summer,medium,high,6.6,10.68,8.3,8.984,737.5,27.667,167.89999,12.32,16,0,6.2,25.6
86,spring,large,medium,7.6,4.9,57.75,0.846,124.167,21.083,23.485,7.3,0,0,0,22.1
87,winter,medium,low,8.58,12.9,36.248,3.73,235,67.5,138.5,0.9,0,2.4,13.2,0
88,summer,medium,medium,7.45,3.6,48.667,2.231,5738.33008,234.5,66.75,0.3,6,3.2,0,2.4
89,winter,medium,medium,8.7,9.7,53.102,1.527,643,9,61.5,8.1,72.6,0,9.9,0
90,winter,large,medium,7.79,8.1,64.093,0.81,49.5,24,120.889,53.1,1.4,2.4,52.5,2.2
91,spring,medium,high,7.8,4.4,39,1.726,101.25,7.4,221.278,3.6,5.5,0,0,1
92,spring,small,high,8.66,11.7,136,7.16,10,55,186,15.6,3.9,1,3.6,0
93,winter,small,high,8,8.2,12.778,9.248,153,53,233.5,72.478,9.7,0,5.9,1.4
94,spring,small,high,7.3,9.7,40.02,3.976,308.75,58.222,57.833,23.8,0,1,0,3.2
95,summer,medium,medium,8.7,11.62,127.833,4.94,10,20.667,7.654,2,1,0,20.4,0
96,winter,medium,high,8.1,6,10.936,2.31,10,23,141.83299,3,18.4,0,0,0
97,spring,large,low,7.09,10.5,NA,3.318,54.778,77.333,7.2,3.9,2.1,0,0,0
98,winter,medium,low,8.5,9.5,10.556,1.212,83.75,180.66701,20.812,4.5,16.2,0,0,31.6
99,winter,large,high,7.9,10.7,27.233,3.414,37.778,51.75,188.66701,0.5,2.1,0,6.8,0
100,winter,small,medium,9.1,10.5,46.167,0.63,8,246,26,5.2,26.5,1.9,0,2.7
101,summer,small,high,7.7,9.8,26,1.732,486.5,28.625,361,9,0,0,1.2,7.1
102,winter,large,high,8.47,10.2,38.125,2.302,92.375,26,56.667,NA,4.1,4.6,0,4.3
103,winter,medium,medium,7.5,8.7,65.333,2.899,130,84.3,269.66699,4.5,14.6,0,16.7,0
104,summer,medium,low,7.7,11.1,NA,1.873,103.333,346.16699,170,NA,0,2.4,17.7,3.9
105,summer,medium,high,8.5,10.1,194.75,1.587,931.83301,205.636,1,32,0,0,0,3.9
106,winter,medium,low,7.7,7.3,48.429,2.603,22.5,144.66701,201.778,2.8,1,1,5.4,0
107,spring,small,high,5.7,6,39.109,1.47,15,55,45,7.9,53.6,0,2.6,0
108,summer,large,low,8.3,11.1,41.5,4.459,206.53799,16,19,2,1.9,3.5,15.7,0
109,winter,small,high,8.24,5.8,45.273,NA,28,60.833,14,13.1,12,0,8.3,1
110,spring,medium,medium,7.4,11.8,131.39999,2.22,131.66701,9,88.5,0.5,0,0,0,2.4
111,winter,medium,medium,8.5,8,3.275,4.665,51.111,16.833,21.3,1,4.3,4,6.9,0
112,spring,medium,medium,7.4,10.3,44.205,3.444,758.75,1.333,211.66701,4.5,0,2.1,0,1.4
113,winter,medium,medium,8.1,11,85.982,5.164,3466.65991,267.75,16.662,26.8,0,0,12.6,0
114,autumn,medium,low,8.55,4.5,53.425,1.875,118.571,37.857,82.444,8.957,1,1.2,2.6,0
115,winter,small,medium,8.2,11.9,57.848,3.9,84.667,1,11,20.829,4.1,0,1.5,16.7
116,winter,small,high,7.84,11.4,34.5,1.474,96.833,49,200.231,22.9,0,11.5,0,1.2
117,autumn,small,medium,7.19,11.7,11.818,3.617,40,50.889,140.22,NA,0,2,22.3,0
118,spring,small,high,8.3,11.6,74.667,0.825,5,3.545,87.125,3.2,0,0,0,5.2
119,winter,medium,medium,8.3,10.8,5.83,0.886,4073.33008,102.333,432.909,2,0,1.9,0,0
120,autumn,medium,high,8.1,12.5,81.333,9.773,76,1,320.39999,3,0,2.2,4.7,0
121,summer,small,medium,8.06,5.9,NA,0.376,28.333,75,108,2.338,13.2,0,0,0
122,spring,medium,low,8.84,10.7,42.636,4.03,32.5,23,13.6,31,1.9,5.3,5.5,0
123,spring,small,medium,8.3,6,0.222,6.64,1386.25,181,607.16699,6.429,3.1,0,0,0
124,spring,medium,high,8.05,10.7,4.545,0.826,102.75,10.8,56.091,5.609,0,4,12.7,0
125,winter,small,medium,8.1,6.6,49.9,0.701,37.5,13,388.16699,21,4.7,0,0,2.4
126,summer,large,medium,6.5,10.1,7.333,4.071,142,NA,6.667,0.5,9.6,28.8,18.2,0
127,autumn,small,medium,7.61,9.8,31.091,5.099,246.364,30.75,46.6,28.567,36.6,0,0,0
128,summer,small,high,8.87,6.9,10.4,3.734,346.66699,18.25,232.89999,0.3,4.6,4.1,13.1,0
129,summer,small,high,8.3,10.4,101.875,2.67,914,54.1,177.625,10.5,20.1,0,5.1,2.4
130,winter,medium,high,7.4,6.2,54.143,1.335,27.286,34.636,154.125,20.8,22,12.7,49.4,31.2
131,spring,small,medium,8.2,9,129.375,2.8,31.333,48.667,275.14301,3,0,1.2,2,18.6
132,summer,medium,medium,9,10.5,12.536,0.23,228.75,48.625,125.8,NA,41,0,1.9,2.2
133,autumn,small,medium,7.8,10.8,1.45,1.67,6400,54,19,15.3,15.9,0,0,0
134,spring,large,medium,7.9,9.8,10.975,6.045,54.75,37,NA,4.3,1.7,8.3,0,2.4
135,summer,large,low,7.9,9.9,7,2.102,1729,39,276,2.5,7.3,0,0,0
136,winter,small,high,7.4,9.7,100.83,4.86,56.364,22.2,58.623,27.618,9.1,0,0,1.5
137,winter,large,high,8.15,7.7,17.375,0.267,8777.59961,197.83299,6,16,0,0,0,0
138,spring,small,high,7.925,6.3,11,0.308,124,32.5,115,13.1,3.4,1.3,33.2,0
139,winter,large,high,8,10,31,0.673,21.571,7.3,98.143,0.8,15.7,0,8.2,5.5
140,winter,medium,high,8.5,11.6,7.25,0.9,217.75,10.583,143.75,98.817,2.6,3.5,0,1
141,autumn,small,medium,8.6,6.2,26.76,0.672,112.857,261.60001,197.14301,68.05,0,0,0,0
142,spring,medium,medium,7.4,7.1,13,6.513,91.833,3,84.46,0.6,0,1.2,29.5,0
143,summer,small,medium,7.72,6.5,7.613,3.02,215.714,1,50,0.6,5,0,1.4,0
144,winter,small,high,8.1,9.2,79.077,5.456,920,70,235.66701,0.3,0,6.2,0,0
145,summer,medium,high,8.6,8.2,34.037,0.536,38.111,27.5,6.2,0.8,2,1.7,22.9,1.9
146,spring,medium,high,8.6,4.3,71.444,7.74,1990.16003,64.389,116.2,3,4.3,0,0,0
147,summer,large,high,9.1,10.2,5,0.921,11.111,132.5,194.10001,30.4,6.7,13.4,3.3,1.6
148,spring,large,medium,8.4,9.9,40.226,5.132,25.833,9.667,105.727,3.3,0,0,0,0
149,winter,medium,low,7.7,8.3,151.83299,2.954,92,41.3,391.75,18.37,8.9,0,1.2,0
150,summer,medium,high,7.8,3.2,32.92,3.765,105.556,53.625,49.333,18.33,0,0,9.9,0
151,summer,small,high,8.4,8.8,60.8,3.78,10,144,4,22.7,11.6,3.5,32.9,7.2
152,winter,medium,high,7.9,9.2,32.54,2.805,90,1,116.2,75,3.4,1.2,32.1,1.9
153,winter,medium,medium,7.2,11.8,8,3.33,370,20,71,0.8,0,2.2,8.3,2.7
154,summer,large,low,7.9,8.9,53,6.54,98.182,4.25,228.364,2.7,14.5,0,17,0
155,autumn,medium,medium,8,10.53,39,8.543,197.909,12,146.452,5.2,1.9,0,4.5,0
156,winter,small,medium,7.57,11.7,23.25,3.235,215.556,45,246.66701,0.8,3.8,1.7,12.4,0
157,spring,medium,medium,8.4,11.8,38.902,3.685,34.333,26.6,61.6,2.15,0,0,0,0
158,spring,small,high,9,6.3,13.5,0.941,110,37.375,6,1.5,20.6,0,64.6,0
159,autumn,medium,medium,6.8,9,11,6.225,192.5,39,54.916,0.8,0,3.7,0,1.4
160,winter,medium,low,8.3,10.7,19.22,1.87,76.667,104.222,244,27.5,0,0,0,0
161,autumn,small,low,7.6,7.6,391.5,3.561,43.75,102,140.517,6.167,6.4,0,0,1.9
162,spring,medium,medium,8.1,9.5,30.523,0.102,32.727,111.25,313.60001,50,4.1,1.9,0,12.5
163,summer,large,low,8.3,11.4,4.083,1.32,52.2,75.875,101.455,5.555,0,0,0,0
164,autumn,small,low,7.4,11,43.09,0.33,421.66699,196.62,44.136,21.9,5.6,0,0,3.3
165,summer,large,low,7.8,11.3,16,4.82,101.667,14.667,127,2,0,2.9,0,10.2
166,autumn,medium,high,8.4,6.1,32.3,1.328,88.182,173,171.272,3.8,0,0,0,0
167,winter,medium,medium,9.1,8.4,29.2,4.508,137.27299,151.33299,205.875,14.7,0,1.8,5.9,2.9
168,autumn,large,high,6.6,11.8,27.4,4.99,134,16.8,3,40,11.2,7.6,0,3.4
169,autumn,small,low,9.06,6.7,NA,4.053,10,221.89999,40,8.155,0,0,2.7,3.9
170,autumn,medium,high,8.06,7,54.19,4.535,627.27301,36.909,85.4,7.3,0,0,0,0
171,autumn,large,medium,8.43,13.4,88,1.443,225,4,272.22198,20.578,7.4,0,17.2,0
172,winter,medium,high,8.15,8.3,5.889,0.406,1081.66003,159.5,NA,6.8,0,0,0,1.7
173,autumn,medium,high,7.77,4.5,82.857,0.758,196,82.222,10.111,88.255,0,1.7,42.4,3.6
174,spring,large,high,8,7.6,187.183,2.512,66.667,143.71001,137.778,5.5,0,0,0,1.9
175,summer,small,high,7.14,10.8,55.35,5.41,120,16,7,5.8,1.7,0,0,0
176,winter,small,medium,8.5,11.2,20.625,1.51,10,159.16701,292.625,3.3,21.1,1.2,0,0
177,winter,small,low,8.35,10.1,59.067,NA,146.66701,16,232.83299,5.233,31.9,0,0,0
178,autumn,medium,low,7.7,10,2.933,4.188,12.5,25.167,121,4.667,12.5,0,0,1.2
179,summer,small,high,8.4,12.5,12.146,1.003,53.846,38.625,254.60001,2.1,8,2,7.1,0
180,autumn,small,high,8.5,11.3,58.331,3.2,96.667,4,132.54601,2.3,21.5,1.4,0,0
181,spring,small,high,7.8,10.6,9,1.208,137,2,147.83299,4.3,0,2.7,2.2,0
182,summer,medium,high,7.9,3.6,65.75,9.715,62.5,35.333,249.25,16,5,0,0,0
183,autumn,small,medium,8.53,NA,6.167,0.866,32,46.667,222.286,2.86,0,0,0,2
184,winter,large,medium,8.25,9.5,69.75,3.923,161.81799,66.4,287,3,28.2,0,10.6,1.6
185,summer,small,high,9.5,9.8,2.2,3.829,42,61.25,6,24.917,1.7,0,0,3.2
186,winter,large,low,8.3,10.8,104.818,3.726,109,19.727,10.75,18.3,0,5,0,2.3
187,winter,medium,medium,7.6,9.9,3.86,0.445,12.5,47.5,253.25,17.491,10.5,0,0,0
188,winter,medium,high,8.6,8.2,10.5,1.572,46.5,51.125,124.2,46.075,0,2.2,3.9,0
189,spring,small,medium,8.3,11.1,NA,2.55,82.1,166.72701,122,0.8,0,0,1.8,0
190,autumn,medium,medium,6.6,9.8,56.717,8.688,101,41.5,35.2,2.5,7.5,0,1.2,0
191,winter,large,medium,8.5,8.4,15.541,4.17,60,27.25,218,19.4,2.1,0,0,5.9
192,summer,large,high,8.1,7.1,125.6,0.86,125.333,58.875,50.455,3.6,32.8,1.4,17,2.1
193,spring,medium,high,7.55,10.7,23.825,1.051,153.75,5,303.33301,110.456,5.9,2.6,0,0
194,summer,medium,high,8.43,11.1,94.405,6.096,10,48,91.111,4,0,0,9.6,7
195,winter,medium,low,7.35,5.7,3.136,9.08,132.25,19.111,215.5,2,0,3.4,6.8,0
196,summer,large,medium,8.9,1.8,35.66,3.351,102.5,57.6,79.75,0.6,0,0,31.8,2.9
197,summer,medium,medium,8.2,10.6,2.111,2.942,65.455,59.429,296,3.7,7,2.2,10.3,1
198,summer,medium,medium,7.9,9.4,9,2.68,122.5,36.3,624.73297,2.8,10.4,0,8.7,0
199,spring,large,medium,7.9,9.8,2.75,1.535,49,16,20.75,12.1,0,1,1.6,4.9
200,winter,large,medium,7.3,9.4,61.05,3.14,27.069,102.364,265.25,3.1,4,11,0,5.8
3)
winter     small     medium     7.60000     10.30000     82.85200     1.32000     51.42900     105.00000     11.81800     1.10000     18.20000     12.70000     0.00000     0.00000     34.20000     0.00000     0.00000
spring     small     medium     8.70000     10.80000     41.16300     1.28800     1495.00000     33.80000     130.75000     1.30000     37.30000     0.00000     1.70000     4.40000     17.90000     0.00000     0.00000
summer     small     medium     7.83000     10.29000     12.18200     5.33000     233.70000     137.60001     6.00000     XXXXXXX     9.20000     19.60000     0.00000     0.00000     0.00000     0.00000     9.70000
spring     medium     high     7.80000     4.80000     32.40000     2.31600     89.60000     412.33301     138.70000     0.30000     50.60000     0.00000     2.40000     0.00000     6.10000     0.00000     2.90000
winter     medium     medium     8.70000     9.20000     30.12500     1.42000     271.25000     24.66700     97.58000     81.54000     55.50000     2.90000     1.20000     0.00000     0.00000     4.10000     0.00000
spring     medium     medium     8.30000     10.00000     47.77800     3.97800     58.50000     2.50000     326.85699     11.60000     1.20000     8.60000     0.00000     0.00000     0.00000     15.80000     1.40000
summer     medium     medium     5.60000     10.50000     47.22900     2.16300     34.00000     151.12500     169.00101     15.00000     0.00000     1.00000     4.10000     3.90000     2.90000     4.60000     0.00000
summer     small     high     8.20000     10.60000     7.83800     0.13000     245.00000     44.66700     18.29300     14.77500     32.80000     1.60000     3.90000     0.00000     1.20000     0.00000     0.00000
winter     large     high     8.60000     7.80000     XXXXXXX     6.23800     98.33300     7.66700     2.50000     10.00000     0.00000     5.40000     1.70000     4.60000     22.50000     0.00000     0.00000
I love this class
autumn     medium     high     8.70000     10.20000     94.00000     1.28700     380.00000     12.75000     40.66700     20.60000     14.70000     15.20000     2.60000     1.70000     1.40000     0.00000     6.00000
spring     medium     low     8.30000     8.10000     16.00000     2.82200     18.42900     2.00000     14.35400     1.00000     32.10000     12.00000     10.10000     4.30000     5.90000     6.40000     0.00000
winter     medium     medium     7.74000     9.60000     32.05600     1.22300     10.00000     6.00000     214.00000     28.40000     1.70000     0.00000     10.80000     7.80000     1.20000     0.00000     0.00000
spring     small     high     7.90000     3.40000     53.00000     8.75900     196.66701     27.00000     17.00000     6.40000     50.40000     0.00000     2.50000     1.00000     0.00000     0.00000     6.10000
summer     small     high     8.70000     9.60000     29.77500     1.44800     XXXXXXX     109.00000     236.00000     3.20000     2.80000     4.90000     9.00000     0.00000     0.00000     0.00000     7.80000
spring     medium     high     8.56000     10.90000     37.60000     4.40800     1911.00000     264.89999     3.00000     1.10000     15.10000     3.80000     1.70000     5.00000     28.80000     0.00000     0.00000
summer     small     medium     7.60000     12.10000     7.00000     4.87000     39.00000     276.85001     14.00000     4.90000     46.20000     0.00000     2.30000     6.90000     2.70000     4.70000     1.90000
autumn     small     medium     8.40000     10.70000     95.36700     2.27300     239.00000     34.50000     187.05701     34.75000     9.20000     0.00000     3.10000     4.60000     7.70000     8.50000     3.20000
spring     large     medium     8.10000     11.70000     20.08300     5.07800     24064.00000     60.00000     27.50000     2.00000     0.00000     0.00000     9.90000     4.30000     1.40000     0.00000     1.00000
summer     medium     low     7.80000     10.70000     29.50000     2.64000     40.00000     564.59998     46.43800     6.80000     35.50000     12.70000     0.00000     4.60000     0.00000     0.00000     0.00000
winter     large     high     7.60000     11.50000     70.00000     3.77300     103.33300     467.50000     11.00000     3.50000     0.00000     0.00000     19.50000     6.80000     0.00000     11.50000     1.40000
winter     small     high     7.90000     10.90000     208.36400     45.65000     236.00000     15.60000     285.71399     0.50000     14.40000     12.40000     17.60000     2.30000     15.00000     1.00000     0.00000
autumn     small     medium     7.75000     8.90000     53.33300     3.24500     172.50000     22.44400     104.00000     6.50000     23.20000     25.40000     0.00000     2.50000     27.60000     0.00000     3.30000
spring     small     medium     7.20000     5.30000     1.17000     1.71500     81.00000     XXXXXXX     111.37500     XXXXXXX     3.60000     0.00000     1.00000     1.60000     0.00000     0.00000     0.00000
spring     medium     low     9.70000     12.60000     63.51000     5.13000     3515.00000     18.66700     11.50000     1.40000     13.00000     11.30000     0.00000     0.00000     10.20000     0.00000     2.50000
summer     small     high     8.21000     9.40000     87.00000     3.31600     165.00000     209.85699     344.60001     6.20900     4.10000     0.00000     0.00000     0.00000     0.00000     10.10000     1.10000
winter     large     high     8.00000     8.40000     11.86700     4.69800     122.85000     71.00000     61.44400     9.38400     0.00000     0.00000     1.90000     4.90000     4.10000     0.00000     1.70000
winter     small     medium     8.00000     9.80000     12.44400     7.19500     20.00000     10.66700     23.00000     XXXXXXX     81.90000     1.50000     0.00000     0.00000     0.00000     0.00000     30.10000
winter     small     medium     8.00000     10.50000     22.28600     3.90800     20.00000     3.00000     86.99700     1.30000     3.30000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
autumn     medium     high     6.40000     11.10000     7.00000     0.69900     244.60001     12.00000     279.06601     0.50000     33.90000     0.00000     14.60000     0.00000     0.00000     0.00000     2.70000
autumn     medium     high     8.00000     9.30000     64.00000     0.73500     60.00000     31.33300     213.00000     5.62000     3.40000     0.00000     16.00000     0.00000     0.00000     0.00000     0.00000
spring     medium     medium     7.00000     10.30000     26.00000     4.55500     103.00000     12.75000     771.59998     92.66700     39.10000     38.80000     0.00000     0.00000     4.00000     0.00000     2.20000
autumn     small     low     6.60000     8.80000     10.20700     0.23000     208.33299     120.50000     102.57100     21.22000     0.00000     2.90000     0.00000     0.00000     2.60000     42.70000     0.00000
