1)
"","season","size","speed","mxPH","mnO2","Cl","NO3","NH4","oPO4","PO4","Chla","a1","a2","a3","a4","a5","a6","a7"
"125","winter","small","medium",8.1,6.6,49.9,0.701,37.5,13,388.16699,21,31.8,4.7,0,0,11.7,0,2.4
"127","autumn","small","medium",7.61,9.8,31.091,5.099,246.364,30.75,46.6,28.567,0,36.6,13.6,0,1.2,0,0
"128","summer","small","high",8.87,6.9,10.4,3.734,346.66699,18.25,232.89999,0.3,3.4,4.6,4.8,4.1,5.5,13.1,0
"129","summer","small","high",8.3,10.4,101.875,2.67,914,54.1,177.625,10.5,29.7,20.1,0,0,0,5.1,2.4
"130","winter","medium","high",7.4,6.2,54.143,1.335,27.286,34.636,154.125,20.8,48.3,22,1.4,12.7,6.4,49.4,31.2
"131","spring","small","medium",8.2,9,129.375,2.8,31.333,48.667,275.14301,3,0,0,25.3,1.2,34.3,2,18.6
"133","autumn","small","medium",7.8,10.8,1.45,1.67,6400,54,19,15.3,7.2,15.9,3.9,0,9,0,0
"135","summer","large","low",7.9,9.9,7,2.102,1729,39,276,2.5,54,7.3,1.2,0,14.9,0,0
"136","winter","small","high",7.4,9.7,100.83,4.86,56.364,22.2,58.623,27.618,10.3,9.1,0,0,0,0,1.5
"137","winter","large","high",8.15,7.7,17.375,0.267,8777.59961,197.83299,6,16,1.5,0,1.5,0,3.6,0,0
"138","spring","small","high",7.925,6.3,11,0.308,124,32.5,115,13.1,20.3,3.4,0,1.3,0,33.2,0
"139","winter","large","high",8,10,31,0.673,21.571,7.3,98.143,0.8,2.2,15.7,3.2,0,0,8.2,5.5
"140","winter","medium","high",8.5,11.6,7.25,0.9,217.75,10.583,143.75,98.817,12.5,2.6,18.9,3.5,0,0,1
"141","autumn","small","medium",8.6,6.2,26.76,0.672,112.857,261.60001,197.14301,68.05,46.6,0,1.4,0,20.8,0,0
"142","spring","medium","medium",7.4,7.1,13,6.513,91.833,3,84.46,0.6,1.4,0,0,1.2,7.7,29.5,0
"143","summer","small","medium",7.72,6.5,7.613,3.02,215.714,1,50,0.6,46.8,5,1.5,0,0,1.4,0
"144","winter","small","high",8.1,9.2,79.077,5.456,920,70,235.66701,0.3,0,0,0,6.2,3.9,0,0
"145","summer","medium","high",8.6,8.2,34.037,0.536,38.111,27.5,6.2,0.8,4.4,2,0,1.7,0,22.9,1.9
"146","spring","medium","high",8.6,4.3,71.444,7.74,1990.16003,64.389,116.2,3,10.8,4.3,0,0,9.9,0,0
"147","summer","large","high",9.1,10.2,5,0.921,11.111,132.5,194.10001,30.4,0,6.7,1,13.4,0,3.3,1.6
"148","spring","large","medium",8.4,9.9,40.226,5.132,25.833,9.667,105.727,3.3,0,0,22,0,8,0,0
"149","winter","medium","low",7.7,8.3,151.83299,2.954,92,41.3,391.75,18.37,12.2,8.9,1.6,0,1,1.2,0
"150","summer","medium","high",7.8,3.2,32.92,3.765,105.556,53.625,49.333,18.33,12.3,0,3,0,0,9.9,0
"151","summer","small","high",8.4,8.8,60.8,3.78,10,144,4,22.7,18.1,11.6,1.2,3.5,2.4,32.9,7.2
"152","winter","medium","high",7.9,9.2,32.54,2.805,90,1,116.2,75,1.2,3.4,6.1,1.2,0,32.1,1.9
"153","winter","medium","medium",7.2,11.8,8,3.33,370,20,71,0.8,1.2,0,0,2.2,15.3,8.3,2.7
"154","summer","large","low",7.9,8.9,53,6.54,98.182,4.25,228.364,2.7,1.4,14.5,0,0,0,17,0
"155","autumn","medium","medium",8,10.53,39,8.543,197.909,12,146.452,5.2,52.4,1.9,0,0,1.1,4.5,0
"156","winter","small","medium",7.57,11.7,23.25,3.235,215.556,45,246.66701,0.8,2.1,3.8,0,1.7,0,12.4,0
"157","spring","medium","medium",8.4,11.8,38.902,3.685,34.333,26.6,61.6,2.15,4.1,0,0,0,7.5,0,0
"158","spring","small","high",9,6.3,13.5,0.941,110,37.375,6,1.5,2.8,20.6,2.4,0,4.8,64.6,0
"159","autumn","medium","medium",6.8,9,11,6.225,192.5,39,54.916,0.8,0,0,1.8,3.7,2.5,0,1.4
"160","winter","medium","low",8.3,10.7,19.22,1.87,76.667,104.222,244,27.5,41,0,0,0,0,0,0
"161","autumn","small","low",7.6,7.6,391.5,3.561,43.75,102,140.517,6.167,31.1,6.4,4.7,0,6.7,0,1.9
"162","spring","medium","medium",8.1,9.5,30.523,0.102,32.727,111.25,313.60001,50,8.7,4.1,2.7,1.9,5.8,0,12.5
"163","summer","large","low",8.3,11.4,4.083,1.32,52.2,75.875,101.455,5.555,2.9,0,0,0,0,0,0
"164","autumn","small","low",7.4,11,43.09,0.33,421.66699,196.62,44.136,21.9,14.6,5.6,0,0,8.6,0,3.3
"165","summer","large","low",7.8,11.3,16,4.82,101.667,14.667,127,2,0,0,2.9,2.9,4.1,0,10.2
"166","autumn","medium","high",8.4,6.1,32.3,1.328,88.182,173,171.272,3.8,1.1,0,0,0,6.6,0,0
"167","winter","medium","medium",9.1,8.4,29.2,4.508,137.27299,151.33299,205.875,14.7,0,0,0,1.8,0,5.9,2.9
"168","autumn","large","high",6.6,11.8,27.4,4.99,134,16.8,3,40,66,11.2,1.2,7.6,8.9,0,3.4
"170","autumn","medium","high",8.06,7,54.19,4.535,627.27301,36.909,85.4,7.3,1.1,0,0,0,18.7,0,0
"171","autumn","large","medium",8.43,13.4,88,1.443,225,4,272.22198,20.578,16.6,7.4,0,0,7.4,17.2,0
"173","autumn","medium","high",7.77,4.5,82.857,0.758,196,82.222,10.111,88.255,0,0,0,1.7,5.5,42.4,3.6
"174","spring","large","high",8,7.6,187.183,2.512,66.667,143.71001,137.778,5.5,29.5,0,1.2,0,0,0,1.9
"175","summer","small","high",7.14,10.8,55.35,5.41,120,16,7,5.8,39.7,1.7,8.8,0,19,0,0
"176","winter","small","medium",8.5,11.2,20.625,1.51,10,159.16701,292.625,3.3,32.5,21.1,3.7,1.2,0,0,0
"178","autumn","medium","low",7.7,10,2.933,4.188,12.5,25.167,121,4.667,3.7,12.5,0,0,2.2,0,1.2
"179","summer","small","high",8.4,12.5,12.146,1.003,53.846,38.625,254.60001,2.1,1.6,8,9.4,2,2.7,7.1,0
"180","autumn","small","high",8.5,11.3,58.331,3.2,96.667,4,132.54601,2.3,4.2,21.5,2.5,1.4,1.2,0,0
"181","spring","small","high",7.8,10.6,9,1.208,137,2,147.83299,4.3,0,0,1.7,2.7,4.9,2.2,0
"182","summer","medium","high",7.9,3.6,65.75,9.715,62.5,35.333,249.25,16,19,5,0,0,0,0,0
"184","winter","large","medium",8.25,9.5,69.75,3.923,161.81799,66.4,287,3,0,28.2,6.8,0,9.2,10.6,1.6
"185","summer","small","high",9.5,9.8,2.2,3.829,42,61.25,6,24.917,74.2,1.7,3.4,0,0,0,3.2
"186","winter","large","low",8.3,10.8,104.818,3.726,109,19.727,10.75,18.3,7.6,0,3,5,4.8,0,2.3
"187","winter","medium","medium",7.6,9.9,3.86,0.445,12.5,47.5,253.25,17.491,3.3,10.5,4.2,0,1.2,0,0
"188","winter","medium","high",8.6,8.2,10.5,1.572,46.5,51.125,124.2,46.075,0,0,0,2.2,5.5,3.9,0
"190","autumn","medium","medium",6.6,9.8,56.717,8.688,101,41.5,35.2,2.5,0,7.5,0,0,0,1.2,0
"191","winter","large","medium",8.5,8.4,15.541,4.17,60,27.25,218,19.4,0,2.1,0,0,1.2,0,5.9
"192","summer","large","high",8.1,7.1,125.6,0.86,125.333,58.875,50.455,3.6,69.9,32.8,8.8,1.4,6.6,17,2.1
"193","spring","medium","high",7.55,10.7,23.825,1.051,153.75,5,303.33301,110.456,4.4,5.9,11.5,2.6,1.7,0,0
"194","summer","medium","high",8.43,11.1,94.405,6.096,10,48,91.111,4,6.9,0,1,0,0,9.6,7
"195","winter","medium","low",7.35,5.7,3.136,9.08,132.25,19.111,215.5,2,18.9,0,0,3.4,5.7,6.8,0
"196","summer","large","medium",8.9,1.8,35.66,3.351,102.5,57.6,79.75,0.6,3.6,0,0,0,1.2,31.8,2.9
"197","summer","medium","medium",8.2,10.6,2.111,2.942,65.455,59.429,296,3.7,18,7,1.4,2.2,0,10.3,1
"198","summer","medium","medium",7.9,9.4,9,2.68,122.5,36.3,624.73297,2.8,0,10.4,10.2,0,0,8.7,0
"199","spring","large","medium",7.9,9.8,2.75,1.535,49,16,20.75,12.1,2.4,0,2,1,1.7,1.6,4.9
"200","winter","large","medium",7.3,9.4,61.05,3.14,27.069,102.364,265.25,3.1,2.2,4,7.8,11,0,0,5.8
2)
"","x"
"1",24
"2",55
"3",60
"4",63
"5",104
3)
"","season","size","speed","mxPH","mnO2","Cl","NO3","NH4","oPO4","PO4","Chla","a1","a2","a3","a4","a5","a6","a7"
"1","winter","small","medium",7.6,10.3,82.852,1.32,51.429,105,11.818,1.1,18.2,12.7,0,0,34.2,0,0
"2","spring","small","medium",8.7,10.8,41.163,1.288,1495,33.8,130.75,1.3,37.3,0,1.7,4.4,17.9,0,0
"3","summer","small","medium",7.83,10.29,12.182,5.33,233.7,137.60001,6,5.475,9.2,19.6,0,0,0,0,9.7
"4","spring","medium","high",7.8,4.8,32.4,2.316,89.6,412.33301,138.7,0.3,50.6,0,2.4,0,6.1,0,2.9
"5","winter","medium","medium",8.7,9.2,30.125,1.42,271.25,24.667,97.58,81.54,55.5,2.9,1.2,0,0,4.1,0
"6","spring","medium","medium",8.3,10,47.778,3.978,58.5,2.5,326.85699,11.6,1.2,8.6,0,0,0,15.8,1.4
"7","summer","medium","medium",5.6,10.5,47.229,2.163,34,151.125,169.00101,15,0,1,4.1,3.9,2.9,4.6,0
"8","summer","small","high",8.2,10.6,7.838,0.13,245,44.667,18.293,14.775,32.8,1.6,3.9,0,1.2,0,0
"9","winter","large","high",8.6,7.8,32.73,6.238,98.333,7.667,2.5,10,0,5.4,1.7,4.6,22.5,0,0
"10","winter","medium","medium",7.93,9.9,4.575,1.39,178.57001,1.625,262.72699,5.544,17,0,1.2,0,6.4,1.5,0
"11","autumn","medium","high",8.7,10.2,94,1.287,380,12.75,40.667,20.6,14.7,15.2,2.6,1.7,1.4,0,6
"12","spring","medium","low",8.3,8.1,16,2.822,18.429,2,14.354,1,32.1,12,10.1,4.3,5.9,6.4,0
"13","winter","medium","medium",7.74,9.6,32.056,1.223,10,6,214,28.4,1.7,0,10.8,7.8,1.2,0,0
"14","spring","small","high",7.9,3.4,53,8.759,196.66701,27,17,6.4,50.4,0,2.5,1,0,0,6.1
"15","summer","small","high",8.7,9.6,29.775,1.448,103.1665,109,236,3.2,2.8,4.9,9,0,0,0,7.8
"16","spring","medium","high",8.56,10.9,37.6,4.408,1911,264.89999,3,1.1,15.1,3.8,1.7,5,28.8,0,0
"17","summer","small","medium",7.6,12.1,7,4.87,39,276.85001,14,4.9,46.2,0,2.3,6.9,2.7,4.7,1.9
"18","autumn","small","medium",8.4,10.7,95.367,2.273,239,34.5,187.05701,34.75,9.2,0,3.1,4.6,7.7,8.5,3.2
"19","spring","large","medium",8.1,11.7,20.083,5.078,24064,60,27.5,2,0,0,9.9,4.3,1.4,0,1
"20","summer","medium","low",7.8,10.7,29.5,2.64,40,564.59998,46.438,6.8,35.5,12.7,0,4.6,0,0,0
"21","winter","large","high",7.6,11.5,70,3.773,103.333,467.5,11,3.5,0,0,19.5,6.8,0,11.5,1.4
"22","winter","small","high",7.9,10.9,208.364,45.65,236,15.6,285.71399,0.5,14.4,12.4,17.6,2.3,15,1,0
"23","autumn","small","medium",7.75,8.9,53.333,3.245,172.5,22.444,104,6.5,23.2,25.4,0,2.5,27.6,0,3.3
"24","spring","small","medium",7.2,5.3,1.17,1.715,81,40.15,111.375,5.475,3.6,0,1,1.6,0,0,0
"25","spring","medium","low",9.7,12.6,63.51,5.13,3515,18.667,11.5,1.4,13,11.3,0,0,10.2,0,2.5
"26","summer","small","high",8.21,9.4,87,3.316,165,209.85699,344.60001,6.209,4.1,0,0,0,0,10.1,1.1
"27","winter","large","high",8,8.4,11.867,4.698,122.85,71,61.444,9.384,0,0,1.9,4.9,4.1,0,1.7
"28","winter","small","medium",8,9.8,12.444,7.195,20,10.667,23,5.475,81.9,1.5,0,0,0,0,30.1
"29","winter","small","medium",8,10.5,22.286,3.908,20,3,86.997,1.3,3.3,0,0,0,0,0,0
"30","autumn","medium","high",6.4,11.1,7,0.699,244.60001,12,279.06601,0.5,33.9,0,14.6,0,0,0,2.7
"31","autumn","medium","high",8,9.3,64,0.735,60,31.333,213,5.62,3.4,0,16,0,0,0,0
"32","spring","medium","medium",7,10.3,26,4.555,103,12.75,771.59998,92.667,39.1,38.8,0,0,4,0,2.2
"33","autumn","small","low",6.6,8.8,10.207,0.23,208.33299,120.5,102.571,21.22,0,2.9,0,0,2.6,42.7,0
"34","spring","medium","high",8.1,11.8,14.32,1.921,461.875,8.6,17.333,31.738,14.4,38.5,1.9,6.8,2.5,0,0
"35","spring","small","medium",8.27,11.1,139.989,1.72,120,2.5,72.9,50.225,5.3,0,3.3,5.7,5.4,0,2.7
"36","autumn","small","medium",8.7,11.7,44,0.381,27.5,187,558.75,41,1.9,19.6,1.4,5,5.6,0,0
"37","spring","large","high",8.8,11.5,50,1.172,255,78.333,102.333,2,2.5,40.7,5.6,1.9,0,6.7,0
"38","winter","medium","high",8.3,10.77,8.69,10.416,43.75,44,123.333,9.882,12.6,1.7,0,0,0,0,1
"39","summer","medium","high",8.8,11.21,3.5,1.519,18.333,51.111,84,1.1,0,14.7,0,3.7,0,0,6.1
"40","winter","large","high",8.4,7.9,9.055,3.833,14.75,12.889,183.66701,17.2,16.5,2.7,7.5,0,44.4,0,6
"41","spring","medium","low",7.4,6.35,40.167,3.778,170.909,62.625,173.75,6.9,64.9,3.9,5,0,1.9,0,1.4
"42","spring","large","high",8.16,7.1,49.625,2.323,60.11,238.2,175.04601,13.2,0,8.7,0,0,3.2,0,1.9
"43","autumn","small","high",7.29,9,50,0.77,205.66701,236.39999,98.25,22.5,12.7,40.9,7.5,0,0,0,0
"44","autumn","small","medium",7.8,3.3,77.364,7.83,578,13,15,11.84,3.8,21.7,3.3,0,0,7.9,0
"45","spring","medium","low",8.3,8.5,41.25,1.655,16.2,6.5,75.333,3,0,0,0,0,3.1,1.6,1.2
"46","spring","large","high",8.3,11.7,1.549,2.586,128.571,8.692,43.5,1.2,17,16,0,3.7,2.9,7.5,0
"47","spring","small","high",8,11.3,66.3,5.97,35,20,75.207,17.2,2.4,5.2,1.2,0,0,0,0
"48","autumn","large","high",8.06,9.6,28.333,1.374,155,72,22.9,5.083,18.3,1.5,22.9,0,0,0,0
"49","autumn","medium","low",7.5,8.6,15,3.02,371.11099,27,58.374,1.4,18.1,7.6,6.3,0,3.5,0,4.1
"50","winter","small","medium",8.1,8.8,6.3,3.07,723.66699,1.8,186.5,5.475,0,1.4,0,2.6,8,15.8,1.5
