1)
  season   size  speed mxPH mnO2    Cl  NO3    NH4  oPO4   PO4 Chla   a1   a2   a3  a4   a5  a6
1 autumn  small    low 8.90  8.4 57.75 6.24   32.0 105.0  77.4  0.8 47.1  4.7  0.0 0.0 34.2 8.3
2 summer  small medium 8.50 11.1 29.20 4.55 2082.9  33.8  72.7  1.3 50.6 15.7  4.1 0.0  0.0 0.0
3 autumn medium    low 7.60 11.4 40.02 5.46 1386.2 246.0  46.4   NA  3.3 16.0  0.0 0.0  5.6 0.0
4 winter  small medium 8.06  6.0  1.55 4.03   43.8  61.2 138.7  0.3 82.7 17.1  1.7 6.9  1.7 0.0
5 autumn  small medium 8.15  9.0  5.27 3.90  233.7  58.2 116.2  0.8  0.0  2.1 13.6 1.0  1.2 0.0
6 spring medium medium 7.19  1.8 47.78 1.37 2167.4    NA 200.2 28.4  4.1  0.0  0.0 0.0  0.0 0.0
    a7
1  3.2
2  0.0
3 10.2
4  2.9
5  2.7
6  0.0
2)
,season,size,speed,mxPH,mnO2,Cl,NO3,NH4,oPO4,PO4,Chla,a2,a4,a6,a7
60,autumn,small,medium,7.6,6,NA,2.55,10,48.625,214,5.544,1.4,0,8.7,0
61,winter,small,low,7.7,6.2,NA,3.976,76,264.89999,304,30.4,0,0,0,0
62,spring,small,low,7.5,9.8,12.536,1.588,18,9.667,17.333,2,0,0,0,1.1
63,winter,small,medium,7.45,5.4,9,0.376,NA,39,344.60001,13.1,0,0,0,0
64,winter,large,high,7.57,8.2,58.331,3.726,1911,2,6.75,3,7,2.4,2.4,16.7
65,summer,large,high,8.56,11.3,129.375,1.51,120,104.5,222.286,20.829,0,0,0,1.2
66,spring,medium,medium,7.44,8.9,3.136,9.248,91.833,59.429,75.904,5.111,3.4,0,18.2,0
67,summer,large,high,8.22,10.3,3.275,3.31,112.857,8.6,10.75,4.5,2.1,5.3,5.5,0
68,spring,medium,medium,7,12.1,11,3.685,10,64.389,2.5,40,12,0,0,2.1
69,winter,medium,medium,8.2,7.4,139.989,6.096,1495,3.333,84.46,3.5,4.9,7.6,17,0
70,winter,large,medium,8.1,10.5,39.109,4.053,155,30.75,287,1,0,3,0,2.1
71,spring,medium,medium,8.5,8.1,35.75,2.67,34,62.625,56.091,3.8,2.1,0,20.4,0
72,winter,large,medium,7.62,7.6,82.111,0.663,28.333,4,14,0.3,1,1.2,10.6,2.7
73,winter,small,medium,8.43,10.2,57.75,2.586,5.8,100,39,5.233,0,0,21.4,1.6
74,summer,large,high,7.6,10.29,7.25,3.617,18.333,4,152.33299,6.429,5.8,7.7,5.9,1.2
75,autumn,medium,high,8.47,10.4,61.05,0.658,NA,53,69.93,3,1.2,0,0,0
76,winter,small,high,8.7,9.8,130.67,3.978,346.66699,7.75,43.5,7.3,0,1,29.5,0
77,autumn,medium,medium,6.6,4.4,12.182,5.078,124,48.667,351.60001,54.367,8,0,64.6,0
78,winter,large,medium,8.4,10.3,7.613,1.335,133.636,1,76.333,18.33,7.6,0,42.7,3.9
79,spring,small,medium,7.7,8.1,21.95,NA,176.66701,27,11.8,3.6,1.9,0,9.6,4.1
80,summer,medium,high,8.4,10.8,7,1.655,723.66699,26.6,71,0.8,3.1,3.4,0,0
81,winter,medium,high,8,10.4,NA,4.908,1168,31.333,284,22.5,0,7.8,0,0
82,autumn,small,high,7.3,6.3,28.333,1.208,486.5,49,61.5,1,0,2.9,0,6
83,summer,small,high,7.4,10.8,85.982,1.519,89.6,7.667,111.375,1.7,21.5,1,6.4,12.5
84,summer,medium,high,5.7,11.17,73.25,0.73,10,55,249.25,10.5,3.9,1.8,0,0
85,summer,medium,high,7.79,10.8,53.425,3.2,76.667,45.9,101.455,0.8,28,1.4,6.2,7.2
86,summer,medium,medium,7.8,11.8,12.778,3.318,10,12,272.22198,2,0,0,16.6,22.1
87,summer,medium,high,7.4,10.3,65.75,2.31,38.111,67.5,16,0.6,40.9,2.2,0,0
88,summer,small,medium,8.4,3.6,17.375,10.416,5738.33008,209.85699,607.16699,4.3,0,1.2,0,2.4
89,summer,small,medium,7.6,6.2,64,5.132,172.5,282.16699,262.72699,2,7.4,0,9.9,18.6
90,winter,large,medium,8.1,9.8,9,0.673,370,6,303.33301,5.8,1,0,7.5,6.8
91,spring,medium,high,7.8,10.68,11.818,0.846,197.909,12.75,320.39999,2.8,5.9,28.8,12.4,1.4
92,summer,medium,medium,7.6,10.6,79.077,1.415,196.66701,85.5,255.28,92.667,1.6,1.2,0,0
93,winter,small,high,8,10.6,8,3.33,758.75,4.25,22.9,25,5.4,0,5.9,1
94,winter,medium,high,8.1,6,131.39999,2.231,21.571,24.667,45,23.8,16.4,1.6,17,0
95,spring,medium,medium,7.9,10,3,3.85,1729,159.5,72.9,93.683,0,0,22.9,0
96,winter,medium,high,8.1,9.7,5.889,1.572,10,51.75,141.83299,2.9,0,4.4,6.9,0
97,winter,small,high,7.6,10.5,7,0.308,98.333,276.85001,186.5,81.54,6.7,0,0,0
98,summer,large,low,8,10.8,41.163,3.908,37.5,23,23,2.1,16.2,4.1,0,0
99,autumn,medium,high,7.9,10.7,27.233,4.94,131.66701,87.333,13.2,21.22,0,0,0,0
100,spring,medium,medium,8.3,3.2,20.083,0.886,10,6.5,143.75,2.8,3.4,1.2,13.1,2.4
101,winter,medium,high,7.7,7.1,48.667,3.78,25,24,239,30,2.9,0,1.2,1.9
102,spring,medium,medium,7.35,6.6,NA,2.603,122.5,19.111,52.875,13,3.9,3.2,0,0
103,autumn,small,medium,7.5,7.7,23.825,2.899,371.11099,1.333,132.54601,0.8,0,6.6,1.4,2.4
104,spring,medium,medium,8.7,10.5,34.5,3.02,170.909,16,170,3.2,15.2,2.6,8.5,0
105,summer,small,high,7.2,11.7,194.75,5.33,227.60001,26,246.66701,2,0,2.2,3.6,2.9
106,spring,small,high,8.7,7.3,4.575,9.773,51.111,16,201.778,3.7,1.2,0,5.4,0
107,summer,large,low,8.35,11.1,50,5.099,142,55,276,65.7,19.6,11,0,1.9
108,autumn,medium,high,8.3,10.7,46.167,1.726,931.83301,4,171.272,50.225,6,3.5,0,0
109,winter,small,high,8.06,9.5,136,1.534,20,60.833,235.66701,15.6,0,12.7,0,1
110,winter,medium,medium,8.16,13.4,0.8,0.536,3515,346.16699,88.5,24.556,38.8,0,0,0
111,spring,medium,high,7.14,4.8,45.273,3.02,124.364,151.125,75.333,3.2,0,4,8.2,0
112,spring,medium,medium,7.77,7.9,49.625,2.102,505,10,26,17.491,72.6,0,0,0
113,summer,small,low,8.87,10,8.3,3.14,206.53799,37.375,16.662,NA,2.9,1.1,6.7,0
114,summer,large,low,7.8,1.5,8,1.875,165,236.39999,130.75,2,10.5,5.7,17.7,1.4
115,winter,large,medium,8,9.9,6.167,1.651,15,143.71001,11,3.6,14.5,0,0,1.5
116,winter,small,low,8.2,NA,0.222,3.561,32.5,12.75,167.89999,11.6,0,2.4,0,4.9
117,winter,small,medium,8.3,10.5,40.167,1.718,192.5,37,213,4.9,4.3,0,22.3,2
118,winter,large,high,8.3,12.5,9.055,3.444,12.727,18.667,205.875,18.3,3.8,1.9,0,0
119,autumn,medium,low,6.8,8.4,5.83,8.984,421.66699,197.83299,432.909,24.917,12.7,0,5.1,31.2
120,autumn,large,medium,8.3,10.7,12,6.225,208.33299,1,84,3,4.3,0,0,0
121,winter,small,low,7.5,10.2,63.51,7.16,123.333,28.625,771.59998,110.456,28,2.4,2.2,0
122,winter,medium,high,8.84,7.6,42.636,0.866,161.81799,9,14.354,31,20.1,0,1.6,5.2
123,autumn,medium,medium,7.8,8.3,NA,6.64,20,109,7.2,4.3,0,0,1,0
124,spring,small,medium,5.6,8.5,16,4.698,10,136.75,111.75,7.3,1.5,6.8,12.7,5.8
125,summer,medium,low,9.06,10.5,49.9,NA,84.667,1,127.222,1,0,1.7,0,3.6
126,summer,small,medium,9.5,9.2,81.333,4.17,175,428.75,6.667,0.5,9.6,1.9,33.2,1.7
127,spring,medium,low,7.61,11.7,31.091,2.163,246.364,75.875,46.6,5.2,36.6,0,1.2,9.7
128,spring,large,high,9.1,6.9,10.4,3.734,10,39,6,0.3,0,1.2,7,6.6
129,summer,large,high,8.6,NA,101.875,4.188,96.667,41.3,177.625,68.05,1.9,3.4,0,1
130,spring,small,high,7.74,11.8,20.625,1.32,66.667,34.636,85.4,8.1,22,1.9,1.4,0
131,winter,small,medium,7.6,8.7,NA,0.267,215.714,18.25,61.444,88.255,0,0,4.5,0
132,summer,medium,low,7.8,6,11.088,0.23,6400,57.6,19,27.618,0,0,1.9,0
133,winter,medium,high,7.8,9.8,151.83299,1.67,122.85,54,221.278,0.6,0,0,0,30.1
134,autumn,large,medium,7.75,9.8,26.76,1.47,54.75,151.33299,317,0.3,0,0,0,2.4
135,winter,small,medium,7.93,7.9,37.6,0.445,196,1.8,275.14301,2.5,20.6,0,0,0
136,summer,medium,high,7.9,7.1,39,4.86,56.364,1.625,58.623,5.5,0,0,0,1.5
137,spring,large,high,8.7,11,2.933,1.212,914,564.59998,211.66701,16,0,5,0,0
138,spring,medium,low,8.2,7.1,104.818,0.826,224.286,1,20.812,14.775,19.6,1.3,0,5.5
139,winter,medium,low,8.4,6.5,53.333,3.923,160,7.3,98.143,1.1,4.1,0,2.7,0
140,winter,small,medium,8.5,11.21,10.556,3.773,1990.16003,412.33301,6,12.1,2.6,4.3,15.7,0
141,summer,medium,medium,7.29,4.9,59.067,0.77,4073.33008,27.5,194.10001,6.4,0,0,0,1.6
142,spring,medium,medium,7.4,9.5,3.5,1.535,88.182,58.875,108,19.4,38.5,0,0,4.2
143,spring,small,high,7.9,9.2,10.207,2.818,101,234.5,188.66701,28.567,1,0,3.3,0
144,spring,medium,low,8.6,10.9,10.936,0.699,130,32,15,0.6,1.5,0,0,3.3
145,spring,small,low,8.1,6.3,47,1.051,120,175.66701,147.83299,1,0,11.5,0,31.6
146,autumn,small,low,8.1,9,53,7.74,22.5,205.636,391.75,2.1,12.4,0,3.9,3.2
147,winter,medium,high,8.3,10.2,38.902,1.443,110,37.857,123.333,15,0,13.4,0,1.6
148,spring,small,high,8.4,11.2,77,2.64,102.5,1,105.727,32,4,0,0,0
149,autumn,medium,medium,7.7,4.3,35.66,6.045,244.60001,48,252.5,4.667,0,2.5,1.2,0
150,summer,medium,high,8.5,8.1,32.92,0.406,15,104.222,187.05701,6.167,0,2.1,0,14.4
151,summer,medium,high,8.5,11,39,2.273,236,144,18.293,8.957,4.1,0,32.9,25.6
152,winter,small,low,8.5,11.3,6.3,3.73,12.5,51.125,361,NA,0,4.6,9.9,7.1
153,summer,medium,high,7.8,12,47.229,45.65,54.778,20,313.60001,6.9,0,2.2,77.6,0
154,spring,medium,low,9.1,10.7,36.248,3.829,32.5,104.727,NA,1.2,0,1.4,0,1.9
155,winter,medium,high,8.05,10.53,11,1.921,178.57001,82.222,265.25,1.3,4.6,0,15.8,0
156,spring,medium,medium,7.8,11.7,94,3.235,1131.66003,3,1,NA,15.9,1.7,12.6,4.3
157,spring,small,medium,8.4,11.8,74.667,6.188,8,132.5,236,13.2,0,5,0,2.3
158,spring,medium,medium,7.8,10.5,22.455,0.941,31.333,15.6,86.997,18.37,41,3.7,2.6,15.1
159,autumn,large,medium,8.43,13.1,19.22,2.323,96.833,16.8,54.916,53.1,5.2,0,4.7,0
160,autumn,medium,medium,7.83,11.5,208.364,1.87,62.5,3.222,244,6.5,53.6,0,42.4,0
161,summer,small,low,8.6,6.2,2.2,5.442,92,102,17,20.6,0,0,0,2.2
162,spring,small,medium,8.1,5.7,30.523,0.102,32.727,111.25,624.73297,1.4,0,6.2,1.5,6.1
163,summer,small,high,8.1,8.8,NA,1.287,96.667,61.25,21.3,5.555,2.1,1,0,1.7
164,autumn,medium,medium,8.2,12.9,NA,0.33,308.75,19.111,269.66699,75,18.4,0,0,2.7
165,summer,medium,high,7.3,3.2,16,0.63,60,102.364,137.778,2,1.7,0,0,3.9
166,spring,small,high,8.6,11.6,4.7,2.304,215.556,173,79.75,9,3.8,0,0,1.2
167,autumn,medium,high,9.7,10.8,88,4.535,578,14.667,23.485,0.5,2,0,0,2.2
168,spring,medium,low,6.4,11.1,82.852,1.873,134,20.667,3,0.8,0,0,1.4,0
169,autumn,large,high,8.2,9.7,60.8,2.302,83.75,221.89999,40,8.155,0,0,4.7,0
170,spring,medium,low,8,9.8,44.205,3.414,627.27301,10.8,19,9.384,0,2.2,52.5,0
171,autumn,small,medium,8.24,9.9,95.367,5.414,92.375,27.667,218,50,13.2,2,0,2.2
172,summer,medium,medium,9,10.1,125.6,0.701,1081.66003,46.667,75.207,72.478,12,4.6,5.1,1.7
173,autumn,medium,medium,8.7,4.5,4.326,0.758,40,238.2,10.111,5.609,11.6,44.6,0,6.1
174,summer,large,high,8,8.2,71.444,9.08,25.833,36,11.818,22.7,0,0,0,0
175,spring,medium,high,7.4,10.6,82.857,5.41,101.25,22.2,254.60001,1.3,7,2.1,0,2.5
176,winter,small,medium,8.2,6.35,43,4.508,271.25,3,232.83299,0.4,21.1,0,8.3,1.9
177,autumn,large,low,7.78,9.8,10.975,3.678,647.57001,16,586,1.1,5.5,0,0,0
178,spring,small,high,8.07,9.9,1.45,1.013,12.5,102.333,125.8,9.882,9.7,0,10.1,1.2
179,winter,large,high,8.4,8.8,14.32,7.195,53.846,38.625,6.5,3,8,1,2.6,0
180,autumn,large,medium,9,10.1,66.3,5.099,16.2,84.3,197.14301,27.5,28.2,0,0,0
181,winter,medium,high,7.8,11.3,63.292,2.942,137,41.5,11.5,4.3,0,0,16.7,3.2
182,winter,large,medium,7.9,3.6,22.32,9.715,737.5,77.333,7.654,22.5,5,0,0,1.4
183,autumn,large,medium,8.53,11.8,32.056,0.996,225,70,66.75,14.7,11.2,3.7,0,3.4
184,winter,small,high,8.25,9.5,NA,0.825,118.571,45,56.667,0.5,11.3,2,0,0
185,spring,medium,high,7.91,5.3,391.5,1.448,51.429,22.444,154.125,0.9,1.7,5,2,0
186,winter,large,medium,7.9,10.8,2.111,1.203,124.167,16,56.667,46.075,5.6,0,4.6,1
187,spring,small,medium,8.4,9.9,3.86,0.735,90,21.083,277.33301,20.8,0,0,10.3,1.7
188,winter,large,high,7.9,8.2,32.4,0.672,205.66701,181,82.444,21.9,0,0,0,1
189,winter,small,medium,8.5,10.8,187.183,1.39,132.25,51.111,47,6.8,0,0,3.1,0
190,autumn,small,medium,6.6,10.7,53,4.665,17.778,75,186,2.5,0,0,17.8,2.4
191,winter,large,medium,7.8,11.4,15.541,4.071,103,27.25,253.25,NA,21.7,0,0,5.9
192,spring,small,medium,8.7,5.9,43.09,0.86,81,144.66701,122,2.86,32.8,4.6,0,3.3
193,spring,large,medium,7.5,11.3,7.333,6.54,11.111,72,81.558,5.2,4.6,0,5.5,0
194,summer,small,high,8.2,8.9,94.405,5.164,239,159.16701,85,4,21.5,4.3,0,1.4
195,autumn,medium,high,8.1,8.5,26,1.732,82.1,71,215.5,NA,13.2,0,0,0
196,winter,large,medium,7.4,11.1,100.83,0.81,153,44,115,0.2,8.9,0,0,2.9
197,summer,large,high,8.6,9.4,11.867,4.93,146.66701,20,233.5,0.5,0,0,0,1
198,spring,large,low,8.3,4.5,27.4,2.68,98.182,10.667,228.364,10,10.4,0,0,0
199,spring,medium,high,8,8.8,2.75,2.978,255,2.5,120.889,7.6,12.5,3.5,0,0
200,winter,large,high,7.3,10,31,2.954,43.75,64,140.517,15.3,0,0,0,0
3)
autumn     small     low     8.90000     8.40000     57.75000     6.23800     32.00000     105.00000     77.43400     0.80000     47.10000     4.70000     0.00000     0.00000     34.20000     8.30000     3.20000
summer     small     medium     8.50000     11.10000     29.20000     4.55500     2082.85010     33.80000     72.69600     1.30000     50.60000     15.70000     4.10000     0.00000     0.00000     0.00000     0.00000
autumn     medium     low     7.60000     11.40000     40.02000     5.45600     1386.25000     246.00000     46.43800     XXXXXXX     3.30000     16.00000     0.00000     0.00000     5.60000     0.00000     10.20000
winter     small     medium     8.06000     6.00000     1.54900     4.03000     43.75000     61.18200     138.70000     0.30000     82.70000     17.10000     1.70000     6.90000     1.70000     0.00000     2.90000
autumn     small     medium     8.15000     9.00000     5.27300     3.90000     233.70000     58.22200     116.20000     0.80000     0.00000     2.10000     13.60000     1.00000     1.20000     0.00000     2.70000
spring     medium     medium     7.19000     1.80000     47.77800     1.37400     2167.37012     XXXXXXX     200.23100     28.40000     4.10000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
summer     medium     low     8.15000     10.60000     32.54000     1.52700     42.00000     26.62500     6.20000     3.20000     16.80000     26.50000     3.70000     0.00000     5.80000     0.00000     0.00000
spring     small     medium     7.90000     11.70000     4.54500     4.99000     33.63600     44.66700     60.00000     2.00000     0.00000     14.60000     13.50000     0.00000     0.00000     0.00000     1.40000
autumn     small     medium     8.10000     7.80000     10.07800     3.14000     920.00000     51.11100     104.00000     XXXXXXX     0.00000     5.40000     2.00000     0.00000     0.00000     0.00000     0.00000
I love this class
autumn     medium     high     8.10000     10.20000     63.62500     2.80500     27.50000     3.54500     14.00000     0.80000     14.70000     0.00000     0.00000     0.00000     2.90000     0.00000     0.00000
spring     medium     medium     6.50000     10.70000     51.11300     1.00300     18.42900     XXXXXXX     89.62500     34.75000     2.40000     4.60000     4.70000     0.00000     0.00000     1.50000     0.00000
autumn     medium     low     8.55000     5.30000     38.12500     0.23000     217.75000     23.00000     102.33300     17.20000     4.20000     0.00000     10.80000     1.20000     9.50000     0.00000     0.00000
summer     small     medium     7.72000     10.77000     77.36400     8.75900     10.00000     50.88900     219.90900     12.32000     0.00000     6.40000     0.00000     0.00000     0.00000     0.00000     2.70000
summer     small     high     8.00000     9.60000     7.83800     2.44300     46.20000     13.00000     61.60000     3.30000     1.60000     5.00000     0.00000     0.00000     4.10000     0.00000     0.00000
autumn     medium     high     7.55000     11.50000     15.00000     3.07000     14.75000     97.33300     102.57100     1.10000     0.00000     7.50000     3.30000     0.00000     7.30000     0.00000     0.00000
winter     large     low     6.60000     8.00000     64.09300     3.31600     39.00000     2.00000     50.00000     22.90000     46.20000     12.70000     1.70000     0.00000     10.20000     6.80000     1.20000
autumn     small     high     8.00000     9.60000     56.71700     8.68800     103.33300     35.33300     7.00000     3.10000     1.70000     14.70000     5.50000     1.90000     0.00000     13.20000     0.00000
autumn     small     high     8.10000     6.80000     29.77500     0.13000     137.27299     60.00000     27.50000     2.00000     81.90000     13.70000     24.80000     0.00000     7.70000     0.00000     1.00000
summer     medium     medium     8.50000     9.30000     5.00000     5.97000     245.00000     25.16700     388.16699     6.80000     35.50000     0.00000     0.00000     4.60000     2.40000     0.00000     1.40000
winter     large     medium     8.00000     3.40000     13.00000     0.92300     13.50000     196.62000     3.00000     16.00000     0.00000     4.10000     0.00000     6.80000     1.20000     11.50000     0.00000
winter     small     high     8.30000     10.70000     13.50000     3.35100     8777.59961     47.50000     285.71399     0.50000     41.00000     0.00000     2.40000     2.30000     0.00000     0.00000     0.00000
winter     large     medium     7.90000     12.10000     48.42900     3.24500     27.28600     125.66700     116.20000     XXXXXXX     23.20000     0.00000     0.00000     2.20000     27.60000     0.00000     0.00000
spring     large     high     7.09000     7.10000     12.14600     1.71500     103.33300     53.62500     87.12500     11.10000     0.00000     0.00000     1.00000     3.70000     0.00000     17.10000     0.00000
spring     small     medium     7.40000     3.30000     XXXXXXX     5.13000     37.77800     16.83300     232.89999     1.40000     46.90000     8.60000     0.00000     1.40000     0.00000     6.80000     6.00000
spring     small     medium     8.50000     6.50000     87.00000     2.82200     34.33300     182.42000     13.60000     4.50000     4.10000     0.00000     8.80000     0.00000     6.60000     0.00000     10.80000
spring     large     high     7.40000     12.50000     127.83300     1.32800     28.00000     61.55600     175.04601     41.00000     69.90000     7.30000     0.00000     4.90000     0.00000     7.10000     0.00000
winter     small     medium     8.30000     11.70000     41.25000     4.82000     430.00000     9.00000     XXXXXXX     21.00000     1.40000     21.70000     35.10000     0.00000     0.00000     0.00000     0.00000
winter     large     high     8.00000     5.50000     173.75000     0.46100     20.00000     36.30000     121.00000     20.87000     31.10000     0.00000     1.00000     0.00000     0.00000     0.00000     0.00000
autumn     medium     medium     7.83000     7.00000     23.25000     8.54300     153.75000     12.00000     58.37400     3.00000     1.10000     0.00000     0.00000     3.90000     0.00000     42.10000     1.90000
winter     medium     medium     8.00000     9.70000     65.33300     3.76500     101.66700     27.00000     142.00000     3.00000     14.40000     16.00000     1.20000     2.70000     7.50000     0.00000     7.80000
summer     small     high     7.50000     9.80000     26.00000     6.51300     52.20000     261.60001     127.00000     20.57800     39.10000     12.70000     1.90000     0.00000     1.40000     11.10000     2.20000
