1)
"","season","size","speed","mxPH","mnO2","Cl","NO3","NH4","oPO4","PO4","Chla","a1","a2","a3","a4","a5","a6","a7"
"17","spring","small","medium",7.6,8,7,3.561,429.20001,18.667,75.207,0.6,1.2,21.5,0,1.2,5.8,0,0
"19","summer","medium","medium",7.35,6.3,29.775,0.445,24064,2.5,27.5,1.1,7.6,0,9.9,0,2.9,16.7,0
"20","spring","medium","high",8.7,10.7,5,2.818,245,191.75,287,11.7,35.5,1,0,4.6,0,0,1.4
"21","spring","medium","low",9.1,10.7,3.5,4.825,32.5,467.5,586,7.9,2.9,4.6,0,0,0,0,1
"22","winter","large","low",7.4,9.2,44.205,3.14,124.167,48.625,285.71399,18.3,46.2,1.6,0,1.6,2.7,0,4.9
"23","autumn","small","medium",7.6,6,29.5,3.14,10,125.667,18,7.6,24,5.9,0,0,1.2,0,1
"24","winter","medium","high",8.5,5.3,50,4.17,46.5,53.625,130.75,3.2,0,0,0,0,0,0,2.7
"25","summer","small","high",7.09,3.3,63.51,5.13,11.111,41.5,88.5,0.6,0,5.6,1.2,3.5,0,0,0
"26","spring","small","high",8.21,10.3,31.091,3.976,165,15.6,49.333,3,4.1,19.6,0,0,9.4,10.1,0
"27","winter","medium","low",7.925,10.6,32.056,2.304,34,16.8,61.444,2,7,4.1,2.6,2,2.4,6.8,0
"29","winter","small","high",8,9.6,53.425,3.617,40,27.667,69.93,13.1,46.6,0,4.8,0,7.7,0,1
"30","autumn","small","medium",8.4,4.9,2.933,8.543,931.83301,2.5,279.06601,0.5,33.9,0,11.8,5.7,0,17.1,1.1
"31","autumn","medium","medium",7,9.6,125.6,3.33,60,36.3,142,2,42.5,5.5,0,0,1,0,7.8
"32","summer","medium","medium",8.2,10.4,32.3,3.78,60,132.5,123.333,19.4,29.7,0,1.9,0,4,11.1,6
"33","spring","small","high",7.6,10.7,9,1.474,18.429,120.5,102.571,21.22,0,8.7,0,0,0,33.2,1.2
"34","spring","small","medium",8.47,10.29,53,0.406,10,20,253.25,31.738,24.8,1,1.5,6.8,11.3,0,0
"35","winter","large","medium",7.9,6.7,65.75,3.316,3466.65991,34.5,72.9,5.45,5.3,0,1,0,5.3,0,2.2
"36","winter","medium","high",8.5,12.1,53.333,4.188,1729,412.33301,175.04601,1.3,16.8,3.8,0,0,6.1,0,1.5
"37","autumn","small","medium",8.8,12.5,49.625,2.55,142,104.222,14.354,0.2,12.7,0,5.6,0,1.4,0,2.4
"38","winter","small","high",8.7,8.2,1.17,4.99,43.75,51.111,3,0.8,12.6,1.7,2,1.1,35.6,0,0
"39","summer","medium","high",7.9,11.7,26,2.64,65.556,196.62,141.83299,6.209,43.5,12.7,0,3.7,11.2,31.8,0
"40","spring","small","medium",8,11.1,10.975,4.665,228.75,16.833,183.66701,17.2,51.8,3.1,7.5,0,0,0,0
"41","winter","small","high",8.6,11.2,2.75,10.416,102.75,136.75,205.875,3.7,0,25.4,5,0,0,0,7.2
"43","autumn","large","low",6.6,8.4,9.055,0.376,10.5,2,124.2,22.5,39.7,3.1,0,0,12.4,0,1.6
"44","summer","small","high",7.7,8.8,7,4.508,225,276.85001,108,6.167,32.8,0,2.7,0,0,42.4,0
"45","winter","small","low",7.9,11.3,69.75,2.586,42,159.5,61.6,3.9,0,28.2,1.4,3.5,20.8,0,2.7
"46","autumn","small","high",8.3,9.8,10.5,4.03,3515,7.75,50,3.3,29.5,0,0,0,4.1,0,0
"48","winter","small","high",8,6.2,34.037,1.374,178.57001,13,276,18.37,1.9,0,3.3,0,0,0,0
"49","winter","medium","medium",8.27,8.6,9,0.825,40,27,58.374,1.3,15.1,0,3.3,8.3,0,0,0
"51","winter","medium","high",7.4,11.5,151.83299,5.164,10,12.75,186,2.1,6.5,0,0,0,0,29.5,1.4
"52","summer","large","high",8.66,6.3,9,4.459,33.636,428.75,361,1.5,1.7,0,10.3,1.4,15,42.1,0
"54","summer","large","medium",7.2,11.17,66.3,5.099,18.333,41.3,11.818,5.5,7.8,0,0,3.7,0,0,0
"56","winter","large","medium",5.6,9.9,3.86,1.448,131.66701,175.66701,16,4.3,0,0,19.5,0,0,17,0
"58","summer","small","high",9.06,9,22.35,0.642,1990.16003,234.5,6,11.1,17.1,5.4,0,6.6,6.6,0,0
"59","spring","medium","high",8.5,6.5,43.97,3.414,345.45499,2,102.333,7.3,39.7,1.9,3,1.4,0,0,0
"60","spring","small","medium",7.5,9.7,22.286,2.231,39,1,277.33301,17.2,54.4,12,0,0,0,4.7,0
"62","summer","small","medium",7.5,8.9,47,3.07,18,1.625,44.136,3,12.5,12.7,0,0,7.4,0,7.1
"63","spring","small","medium",7.45,12.9,187.183,1.203,758.75,36,111.75,2.1,1.1,3.4,5.4,0,0,1.4,0
"64","winter","medium","high",7.84,11.62,8,2.805,10,2,6.75,3.1,69.9,4.3,1,0,2.1,0,1.4
"65","winter","large","high",7.8,11.3,4.326,1.172,160,104.5,275.14301,93.683,64.9,0,7.8,44.6,0,1.9,1.2
"66","winter","large","low",8.24,9.7,12,0.672,578,1.333,228.364,6.429,0,14.5,1.7,2.1,6.5,0,1.4
"67","winter","small","medium",8.22,6.2,21.95,3.31,5738.33008,1.25,85.4,4.5,24.8,2.1,42.8,0,6.1,4.1,0
"69","spring","medium","high",8.2,6.5,82.852,2.102,96.833,220.75,351.60001,1.2,4.4,1,0,0,0,0,2.4
"70","spring","medium","medium",7.5,10.7,39.109,1.288,146.66701,38.625,46.438,0.8,13.6,4.9,0,1.3,0,0,3.3
"71","autumn","large","high",8.1,8.4,27.233,2.67,215.556,151.125,61.5,34.75,16.8,0,21.9,1,9,0,0
"73","summer","medium","low",8,3.6,69,5.078,103.333,66.4,81.558,12.1,5.9,31.9,0,0,0,21.4,0
"74","spring","large","medium",8,6.2,10.936,6.64,83.75,205.636,249.25,20.87,52.2,2,2.4,2.2,9.5,5.1,0
"75","spring","medium","high",8.3,10.4,129.375,1.588,137.27299,159.16701,215.5,2.338,12.3,0,19.7,0,8.2,0,1
"77","autumn","medium","high",9.1,10.8,12.182,7.74,84.667,109,197.14301,54.367,25.5,8,0,0,2.5,0,2.5
"78","winter","medium","high",8.4,7.3,63.292,0.735,133.636,54.1,76.333,18.33,3.4,17.1,23.2,1,0,0,2.2
"79","spring","small","high",8.07,8.1,4.545,0.658,20,37.375,11.8,68.05,3.3,0,4.1,11.3,5.5,15.7,4.1
"82","spring","large","high",7.3,5.4,28.333,4.93,96.667,1,56.091,1.1,86.6,3.4,0,0,0,0,0
"83","autumn","medium","high",7.4,10.8,10.4,0.267,12.727,7.667,111.375,4.9,1.7,0,6.1,1,2.4,6.4,10.2
"84","summer","medium","medium",5.7,9.9,14.32,1.051,49.5,27.5,6,72.478,2.2,2.9,1.6,4.3,5.2,0,7
"85","summer","medium","medium",7.9,4.4,12.536,1.32,647.57001,55,187.05701,3.3,43.7,28,0,1.4,0,0,1.6
"86","spring","small","medium",7.6,4.9,53,0.846,81,181,35.2,0.8,0,15.7,0,0,16.2,4.5,2.3
"87","winter","large","high",6.5,11.7,127.833,0.308,38.111,27,26,3.2,2.8,0,0,2.2,10.2,9.9,1.9
"88","winter","large","medium",8.5,13.4,22.32,0.921,112.857,209.85699,244,92.667,3.6,12.7,0,0,1.9,0,2.4
"89","summer","small","medium",7.6,11.7,71.444,3.833,172.5,37,391.75,8.1,23.2,0,0,0,0,9.9,2.2
"90","winter","small","high",8.2,11.3,130.67,3.85,271.25,6,177.625,5.8,15.5,13.2,7,0,8.6,7.5,6.8
"91","autumn","medium","medium",8.2,12.1,20.083,3.318,125.333,267.75,77.434,4.3,2.5,0,6.3,0,15.9,12.4,0
"92","winter","small","high",7.6,7.9,50,2.302,2082.8501,59.429,265.25,14.775,0,3.9,4,5.3,20.8,0,0
"94","winter","medium","low",8.87,7.6,85.982,2.443,1168,23,75.333,23.8,0,0,1.7,0,4,17,25.6
"96","winter","medium","medium",8.43,10.5,46.167,1.572,175,23,116.2,20.829,82.7,19.6,1.4,4.4,0,8.3,0
"97","spring","medium","medium",8.5,10.68,57.75,1.519,244.60001,16,186.5,13.1,0,2.1,0,0,1.2,0,6.1
"98","winter","medium","low",8.9,5.9,57.75,2.323,10,75.875,246.66701,30.4,17.3,16.2,0,3.4,44.4,0,0
"99","summer","small","high",7.74,9.5,94,7.195,37.778,10,272.22198,2,2.4,0,7.3,0,14.9,0,2.7
"101","winter","large","medium",7.7,7.1,1.549,4.408,122.5,111.25,239,5.233,28.1,0,1.2,2.2,18.7,15.8,1.7
"102","winter","small","medium",7.8,11.7,38.125,0.758,308.75,22.444,771.59998,2,3.3,1.2,0,4.6,1.2,2.6,4.3
"103","summer","small","high",8.1,8.7,65.333,2.899,371.11099,84.3,269.66699,0.8,1.9,4.3,22.9,0,0,0,0
"104","spring","large","medium",8,3.6,36.248,3.678,1386.25,3.8,170,28.567,8.7,0,0,0,2.9,0,30.1
"105","summer","medium","medium",8.5,10.1,194.75,0.77,227.60001,182.42,200.231,21.9,64.3,0,3.9,0,9.2,3.6,3.2
"106","summer","small","high",8.7,10.5,48.429,9.773,4073.33008,197.83299,201.778,12.32,1.4,16,0,0,4.9,5.4,0
"107","spring","small","high",8.1,9.8,73.25,3.978,25,10.667,122,65.7,50.6,5.8,0,0,1,0,14.4
"108","winter","medium","high",8.5,8.8,8.3,1.726,34.333,85.5,344.60001,50.225,23.7,2.9,0,3.2,6.4,2.6,12.5
"109","winter","medium","high",8.43,10.8,8.69,1.655,723.66699,3.222,22.9,25,0,0,0,12.7,1.2,0,0
"110","winter","medium","medium",8.16,7,0.8,6.045,128.571,9.667,127.222,6.8,4.1,38.8,2.6,0,7.5,0,0
"111","spring","medium","low",7.93,11.6,45.273,1.534,192.5,564.59998,56.667,2,10.3,15.9,1.9,0,0,64.6,1
"112","summer","large","high",8.3,8.8,22.455,4.87,51.429,53,169.00101,0.5,3.8,0,2.5,0,0,7.9,0
"115","autumn","medium","medium",7.9,10.5,57.848,3.9,89.6,282.16699,11,6.8,0,0,0,0,11.5,0,0
"116","spring","small","high",6.6,10.8,7.333,8.984,102.5,12.889,17,2,2.5,0,0,2.4,11.5,0,0
"119","winter","medium","low",8.3,9.8,17.75,3.02,5,102.333,432.909,24.917,11.3,13.7,3.5,0,0,0,0
"120","spring","small","high",8.58,6.6,64.093,6.225,92,1,121,5.555,47.1,72.6,0,7.6,8.1,0,0
"121","autumn","small","high",8.6,6,55.35,1.51,123.333,28.625,154.125,0.5,2.2,18.4,11.5,0,0,1.2,1.9
"122","summer","medium","low",8.3,7.1,42.636,1.208,56.364,166.72701,56.667,31,0,8.9,0,0,0,1.6,5.2
"123","spring","small","medium",7.8,8.3,38.902,2.978,20,102.364,222.286,5.111,1.2,0,1.2,2.5,9.2,1,1.9
"124","summer","small","low",7.4,10.7,49.9,1.212,12.5,36.909,120.889,0.8,9.2,0,2.5,0,8,12.7,0
"125","winter","small","high",8.3,8.3,20.625,0.23,132.25,4,19,1.4,31.8,7,2.1,0,0,7,0
"126","summer","small","medium",8.1,10.7,81.333,2.603,486.5,105,6.667,0.5,46.8,9.6,0,1.9,2.6,0,0
"127","summer","small","medium",8,12.6,27.4,2.316,246.364,87.333,46.6,13,16.5,0,0,5,1.2,3.9,6.1
"128","spring","medium","medium",7.9,6.9,10.207,9.248,10,32,6,0.3,0,4.6,2,0,5.5,13.1,6.6
"129","summer","small","high",8.1,10,77,0.381,27.069,25.167,303.33301,0.5,1.2,3.8,0,4.1,0,0,1
"130","winter","medium","high",7.4,11.8,3.136,1.335,25.833,261.60001,138.5,3.6,4.2,22,1.4,1.9,2.2,2.2,1.4
"132","summer","small","medium",9,10.5,63.625,0.23,28.333,77.333,304,8.957,39.1,41,2.2,0,13.3,0,0
"133","summer","large","high",7.8,11.1,41.5,1.67,37.5,4,47,0.6,55.5,7.3,0,0,2.5,9.6,2.4
"134","winter","small","medium",7.61,10,32.92,5.694,54.75,151.33299,292.625,0.3,0,15.2,3.4,5,22.1,11.5,5.5
"135","spring","small","high",7.9,11.9,2.2,0.81,176.66701,346.16699,52.875,2.5,1.1,20.6,9.4,1.2,1,7.1,0
"136","autumn","medium","medium",9.5,11,16,1.87,15,58.875,58.623,98.817,3.4,26.5,1.8,0,7.3,0,1.2
"137","spring","small","medium",7.77,8.5,35.66,2.163,8777.59961,104.727,194.10001,16,1.5,0,1,7.8,3.6,0,0
"138","winter","medium","high",8.3,4.5,11,0.826,124,32.5,233.5,3,13,0,0,0,17.8,0,2.1
"139","spring","medium","low",7.55,11.8,31,0.673,155,24.667,98.143,3,64.2,0,0,1,0,0,0
"140","autumn","small","high",7.3,11.7,10.556,0.9,22.5,16,167.89999,2.8,2.1,5,0,0,19,0,0
"141","summer","large","high",7.3,9.8,5.273,4.698,196.66701,9,10.75,0.3,31.1,0,3,0,0,4.7,0
"142","summer","medium","medium",7.4,9.5,5.889,6.513,627.27301,3,86.997,15.3,2.8,1.2,2,0,0,32.9,5.8
"143","spring","small","high",8.3,5.3,11.818,0.923,380,4,14,0.5,0,38.5,10.1,4.3,0,1.4,9.7
"144","spring","medium","high",8.7,10.9,23.825,1.587,920,19.111,235.66701,1.4,18.1,1.4,14,6.2,0,1.8,0
"145","spring","medium","medium",7.83,5.5,17.375,2.822,1911,60.833,147.83299,14.7,74.2,0,0,6.8,0,17.7,31.6
"146","autumn","medium","medium",8,11.6,12.146,0.996,98.333,64.389,79.75,9.882,10.8,4,1.4,2.6,15.3,18.2,0
"148","winter","medium","high",8.4,11.1,173.75,3.829,217.75,60,82.444,32,14.4,21.1,0,0,7.5,0,3.6
"149","winter","medium","medium",7.7,6,139.989,2.512,505,100,252.5,16,12.2,0,1.7,2.2,5,0,0
"150","winter","medium","high",7.8,10.5,0.222,0.33,91.833,238.2,232.83299,4.3,2.4,21.7,0,0,11.7,6.2,2.9
"151","summer","medium","high",8.5,11,39,2.273,14.75,144,10.111,22.7,12.3,12.4,0,0,0,5.1,0
"152","winter","medium","high",8.5,10.3,94.405,3.923,52.2,26.6,17.333,9,19.4,0,0,3.4,22.5,32.1,0
"153","autumn","medium","medium",8.4,11.8,56.717,1.718,54.778,20,57.833,27.618,66,0,0,2.2,11.3,77.6,0
"154","spring","medium","low",8.2,9,104.818,2.22,196,97.333,75.904,3.5,1.4,5.2,8.8,0,3.9,0,3.2
"155","autumn","medium","low",7.8,10.53,100.83,2.942,101,19.111,255.28,2,81.9,1.9,6.6,1.2,17.9,3.3,1.9
"156","winter","medium","high",7.8,3.2,70,4.82,255,16,4,5.2,56.8,1.5,1.9,1.7,0,0,0
"157","autumn","small","medium",7.5,12.5,30.125,3.685,430,45.9,221.278,2.15,0,1,8.8,11,0,0,1.9
"158","autumn","medium","medium",8.4,10.5,13.5,0.941,110,39,2.5,1.3,3.3,12.5,5.5,0,0,0,15.1
"159","autumn","large","high",8.53,7.9,11.867,4.908,224.286,37.857,54.916,1,0,14.6,25.9,4.6,1.7,0,1.4
"160","winter","medium","high",9.7,11.5,32.54,4.86,6400,47.5,320.39999,6.5,1.4,0,8,0,0,0,0
"161","autumn","large","low",8.6,9.5,391.5,4.053,43.75,61.182,313.60001,20.6,0,0,19.6,0,6.7,0,3.9
"162","spring","medium","medium",8.1,5.7,30.523,1.535,32.727,12.75,143.75,2.9,1.6,4.7,2,2.9,0,0,1.9
"163","summer","medium","low",9.1,10.2,4.083,0.663,10,173,87.125,11.84,1.6,2.1,1.2,0,5.9,0,1.7
"164","spring","small","medium",7.7,13.1,136,0.886,1131.66003,8.6,71,2.7,0,0,2.3,1.2,0,0,2.7
"165","autumn","large","high",7.78,11.7,39,3.235,101.667,14.667,127,6.9,18,0,13.5,0,34.3,0,0
"166","spring","large","high",7.83,4.8,26,1.328,10,78.333,21.3,2.5,9.2,0,3.7,0,0,0,0
"168","summer","medium","medium",8.3,6.8,82.857,0.536,134,137.60001,607.16699,40,6.7,0,24.8,0,1.2,0,0
"169","autumn","large","high",8.3,8.9,82.111,45.65,130,61.556,45,4,24.3,0,0,0,0,8.7,22.1
"170","spring","small","low",8.06,10.8,79.077,9.08,28,10.8,6.2,9.384,1.4,4.1,0,3,4.8,52.5,0
"171","summer","small","high",7.44,6.1,95.367,1.415,236,3.333,84.46,20.578,1.7,3.9,4.2,2,8.7,12.6,0
"172","spring","large","medium",8.15,9.3,47.778,0.701,1081.66003,1.8,23,3,18.3,28,16,4,0,5.9,1.7
"173","winter","medium","high",8.7,4.5,6.167,1.715,103,82.222,3,5.609,0,21.5,2.1,1.7,5.5,5.5,0
"174","spring","small","medium",8.2,7.4,53.102,0.05,62.5,50.889,137.778,22.9,0,9.1,0,2.7,3.4,0,0
"175","autumn","medium","medium",7.7,10.6,208.364,1.651,197.909,55,7,53.1,17,4.1,1.1,0,0,13.2,0
"176","winter","medium","medium",8.3,6.35,43,7.16,96.667,10.583,6,20.8,32.5,7,0,0,5.6,0,0
"177","autumn","small","low",8.35,7.1,131.39999,3.02,58.5,16,132.54601,15,7.2,0,17.6,0,6.6,0,0
"178","autumn","medium","high",7.57,9.9,35.75,1.921,12.5,7.3,14,0.8,4.1,9.7,4.7,2.4,27.6,0,3.3
"179","winter","medium","low",8.4,12,5.326,3.2,53.846,71,115,5.083,0,8,3.1,4.9,1.4,0,0
"180","winter","large","high",9,10.1,58.331,4.071,103.333,264.89999,18.293,27.5,4.4,0,10.8,0,8.6,0,0
"181","winter","small","medium",7.8,9.8,7.613,8.688,16.2,45,19,5.62,50.4,40.7,1,7.7,0,0,0
"182","summer","large","medium",8.06,7.6,7.25,3.908,76.667,67.5,7.654,3.2,58.7,1.9,1,0,0,0,0
"183","summer","medium","high",8.6,10.7,7,0.866,32,49,15,2.86,18.1,11.3,21.7,0,0,0,0
"184","winter","small","medium",7.2,9.4,34.5,5.41,88.182,27.25,236,6.4,0,2.7,4.9,0,19.7,2.7,0
"185","summer","large","medium",8.1,9.8,40.226,0.699,66.667,12,72.696,2,66.9,0,6.8,28.8,0,8.3,0
"186","summer","large","low",8.4,10.8,2.111,3.726,109,221.89999,89.625,46.075,3.4,0,1.4,0,0,4.6,1.7
"187","winter","small","low",7.6,11.8,59.067,0.461,170.909,54,171.272,1,1.2,0,0,0,9,1.5,0
"188","winter","medium","high",8,8.2,32.4,3.773,35,51.125,11,1,52.4,0,20.2,2.1,1.4,1.5,10.8
"190","autumn","large","medium",8.3,6,12.778,3.351,17.778,75,40,4.5,1.9,0,0,0,0,1.2,0
"192","spring","medium","high",8.1,10.2,60.8,1.873,120,19.727,50.455,4.667,75.8,32.8,1,0,3.1,0,2.1
"193","summer","large","medium",8.56,9,15,6.54,153.75,72,173.75,0.8,16.6,2.1,1.7,0,0,0,0
"194","autumn","medium","medium",7.9,11.1,37.6,1.527,239,236.39999,91.111,30,0,1.7,2.9,0,3.1,0,1
"195","spring","medium","medium",7.62,9.7,12.444,4.555,461.875,9,296,3,18.9,13.2,0,4.8,0,1.5,31.2
"196","winter","medium","medium",8.4,10.8,7.838,1.47,153,44,232.89999,110.456,8.8,12,1,0,1.2,10.3,0
"197","summer","large","medium",8.1,10.6,48.667,2.31,65.455,61.25,219.909,11.6,5.7,1.5,0,0,8.6,8.2,1
"198","winter","large","medium",8.2,9.4,41.25,2.68,737.5,70,140.22,2.3,0,0,0,0,1.2,0,0
"199","autumn","small","high",8,1.8,64,0.86,1495,22.2,20.75,4.5,20.3,12,0,0,0,0,0
2)
"","x"
"1",55
"2",95
"3",167
3)
"","season","size","speed","mxPH","mnO2","Cl","NO3","NH4","oPO4","PO4","Chla","a1","a2","a3","a4","a5","a6","a7"
"1","winter","small","medium",8,9.4,41.163,6.238,31.333,187,13.6,50,0,5.4,0,1,34.2,0,1.4
"2","spring","large","low",7.5,10.9,29.2,5.97,49,33.8,558.75,7.3,2.2,0,4.1,2.4,4.1,0,0
"3","autumn","large","low",8.25,11.4,40.02,5.33,346.66699,46.667,388.16699,81.54,1.4,53.6,2.1,3.5,0,42.7,0
"4","spring","small","medium",7.79,11.1,11.088,1.72,13.5,5,138.7,0.3,10.3,0,18.9,1.9,5.7,0,2.9
"5","autumn","small","low",7.9,9,5.83,1.42,233.7,58.222,43.5,13.2,14.6,5.6,12.9,0,0,0,1.2
"6","spring","medium","low",7.19,1.5,44,3.778,92.375,3,13.2,28.4,15.8,7.6,2.4,1.2,0,22.9,3.9
"7","summer","medium","medium",8.3,10.3,47.229,5.132,235,26.625,11.5,88.255,0,0,3.2,3.9,2.7,4.5,0
"8","summer","small","medium",7.8,10.6,3.275,6.188,8,31.333,214,0.9,18.2,0,3.9,0,9.9,0,0
"9","autumn","large","medium",8.6,7.8,32.73,1.32,122.85,21.083,104,10,54,21.7,7.5,6.9,0,6.7,2.1
"10","winter","large","high",8.5,4.3,4.575,1.39,72.6,8.692,146.452,0.8,17,20.1,13.6,11.5,6.4,0,3.9
"11","summer","small","high",8.4,10.2,26.76,1.287,206.53799,35.333,40.667,2.8,14.7,0,3.3,1.7,1.9,49.4,0
"12","autumn","large","low",8.15,8.1,16,0.91,101.25,12,262.72699,1,32.1,14.7,5,0,0,0,0
"13","winter","small","high",8.1,7.7,13,1.223,27.286,24,188.66701,8.155,2,10.4,0,0,0,0,0
"14","autumn","medium","high",7.72,10.2,61.05,8.759,15,57.6,624.73297,3.6,0,6.4,10.6,0,1.9,17.2,6
"15","summer","medium","low",8,9.8,32.73,3.245,46.2,102,7.2,17.491,1.9,7.5,9,0,0,16.6,2.2
"16","summer","medium","high",7.29,3.2,4.7,3.444,21.571,4.25,98.25,1.1,1.5,5,1.7,5,28.8,17.8,0
"17","spring","small","medium",7.6,8,7,3.561,429.20001,18.667,75.207,0.6,1.2,21.5,0,1.2,5.8,0,0
"18","autumn","large","high",7.14,9.2,32.73,1.443,98.182,18.25,254.60001,5.2,3.1,11.6,35.1,1.9,7.7,0,0
"19","summer","medium","medium",7.35,6.3,29.775,0.445,24064,2.5,27.5,1.1,7.6,0,9.9,0,2.9,16.7,0
"20","spring","medium","high",8.7,10.7,5,2.818,245,191.75,287,11.7,35.5,1,0,4.6,0,0,1.4
"21","spring","medium","low",9.1,10.7,3.5,4.825,32.5,467.5,586,7.9,2.9,4.6,0,0,0,0,1
"22","winter","large","low",7.4,9.2,44.205,3.14,124.167,48.625,285.71399,18.3,46.2,1.6,0,1.6,2.7,0,4.9
"23","autumn","small","medium",7.6,6,29.5,3.14,10,125.667,18,7.6,24,5.9,0,0,1.2,0,1
"24","winter","medium","high",8.5,5.3,50,4.17,46.5,53.625,130.75,3.2,0,0,0,0,0,0,2.7
"25","summer","small","high",7.09,3.3,63.51,5.13,11.111,41.5,88.5,0.6,0,5.6,1.2,3.5,0,0,0
"26","spring","small","high",8.21,10.3,31.091,3.976,165,15.6,49.333,3,4.1,19.6,0,0,9.4,10.1,0
"27","winter","medium","low",7.925,10.6,32.056,2.304,34,16.8,61.444,2,7,4.1,2.6,2,2.4,6.8,0
"28","summer","large","high",6.8,10.1,101.875,0.63,20,34.636,103.2855,75,30.3,1.4,0,0,2.7,1.4,0
"29","winter","small","high",8,9.6,53.425,3.617,40,27.667,69.93,13.1,46.6,0,4.8,0,7.7,0,1
"30","autumn","small","medium",8.4,4.9,2.933,8.543,931.83301,2.5,279.06601,0.5,33.9,0,11.8,5.7,0,17.1,1.1
"31","autumn","medium","medium",7,9.6,125.6,3.33,60,36.3,142,2,42.5,5.5,0,0,1,0,7.8
"32","summer","medium","medium",8.2,10.4,32.3,3.78,60,132.5,123.333,19.4,29.7,0,1.9,0,4,11.1,6
"33","spring","small","high",7.6,10.7,9,1.474,18.429,120.5,102.571,21.22,0,8.7,0,0,0,33.2,1.2
"34","spring","small","medium",8.47,10.29,53,0.406,10,20,253.25,31.738,24.8,1,1.5,6.8,11.3,0,0
"35","winter","large","medium",7.9,6.7,65.75,3.316,3466.65991,34.5,72.9,5.45,5.3,0,1,0,5.3,0,2.2
"36","winter","medium","high",8.5,12.1,53.333,4.188,1729,412.33301,175.04601,1.3,16.8,3.8,0,0,6.1,0,1.5
"37","autumn","small","medium",8.8,12.5,49.625,2.55,142,104.222,14.354,0.2,12.7,0,5.6,0,1.4,0,2.4
"38","winter","small","high",8.7,8.2,1.17,4.99,43.75,51.111,3,0.8,12.6,1.7,2,1.1,35.6,0,0
"39","summer","medium","high",7.9,11.7,26,2.64,65.556,196.62,141.83299,6.209,43.5,12.7,0,3.7,11.2,31.8,0
"40","spring","small","medium",8,11.1,10.975,4.665,228.75,16.833,183.66701,17.2,51.8,3.1,7.5,0,0,0,0
"41","winter","small","high",8.6,11.2,2.75,10.416,102.75,136.75,205.875,3.7,0,25.4,5,0,0,0,7.2
"42","autumn","medium","high",7.91,9.8,54.19,1.013,60.11,48,213,10.5,0,36.6,1,3.7,3.2,0,0
"43","autumn","large","low",6.6,8.4,9.055,0.376,10.5,2,124.2,22.5,39.7,3.1,0,0,12.4,0,1.6
"44","summer","small","high",7.7,8.8,7,4.508,225,276.85001,108,6.167,32.8,0,2.7,0,0,42.4,0
"45","winter","small","low",7.9,11.3,69.75,2.586,42,159.5,61.6,3.9,0,28.2,1.4,3.5,20.8,0,2.7
"46","autumn","small","high",8.3,9.8,10.5,4.03,3515,7.75,50,3.3,29.5,0,0,0,4.1,0,0
"47","winter","small","medium",8,7.1,32.73,1.875,27.5,30.75,317,41,2.4,0,1.2,0,3.5,2,1.4
"48","winter","small","high",8,6.2,34.037,1.374,178.57001,13,276,18.37,1.9,0,3.3,0,0,0,0
"49","winter","medium","medium",8.27,8.6,9,0.825,40,27,58.374,1.3,15.1,0,3.3,8.3,0,0,0
"50","winter","small","medium",8.1,11.21,6.3,3.734,370,51.75,20.812,5.475,0,2.6,0,2.3,8,15.8,1.6
"51","winter","medium","high",7.4,11.5,151.83299,5.164,10,12.75,186,2.1,6.5,0,0,0,0,29.5,1.4
