1)
"","season","size","speed","mxPH","mnO2","Cl","NO3","NH4","oPO4","PO4","Chla","a1","a2","a3","a4","a5","a6","a7"
"87","spring","medium","high",8.21,11.7,53.333,4.03,43.75,66.4,138.5,3.2,35.5,0,0,2.2,0,0,0
"88","winter","large","medium",8.8,3.6,42.636,0.81,215.714,209.85699,49.333,4.3,14.4,0,2.3,2.4,1.9,0,0
"89","winter","small","medium",8.1,10.3,101.875,0.77,76.667,175.66701,3,8.1,37.3,3.4,0,1.2,0,0,0
"91","winter","small","high",7.8,12.1,29.5,3.318,101.25,267.75,391.75,19.4,0,0,5.4,0,4.8,12.4,0
"92","autumn","small","medium",7.6,13.1,31,0.23,2082.8501,59.429,87.125,2,1.2,1.5,0,1.2,0,0,0
"93","winter","medium","high",7.3,10.77,54.143,3.765,102.5,10.8,233.5,72.478,15.1,0,0,1.7,11.2,5.9,2.4
"94","spring","medium","high",8.1,9.7,39,6.225,112.857,238.2,75.333,110.456,32.8,0,0,4.3,0,17,0
"95","spring","medium","medium",8.05,9.4,3,3.07,236,159.5,218,0.6,2.4,5.4,5.5,0,35.6,0,2.1
"96","summer","medium","medium",7.74,6,77.364,1.527,10,276.85001,141.83299,20.829,5.7,12,1.4,0,0,0,0
"97","winter","large","high",9.1,9.8,57.75,1.519,15,104.222,607.16699,3.2,16.8,15.9,0,0,6.6,29.5,1.4
"98","autumn","medium","low",7.7,10.6,57.75,3.316,15,19.111,7.654,23.8,39.7,16.2,1,3.4,0,0,0
"99","spring","small","high",7.83,11.7,27.233,3.773,28,1,170,2,30.3,2.1,7.3,0,10.2,0,0
"100","spring","small","medium",9.1,3.2,2.75,0.73,62.5,38.75,121,0.4,0,32.8,1,0,17.8,5.5,1
"101","spring","medium","medium",8.84,10.6,10.078,1.535,122.5,64.389,85.4,30,7.6,7.6,1.9,0,12.4,0,0
"102","summer","large","medium",7.9,10.8,151.83299,2.603,49.5,22.2,154.125,3,3.3,0,0,4.6,15.9,0,4.3
"103","winter","medium","high",8.27,8.7,53,2.899,1168,35.333,76.333,0.8,4.4,0,6.8,2.6,3.2,10.3,3.3
"104","spring","small","low",7.7,8.4,131.39999,6.096,51.111,38.625,326.85699,2.3,6.7,15.2,0,6.6,0,7.1,0
"105","winter","small","medium",8.1,11.1,4.545,1.587,227.60001,104.5,16.662,2.7,6.5,28.2,2.6,1.9,1.2,0,6
"107","winter","small","high",7.55,11.2,73.25,45.65,131.66701,55,249.25,65.7,8.8,4.6,0,11,11.3,0,2.7
"108","autumn","medium","low",8.6,9.9,173.75,1.726,931.83301,55,344.60001,50.225,18.3,8.9,8.8,3.5,6.4,2.6,3.2
"110","winter","small","medium",8.16,13.4,64,2.55,32.5,9.667,52.875,4.9,3.6,38.8,3.9,0,0,6.9,0
"111","spring","small","high",8,7.9,32.4,1.534,92.375,24,124.2,21.9,64.3,1.5,8,0,0,0,0
"112","autumn","medium","high",8.2,12.5,44.205,0.673,505,10,56.667,2.8,0,72.6,2.5,0,0,0,0
"113","spring","small","medium",7.7,7.9,55.35,6.513,206.53799,1.625,61.444,26.8,0,12.7,0,0,0,0,7.1
"114","spring","medium","high",8,11.8,53.425,3.02,233.7,37.857,130.75,1.5,46.8,0,4.9,0,0,17.7,0
"115","autumn","medium","medium",8,9.9,26.76,0.91,647.57001,82.222,11,3,4.1,14.5,0,0,7.3,9.9,18.6
"116","winter","small","high",6.4,10.8,26,2.304,10,36.909,47,14.775,1.1,0,1.7,2.4,0,0,0
"117","spring","medium","high",8,11.62,64.093,2.31,105.556,1,146.452,24.556,20.3,4,1.2,1,44.4,0,30.1
"118","spring","small","high",8.15,3.6,53.102,1.42,18.429,3.545,13.2,1.1,86.6,0,0,4,1.2,4.5,0
"119","autumn","large","low",8.3,8.4,5.83,8.984,4073.33008,33.8,6.667,27.618,24.8,0,0,0,0,21.4,0
"120","autumn","small","low",8.2,6.6,11.818,4.698,56.364,143.71001,320.39999,3.3,1.6,4.3,1,0,0,10.1,1
"122","autumn","small","low",8,10.7,82.857,5.078,92,187,14,20.6,2.9,20.1,0,0,0,1.6,5.2
"123","winter","small","medium",8.6,7.1,49.9,6.64,244.60001,181,222.286,1,43.7,0,3.5,0,0,3.9,0
"124","summer","small","low",7.4,10.7,69,5.456,142,71,239,2.1,0,0,1.6,0,20.8,12.7,0
"125","spring","medium","high",8.3,9.4,17.375,0.921,14.75,191.75,120.889,0.5,31.8,5.5,2.4,0,8.9,42.1,0
"126","winter","small","medium",7.8,10.7,10.975,3.829,37.5,54,432.909,0.5,24.8,9.6,0,0,3.6,33.2,0
"127","winter","small","medium",7.61,11.7,31.091,5.099,246.364,87.333,46.6,28.567,12.2,36.6,0,1.1,1.2,8.5,0
"128","summer","medium","high",8,12.9,391.5,0.05,10,32,197.14301,1.2,1.4,4.6,4.8,3.5,0,0,1.2
"129","winter","medium","high",8.7,10,48.667,4.188,39,41.3,56.667,34.75,0,3.9,0,0,7.5,0,1.6
"130","winter","medium","high",8.5,11.9,20.625,1.335,88.182,12,104,8.155,4.2,8.6,1.4,0,1.2,8.3,1.9
"131","spring","large","high",7.78,10,26,1.47,31.333,34.636,23.485,0.8,17,19.6,0,2.1,6.4,0,1.5
"132","spring","medium","medium",9,10.5,41.25,3.02,1386.25,2.5,18.293,3.3,29.7,41,0,0,2.4,0,2.9
"133","summer","medium","high",8,11.7,1.45,1.67,137.27299,12.75,262.72699,92.667,0,40.7,5,0,8.6,0,0
"134","spring","small","high",8.7,6.5,6.167,6.045,60.11,120.5,77.434,22.5,13,25.4,0,0,22.1,0,1.2
"135","winter","small","medium",7.9,10.4,12.146,2.323,120,48.667,69.93,2.5,54,20.6,2.1,12.7,14.9,3.6,0
"136","spring","small","low",8.1,9.2,9,3.685,196,58.875,58.623,7.3,1.9,26.5,2,2.4,0,0,0
"137","winter","large","medium",7.35,11,60.8,3.617,24064,197.83299,201.778,16,1.5,16,16,0,0,0,0
"138","summer","small","low",8.6,6.3,11,8.543,40,282.16699,115,11.6,14.4,13.7,0,1.3,15.3,0,5.9
"139","autumn","small","low",8.5,7.6,4.083,4.555,42,7.3,98.143,2,10.3,1.9,9.4,0,0,0,1.4
"140","spring","large","high",7.29,10.5,10.556,1.415,208.33299,4,143.75,98.817,0,5.2,1.7,1.4,15,0,0
"141","summer","small","medium",8,8.5,11.088,0.658,175,412.33301,40.667,2,0,5.9,1.4,0,3.5,0,0
"143","winter","small","high",7.9,7.1,69.75,3.561,643,12.889,14,0.3,42.5,38.5,0,4.3,1,1.4,1
"144","spring","small","high",8,5.9,47.229,1.212,192.5,77.333,175.04601,2.5,18.1,1.4,10.1,6.2,8.6,1.8,0
"145","summer","small","high",8.47,10.5,70,3.73,196.66701,34.5,147.83299,1.4,4.4,6,4.1,8.3,0,0,31.6
"146","winter","medium","low",8,7.3,8,7.74,161.81799,144,84,3.2,0,0,2.5,5.7,9.9,18.2,16.7
"147","winter","small","low",7.8,10.8,38.902,8.688,25,46.667,187.05701,30.4,82.7,6.7,2.7,13.4,0,0,2.4
"148","spring","medium","low",8.4,5.3,40.226,9.715,5738.33008,2.5,84.46,3.6,0,0,1,2,3.9,0,0
"149","winter","medium","high",7.7,9,74.667,9.248,1131.66003,196.62,60,6.8,3.7,31.9,1.9,0,7.7,0,1.1
"150","winter","medium","medium",8.56,11.6,32.92,4.535,91.833,4,188.66701,6.167,17.1,5.6,21.7,0,0,0,0
"151","autumn","large","high",8.5,11,65.75,2.68,13.5,24.667,66.75,0.8,1.7,1.7,1.2,4.8,8,32.9,7.2
"152","winter","small","medium",8.5,6.1,29.775,1.718,84.667,70,317,40,7.2,8.7,0,1.2,5.7,12.6,2.7
"153","spring","large","medium",8.7,8.9,56.717,0.267,12.727,25.167,211.66701,22.5,0,12.5,7.5,1,0,77.6,0
"155","spring","small","medium",7.8,4.3,100.83,3.9,758.75,1.8,6,1.3,46.9,1.9,0,0,34.3,3.1,0
"156","summer","medium","medium",7.8,9.8,94,5.164,371.11099,67.5,1,0.5,11.3,0,2.9,1.7,5.9,1,0
"157","summer","small","high",7.4,11.4,14.32,1.39,34.333,22.444,85,11.84,39.7,3.4,0,4,9.5,0,0
"158","summer","medium","high",8.5,10.7,13.5,6.54,20,44,125.8,5.2,2.8,0,5,2.6,7.5,0,15.1
"159","autumn","large","medium",8,9.9,19.22,1.655,429.20001,12,54.916,15.3,0,2.9,1.8,0,0,0,1.4
"160","summer","medium","high",8.1,9.8,3.5,1.87,28.333,47.5,50,5.233,1.4,0,22.9,1.7,0,10.6,3.3
"161","winter","large","low",8.3,10.29,7.333,0.86,43.75,28.625,313.60001,2,50.6,0,1.5,0,9,0,1
"162","autumn","large","high",9.5,5.7,39,2.67,130,111.25,624.73297,93.683,1.6,0,13.6,4.6,0,0,10.2
"163","winter","large","medium",8.87,6.3,23.825,3.978,103.333,261.60001,11.818,5.555,66.9,0,0,0,1.7,0,1.7
"164","spring","medium","low",8.5,11.17,43.09,4.071,101,48,276,1,3.4,0,0,7.8,1,0,4.1
"165","summer","medium","high",7.3,3.2,16,4.82,12.5,9,127,3.1,2.5,1.7,1.7,0,2.1,0,3.9
"166","summer","large","high",7.9,10.68,129.375,1.328,25.833,159.16701,171.272,3.8,0,1,2.2,0,4.8,0,0
"167","spring","large","low",9.1,10.8,63.625,4.508,37.778,102.364,123.333,22.9,6.9,0,7.8,2.2,6.6,17,1
"169","winter","large","low",8.2,10.2,30.523,2.302,22.5,4.25,142,21.22,89.8,0,0,0,11.5,32.1,1.7
"170","spring","medium","high",8.4,8.1,22.286,3.14,155,13,6.5,9.384,64.2,0,14.6,1,2.9,4.7,0
"171","spring","medium","medium",8.24,11.3,29.2,4.86,255,27.667,255.28,20.578,58.7,19.6,1,2,0,17.2,2.7
"172","summer","medium","medium",6.5,6.9,94.405,0.701,1081.66003,346.16699,116.2,20.8,16.5,3.9,8.8,1.2,0,0,1.7
"173","spring","small","medium",7.77,4.5,104.818,0.758,96.833,30.75,102.333,5.609,0,11.6,3.2,0,5.5,0,10.8
"174","spring","large","high",8.4,11.8,71.444,2.512,98.333,50.889,137.778,13.1,18.9,5,0,2.7,6.1,0,1.9
"175","summer","medium","medium",7.8,8.3,8.3,3.14,245,85.5,272.22198,5.62,50.4,1.2,1.1,0,19,0,0
"176","autumn","medium","high",8.1,8.2,12.444,1.51,134,1,173.75,6.8,32.5,21.1,0,0,8,22.3,1.9
"178","summer","medium","medium",7.62,6.2,51.113,1.013,12.5,58.222,86.997,32,18.2,6.4,0,0,0,4.7,7
"179","spring","medium","high",8.4,11.1,5.326,7.195,53.846,23,19,5.083,52.4,2.6,1.9,0,1.4,2.6,2.7
"180","autumn","medium","high",9,6.8,58.331,3.2,34,16,15,27.5,1.2,0,0,0,1.4,0,1.2
"181","summer","small","medium",8.1,8.1,125.6,3.778,137,78.333,6.2,4.3,1.5,3.8,6.1,0,0,0,1.6
"182","summer","small","medium",7.2,11.6,208.364,4.17,1495,2,97.58,0.6,41,4.3,1.2,0,1.9,0,0
"183","autumn","small","medium",7.72,4.4,7,1.223,197.909,467.5,152.33299,2.86,17.3,7.3,19.7,0,22.5,0,1.4
"184","winter","large","high",8.25,7.8,36.248,1.32,102.75,45,26,0.8,54.4,0,10.8,4.6,19.7,0,0
"185","spring","small","high",7.6,9.5,0.222,0.699,20,61.25,232.89999,6.4,0,12.4,0,0,0,2.2,3.2
"186","winter","medium","low",8.1,10.8,2.111,5.694,1990.16003,53,6,68.05,31.1,0,3,0,4,4.6,2.3
"187","autumn","large","low",8.3,12.5,3.86,0.33,153.75,125.667,21.3,0.8,3.8,10.5,0,0,1,1.5,0
"188","summer","medium","medium",7.925,9.9,45.273,2.805,5.8,51.125,265.25,53.1,0,1.9,0,7.6,9.4,0,0
"189","winter","medium","medium",7.5,9.8,28.333,3.85,82.1,136.75,235.66701,2.9,2.5,5.4,0,0,0,4.5,6.1
"192","winter","medium","high",5.6,5.8,35.66,2.8,89.6,1.25,50.455,17.491,19,0,1,0,0,0,2.2
"194","autumn","medium","high",8.58,9,88,1.72,239,236.39999,39,4,2.1,10.4,2.9,1.4,0,1.9,12.5
"195","summer","small","low",7.93,11.3,43,2.586,132.25,19.111,61.5,13.1,0,13.2,1.2,0,0,5.5,0
"197","summer","large","high",7.7,9.9,34.037,1.208,65.455,20,296,10,19.4,7,12.9,0,5.3,1.5,0
"200","autumn","small","medium",7.75,8,40.167,5.97,10,27.5,215.5,17.2,2.4,2.1,19.5,3.5,0,0,0
2)
"","x"
"1",1
"2",55
"3",62
3)
"","season","size","speed","mxPH","mnO2","Cl","NO3","NH4","oPO4","PO4","Chla","a1","a2","a3","a4","a5","a6","a7"
"1","winter","medium","low",8.7,9.4,41.163,4.665,103.1665,7.4,279.06601,5.475,28.1,4.7,0,0,34.2,8.3,0
"2","winter","small","medium",8.7,12,95.367,1.288,627.27301,3,11.8,1.3,16.6,15.7,1.6,0,0,49.4,0
"3","winter","small","medium",7.09,11.4,54.19,5.33,346.66699,182.42,46.438,4.5,0,53.6,0,0,5.6,0,9.7
"4","summer","small","low",8.06,10.7,1.549,2.316,160,61.182,138.7,0.3,0,0,18.9,0,1.9,0,3.6
"5","summer","small","high",8.4,9,50,3.726,461.875,20,14.354,10.5,55.5,2.9,0,2.3,0,0,6
"6","autumn","medium","medium",7.19,11,47.778,2.942,58.5,23,75.207,0.8,12.7,0,3.3,0,0,0,0
"7","summer","small","medium",8.15,10.3,81.333,5.132,235,26.625,252.5,18.33,10.8,3.1,2.1,0,0,17.1,0
"8","autumn","medium","medium",8.2,10.6,43.97,3.923,38.111,16.8,169.00101,6.9,7,1.6,1,0,1.2,0,0
"9","winter","medium","low",8.6,11.7,32.73,1.32,76,26,3,18.37,18.1,0,0,1.2,0,15.8,0
"10","autumn","medium","high",8.1,6.35,1.17,1.732,125.333,97.333,177.625,3.5,17,0,0,2.9,0,0,0
"11","summer","small","high",7.5,10.8,9.055,1.203,96.667,12.75,2.5,0.8,14.7,0,0,1.7,0,1.4,0
"12","spring","medium","low",8.3,9.8,16,7.16,54.778,40.15,4,6.429,32.1,40.9,4.7,0,2.9,1.5,0
"13","autumn","medium","low",8.7,9.6,85.982,0.866,10,109,213,4.5,12.3,16,0,1.9,5.8,0,0
"14","summer","medium","medium",8.53,3.4,10.5,8.759,224.286,57.6,361,46.075,2.4,0,10.6,1,1.2,22.9,1.5
"15","summer","small","medium",7.45,10.5,2.933,5.13,46.2,13,61.6,2,1.9,0,9,0,0,16.6,0
"16","winter","large","high",8.1,1.5,4.7,0.663,90,8.692,98.25,3,0,12.7,0,5,28.8,1.6,2.1
"17","autumn","medium","medium",7.6,9.2,2.2,3.908,96.667,18.667,58.374,5.475,46.2,12.7,3.4,0,3.1,6.8,25.6
"18","autumn","medium","high",7.14,10.4,32.54,1.443,103.333,221.89999,254.60001,13,1.7,21.5,3.1,0,0,2.7,0
"19","summer","small","medium",7.8,10.1,7.613,0.445,103.1665,60,27.5,2.1,81.9,0,3.9,0,1.2,0,1
"20","winter","medium","low",8.5,11.1,5,2.822,32,36,287,8.957,46.6,0,0,4.6,9,0,0
"21","spring","large","high",8.1,12.1,50,4.825,3466.65991,49,103.2855,16,0,0,0,6.8,17.9,0,0
"22","spring","small","medium",8.3,11.8,22.455,0.735,215.556,15.6,285.71399,0.5,48.3,0,0,0,0,0,0
"23","spring","small","medium",6.6,7.7,10.936,3.245,27.286,21.083,18,7.6,33.9,0,2,2.5,8.7,0,0
"24","summer","small","high",7.9,10.3,187.183,0.381,225,53.625,82.444,1.7,29.5,0,1,4.4,5.5,0,0
"25","spring","small","high",7.84,11.5,32.73,5.41,11.111,44.667,140.517,12.1,25.4,11.2,0,3.7,0,0,0
"26","spring","small","high",8.2,10.7,87,0.13,165,9,7,50,4.1,21.7,0,0,2.7,0,0
"27","autumn","large","high",7.4,12.6,21.95,3.734,486.5,61.556,22.9,2,2.2,0,11.5,4.9,4.1,1.2,0
"28","summer","large","high",8.3,10.1,77,0.63,6400,246,103.2855,1.1,1.9,11.3,4.2,0,9.2,0,3.2
"29","winter","large","medium",8.3,5.5,8.69,0.9,110,36.3,186,0.8,3.4,0,19.6,0,6.5,0,2.5
"30","autumn","medium","medium",7.3,7.7,9,1.474,170.909,20.667,200.231,0.5,15.5,0,35.1,0,0,7,0
"31","autumn","medium","medium",8.2,9.3,7.25,2.163,60,64,40,81.54,1.7,5,1.2,0,16.2,5.9,2.2
"32","winter","medium","high",8.2,9.7,7,3.78,60,234.5,108,5.2,39.1,17.1,0,0,4,0,0
"33","summer","small","high",8.6,7.6,79.077,3.414,124.167,16.833,102.571,41,0,1,4,11.5,2.5,42.7,0
"34","summer","small","medium",7.8,7,65.333,1.588,21.571,51.111,253.25,31.738,13.6,9.1,17.6,6.8,2.6,0,0
"35","winter","small","high",7.5,6.7,32.73,1.572,32.5,1,72.9,9,5.3,0,0,3.7,7.7,1.2,2.2
"36","summer","medium","high",7.5,8.4,8,0.825,27.5,166.72701,91.111,5.8,23.7,0,0,6.9,0,4.1,2.4
"37","winter","large","medium",8.8,9.2,4.575,4.99,178.57001,105,232.83299,1,14.6,5.6,5.6,0,0,6.7,1
"38","spring","medium","medium",8.1,8.2,3.136,10.416,370,19.727,13.6,1,12.6,1.7,20.2,0,0,0,1.4
"39","summer","large","low",7.6,11.7,66.3,2.64,65.556,60.833,116.2,2.15,1.9,0,3.7,0,5.5,0,3.9
"40","winter","small","medium",8.4,9.6,20.083,3.351,228.75,62.625,183.66701,4.3,3.3,4.6,0,1,0,0,0
"41","autumn","small","medium",9.7,7.1,46.167,4.053,17.778,151.33299,351.60001,3.7,0,21.7,0,0,27.6,9.9,0
"42","winter","medium","high",7.6,7.1,5.273,0.923,51.429,10.583,16,0.3,0,0,2.6,1.9,0,7.5,1.9
"43","autumn","small","high",7.8,8.3,59.067,1.651,124,16,19,24.917,1.2,14.6,0,0,0,9.6,0
"44","spring","small","medium",8.3,8.8,41.5,2.978,54.75,104.727,72.696,6.209,4.1,0,0,0,18.7,7.9,0
"45","spring","small","medium",8.3,6.5,22.32,2.443,46.5,84.3,57.833,3.9,0,0,1.4,0,3.1,6.8,1.4
"46","autumn","medium","high",8.3,10.8,32.3,1.921,128.571,3.8,43.5,75,2.8,14.7,0,3.2,0,64.6,0
"47","winter","large","medium",8.3,6,57.848,0.376,35,173,292.625,0.5,2.2,0,2.5,4.1,11.7,2,2.4
"48","winter","small","high",8.06,10.5,9,1.374,52.2,5,56.091,3,18,3.1,1.2,0,0,0,0
"49","summer","medium","medium",8.4,10.9,15,0.23,40,100,244,1.4,3.1,0,0,1.6,0,0,0
"50","summer","large","high",8.3,11.21,17.75,0.886,8,51.75,20.812,88.255,1.4,2,0,3.4,0,0,0
"51","summer","small","high",7.8,5.4,22.35,5.442,380,12.75,11.5,7.9,0,21.6,7.5,0,1.2,0,0
"52","autumn","medium","high",8.66,10,7,4.459,33.636,45.9,558.75,0.9,24,0,10.3,2.2,5.4,0,0
