1)
  season   size  speed mxPH mnO2    Cl  NO3   NH4  oPO4   PO4 Chla   a1   a2   a3  a4   a5   a6  a7
1 winter medium    low 8.70  9.4 41.16 4.67    NA   7.4 279.1   NA 28.1  4.7  0.0 0.0 34.2  8.3 0.0
2 winter  small medium 8.70 12.0 95.37 1.29 627.3   3.0  11.8  1.3 16.6 15.7  1.6 0.0  0.0 49.4 0.0
3 winter  small medium 7.09 11.4 54.19 5.33 346.7 182.4  46.4  4.5  0.0 53.6  0.0 0.0  5.6  0.0 9.7
4 summer  small    low 8.06 10.7  1.55 2.32 160.0  61.2 138.7  0.3  0.0  0.0 18.9 0.0  1.9  0.0 3.6
5 summer  small   high 8.40  9.0 50.00 3.73 461.9  20.0  14.4 10.5 55.5  2.9  0.0 2.3  0.0  0.0 6.0
6 autumn medium medium 7.19 11.0 47.78 2.94  58.5  23.0  75.2  0.8 12.7  0.0  3.3 0.0  0.0  0.0 0.0
2)
,season,size,speed,mxPH,mnO2,Cl,NO3,NH4,oPO4,PO4,Chla,a2,a4,a6,a7
76,autumn,medium,high,6.6,9.4,35.75,3.235,205.66701,39,105.727,54.367,4.1,2.2,15.7,14.4
77,autumn,large,medium,9.06,10.6,12.182,0.996,10,18.25,11,22.7,8,1,2.4,1
78,winter,medium,medium,8.4,8.6,48.429,9.08,133.636,564.59998,236,3,0,0,0,2.2
79,spring,small,high,8.5,8.1,11.867,2.22,124.364,102.333,75.904,4.5,4.1,11.3,0,3.9
80,winter,medium,medium,8.9,9.8,11,2.954,271.25,26.6,304,0.3,1,0,0,0
81,summer,large,medium,7.4,8.8,127.833,4.908,20,31.333,284,5.544,9.7,28.8,5.4,1.2
82,autumn,large,high,8.1,4.8,136,4.93,10,1,219.909,17.2,0,3.9,8.2,2.9
83,winter,large,low,8.07,9.5,7.838,0.308,120,7.667,111.375,5.45,0,2.2,6.4,1.2
84,winter,medium,high,5.7,6,30.125,1.051,27.069,41.5,23,18.3,4.1,0,0,2.9
85,summer,large,high,7.3,6.2,34.5,4.408,737.5,10.667,214,12.32,28,0,42.4,1.4
86,winter,medium,medium,7.6,8.5,53,0.846,18,137.60001,35.2,28.4,0,0,0,22.1
87,spring,medium,high,8.21,11.7,53.333,4.03,43.75,66.4,138.5,3.2,0,2.2,0,0
88,winter,large,medium,8.8,3.6,42.636,0.81,215.714,209.85699,49.333,4.3,0,2.4,0,0
89,winter,small,medium,8.1,10.3,101.875,0.77,76.667,175.66701,3,8.1,3.4,1.2,0,0
90,winter,large,medium,7.79,9.6,12,2.102,109,6,303.33301,NA,7,0,11.5,0
91,winter,small,high,7.8,12.1,29.5,3.318,101.25,267.75,391.75,19.4,0,0,12.4,0
92,autumn,small,medium,7.6,13.1,31,0.23,2082.8501,59.429,87.125,2,1.5,1.2,0,0
93,winter,medium,high,7.3,10.77,54.143,3.765,102.5,10.8,233.5,72.478,0,1.7,5.9,2.4
94,spring,medium,high,8.1,9.7,39,6.225,112.857,238.2,75.333,110.456,0,4.3,17,0
95,spring,medium,medium,8.05,9.4,3,3.07,236,159.5,218,0.6,5.4,0,0,2.1
96,summer,medium,medium,7.74,6,77.364,1.527,10,276.85001,141.83299,20.829,12,0,0,0
97,winter,large,high,9.1,9.8,57.75,1.519,15,104.222,607.16699,3.2,15.9,0,29.5,1.4
98,autumn,medium,low,7.7,10.6,57.75,3.316,15,19.111,7.654,23.8,16.2,3.4,0,0
99,spring,small,high,7.83,11.7,27.233,3.773,28,1,170,2,2.1,0,0,0
100,spring,small,medium,9.1,3.2,2.75,0.73,62.5,38.75,121,0.4,32.8,0,5.5,1
101,spring,medium,medium,8.84,10.6,10.078,1.535,122.5,64.389,85.4,30,7.6,0,0,0
102,summer,large,medium,7.9,10.8,151.83299,2.603,49.5,22.2,154.125,3,0,4.6,0,4.3
103,winter,medium,high,8.27,8.7,53,2.899,1168,35.333,76.333,0.8,0,2.6,10.3,3.3
104,spring,small,low,7.7,8.4,131.39999,6.096,51.111,38.625,326.85699,2.3,15.2,6.6,7.1,0
105,winter,small,medium,8.1,11.1,4.545,1.587,227.60001,104.5,16.662,2.7,28.2,1.9,0,6
106,spring,medium,high,8.7,10.53,63.292,9.773,8777.59961,48.625,6,NA,1.2,0,5.1,1.9
107,winter,small,high,7.55,11.2,73.25,45.65,131.66701,55,249.25,65.7,4.6,11,0,2.7
108,autumn,medium,low,8.6,9.9,173.75,1.726,931.83301,55,344.60001,50.225,8.9,3.5,2.6,3.2
109,winter,medium,high,7,9.8,23.25,NA,723.66699,32.5,88.5,2,1,0,20.4,5.8
110,winter,small,medium,8.16,13.4,64,2.55,32.5,9.667,52.875,4.9,38.8,0,6.9,0
111,spring,small,high,8,7.9,32.4,1.534,92.375,24,124.2,21.9,1.5,0,0,0
112,autumn,medium,high,8.2,12.5,44.205,0.673,505,10,56.667,2.8,72.6,0,0,0
113,spring,small,medium,7.7,7.9,55.35,6.513,206.53799,1.625,61.444,26.8,12.7,0,0,7.1
114,spring,medium,high,8,11.8,53.425,3.02,233.7,37.857,130.75,1.5,0,0,17.7,0
115,autumn,medium,medium,8,9.9,26.76,0.91,647.57001,82.222,11,3,14.5,0,9.9,18.6
116,winter,small,high,6.4,10.8,26,2.304,10,36.909,47,14.775,0,2.4,0,0
117,spring,medium,high,8,11.62,64.093,2.31,105.556,1,146.452,24.556,4,1,0,30.1
118,spring,small,high,8.15,3.6,53.102,1.42,18.429,3.545,13.2,1.1,0,4,4.5,0
119,autumn,large,low,8.3,8.4,5.83,8.984,4073.33008,33.8,6.667,27.618,0,0,21.4,0
120,autumn,small,low,8.2,6.6,11.818,4.698,56.364,143.71001,320.39999,3.3,4.3,0,10.1,1
121,winter,small,medium,8.55,10.2,NA,1.287,914,75.875,771.59998,21,18.4,5,0,1.4
122,autumn,small,low,8,10.7,82.857,5.078,92,187,14,20.6,20.1,0,1.6,5.2
123,winter,small,medium,8.6,7.1,49.9,6.64,244.60001,181,222.286,1,0,0,3.9,0
124,summer,small,low,7.4,10.7,69,5.456,142,71,239,2.1,0,0,12.7,0
125,spring,medium,high,8.3,9.4,17.375,0.921,14.75,191.75,120.889,0.5,5.5,0,42.1,0
126,winter,small,medium,7.8,10.7,10.975,3.829,37.5,54,432.909,0.5,9.6,0,33.2,0
127,winter,small,medium,7.61,11.7,31.091,5.099,246.364,87.333,46.6,28.567,36.6,1.1,8.5,0
128,summer,medium,high,8,12.9,391.5,0.05,10,32,197.14301,1.2,4.6,3.5,0,1.2
129,winter,medium,high,8.7,10,48.667,4.188,39,41.3,56.667,34.75,3.9,0,0,1.6
130,winter,medium,high,8.5,11.9,20.625,1.335,88.182,12,104,8.155,8.6,0,8.3,1.9
131,spring,large,high,7.78,10,26,1.47,31.333,34.636,23.485,0.8,19.6,2.1,0,1.5
132,spring,medium,medium,9,10.5,41.25,3.02,1386.25,2.5,18.293,3.3,41,0,0,2.9
133,summer,medium,high,8,11.7,1.45,1.67,137.27299,12.75,262.72699,92.667,40.7,0,0,0
134,spring,small,high,8.7,6.5,6.167,6.045,60.11,120.5,77.434,22.5,25.4,0,0,1.2
135,winter,small,medium,7.9,10.4,12.146,2.323,120,48.667,69.93,2.5,20.6,12.7,3.6,0
136,spring,small,low,8.1,9.2,9,3.685,196,58.875,58.623,7.3,26.5,2.4,0,0
137,winter,large,medium,7.35,11,60.8,3.617,24064,197.83299,201.778,16,16,0,0,0
138,summer,small,low,8.6,6.3,11,8.543,40,282.16699,115,11.6,13.7,1.3,0,5.9
139,autumn,small,low,8.5,7.6,4.083,4.555,42,7.3,98.143,2,1.9,0,0,1.4
140,spring,large,high,7.29,10.5,10.556,1.415,208.33299,4,143.75,98.817,5.2,1.4,0,0
141,summer,small,medium,8,8.5,11.088,0.658,175,412.33301,40.667,2,5.9,0,0,0
142,spring,medium,high,7.4,8.2,82.852,NA,10,37.375,586,0.6,7.4,0,0,0
143,winter,small,high,7.9,7.1,69.75,3.561,643,12.889,14,0.3,38.5,4.3,1.4,1
144,spring,small,high,8,5.9,47.229,1.212,192.5,77.333,175.04601,2.5,1.4,6.2,1.8,0
145,summer,small,high,8.47,10.5,70,3.73,196.66701,34.5,147.83299,1.4,6,8.3,0,31.6
146,winter,medium,low,8,7.3,8,7.74,161.81799,144,84,3.2,0,5.7,18.2,16.7
147,winter,small,low,7.8,10.8,38.902,8.688,25,46.667,187.05701,30.4,6.7,13.4,0,2.4
148,spring,medium,low,8.4,5.3,40.226,9.715,5738.33008,2.5,84.46,3.6,0,2,0,0
149,winter,medium,high,7.7,9,74.667,9.248,1131.66003,196.62,60,6.8,31.9,0,0,1.1
150,winter,medium,medium,8.56,11.6,32.92,4.535,91.833,4,188.66701,6.167,5.6,0,0,0
151,autumn,large,high,8.5,11,65.75,2.68,13.5,24.667,66.75,0.8,1.7,4.8,32.9,7.2
152,winter,small,medium,8.5,6.1,29.775,1.718,84.667,70,317,40,8.7,1.2,12.6,2.7
153,spring,large,medium,8.7,8.9,56.717,0.267,12.727,25.167,211.66701,22.5,12.5,1,77.6,0
154,spring,large,high,7.9,5.3,NA,5.414,5,39,228.364,2.8,0,0,0,0
155,spring,small,medium,7.8,4.3,100.83,3.9,758.75,1.8,6,1.3,1.9,0,3.1,0
156,summer,medium,medium,7.8,9.8,94,5.164,371.11099,67.5,1,0.5,0,1.7,1,0
157,summer,small,high,7.4,11.4,14.32,1.39,34.333,22.444,85,11.84,3.4,4,0,0
158,summer,medium,high,8.5,10.7,13.5,6.54,20,44,125.8,5.2,0,2.6,0,15.1
159,autumn,large,medium,8,9.9,19.22,1.655,429.20001,12,54.916,15.3,2.9,0,0,1.4
160,summer,medium,high,8.1,9.8,3.5,1.87,28.333,47.5,50,5.233,0,1.7,10.6,3.3
161,winter,large,low,8.3,10.29,7.333,0.86,43.75,28.625,313.60001,2,0,0,0,1
162,autumn,large,high,9.5,5.7,39,2.67,130,111.25,624.73297,93.683,0,4.6,0,10.2
163,winter,large,medium,8.87,6.3,23.825,3.978,103.333,261.60001,11.818,5.555,0,0,0,1.7
164,spring,medium,low,8.5,11.17,43.09,4.071,101,48,276,1,0,7.8,0,4.1
165,summer,medium,high,7.3,3.2,16,4.82,12.5,9,127,3.1,1.7,0,0,3.9
166,summer,large,high,7.9,10.68,129.375,1.328,25.833,159.16701,171.272,3.8,1,0,0,0
167,spring,large,low,9.1,10.8,63.625,4.508,37.778,102.364,123.333,22.9,0,2.2,17,1
168,summer,medium,low,7.9,11.1,12.778,1.873,430,205.636,34,NA,0,1,0,0
169,winter,large,low,8.2,10.2,30.523,2.302,22.5,4.25,142,21.22,0,0,32.1,1.7
170,spring,medium,high,8.4,8.1,22.286,3.14,155,13,6.5,9.384,0,1,4.7,0
171,spring,medium,medium,8.24,11.3,29.2,4.86,255,27.667,255.28,20.578,19.6,2,17.2,2.7
172,summer,medium,medium,6.5,6.9,94.405,0.701,1081.66003,346.16699,116.2,20.8,3.9,1.2,0,1.7
173,spring,small,medium,7.77,4.5,104.818,0.758,96.833,30.75,102.333,5.609,11.6,0,0,10.8
174,spring,large,high,8.4,11.8,71.444,2.512,98.333,50.889,137.778,13.1,5,2.7,0,1.9
175,summer,medium,medium,7.8,8.3,8.3,3.14,245,85.5,272.22198,5.62,1.2,0,0,0
176,autumn,medium,high,8.1,8.2,12.444,1.51,134,1,173.75,6.8,21.1,0,22.3,1.9
177,winter,medium,high,8.22,9.8,NA,3.31,146.66701,14.667,71,1.1,28,5,15.8,2.4
178,summer,medium,medium,7.62,6.2,51.113,1.013,12.5,58.222,86.997,32,6.4,0,4.7,7
179,spring,medium,high,8.4,11.1,5.326,7.195,53.846,23,19,5.083,2.6,0,2.6,2.7
180,autumn,medium,high,9,6.8,58.331,3.2,34,16,15,27.5,0,0,0,1.2
181,summer,small,medium,8.1,8.1,125.6,3.778,137,78.333,6.2,4.3,3.8,0,0,1.6
182,summer,small,medium,7.2,11.6,208.364,4.17,1495,2,97.58,0.6,4.3,0,0,0
183,autumn,small,medium,7.72,4.4,7,1.223,197.909,467.5,152.33299,2.86,7.3,0,0,1.4
184,winter,large,high,8.25,7.8,36.248,1.32,102.75,45,26,0.8,0,4.6,0,0
185,spring,small,high,7.6,9.5,0.222,0.699,20,61.25,232.89999,6.4,12.4,0,2.2,3.2
186,winter,medium,low,8.1,10.8,2.111,5.694,1990.16003,53,6,68.05,0,0,4.6,2.3
187,autumn,large,low,8.3,12.5,3.86,0.33,153.75,125.667,21.3,0.8,10.5,0,1.5,0
188,summer,medium,medium,7.925,9.9,45.273,2.805,5.8,51.125,265.25,53.1,1.9,7.6,0,0
189,winter,medium,medium,7.5,9.8,28.333,3.85,82.1,136.75,235.66701,2.9,5.4,0,4.5,6.1
190,autumn,large,medium,8.7,NA,27.4,6.238,122.85,54.1,45,2.338,7.5,0,17.8,7.8
191,autumn,large,medium,8.4,11.8,15.541,7.83,103,16,81.558,NA,0,0,0,0
192,winter,medium,high,5.6,5.8,35.66,2.8,89.6,1.25,50.455,17.491,0,0,0,2.2
193,spring,medium,high,8.3,10.1,38.125,0.941,101.667,72,127.222,NA,2.1,1.8,0,0
194,autumn,medium,high,8.58,9,88,1.72,239,236.39999,39,4,10.4,1.4,1.9,12.5
195,summer,small,low,7.93,11.3,43,2.586,132.25,19.111,61.5,13.1,13.2,0,5.5,0
196,summer,large,high,8.06,11.1,NA,3.833,153,27,388.16699,15,1.4,0,0,31.2
197,summer,large,high,7.7,9.9,34.037,1.208,65.455,20,296,10,7,0,1.5,0
198,summer,medium,medium,7.4,10.9,4.326,2.273,217.75,3,140.22,NA,0,2.1,11.1,0
199,autumn,medium,high,8,11.8,0.8,0.406,72.6,2,194.10001,NA,0,0,31.8,4.9
200,autumn,small,medium,7.75,8,40.167,5.97,10,27.5,215.5,17.2,2.1,3.5,0,0
3)
winter     medium     low     8.70000     9.40000     41.16300     4.66500     XXXXXXX     7.40000     279.06601     XXXXXXX     28.10000     4.70000     0.00000     0.00000     34.20000     8.30000     0.00000
winter     small     medium     8.70000     12.00000     95.36700     1.28800     627.27301     3.00000     11.80000     1.30000     16.60000     15.70000     1.60000     0.00000     0.00000     49.40000     0.00000
winter     small     medium     7.09000     11.40000     54.19000     5.33000     346.66699     182.42000     46.43800     4.50000     0.00000     53.60000     0.00000     0.00000     5.60000     0.00000     9.70000
summer     small     low     8.06000     10.70000     1.54900     2.31600     160.00000     61.18200     138.70000     0.30000     0.00000     0.00000     18.90000     0.00000     1.90000     0.00000     3.60000
summer     small     high     8.40000     9.00000     50.00000     3.72600     461.87500     20.00000     14.35400     10.50000     55.50000     2.90000     0.00000     2.30000     0.00000     0.00000     6.00000
autumn     medium     medium     7.19000     11.00000     47.77800     2.94200     58.50000     23.00000     75.20700     0.80000     12.70000     0.00000     3.30000     0.00000     0.00000     0.00000     0.00000
summer     small     medium     8.15000     10.30000     81.33300     5.13200     235.00000     26.62500     252.50000     18.33000     10.80000     3.10000     2.10000     0.00000     0.00000     17.10000     0.00000
autumn     medium     medium     8.20000     10.60000     43.97000     3.92300     38.11100     16.80000     169.00101     6.90000     7.00000     1.60000     1.00000     0.00000     1.20000     0.00000     0.00000
winter     medium     low     8.60000     11.70000     XXXXXXX     1.32000     76.00000     26.00000     3.00000     18.37000     18.10000     0.00000     0.00000     1.20000     0.00000     15.80000     0.00000
I love this class
summer     small     high     7.50000     10.80000     9.05500     1.20300     96.66700     12.75000     2.50000     0.80000     14.70000     0.00000     0.00000     1.70000     0.00000     1.40000     0.00000
spring     medium     low     8.30000     9.80000     16.00000     7.16000     54.77800     XXXXXXX     4.00000     6.42900     32.10000     40.90000     4.70000     0.00000     2.90000     1.50000     0.00000
autumn     medium     low     8.70000     9.60000     85.98200     0.86600     10.00000     109.00000     213.00000     4.50000     12.30000     16.00000     0.00000     1.90000     5.80000     0.00000     0.00000
summer     medium     medium     8.53000     3.40000     10.50000     8.75900     224.28600     57.60000     361.00000     46.07500     2.40000     0.00000     10.60000     1.00000     1.20000     22.90000     1.50000
summer     small     medium     7.45000     10.50000     2.93300     5.13000     46.20000     13.00000     61.60000     2.00000     1.90000     0.00000     9.00000     0.00000     0.00000     16.60000     0.00000
winter     large     high     8.10000     1.50000     4.70000     0.66300     90.00000     8.69200     98.25000     3.00000     0.00000     12.70000     0.00000     5.00000     28.80000     1.60000     2.10000
autumn     medium     medium     7.60000     9.20000     2.20000     3.90800     96.66700     18.66700     58.37400     XXXXXXX     46.20000     12.70000     3.40000     0.00000     3.10000     6.80000     25.60000
autumn     medium     high     7.14000     10.40000     32.54000     1.44300     103.33300     221.89999     254.60001     13.00000     1.70000     21.50000     3.10000     0.00000     0.00000     2.70000     0.00000
summer     small     medium     7.80000     10.10000     7.61300     0.44500     XXXXXXX     60.00000     27.50000     2.10000     81.90000     0.00000     3.90000     0.00000     1.20000     0.00000     1.00000
winter     medium     low     8.50000     11.10000     5.00000     2.82200     32.00000     36.00000     287.00000     8.95700     46.60000     0.00000     0.00000     4.60000     9.00000     0.00000     0.00000
spring     large     high     8.10000     12.10000     50.00000     4.82500     3466.65991     49.00000     XXXXXXX     16.00000     0.00000     0.00000     0.00000     6.80000     17.90000     0.00000     0.00000
spring     small     medium     8.30000     11.80000     22.45500     0.73500     215.55600     15.60000     285.71399     0.50000     48.30000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
spring     small     medium     6.60000     7.70000     10.93600     3.24500     27.28600     21.08300     18.00000     7.60000     33.90000     0.00000     2.00000     2.50000     8.70000     0.00000     0.00000
summer     small     high     7.90000     10.30000     187.18300     0.38100     225.00000     53.62500     82.44400     1.70000     29.50000     0.00000     1.00000     4.40000     5.50000     0.00000     0.00000
spring     small     high     7.84000     11.50000     XXXXXXX     5.41000     11.11100     44.66700     140.51700     12.10000     25.40000     11.20000     0.00000     3.70000     0.00000     0.00000     0.00000
spring     small     high     8.20000     10.70000     87.00000     0.13000     165.00000     9.00000     7.00000     50.00000     4.10000     21.70000     0.00000     0.00000     2.70000     0.00000     0.00000
autumn     large     high     7.40000     12.60000     21.95000     3.73400     486.50000     61.55600     22.90000     2.00000     2.20000     0.00000     11.50000     4.90000     4.10000     1.20000     0.00000
summer     large     high     8.30000     10.10000     77.00000     0.63000     6400.00000     246.00000     XXXXXXX     1.10000     1.90000     11.30000     4.20000     0.00000     9.20000     0.00000     3.20000
winter     large     medium     8.30000     5.50000     8.69000     0.90000     110.00000     36.30000     186.00000     0.80000     3.40000     0.00000     19.60000     0.00000     6.50000     0.00000     2.50000
autumn     medium     medium     7.30000     7.70000     9.00000     1.47400     170.90900     20.66700     200.23100     0.50000     15.50000     0.00000     35.10000     0.00000     0.00000     7.00000     0.00000
autumn     medium     medium     8.20000     9.30000     7.25000     2.16300     60.00000     64.00000     40.00000     81.54000     1.70000     5.00000     1.20000     0.00000     16.20000     5.90000     2.20000
winter     medium     high     8.20000     9.70000     7.00000     3.78000     60.00000     234.50000     108.00000     5.20000     39.10000     17.10000     0.00000     0.00000     4.00000     0.00000     0.00000
summer     small     high     8.60000     7.60000     79.07700     3.41400     124.16700     16.83300     102.57100     41.00000     0.00000     1.00000     4.00000     11.50000     2.50000     42.70000     0.00000
