1)
"","season","size","speed","mxPH","mnO2","Cl","NO3","NH4","oPO4","PO4","Chla","a1","a2","a3","a4","a5","a6","a7"
"42","summer","medium","high",8.2,7.8,54.19,0.77,1131.66003,264.89999,249.25,21.22,0,21.7,1.8,0,0,0,0
"43","winter","small","high",8.3,11.3,50,2.954,578,2,124.2,50,7,0,0,0,12.4,0,4.1
"44","autumn","large","high",8.05,8.8,173.75,7.83,13.5,3.333,326.85699,5.555,86.6,19.6,0,0,2.9,5.9,0
"45","winter","medium","low",8.3,8.5,50,4.408,5.8,64,57.833,3.9,1.2,0,2.9,0,3.1,5.5,0
"46","winter","small","medium",9.06,8.1,10.5,0.536,208.33299,78.333,43.5,3.6,29.5,1.5,1.4,3.2,2.9,0,0
"47","winter","small","medium",8,7.9,38.125,0.376,35,16,221.278,0.8,2.9,12.7,1.2,0,2.1,13.2,0
"48","summer","small","high",8.3,12.6,8,1.374,112.857,22.2,39,28.4,0,0,9.4,0,0,4.7,1.5
"49","autumn","medium","high",9.5,8.6,15,3.02,42,27,432.909,10.5,9.2,2.1,3.3,1.2,0,0,0
"50","summer","large","medium",8.84,11.21,1.45,0.886,6400,59.429,20.812,3,12.7,0,0,0,8,0,0
"51","winter","medium","high",8.1,8.1,22.35,3.778,120,12.75,6,7.9,0,0,0,6.8,0,0,1.4
"52","summer","medium","low",7.6,10.6,30.125,4.459,40,45.9,140.517,4.5,24,8.7,2.6,1,5.4,15.8,0
"53","winter","small","medium",7.9,11,55.35,4.94,28.333,51.111,34,0.5,0,13.2,0,0,0,0,0
"54","summer","medium","medium",7.6,9,6.167,0.91,137.27299,4,3,15.3,7.8,3.1,3.3,0,0,4.6,0
"55","winter","medium","medium",7.7,11.3,4.7,3.07,10.5,27.25,44.136,5.475,1.2,0,2.4,12.7,0,0,1.6
