1)
"","season","size","speed","mxPH","mnO2","Cl","NO3","NH4","oPO4","PO4","Chla","a1","a2","a3","a4","a5","a6","a7"
"25","spring","large","medium",8.56,10.8,15,5.13,206.53799,9.667,3,1.4,41,0,0,2.4,0,0,0
"26","autumn","small","medium",8,4.9,87,5.099,1081.66003,9,84.46,0.8,52.2,0,8.8,2.5,5.9,0,0
"27","winter","large","medium",7.4,10.7,54.143,2.304,28,346.16699,76.333,5.544,29.5,32.8,0,4.9,0,0,2
"28","spring","medium","high",6.8,8,1.45,2.586,3466.65991,36.3,127.222,75,30.3,13.2,35.1,0,28.8,0,0
"29","winter","small","medium",8.4,5.5,8.69,3.908,137.27299,27,296,4.667,31.1,0,19.6,0,3.1,0,2.5
"30","winter","small","low",5.7,9.8,9,8.543,120,12,215.5,3.8,29.7,0,0,0,0,42.1,31.6
"31","spring","medium","medium",7.79,7,22.286,1.651,60,3,219.909,5.62,3.4,3.8,1.2,0,7.5,0,1.9
"32","summer","small","high",8,10.3,11,3.78,60,132.5,108,92.667,10.3,1.7,0,0,6.5,0,2.2
"33","winter","small","high",7.4,10.4,30.523,1.588,10.5,197.83299,102.571,6.429,0,0,1,0,2.5,42.7,0
"34","spring","small","high",8.7,9.4,36.248,45.65,118.571,51.111,232.83299,31.738,54.4,9.1,0,0,1,0,0
"35","winter","small","low",7.84,6.7,39,9.08,122.85,54.1,142,21.22,5.3,40.7,1,0,8,3.3,1.9
"36","autumn","medium","high",8.7,8.4,42.636,4.408,27.5,61.182,326.85699,0.3,18.3,1.9,5.6,2,3.2,33.2,0
"37","autumn","small","medium",8.8,8.8,95.367,9.773,239,1.625,146.452,23.8,35.5,0,0,0,10.6,0,0
"38","summer","small","high",7.4,8.2,50,10.416,43.75,2.5,61.444,4.5,12.6,17.1,2,4.8,11.5,31.8,1.9
"39","winter","small","high",8.3,8.2,208.364,1.527,88.182,182.42,57.833,2,5.7,12.7,4.1,12.7,0,0,0
"40","winter","large","medium",7.6,10.8,136,3.351,228.75,209.85699,116.2,2.15,2.2,2.7,22,0,44.4,0,3.6
"41","spring","medium","medium",8.3,11.2,46.167,6.096,1495,16.833,205.875,6.8,0,5.9,0,1.3,16.2,15.8,0
"42","spring","medium","medium",7.91,10.4,54.19,3.561,60.11,37.375,175.04601,27.5,58.7,0,7.3,0,4.8,2.4,0
"43","winter","medium","high",8,6.6,29.5,2.954,109,2,49.333,22.5,12.7,40.9,19.7,0,12.4,0,0
"44","summer","small","high",6.5,8.8,15.541,7.83,43.75,49,11.8,11.84,1.6,1,1,0,0,7.9,0
"45","winter","small","low",8.1,10.3,31.091,3.444,17.778,6.5,183.66701,2.9,75.8,0,1.4,0,34.2,5.5,5.2
"46","summer","medium","high",8.3,12.5,10.5,0.536,128.571,26.625,11,1.1,69.9,7.3,0,3.2,1.4,64.6,0
"47","summer","large","high",9.7,10.2,66.3,4.071,76,3,292.625,3.9,2.4,7.4,1.2,0,19,11.5,2.9
"48","spring","small","high",8.15,7.9,40.226,1.374,178.57001,5,194.10001,6.9,1.9,1,0,0,0,0,0
"49","spring","medium","medium",8.1,9.9,63.51,5.442,40,61.556,115,5.2,9.2,0,0,1.2,0,0,3.2
"50","summer","small","medium",8.2,11.21,17.75,4.17,370,46.667,388.16699,9.384,18.1,4.6,0,0,8,15.8,0
"51","winter","large","high",8,10.8,71.444,2.163,132.25,21.083,85.4,21,0,0,0,0,5.5,77.6,0
"52","summer","medium","high",8.66,6.5,16,0.77,51.111,45.9,46.438,32,0,8.7,6.3,2.2,5.4,0,1.1
"53","winter","small","high",9,7.1,55.35,2.818,28.333,7.75,361,0.5,0,0,1.5,1.9,0,0,1.6
"54","summer","small","medium",7.2,9.8,2.933,3.976,18.333,4,11.818,3,2.2,0,1,0,2.7,0,2.1
"56","winter","medium","medium",8.3,6.1,73.25,4.053,5,143.71001,16,1.1,7.8,0,0,11.3,0,32.1,0
"58","winter","large","medium",9.1,9.5,6.3,1.47,172.5,234.5,607.16699,2,12.3,1.7,0,0,0,1.2,0
"64","winter","medium","high",8.2,5.7,39,3.9,1911,2,69.93,3,20.3,4.3,0,0,2.1,0,1.4
"65","summer","small","high",8.4,7.4,4.326,1.474,89.6,173,7.2,0.8,15.8,5,7.8,2.2,6.1,0,1.2
"66","spring","medium","high",9.1,11.7,39.109,1.726,155,45,75.904,5.111,0,1,5,6.9,8.2,49.4,0
"67","spring","small","medium",8.22,6.35,3.275,3.31,133.636,1.25,10.75,9.882,3.8,12.7,42.8,5.3,0,0,0
"68","autumn","small","medium",9,12.1,50,0.921,20,175.66701,2.5,3,1.1,14.7,25.3,0,8.6,0,15.1
"69","spring","small","high",8.35,6,77.364,1.873,758.75,14.667,351.60001,18.3,52.4,8.6,13.5,0,0,0,3.9
"70","summer","small","high",7.5,7.6,34.5,6.188,430,55,13.2,1,24,4.9,1.9,1,0,0,0
"71","spring","medium","medium",8,8.5,65.75,3.617,215.556,151.125,40,34.75,0,2.1,0,0,0,0,3.3
"72","winter","medium","low",7.62,10.9,82.111,3.414,2167.37012,1,122,28.567,16.5,4.1,0,0,0,0,1.4
"73","summer","medium","medium",8.43,7.1,69,2.64,134,48.625,233.5,11.7,3.3,0,2,0,5.2,21.4,6.8
"74","winter","large","high",9.06,9.7,32.056,1.051,244.60001,51.111,111.75,20.87,1.2,0,0,5,0,4.5,1.2
"77","spring","medium","high",7.6,4.4,12.182,0.996,345.45499,18.25,11,12.32,81.9,8,0,1,0,0,1
"78","autumn","small","high",8.4,11.1,63.292,0.735,196.66701,36,11.5,11.1,16.8,10.4,0,0,1.2,0,0
"79","spring","medium","medium",7.9,11,21.95,0.658,124,109,56.091,21.9,50.4,0,11.8,0,1.9,22.9,7.8
"80","spring","medium","low",7.2,4.8,8,0.461,224.286,144,101.455,1.4,13,36.6,5.4,0,14.9,10.1,4.3
"82","summer","medium","high",8.5,11.62,63.625,7.74,33.636,191.75,152.33299,4.3,8.8,13.7,2,0,0,8.2,0
"83","winter","small","high",7.74,3.4,37.6,1.519,160,7.667,137.778,68.05,3.1,21.5,7.5,0,1.2,6.4,1
"84","summer","medium","medium",8.4,10.6,12.146,0.05,10,38.625,6.75,6.8,1.2,0,0,3.7,0,0,2.2
"85","summer","medium","high",6.6,9.4,11.867,0.381,103.333,10.667,15,1.5,43.7,16.2,3.3,0,1.9,6.2,25.6
"86","winter","small","medium",7.6,8.4,53,0.846,10,53,35.2,2.8,46.8,7.5,0,2.4,0,0,22.1
"87","spring","large","medium",7.4,11.7,8.3,3.73,38.111,30.75,140.22,13,12.2,0,0,3.7,5.3,0,16.7
"88","summer","medium","low",7.8,10.7,48.667,4.665,20,16,72.9,4.3,0,3.9,3,0,4.1,1.5,0
"89","winter","medium","medium",7.6,3.3,22.35,0.33,32.727,37,6.667,88.255,0,5.8,0,1.7,3.5,9.9,0
"90","winter","large","medium",7.29,9.6,81.333,2.102,120,24,303.33301,0.8,66.9,0,2.1,0,6.6,7.5,1
"91","spring","small","medium",7.8,12.1,10.936,1.443,235,267.75,391.75,19.4,14.4,5.5,1.7,0,0,12.4,0
"92","autumn","medium","high",8.6,11.8,16,2.55,627.27301,151.33299,20.75,6.209,0,2,1.6,3.4,20.8,0,0
"93","winter","small","high",7.93,10.77,11,3.765,255,276.85001,72.696,3.6,46.2,8.9,3.7,0,0,0,2.3
"94","spring","large","high",8.3,4.5,12,0.86,65.556,238.2,75.333,24.556,56.8,21.7,0,1.1,4,1.5,6
"95","summer","small","high",7.9,9,35.75,4.825,2082.8501,282.16699,187.05701,2.5,0,0,1.2,0,5.6,20.4,1.4
"96","winter","small","high",8.1,6,5.889,1.572,10,23,141.83299,20.829,16.6,0,1.4,1.9,2.4,15.7,2.1
"97","winter","medium","medium",7.77,8.3,65.333,0.308,91.833,41.3,186.5,2,17,0,0,3.4,7.7,0,4.2
"98","autumn","medium","low",8.5,10.6,57.75,1.208,83.75,75.875,200.231,0.8,4.1,0,0,1.2,9.5,0,3.4
"100","spring","large","low",9.1,10.5,47,4.908,25.833,39,232.89999,0.4,4.4,0,1,1.2,17.8,0,2.7
"101","winter","small","medium",7.7,10.5,28.333,1.32,931.83301,23,60,30,0,0,0,0,0,3.1,2.7
"102","spring","small","high",8.7,9.9,70,1.87,225,44,154.125,0.6,1.1,12,0,0,0,4.1,2.9
"103","autumn","medium","medium",7.925,8.7,23.25,2.899,371.11099,84.3,269.66699,13.1,15.5,0,22.9,1.9,0,0,0
"104","spring","medium","high",8.7,8.1,20.083,5.694,81,41.5,170,2,24.3,15.2,0,2.6,10.2,7.1,0
"105","winter","medium","low",8.5,4.3,194.75,1.212,170.909,32,246.66701,7.9,10.3,0,2.3,5,1.2,3.6,3.2
"106","autumn","small","low",8.4,7.3,48.429,1.921,32,144.66701,279.06601,72.478,47.1,12.4,0,6.6,7.3,5.4,30.1
"107","winter","small","high",8.1,5.3,30.125,0.642,25,55,275.14301,65.7,2,19.6,6.8,0,1,6.8,1.9
"108","spring","large","high",8.3,8.6,41.5,4.82,8,85.5,123.333,1,23.7,0,1.2,3.5,6.4,18.2,2.9
"110","autumn","large","high",8.16,13.4,26.76,0.73,737.5,4.25,132.54601,6.4,3.6,38.8,4.1,0,7.5,0,0
"111","winter","medium","high",8.1,8.4,45.273,1.534,62.5,31.333,18.293,1,64.3,1.5,0,0,0,0,1.4
"112","summer","medium","high",7.9,9,44.205,4.555,11.111,10,26,0.3,43.5,7,2.5,5.7,2.2,0,1.7
"114","summer","small","medium",6.4,1.5,53.425,0.91,161.81799,37.857,130.75,5.2,16.8,1.4,2.1,0,5.5,12.6,0
"115","autumn","medium","medium",8.5,9.9,4.545,5.33,217.75,72,43.5,46.075,89.8,21.1,0,0,13.3,4.5,1.2
"116","winter","small","high",8.2,10.8,0.222,0.406,5.8,62.625,98.25,2.338,0,0,0,2.4,4.1,0,0
"117","autumn","medium","medium",8.6,10.8,40.167,1.718,96.667,57.6,253.25,4.9,0,7,0,0,5.8,0,0
"118","spring","small","high",8.1,11.6,187.183,3.923,101.25,166.72701,20.812,3.2,86.6,0,0,0,1.2,1.4,0
"119","autumn","medium","medium",8.1,4.5,10.207,0.9,131.66701,102.333,111.375,24.917,17,6.4,21.7,0,0,0,6.1
"120","spring","small","medium",7.6,9,13.5,3.734,90,77.333,17.333,3,3.6,0,0,0,0,0,1.5
"121","autumn","small","high",7.9,10.2,32.92,4.87,35,28.625,771.59998,110.456,0,18.4,2.6,3.9,0,2.2,0
"122","winter","medium","medium",8.3,10.7,9.055,5.078,1386.25,58.875,14,81.54,1.2,20.1,10.6,0,9.2,1.6,0
"124","summer","large","low",8.07,8.8,125.6,3.33,227.60001,13,84,27.618,31.8,21.6,20.2,0,0,3.9,0
"126","summer","small","medium",8.1,9.2,131.39999,0.826,205.66701,16,61.5,2.86,2.5,0,0,0,0,0,0
"127","autumn","medium","high",8.5,11.7,35.66,2.978,101.667,33.8,4,1.1,18.2,6,0,0,1.2,0,0
"128","winter","medium","low",7.9,11.5,10.4,1.172,10,51.125,14.354,5.8,0,4.6,4.8,1.7,0,13.1,6.6
"129","autumn","small","high",8.3,10,22.455,4.188,914,467.5,177.625,5.5,0,1.9,1.4,0,0,17,0
"130","spring","medium","high",7.4,9.5,77,1.335,42,34.636,87.125,18.33,74.2,1.4,0,4.6,1.9,0,14.4
"132","summer","small","high",7.9,10,11.088,0.23,92.375,71,254.60001,3,18.9,41,0,1.2,4.8,0,2.2
"133","winter","large","high",7.8,9.8,20.625,2.512,46.2,54,140.517,15.3,28.1,0,0,0,0,5.5,2.4
"134","autumn","medium","high",7.9,9.8,38.125,2.68,54.75,59.429,317,7.6,14.4,21.5,0,8.3,8.6,0,0
"135","spring","medium","high",7.6,11.9,2.111,0.81,34,4,276,3.2,54,20.6,0,1.2,4.9,0,2.4
"136","autumn","medium","low",9.1,9.2,8,4.86,49.5,70,102.333,7.3,8.7,26.5,2,6.2,1.7,0,1.5
"137","autumn","large","low",8,6,6.167,5.456,8777.59961,3.333,105.727,5.233,39.7,0,1.2,0,3.6,17.8,0
"138","winter","small","medium",7.5,6.3,26,8.984,27.286,26.6,3,3.6,14.6,19.6,0,0,11.3,0,0
"140","spring","medium","medium",8.5,9.7,10.556,7.16,196,220.75,143.75,2.5,42.5,2.6,2.7,0,15,0,1
"141","summer","small","medium",7,6.2,10.975,6.64,102.5,261.60001,624.73297,98.817,46.6,7.6,1.4,0,34.3,0,1.6
"142","spring","medium","high",8.06,7.9,32.54,6.513,1990.16003,16,27.5,17.2,19,12.5,10.2,1.4,1.1,0,0
"144","spring","medium","high",7.9,9.8,79.077,1.732,920,159.16701,121,17.2,0,11.6,0,0,1.2,1.8,0
"147","winter","medium","high",7.3,1.8,5,8.688,4073.33008,87.333,344.60001,13.2,0,6.7,2.6,13.4,0,0,0
"148","winter","small","low",8.4,5.4,9,3.829,215.714,2.5,214,0.3,32.8,9.6,2.1,0,4,0,2.4
"149","winter","large","high",7.7,11.4,151.83299,2.302,18,48,46.6,22.5,2.8,28,1,1.9,6.4,0,0
"150","autumn","medium","high",7.4,10.5,12.536,5.414,12.727,22.2,116.2,6.167,12.3,5.6,2.9,0,1.4,9.9,2.4
"151","autumn","medium","medium",8.5,11,9,0.102,236,111.25,120.889,22.7,1.7,0,0,28.8,3.4,32.9,7.2
"152","spring","medium","high",8.1,9.4,88,2.31,92,53.625,188.66701,2.1,7.2,21.7,0,0,2.6,5.9,0
"153","autumn","large","medium",8.4,11.8,40.02,6.225,176.66701,36.909,218,50.225,2.2,0,25.9,2.6,0,10.6,12.5
"154","spring","medium","low",8.7,6.2,127.833,3.14,54.778,104.5,228.364,1.2,1.4,2.1,0,7.6,3.9,0,0
"155","winter","medium","medium",8,9.3,100.83,9.715,84.667,12,255.28,1.3,12.5,1.9,0,0,35.6,5.1,0
"156","spring","large","medium",7.8,11.7,64,1.587,1131.66003,66.4,1,4.5,11.3,1,0,1.7,0,0,0
"157","spring","small","medium",8.1,6.9,34.037,1.715,34.333,78.333,236,11.6,51.8,1.2,3.2,11,1.4,0,0
"159","summer","large","low",8.3,12.5,74.667,1.655,12.5,20.667,54.916,14.775,24.8,14.6,6.6,0,2.5,0,18.6
"160","winter","medium","high",7.8,11.6,82.857,0.886,102.75,47.5,244,8.1,1.4,0,0,0,0,0,1.4
"161","spring","large","high",8.6,10.5,7.333,7.195,51.429,82.222,186,0.5,1.5,0,3.4,4,6.7,0,3.9
"162","spring","large","high",8,11.7,7.838,2.273,165,12.75,432.909,16,64.9,1.5,0,0,9,0,3.3
"163","winter","large","medium",8.8,11.4,4.083,1.72,103.333,180.66701,304,5.555,1.5,0,2.4,0,0,22.3,0
"164","spring","medium","low",7.9,12.9,49.9,4.93,421.66699,8.6,88.5,6.5,1.7,15.9,0,0,0,0,1.2
"165","autumn","small","high",7.3,3.2,3,0.672,246.364,221.89999,127,0.9,0,0,3.5,0,17.9,13.2,3.9
"166","autumn","small","low",8.84,7.7,56.717,3.316,21.571,125.667,171.272,0.5,0,4.1,2.2,0,0,0,0
"167","winter","large","low",7.44,8.1,10.078,1.288,10,102.364,52.875,41,0,11.2,0,0,0,11.1,1.7
"168","winter","small","medium",8.5,11.1,82.852,3.85,192.5,16.8,58.374,3,6.7,0,1.7,0,22.1,0,0
"170","autumn","medium","low",8.06,11.1,53,4.535,39,10.8,45,12.1,4.4,0,1.7,0,18.7,12.7,0
"172","spring","large","medium",8.15,11.8,130.67,0.445,105.556,9,23,10.5,0,5.6,0,1.2,1.4,0,1.4
"173","autumn","small","medium",8.7,4.9,53.102,0.758,124.364,7.3,58.623,5.609,1.2,0,6.1,1.7,5.5,42.4,6.1
"174","spring","large","high",8.5,11.3,2.2,5.099,66.667,50.889,138.7,14.7,3.3,3.8,1.8,2.7,0,0,0
"175","summer","medium","medium",7.7,10.2,38.902,3.726,197.909,35.333,287,13.1,0,12,1.1,0,0,0,6
"176","spring","large","low",7.8,10.5,43,4.698,271.25,205.636,173.75,20.8,32.5,14.5,3.7,1,0,8.3,0
"177","autumn","large","low",7.8,9.8,22.32,3.678,146.66701,1.8,56.667,1.1,19.4,1.7,8,0,8.7,0,2.2
"178","summer","large","high",8,10.6,69.75,2.603,12.5,39,86.997,22.9,39.7,9.7,1.2,0,9,0,0
"179","winter","small","high",7.9,9.8,44,6.54,15,20,19,2,0,4.7,0,2.2,5.7,2.6,0
"180","summer","small","high",7.7,12,104.818,3.2,16.2,25.167,6.2,0.8,0,2.1,1.2,0,8.1,0,0
"181","summer","medium","medium",6.6,10.9,7.613,1.415,137,3.8,285.71399,4.3,0,4.3,0,0,0,0,1.6
"182","summer","large","medium",9.5,10.5,7.25,3.02,76.667,8.692,104,0.6,7,5,1,0,0,0,1.9
"183","summer","medium","medium",8.53,11.1,7,0.866,52.2,104.727,22.9,1.3,4.2,0,21.9,6.8,3.9,0,10.2
"184","winter","large","medium",8.2,9.5,27.4,3.235,40,24.667,56.667,0.5,13.6,0,4,4.6,19.7,16.7,0
"185","winter","small","low",8.3,10.8,58.331,4.508,6400,61.25,277.33301,31,2.4,1.7,1.5,0,0,17.7,0
"186","autumn","large","high",7.72,11.1,5.273,5.41,56.364,27.25,89.625,2.7,46.9,0,3,0,2.9,0,1
"187","autumn","large","medium",7.6,9.9,17.375,5.97,58.5,564.59998,61.6,17.491,3.3,10.5,4.2,0,0,52.5,5.8
"188","winter","medium","high",8.87,8.2,32.4,2.805,96.667,136.75,284,1.3,1.4,4,24.8,6.8,11.7,0,10.8
"189","summer","small","medium",8.21,3.6,41.25,5.164,32.5,3.222,23.485,3,32.1,0,0,3.5,0,1.2,0
"190","winter","medium","high",6.6,7.6,12.778,6.2,98.333,75,211.66701,15,1.9,0,0,0,11.2,0,0
"192","spring","large","high",8.9,10,59.067,2.443,125.333,19.727,50.455,53.1,37.3,0,1.9,44.6,0,0,0
"193","spring","medium","high",8.55,11.3,101.875,4.94,153.75,26,249.25,3.5,2.2,3.1,11.5,0,0,4.7,0
"194","autumn","medium","high",7.61,5.9,7,3.978,1729,236.39999,91.111,4,1.9,16.4,13.6,0,0,4.6,7
"195","summer","large","medium",8.43,11.3,12.444,0.63,505,19.111,125.8,2,33.9,31.9,19.5,0,0,6.8,0
"196","summer","large","low",8.4,11.7,4.575,3.833,153,27,79.75,2.8,66,1.2,1.7,0,8.6,0,0
"197","winter","large","medium",8.1,11,14.32,2.323,65.455,187,235.66701,5.083,18,0,0,0,0,10.3,1.2
"198","spring","medium","medium",7.57,11.3,29.775,2.22,647.57001,19.111,169.00101,0.5,2.1,4.1,0,0,0,0,3.2
"200","summer","large","medium",7.3,6,61.05,2.8,27.069,196.62,6,7.3,2.4,0,7.8,0,1.2,0,0
2)
"","x"
"1",55
"2",57
"3",60
3)
"","season","size","speed","mxPH","mnO2","Cl","NO3","NH4","oPO4","PO4","Chla","a1","a2","a3","a4","a5","a6","a7"
"1","winter","medium","medium",5.6,9.7,3.86,1.013,82.1,4,265.25,3.3,0,8,23.2,0,2.9,2,0
"2","spring","small","medium",7.5,6.3,29.2,0.699,130,10.583,558.75,8.957,15.1,2.1,0,1.4,0,0,2.4
"3","spring","small","medium",7.09,11.8,32.3,1.51,346.66699,246,34,5.475,5.9,53.6,0,0,1.2,0,9.7
"4","spring","small","medium",8,10.5,49.625,2.316,578,20,272.22198,0.2,4.1,0,18.9,2.2,1.7,0,1.4
"5","autumn","medium","medium",8,10.68,1.549,1.42,233.7,58.222,97.58,3.7,55.5,2.9,0,0,0,29.5,1
"6","winter","small","medium",7.19,10.29,47.778,3.778,96.833,27.5,222.286,5.475,1.2,0,0,4,0,0,1.7
"7","winter","large","medium",8.27,8.5,47.229,1.287,142,1,21.3,3.2,15.1,28,16,3.7,2.7,0,0
"8","summer","small","medium",8.47,6.2,27.233,4.99,122.5,44.667,50,40,25.5,0,5,0,15.3,0,0
"9","autumn","small","high",8.6,7.8,32.73,0.13,32.5,60.833,7.654,10,50.6,5.4,1.7,0,6.6,0,0
"10","spring","medium","high",8,9.9,41.163,1.39,72.6,1.333,262.72699,0.8,1.9,72.6,0,2.9,20.8,0,5.5
"11","summer","small","high",7.8,10.1,53.333,5.132,380,12.75,40.667,0.8,14.7,0,3.9,0,2.4,0,0
"12","summer","small","low",8.2,9.6,23.825,1.003,18.429,105,6,30.4,0,0,4.7,3,0,17,0
"13","winter","medium","low",7.4,9.6,4.7,1.223,124.167,6,213,3.3,25.4,16,1.2,7.8,20,1.5,0
"14","summer","medium","high",7.8,10.8,57.848,8.759,10,1,17,50,48.3,0,7.5,1,3.1,1.9,2.7
"15","summer","small","medium",8.7,7.1,51.113,1.448,37.5,13,138.5,2,2.9,0,9,2.1,6.1,16.6,0
"16","spring","medium","high",7.55,11.5,94.405,1.328,14.75,97.333,103.2855,0.6,39.1,22,12.9,5,2.7,1.6,0
"17","summer","medium","medium",7.78,10.2,94,2.942,486.5,18.667,239,20.6,0,12.7,3.3,0,0,0,2.1
"18","autumn","small","high",7.14,10.6,13,3.318,3515,2,19,0.5,1.7,0,3.1,4.4,0,0,0
"19","spring","small","low",7.35,6.8,139.989,0.701,24064,60,167.89999,1,7.6,28.2,9.9,4.3,0,6.9,0
"20","summer","small","low",8.5,10.7,85.982,2.822,112.857,137.60001,7,9,2.5,0,2.9,0,0,0,0
"21","summer","medium","medium",7.83,10.7,3.5,6.045,22.5,104.222,586,16,0,0,3.3,0,0,8.3,1.4
"22","autumn","small","medium",8.3,9.2,391.5,0.923,53.846,15.6,66.75,5.475,0,0,1,2.3,9.2,0,0
"23","summer","small","medium",7.75,8.9,60.8,3.245,15,12.75,18,0.3,23.2,25.4,0,0,27.6,1.4,31.2
"24","winter","small","medium",7.3,5.3,5.326,3.685,208.33299,22.444,13.6,1.7,0,2.9,1,1.8,0,6.7,0
"25","spring","large","medium",8.56,10.8,15,5.13,206.53799,9.667,3,1.4,41,0,0,2.4,0,0,0
"26","autumn","small","medium",8,4.9,87,5.099,1081.66003,9,84.46,0.8,52.2,0,8.8,2.5,5.9,0,0
"27","winter","large","medium",7.4,10.7,54.143,2.304,28,346.16699,76.333,5.544,29.5,32.8,0,4.9,0,0,2
"28","spring","medium","high",6.8,8,1.45,2.586,3466.65991,36.3,127.222,75,30.3,13.2,35.1,0,28.8,0,0
"29","winter","small","medium",8.4,5.5,8.69,3.908,137.27299,27,296,4.667,31.1,0,19.6,0,3.1,0,2.5
"30","winter","small","low",5.7,9.8,9,8.543,120,12,215.5,3.8,29.7,0,0,0,0,42.1,31.6
"31","spring","medium","medium",7.79,7,22.286,1.651,60,3,219.909,5.62,3.4,3.8,1.2,0,7.5,0,1.9
"32","summer","small","high",8,10.3,11,3.78,60,132.5,108,92.667,10.3,1.7,0,0,6.5,0,2.2
"33","winter","small","high",7.4,10.4,30.523,1.588,10.5,197.83299,102.571,6.429,0,0,1,0,2.5,42.7,0
"34","spring","small","high",8.7,9.4,36.248,45.65,118.571,51.111,232.83299,31.738,54.4,9.1,0,0,1,0,0
"35","winter","small","low",7.84,6.7,39,9.08,122.85,54.1,142,21.22,5.3,40.7,1,0,8,3.3,1.9
"36","autumn","medium","high",8.7,8.4,42.636,4.408,27.5,61.182,326.85699,0.3,18.3,1.9,5.6,2,3.2,33.2,0
"37","autumn","small","medium",8.8,8.8,95.367,9.773,239,1.625,146.452,23.8,35.5,0,0,0,10.6,0,0
"38","summer","small","high",7.4,8.2,50,10.416,43.75,2.5,61.444,4.5,12.6,17.1,2,4.8,11.5,31.8,1.9
"39","winter","small","high",8.3,8.2,208.364,1.527,88.182,182.42,57.833,2,5.7,12.7,4.1,12.7,0,0,0
"40","winter","large","medium",7.6,10.8,136,3.351,228.75,209.85699,116.2,2.15,2.2,2.7,22,0,44.4,0,3.6
"41","spring","medium","medium",8.3,11.2,46.167,6.096,1495,16.833,205.875,6.8,0,5.9,0,1.3,16.2,15.8,0
"42","spring","medium","medium",7.91,10.4,54.19,3.561,60.11,37.375,175.04601,27.5,58.7,0,7.3,0,4.8,2.4,0
"43","winter","medium","high",8,6.6,29.5,2.954,109,2,49.333,22.5,12.7,40.9,19.7,0,12.4,0,0
"44","summer","small","high",6.5,8.8,15.541,7.83,43.75,49,11.8,11.84,1.6,1,1,0,0,7.9,0
"45","winter","small","low",8.1,10.3,31.091,3.444,17.778,6.5,183.66701,2.9,75.8,0,1.4,0,34.2,5.5,5.2
"46","summer","medium","high",8.3,12.5,10.5,0.536,128.571,26.625,11,1.1,69.9,7.3,0,3.2,1.4,64.6,0
"47","summer","large","high",9.7,10.2,66.3,4.071,76,3,292.625,3.9,2.4,7.4,1.2,0,19,11.5,2.9
"48","spring","small","high",8.15,7.9,40.226,1.374,178.57001,5,194.10001,6.9,1.9,1,0,0,0,0,0
"49","spring","medium","medium",8.1,9.9,63.51,5.442,40,61.556,115,5.2,9.2,0,0,1.2,0,0,3.2
"50","summer","small","medium",8.2,11.21,17.75,4.17,370,46.667,388.16699,9.384,18.1,4.6,0,0,8,15.8,0
"51","winter","large","high",8,10.8,71.444,2.163,132.25,21.083,85.4,21,0,0,0,0,5.5,77.6,0
"52","summer","medium","high",8.66,6.5,16,0.77,51.111,45.9,46.438,32,0,8.7,6.3,2.2,5.4,0,1.1
"53","winter","small","high",9,7.1,55.35,2.818,28.333,7.75,361,0.5,0,0,1.5,1.9,0,0,1.6
