1)
  season   size  speed mxPH mnO2     Cl  NO3    NH4  oPO4   PO4 Chla   a1   a2   a3  a4  a5   a6
1 winter medium medium 7.80  9.8   1.17 1.52   18.0  1.33 122.0   NA  3.4  0.0  1.1 0.0 0.0  8.5
2 winter medium medium 8.15  8.8  50.00 1.05 1495.0 44.67 558.8  2.0 15.1 15.7 17.6 2.4 1.2  0.0
3 winter  large medium 7.09  9.0  40.02 1.47  371.1  4.25 244.0  3.0 46.6  0.0  0.0 0.0 0.0  0.0
4 winter  small medium 8.00  4.8  10.21 3.68  271.2 61.18  56.7  0.3 69.9  0.0 18.9 0.0 1.7  6.4
5 winter  small medium 8.10 11.4 127.83 1.22  103.0  3.80  76.3 10.5  0.0  2.9  0.0 0.0 9.9  0.0
6 spring  small   high 8.10 10.0  54.14 3.78   58.5 13.00 194.1 28.4 64.9 11.3  0.0 4.0 0.0 12.6
   a7
1 0.0
2 0.0
3 5.2
4 0.0
5 2.4
6 0.0
2)
,season,size,speed,mxPH,mnO2,Cl,NO3,NH4,oPO4,PO4,Chla,a2,a4,a6,a7
16,winter,medium,high,7.55,11.5,7.613,NA,14.75,97.333,98.25,75,0,28.8,2.7,0
17,summer,medium,medium,8.7,8,4.326,0.921,39,18.667,50,NA,12.7,0,0,1.2
18,spring,large,high,7.9,11.3,30.125,1.443,27.5,10.667,120.889,1.4,0,1.9,17,18.6
19,spring,large,medium,8.4,6.8,12,0.658,24064,60,23.485,2,4.3,4.3,0,0
20,winter,small,medium,7.2,6,5,NA,245,564.59998,221.278,0.2,1.9,5,6.8,31.2
21,autumn,large,high,5.7,10.7,57.75,4.825,37.778,22.2,177.625,2.3,0,1,0,1.4
22,summer,small,low,8.1,9.2,12.778,0.735,17.778,15.6,170,4.3,1,2.3,0,1.1
23,autumn,small,medium,7.44,7.7,5.83,4.86,178.57001,38.625,85.4,7.6,5.2,1.9,42.7,0
24,spring,small,low,8.1,5.3,50,3.02,208.33299,428.75,265.25,1.7,0,0,0,0
25,spring,small,low,7.84,10.8,63.51,8.759,11.111,41.5,40,0.5,2.1,3.5,0,3.4
26,spring,small,high,7.4,6.2,82.852,3.14,165,9,175.04601,0.8,0,0,1.8,0
27,winter,large,high,8.7,8.4,187.183,2.304,931.83301,48.625,50.455,2,0,0,0,0
28,autumn,small,high,7.5,10.1,77,1.587,96.667,105,NA,2.1,7.6,1.6,17.8,0
29,winter,small,medium,8,5.5,10.936,3.908,46.5,48.667,75.333,0.8,32.8,0,0,2.4
30,winter,medium,medium,6.6,8.2,9,0.376,120,104.222,6.75,54.367,25.4,0,42.1,3.6
31,winter,medium,high,7.8,9.3,8.3,3.33,60,4,142,0.6,2.1,4.3,0,5.8
32,autumn,medium,high,8.1,10.3,30.523,2.68,84.667,9.667,607.16699,5.5,12.7,1.7,1.5,2.7
33,winter,small,high,8.1,6,11.088,3.976,124.167,144.66701,102.571,21.22,0,0,0,1
34,spring,small,medium,8.4,9.4,1.549,1.172,32.727,3,253.25,31.738,0,6.8,0,0
35,winter,medium,low,8.4,10.1,41.5,7.16,128.571,120.5,72.9,6.209,14.5,4,3.3,0
36,winter,small,medium,8.5,11,44,0.381,430,221.89999,432.909,13,0,3.7,0,1
37,spring,large,medium,7.77,10.9,41.163,1.921,142,1.625,146.452,3.2,19.6,1.2,6.7,0
38,summer,medium,medium,7.925,8.2,26.76,10.416,122.5,2.5,200.231,9.882,28,1.1,0,1.4
39,autumn,large,high,8.1,9.8,129.375,3.316,65.556,64.389,249.25,5.45,17.1,0,0,7.8
40,winter,small,medium,7.57,9.2,56.717,3.351,224.286,182.42,21.3,11.6,2.7,0,0,1.7
41,autumn,small,low,8,10.7,26,5.132,102.75,16.833,19,3.7,5.9,0,0,2.7
42,spring,small,high,7.91,10,53.102,0.923,33.636,31.333,232.83299,4.5,21.7,0,18.2,1.6
43,winter,large,high,7.9,10.77,20.083,2.954,12.727,2,17.333,18.37,40.9,0,0,0
44,spring,medium,high,8.06,8.8,173.75,3.978,51.429,37.857,326.85699,13.1,3.1,0,0,5.9
45,winter,small,low,8.3,4.3,69.75,0.886,42,27,105.727,6.4,0,0,32.9,4.2
46,winter,large,medium,8.3,8.2,10.5,0.536,NA,53,87.125,26.8,2.6,3.2,64.6,1.6
47,winter,small,high,8.87,8.3,95.367,4.82,176.66701,18.25,7,6.8,12.7,6.6,1.5,0
48,summer,medium,medium,8.15,12.6,9,2.102,153.75,5,88.5,NA,0,2.2,0,0
49,spring,small,high,7.3,8.6,23.825,3.02,40,2,130.75,1.4,0,1.2,1.6,0
50,winter,large,medium,7.9,9.7,17.75,1.655,370,16,287,12.1,22,0,22.3,0
51,spring,medium,high,8.1,10.4,22.35,0.102,192.5,54,66.75,7.9,4.6,0,0,0
52,winter,small,high,8.5,7.9,74.667,2.586,10,412.33301,361,25,0,1,17.1,1.4
53,spring,medium,high,7.5,4.9,55.35,1.448,52.2,7.75,34,5.111,0,2.4,0,0
54,summer,small,medium,8,9,6.167,1.67,8,53.625,11.818,0.8,0,0,0,0
55,winter,small,high,7.4,1.5,NA,3.734,130,180.66701,235.66701,NA,0,0,0,0
56,summer,small,medium,5.6,4.9,NA,2.822,101.667,39,16,20.8,0,3.7,7.5,0
57,spring,small,low,8.21,9.7,NA,1.32,346.66699,85.5,169.00101,5.233,4.6,0,1.9,0
58,spring,large,medium,9.1,9,6.3,0.642,22.5,234.5,6,NA,6.7,0,0,0
59,spring,medium,high,6.6,11,41.25,3.414,345.45499,143.71001,111.75,2.86,5,0,0,0
60,autumn,small,high,8,9.8,22.286,2.231,170.909,50.889,214,20.829,5,0,8.7,0
61,winter,small,medium,7.78,7.1,12.444,5.97,20,159.5,152.33299,15.6,0,0,1.6,0
62,spring,small,high,7.5,9.4,44.205,4.93,236,23,205.875,4.3,0,0,0,2.4
63,spring,small,medium,7.8,11.3,10.4,0.941,132.25,3.333,102.333,5.083,4.6,0,1.4,4.3
64,winter,medium,high,7.7,12.5,8,1.203,1911,2,89.625,1,4.3,0,2.4,0
65,summer,medium,high,7.8,4.5,2.111,1.415,65.455,104.5,7.2,28.567,1.6,44.6,42.4,0
66,spring,small,high,8.4,11.7,3.136,0.672,40,187,97.58,40,0,0,0,0
67,autumn,medium,high,8.47,10,58.331,6.64,112.857,1.25,52.875,5.544,2.1,5.3,0,0
68,winter,large,high,7,12.1,16,0.23,10,45.9,2.5,1.1,16.4,0,0,0
69,summer,medium,medium,8.3,6,22.455,3.85,10,7.4,351.60001,1.3,0,7.6,0,30.1
70,winter,small,medium,7.5,10.6,4.575,6.188,155,38.75,388.16699,1,12.5,0,0,1.9
71,summer,medium,high,7.4,8.5,130.67,0.461,215.556,151.125,47,3.2,31.9,0,16.7,0
72,winter,medium,medium,7.6,10.5,82.111,4.03,2167.37012,19.111,116.2,5.2,3.1,0,8.3,0
73,spring,medium,medium,7.35,5.9,69,1.335,5.8,16,72.696,11.7,0,0,0,4.9
74,winter,medium,low,7.9,10.8,64,0.663,133.636,346.16699,82.444,32,0,2,20.4,0
75,autumn,medium,high,8.5,11.7,3,4.87,32.5,100,173.75,NA,5.6,0,5.1,1
76,autumn,medium,high,8.5,8.9,208.364,9.248,105.556,246,186.5,0.8,16,1,0,2.9
77,spring,small,high,9.06,3.3,45.273,0.996,228.75,48,11,0.5,8,6.8,0,1
78,winter,large,medium,8.4,9.9,27.4,0.735,196.66701,36,320.39999,18.33,0,1.4,0,2.2
79,winter,small,medium,8.07,11.8,21.95,0.445,38.111,276.85001,11.8,3.6,0,0,5.5,1.9
80,summer,large,medium,6.8,9.6,53,0.267,15,58.875,20.75,2.8,21.6,0,5.1,4.1
81,autumn,small,low,7.8,10.5,7,4.908,10,10.583,75.904,4.5,0,1.2,2,0
82,spring,large,high,9.5,11.1,28.333,2.55,96.667,191.75,219.909,NA,0,0,8.2,16.7
83,winter,large,low,7.74,10.3,37.6,3.235,758.75,7.667,272.22198,21,21.5,1.2,0,10.2
84,summer,small,high,8.7,11.2,12.146,1.732,10,220.75,69.93,22.7,4.1,1.8,10.1,0
85,summer,medium,medium,6.6,10.8,12.536,4.408,60.11,35.333,3,18.3,0,0,6.2,25.6
86,summer,large,medium,7.6,10.8,5.326,0.826,81,26.6,35.2,17.2,1.2,3.5,0,22.1
87,summer,large,medium,7.4,11.7,36.248,3.73,627.27301,33.8,4,3.2,15.9,2.2,13.2,3.3
88,spring,small,medium,8.2,3.6,43.09,5.442,103.333,24.667,108,0.5,8,3.9,0,2.4
89,winter,large,medium,8.4,9.7,54.19,1.527,172.5,41.3,228.364,8.1,1,0,1.5,0
90,summer,large,medium,8.3,10.7,125.6,1.715,49.5,27.25,154.125,6.5,0,0,0,6.8
91,summer,medium,medium,8.3,11.8,8.69,3.318,12.5,267.75,391.75,19.4,0,1.4,1.4,0
92,spring,medium,high,7.6,4.5,15,5.099,120,59.429,27.5,110.456,0,0,15.8,0
93,winter,small,high,8.3,11.21,8,0.77,235,467.5,269.66699,22.5,8.9,0,5.9,1
94,autumn,large,medium,8,8.9,53.425,2.443,21.571,109,104,2,9.1,1.7,0,1.2
95,spring,large,high,8,7.1,3.275,4.94,205.66701,264.89999,57.833,2.5,18.4,8.3,17,3.3
96,winter,medium,high,7.19,3.4,47.778,1.572,737.5,19.727,141.83299,7.3,1.2,4.4,0,0
97,winter,large,high,9.1,11.7,79.077,0.86,98.333,37,125.8,81.54,21.5,0,0,0
98,winter,small,high,8.1,11.17,5.273,1.32,83.75,75.875,39,11.84,0,0,0,0
99,winter,large,low,8.4,10.7,7.838,5.099,34.333,55,167.89999,20.6,12,0,12.7,0
100,summer,small,low,8.56,3.2,85.982,0.673,505,238.2,7.654,14.775,3.4,1.2,0,1
101,summer,small,high,7.7,7.1,63.625,4.053,920,49,239,30,1,3,0,0
102,spring,large,high,7.8,8.7,7.333,2.316,101,44,303.33301,27.5,3.4,0,0,2.4
103,autumn,medium,low,8.5,6.9,65.333,2.899,6400,27,262.72699,NA,4,6.9,0,2.1
104,winter,small,medium,7.7,8.8,34.5,3.617,1386.25,NA,285.71399,3,15.2,0,9.9,0
105,summer,medium,medium,8.5,10.1,194.75,5.456,227.60001,205.636,246.66701,50,14.7,1.4,0,0
106,summer,small,high,7.8,8.1,48.429,9.773,18.333,14.667,201.778,4.5,7,0,5.4,1.9
107,winter,small,medium,8.1,11.1,73.25,4.99,25,196.62,56.667,65.7,0,0,0,2.7
108,autumn,medium,high,7.45,11.6,39,3.773,76.667,1,344.60001,50.225,0,0,52.5,0
109,spring,medium,low,8.43,10.7,23.25,2.64,723.66699,60.833,15,0.3,0,0,4.6,1.2
110,spring,medium,medium,8.6,13.4,35.66,1.535,31.333,132.5,56.091,3.8,8.6,0,0,6.1
111,summer,medium,high,8,10.8,94,7.195,578,37.375,6.2,1,0,1.9,0,0
112,spring,medium,medium,8.58,7.9,10.078,0.866,32.5,10,254.60001,2.8,72.6,1,2.6,0
113,winter,small,high,8,NA,11.818,5.414,429.20001,27.5,18.293,3.3,0,0,0,7.1
114,summer,medium,high,8.05,7.6,29.775,1.875,46.2,26,58.374,3,3.9,0,17.7,9.7
115,autumn,small,medium,8.25,9.9,57.848,3.31,217.75,51.111,124.2,3,0,0,4.5,1
116,autumn,medium,high,7.4,11.7,11,0.406,10,144,49.333,2.9,0,0,21.4,0
117,winter,medium,medium,7.72,11.1,40.167,1.718,66.667,6.5,85,4.9,19.6,1,15.8,1.9
118,autumn,small,medium,8.22,10.3,7,2.818,51.111,3.545,13.2,20.87,0,1.9,0,1.9
119,autumn,medium,low,7.4,10.5,87,1.328,131.66701,102.333,44.136,88.255,0,0,0,2.3
120,summer,small,low,8.5,9.4,53.333,6.045,215.714,58.222,284,3,53.6,0,0,0
121,autumn,medium,low,8.27,10.8,29.2,3.561,20,28.625,771.59998,1.2,0,0,2.2,1.4
122,spring,medium,medium,8.1,6.2,4.7,7.74,486.5,175.66701,14,16,20.1,0,0,0
123,spring,medium,low,7.62,7.1,NA,3.9,89.6,181,222.286,6.429,0,1,1.2,0
124,summer,medium,low,9.7,6.5,27.233,2.163,914,36.909,18,3.6,11.2,0,0,0
125,spring,medium,high,8.9,8.3,49.9,5.694,60,12.889,127.222,5.2,0,0,7,0
126,spring,small,medium,8.43,6,11.867,1.726,56.364,71,292.625,0.5,9.6,5,33.2,1.2
127,autumn,medium,low,7.93,11.7,31.091,0.23,246.364,87.333,46.6,8.155,36.6,2.4,8.3,0
128,summer,medium,high,8.6,9.2,40.226,3.2,10,104.727,6,0.3,0,0,0,6.6
129,spring,medium,high,8.3,10.5,101.875,4.188,91.833,282.16699,140.517,17.491,1.9,4.1,0,0
130,autumn,medium,low,9.1,3.2,151.83299,9.08,25.833,34.636,45,11.1,0,1.7,49.4,1.9
131,winter,small,high,7.6,7.7,2.2,1.474,3515,36.3,138.7,24.917,0,2.1,11.5,3.2
132,winter,small,medium,8.16,9.9,NA,1.374,92.375,67.5,218,3.3,41,3.5,3.6,2.2
133,winter,medium,high,7.8,9.8,1.45,8.543,3466.65991,34.5,81.558,3.1,4.7,0,0,2
134,autumn,medium,medium,6.5,6.35,29.5,6.225,54.75,173,132.54601,0.3,1.7,0,0,2.5
135,summer,small,low,7.9,6.1,5.889,0.81,196,1.8,276,6.9,20.6,0,0,0
136,spring,large,high,8.4,11.62,4.545,3.245,2082.8501,12,127,7.3,7.5,0,0,1.5
137,spring,small,high,7.83,11,0.8,7.83,8777.59961,66.4,6,NA,0,3.7,17.2,0
138,spring,medium,high,8.7,13.1,11,0.846,124,4,296,NA,16,11.5,0,5.5
139,autumn,medium,medium,8.4,10.7,31,0.73,308.75,61.556,98.143,0.5,3.9,0,6.9,1.7
140,summer,medium,high,9,11.1,13,0.9,1990.16003,62.625,143.75,2,1.5,0,0,0
141,spring,medium,high,8.2,10.2,47,4.698,175,261.60001,111.375,16,28.2,0,7.1,1.6
142,winter,small,medium,8.3,9.5,7,6.513,206.53799,1,6.667,8.957,0,0,4.7,2.7
143,winter,medium,high,7.9,10.4,81.333,2.67,643,1,14,72.478,0,3.4,1.4,0
144,autumn,medium,medium,8,10.9,4.083,3.78,43.75,70,6.5,0.6,7.3,6.2,0,6
145,summer,large,high,8.3,10.5,32.92,3.685,15,27.667,147.83299,0.8,6.4,0,0,31.6
146,autumn,small,medium,8.5,11.3,64.093,5.078,161.81799,55,84,1.1,5.8,5.7,0,0
147,winter,medium,low,7.3,8.1,10.975,0.33,1131.66003,46.667,123.333,30.4,1.4,13.4,0,0
148,autumn,small,high,6.6,10.2,32.54,3.829,92,77.333,188.66701,0.8,8.7,0,0,0
149,autumn,medium,high,7.7,9,43,1.42,244.60001,136.75,252.5,22.5,1,2.2,5.5,0
150,winter,medium,high,7.14,7.8,70,5.13,101.25,151.33299,186,6.167,5.6,0,9.9,6
151,summer,medium,high,8.7,8.5,65.75,2.273,27.286,12.75,16.662,0.4,0,0,0,7.2
152,autumn,small,medium,8.5,9.5,88,2.31,122.85,209.85699,115,2,6,2.6,0,0
153,summer,small,medium,7.5,11.8,43.97,45.65,49,72,313.60001,1.1,0,1.3,0,0
154,spring,medium,low,7.75,10.7,35.75,2.22,35,137.60001,NA,3,0,0,11.1,0
155,autumn,large,high,7.2,10.53,66.3,1.651,225,39,255.28,1.3,1.9,0,4.5,10.8
156,spring,medium,medium,8.2,4.4,12.182,6.238,4073.33008,197.83299,1,0.8,0,0,0,1.4
157,winter,small,medium,8.3,9.9,34.037,3.765,37.5,13,236,2.15,0,4.6,0,0
158,spring,small,high,8.5,10.5,13.5,3.833,53.846,54.1,20.812,5.62,0,0,0,15.1
159,spring,large,low,8.06,12.5,19.22,4.508,96.833,102,54.916,9,7,4.9,0,1.4
160,winter,medium,high,7.8,12.1,82.857,1.87,62.5,4,61.444,5.8,0,7.7,0,14.4
161,spring,small,high,8.6,10.29,391.5,0.13,43.75,12,6,3.9,0,0,0,1.4
162,spring,large,medium,7.6,6.2,46.167,6.2,461.875,3.222,624.73297,1.3,21.7,2.2,31.8,12.5
163,summer,medium,medium,8.8,NA,57.75,1.72,72.6,47.5,101.455,5.555,1.7,0,1.2,1.7
164,spring,medium,medium,7.9,12.9,94.405,2.942,421.66699,26.625,304,2.7,0,0,12.4,3.2
165,summer,small,high,7.3,11.8,0.222,0.91,5,12.75,11,0.9,0,0,9.6,3.9
166,winter,large,low,8.55,10.68,32.3,2.805,10.5,166.72701,171.272,24.556,4.9,0,0,0
167,spring,large,high,9.1,5.7,9.055,4.555,137.27299,102.364,232.89999,1.1,14.6,2.9,0,2.9
168,summer,medium,medium,6.4,5.4,NA,2.603,197.909,16.8,3,20.578,28,0,0,0
169,autumn,large,low,8.6,9.4,NA,2.302,32,9,11.5,0.5,5.5,0,4.7,1.7
170,autumn,large,medium,7.79,8.1,26,4.535,103.333,10.8,215.5,9.384,0,2.6,4.1,0
171,winter,medium,medium,8.24,11.9,139.989,9.715,88.182,111.25,197.14301,93.683,13.2,0,0,2.2
172,summer,small,high,8.7,1.8,9,0.701,146.66701,16,23,6.8,12,0,5.9,0
173,summer,medium,medium,7.4,8.4,104.818,0.758,1081.66003,82.222,10.111,2.5,2.9,4.6,0,1.2
174,spring,large,medium,8,7.4,71.444,2.512,109,1,137.778,92.667,2.1,2.7,0,0
175,autumn,large,medium,7.7,10.6,39,5.41,134,51.75,121,12.32,0,1.2,0,1.5
176,spring,medium,medium,7.29,7.3,32.056,4.071,98.182,159.16701,61.6,15.3,9.7,0,10.6,1.9
177,autumn,medium,low,8.35,6.7,59.067,0.63,124.364,16,71,2.1,13.7,2,0,0
178,winter,small,high,8.3,9.9,2.933,1.013,54.778,25.167,86.997,22.9,21.1,0,0,3.2
179,summer,medium,high,8.1,9.8,20.625,1.534,102.5,125.667,19,31,2,2.2,2.6,0
180,summer,medium,high,8.53,9.8,100.83,4.17,16.2,24,43.5,21.9,12.4,0,0,1.4
181,winter,medium,high,7.8,6.6,3.5,0.05,137,1,317,4.3,3.8,4.6,0,0
182,summer,large,medium,7.9,3.6,7.25,8.688,28,30.75,211.66701,13.2,38.8,0,15.7,3.9
183,autumn,medium,medium,9,5.3,63.292,3.444,34,75,22.9,41,1.7,0,0,0
184,autumn,large,medium,8,9.5,38.902,3.923,5738.33008,45,79.75,1.5,3.8,4.6,7.9,0
185,summer,small,low,8.8,9.8,49.625,0.699,28.333,61.25,187.05701,2,1.7,0,0,0
186,summer,medium,high,7.9,10.8,10.556,1.288,255,78.333,279.06601,46.075,40.7,5,13.1,0
187,winter,medium,medium,7.6,10.5,3.86,2.978,12.5,21.083,183.66701,13.1,10.5,0,3.1,0
188,spring,medium,medium,8.3,9.8,32.4,8.984,1729,51.125,277.33301,0.6,4.1,2.2,3.9,0
189,spring,small,high,7.6,10.2,39.109,3.14,82.1,51.111,13.6,3,5.4,0,1,0
190,winter,large,high,7.9,7.6,42.636,4.665,1168,22.444,275.14301,15,26.5,0,77.6,0
191,winter,medium,low,8.66,11.4,15.541,1.51,233.7,32,116.2,NA,16.2,3.4,0,0
192,spring,large,low,8,5.8,60.8,3.726,125.333,3,233.5,14.7,0,0,0,2.1
193,summer,medium,high,7.3,11.3,38.125,6.54,76,20,26,34.75,11.6,0,0,0
194,autumn,small,high,8.84,11.1,48.667,1.212,239,236.39999,91.111,4,1.5,0,0,7
195,autumn,medium,medium,7.8,6.3,NA,3.07,90,19.111,77.434,2,13.2,2.5,10.3,6.1
196,spring,large,medium,8.3,11.1,17.375,4.459,153,64,46.438,4.667,12,1.7,0,2.9
197,summer,large,high,8.1,10.6,NA,1.208,160,20,58.623,23.8,7.4,11,6.8,1.4
198,winter,large,medium,8.2,8.4,14.32,1.873,647.57001,20.667,140.22,27.618,10.4,2.1,0,0
199,autumn,medium,medium,8.2,10.6,2.75,0.308,13.5,84.3,84.46,53.1,0,0,0,1
200,winter,small,high,7.61,11.6,131.39999,2.8,NA,23,586,NA,0,0,32.1,2.1
3)
winter     medium     medium     7.80000     9.80000     1.17000     1.51900     18.00000     1.33300     122.00000     XXXXXXX     3.40000     0.00000     1.10000     0.00000     0.00000     8.50000     0.00000
winter     medium     medium     8.15000     8.80000     50.00000     1.05100     1495.00000     44.66700     558.75000     2.00000     15.10000     15.70000     17.60000     2.40000     1.20000     0.00000     0.00000
winter     large     medium     7.09000     9.00000     40.02000     1.47000     371.11099     4.25000     244.00000     3.00000     46.60000     0.00000     0.00000     0.00000     0.00000     0.00000     5.20000
winter     small     medium     8.00000     4.80000     10.20700     3.67800     271.25000     61.18200     56.66700     0.30000     69.90000     0.00000     18.90000     0.00000     1.70000     6.40000     0.00000
winter     small     medium     8.10000     11.40000     127.83300     1.22300     103.00000     3.80000     76.33300     10.50000     0.00000     2.90000     0.00000     0.00000     9.90000     0.00000     2.40000
spring     small     high     8.10000     10.00000     54.14300     3.77800     58.50000     13.00000     194.10001     28.40000     64.90000     11.30000     0.00000     4.00000     0.00000     12.60000     0.00000
winter     small     medium     XXXXXXX     7.00000     47.22900     6.09600     110.00000     8.60000     138.50000     98.81700     2.40000     0.00000     3.70000     0.00000     3.10000     0.00000     0.00000
spring     large     medium     8.20000     11.50000     53.00000     5.33000     20.00000     7.30000     60.00000     3.50000     17.00000     4.10000     3.90000     0.00000     0.00000     1.20000     0.00000
autumn     medium     medium     8.60000     6.30000     61.05000     2.32300     27.06900     2.50000     10.75000     10.00000     2.20000     5.40000     1.70000     4.80000     0.00000     0.00000     0.00000
I love this class
autumn     small     medium     7.83000     10.20000     XXXXXXX     1.28700     380.00000     12.75000     40.66700     2.33800     4.40000     38.50000     0.00000     12.70000     0.00000     0.00000     0.00000
summer     small     high     8.30000     12.00000     16.00000     1.00300     18.42900     XXXXXXX     14.35400     1.00000     32.10000     0.00000     6.60000     0.00000     8.60000     0.00000     0.00000
summer     medium     low     8.70000     9.60000     22.32000     0.82500     10.00000     32.50000     213.00000     17.20000     6.50000     0.00000     0.00000     7.80000     1.20000     29.50000     0.00000
winter     small     high     8.70000     6.50000     77.36400     5.16400     10.00000     57.60000     17.00000     68.05000     1.70000     1.40000     0.00000     1.00000     1.90000     22.90000     2.20000
summer     large     low     8.00000     9.60000     51.11300     1.58800     118.57100     6.00000     75.20700     0.80000     64.20000     0.00000     9.00000     11.30000     0.00000     16.60000     0.00000
winter     medium     high     7.55000     11.50000     7.61300     XXXXXXX     14.75000     97.33300     98.25000     75.00000     50.60000     0.00000     0.00000     28.80000     9.00000     2.70000     0.00000
summer     medium     medium     8.70000     8.00000     4.32600     0.92100     39.00000     18.66700     50.00000     XXXXXXX     46.20000     12.70000     1.20000     0.00000     1.20000     0.00000     1.20000
spring     large     high     7.90000     11.30000     30.12500     1.44300     27.50000     10.66700     120.88900     1.40000     1.70000     0.00000     10.30000     1.90000     7.70000     17.00000     18.60000
spring     large     medium     8.40000     6.80000     12.00000     0.65800     24064.00000     60.00000     23.48500     2.00000     81.90000     4.30000     19.50000     4.30000     1.20000     0.00000     0.00000
winter     small     medium     7.20000     6.00000     5.00000     XXXXXXX     245.00000     564.59998     221.27800     0.20000     12.30000     1.90000     0.00000     5.00000     10.60000     6.80000     31.20000
autumn     large     high     5.70000     10.70000     57.75000     4.82500     37.77800     22.20000     177.62500     2.30000     32.50000     0.00000     1.60000     1.00000     44.40000     0.00000     1.40000
summer     small     low     8.10000     9.20000     12.77800     0.73500     17.77800     15.60000     170.00000     4.30000     20.30000     1.00000     0.00000     2.30000     13.30000     0.00000     1.10000
autumn     small     medium     7.44000     7.70000     5.83000     4.86000     178.57001     38.62500     85.40000     7.60000     13.60000     5.20000     0.00000     1.90000     27.60000     42.70000     0.00000
spring     small     low     8.10000     5.30000     50.00000     3.02000     208.33299     428.75000     265.25000     1.70000     5.90000     0.00000     1.00000     0.00000     22.10000     0.00000     0.00000
spring     small     low     7.84000     10.80000     63.51000     8.75900     11.11100     41.50000     40.00000     0.50000     82.70000     2.10000     1.20000     3.50000     0.00000     0.00000     3.40000
spring     small     high     7.40000     6.20000     82.85200     3.14000     165.00000     9.00000     175.04601     0.80000     29.50000     0.00000     8.80000     0.00000     5.90000     1.80000     0.00000
winter     large     high     8.70000     8.40000     187.18300     2.30400     931.83301     48.62500     50.45500     2.00000     23.20000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
autumn     small     high     7.50000     10.10000     77.00000     1.58700     96.66700     105.00000     XXXXXXX     2.10000     30.30000     7.60000     35.10000     1.60000     6.10000     17.80000     0.00000
winter     small     medium     8.00000     5.50000     10.93600     3.90800     46.50000     48.66700     75.33300     0.80000     31.10000     32.80000     1.00000     0.00000     0.00000     0.00000     2.40000
winter     medium     medium     6.60000     8.20000     9.00000     0.37600     120.00000     104.22200     6.75000     54.36700     33.90000     25.40000     14.60000     0.00000     0.00000     42.10000     3.60000
winter     medium     high     7.80000     9.30000     8.30000     3.33000     60.00000     4.00000     142.00000     0.60000     58.70000     2.10000     2.50000     4.30000     8.00000     0.00000     5.80000
autumn     medium     high     8.10000     10.30000     30.52300     2.68000     84.66700     9.66700     607.16699     5.50000     3.30000     12.70000     4.70000     1.70000     4.00000     1.50000     2.70000
winter     small     high     8.10000     6.00000     11.08800     3.97600     124.16700     144.66701     102.57100     21.22000     0.00000     0.00000     24.80000     0.00000     3.40000     0.00000     1.00000
