1)
"","season","size","speed","mxPH","mnO2","Cl","NO3","NH4","oPO4","PO4","Chla","a1","a2","a3","a4","a5","a6","a7"
"21","summer","small","high",7.8,11,3.5,4.825,3466.65991,412.33301,71,40,15.5,0,0,5,0,77.6,1.4
"22","winter","small","medium",6.6,10.5,38.125,1.287,914,15.6,132.54601,13.1,0,0,1,1.7,0,4.5,0
"23","autumn","medium","medium",9.1,10.2,58.331,0.673,101.25,60,18,6.167,23.2,25.4,24.8,4.8,9,0,16.7
"24","spring","small","medium",7.6,11.1,64,4.459,208.33299,38.75,253.25,4.3,0,0,1.2,3.7,0,0,0
"25","summer","small","high",8.1,11,13,1.203,5.8,191.75,127.222,5.45,18,8.6,0,3.5,8.7,0,3.3
"26","winter","medium","medium",8.3,10.3,74.667,0.758,165,132.5,84.46,3,4.1,18.4,8.8,0,0,4.7,0
"27","spring","large","high",8.1,9,11.867,5.164,98.182,102.333,75.904,2,1.9,0,3,0,4.1,0,0
"29","winter","small","medium",8,6,8.69,3.908,1168,32,140.22,5.083,11.3,0,19.6,0,0,0,1.7
"30","spring","small","medium",5.7,11.1,50,1.535,10,12,279.06601,1,1.2,0,1.7,0,0,22.3,3.6
"31","autumn","medium","high",8.15,11.4,8.3,3.33,51.429,4,3,17.2,33.9,3.1,0,0,7.5,1.6,7.8
"32","autumn","medium","high",8.1,7,26,3.78,131.66701,27,26,92.667,1.4,4.1,0,0,9,0,2.2
"33","summer","small","high",7.4,9.5,64.093,4.17,10,261.60001,102.571,6.429,0,1,1.5,0,6.1,0,1.2
"34","spring","small","medium",8,9.4,77.364,5.414,215.714,13,72.9,0.9,25.4,1.9,0,0,0,0,0
"36","summer","small","medium",8.7,8.4,10.078,3.778,27.5,187,44.136,3.6,1.2,5.2,0,0,0,6.9,1
"37","spring","large","low",8.8,11.21,6.3,6.64,246.364,1.25,98.25,0.2,2.4,2.1,0,4.3,0,5.1,2.1
"39","winter","medium","high",8.3,5.8,23.825,3.976,65.556,346.16699,116.2,6.209,3.1,0,2,5,0,0,30.1
"40","winter","large","high",8.4,8.8,17.75,3.351,228.75,182.42,183.66701,0.5,3.3,0,9.4,0,44.4,0,0
"41","winter","small","high",8.4,11.1,63.625,5.099,4073.33008,44,205.875,24.556,4.4,11.6,1,0,0,3.1,0
"42","spring","medium","high",8,3.3,41.25,0.642,370,10.583,175.04601,13.2,29.5,21.7,2.6,0,3.2,12.4,0
"43","winter","small","high",7.44,6.1,5.889,3.14,76,39,304,3.1,12.7,0,10.2,0,11.5,0,4.9
"44","spring","small","high",7.75,7.1,130.67,5.41,1081.66003,196.62,292.625,2.5,4.1,0,21.7,0,0,2.6,6.6
"45","winter","small","high",8,10.5,81.333,5.132,137.27299,6.5,141.83299,31,0,0,6.8,0,3.1,5.5,4.3
"46","winter","medium","medium",8.3,12.5,10.5,4.93,128.571,32.5,275.14301,3.3,0,0,25.9,2.3,2.9,64.6,2.9
"47","spring","medium","high",8.5,10.53,26.76,0.376,758.75,16,124.2,16,5.9,12.7,1.2,2.5,11.7,17.7,0
"48","autumn","medium","medium",7.8,12.6,9,1.374,12.5,197.83299,56.091,2.86,0,0,0,0,0,9.9,0
"49","spring","small","low",8.16,8.6,2.2,3.02,920,26,123.333,0.8,9.2,0,11.5,3,0,0,0
"50","winter","small","medium",6.5,4.9,139.989,0.886,172.5,2,127,12.1,0,7.4,0,0,0,0,4.2
"51","summer","medium","medium",9.1,3.2,22.35,2.231,10,12.75,121,20.578,0,0,0,0,0,0,0
"52","summer","small","high",8.66,11.7,49.9,1.715,2167.37012,61.182,11.8,0.5,24,0,0,2.2,3.4,0,0
"53","autumn","small","high",9,5.5,136,6.188,10,51.125,46.438,3,0,1.2,0,0,0,0,0
"54","summer","large","medium",7.9,8.4,11.088,0.91,737.5,37,56.667,0.8,7.8,3.9,5,0,8,0,1.4
"56","winter","small","medium",8.5,7.1,11,1.873,5,51.75,16,1.1,4,10.4,0,0,0,0,0
"59","spring","medium","medium",8.3,6.5,43.97,3.414,13.5,55,102.333,7.3,1.9,11.3,7.8,1.7,8.9,1.4,1.9
"60","autumn","medium","high",8,9.8,3.136,1.474,18.429,35.333,277.33301,1.2,2.2,12,0,0,5,0,0
"61","summer","medium","medium",8.7,10.5,28.333,4.188,461.875,264.89999,85,5.5,31.8,0,0,3.4,0,1.2,1
"63","winter","small","low",7.45,7.7,35.66,6.513,124,75,85.4,16,39.7,22,4.1,0,0,1.4,1.2
"64","winter","small","low",7.57,8.2,16,6.096,245,2,91.111,1.3,20.3,4.3,0,1.9,2.1,0,5.2
"65","winter","medium","high",7.8,11.3,7.333,8.984,49.5,104.5,197.14301,88.255,4.1,0,7.8,44.6,15.9,0,1.2
"67","autumn","medium","low",8.22,10.7,4.575,2.805,112.857,1.625,10.75,3,2.9,4.7,1.2,5.3,22.5,0,7.2
"68","autumn","small","medium",8,8.2,79.077,0.921,10,175.66701,7,3.6,64.2,21.7,9,0,0,0,1.4
"69","winter","medium","medium",8.2,10.7,82.852,1.67,206.53799,220.75,351.60001,34.75,0,0,1.5,7.6,2.2,0,0
"70","winter","small","medium",7.5,11.2,39.109,2.818,421.66699,246,388.16699,1,1.7,4.9,1,1.2,0,2.4,0
"71","autumn","medium","low",7.7,8.5,2.111,2.67,54.778,20,77.434,11.84,2.4,2.1,1,4,4,0,0
"72","spring","small","high",7.62,8.8,82.111,2.31,33.636,16.8,152.33299,5.2,3.6,0,0,1.2,0,0,1.4
"73","spring","medium","low",8.43,10.2,35.75,5.078,39,61.25,6,9.882,41,21.5,3.3,8.3,0,12.6,0
"74","spring","large","medium",6.6,6.2,22.286,3.617,15,136.75,249.25,20.87,52.2,11.2,42.8,0,0,0,1.2
"77","autumn","small","medium",9.06,5.9,5.83,0.996,643,276.85001,16.662,54.367,64.9,0,6.1,0,0,0,0
"78","spring","large","high",8.4,10.5,63.292,0.735,160,46.667,221.278,17.491,2.5,20.1,23.2,2.2,0,0,2.2
"79","spring","small","medium",8.2,8.1,21.95,0.658,76.667,428.75,361,15.6,2.4,0,11.8,11.3,2.5,0,4.1
"80","winter","small","low",8,10.8,2.933,0.461,34.333,26.6,104,2.8,17,21.6,19.7,1,4.9,0,0
"82","summer","medium","high",7.3,5.4,82.857,5.442,96.667,9,219.909,4.3,3.4,0,2.3,0,8.2,5.4,0
"83","autumn","large","high",7.9,10.8,10.4,1.519,89.6,7.667,57.833,21,0,1.7,1,0,35.6,13.2,10.2
"84","winter","medium","high",6.6,7.1,12.146,4.555,16.2,27.5,186,4.5,10.8,4.1,2.4,0,2.7,0,0
"85","winter","large","high",7.8,10.8,44,4.698,18.333,205.636,200.231,3,43.7,28,0,0,11.5,17,0
"86","winter","medium","medium",7.6,10.9,1.17,4.508,81,3,35.2,1.5,0,0,1.9,0,6.1,17.1,22.1
"88","summer","medium","medium",7.8,3.6,187.183,2.603,5738.33008,70,607.16699,4.3,1.2,2,0,2.4,1.9,0,2.4
"89","summer","medium","medium",7.2,9.7,53.102,8.688,225,78.333,61.5,8.1,47.1,0,0,2.2,19.7,0,0
"90","winter","large","medium",7.4,6,125.6,2.102,133.636,84.3,326.85699,26.8,16.8,0,2.1,0,8.6,7.5,0
"91","spring","medium","medium",7.7,9.9,34.5,3.318,27.286,41.5,213,19.4,0,1.2,0,0,16.2,0,7.1
"92","autumn","small","high",8.1,4.3,66.3,1.588,235,34.5,265.25,2,0,0,0,0,17.9,15.8,0
"93","winter","small","low",9.7,10.77,8,4.86,102.5,102,233.5,6.9,15.1,5.6,10.8,1.7,11.2,11.1,0
"94","autumn","medium","low",8.5,9.9,12,2.273,155,24.667,75.333,23.8,42.5,3.1,0,0,0,0,1.9
"95","summer","medium","medium",7.9,11.8,65.333,6.54,371.11099,2,2.5,22.5,43.5,4.3,6.3,0,0,20.4,9.7
"96","winter","large","medium",8,10.9,10.936,1.572,110,23,15,2,5.7,1,1.4,1.9,0,0,0
"97","spring","medium","high",7.8,11.7,57.75,5.33,98.333,104.222,27.5,81.54,69.9,0,0,2.1,1.7,0,0
"98","winter","medium","low",8.9,11.7,8,2.323,83.75,55,3,0.5,74.2,16.2,0,0,0,0,0
"101","winter","small","medium",8.7,9,39,10.416,72.6,159.5,239,30,28.1,0,3.7,0,4.8,6.7,1.9
"102","spring","small","medium",7.8,11.8,22.455,1.288,60.11,50.889,228.364,5.233,7,4.1,1.9,4.6,0,0,1.6
"103","summer","medium","low",7.5,11.5,3,0.81,205.66701,6,269.66699,0.8,39.7,0,1.7,1.4,0,8.7,0
"105","summer","medium","medium",8.5,9.6,39,5.97,10,18.25,154.125,2.1,0,4.6,1.7,2.4,1.2,0,10.8
"106","summer","medium","low",8.3,10.7,129.375,9.773,429.20001,144.66701,201.778,4.5,1.9,16,20.2,6.2,1.4,0,1
"107","spring","small","high",7.2,12.5,73.25,1.47,25,36,66.75,75,0,3.4,1.4,1.6,1,0,2.7
"108","winter","small","high",7.5,11.17,41.5,2.68,11.111,85.5,115,1,23.7,0,0,3.5,6.4,0,0
"109","autumn","medium","high",8.43,6.5,47.778,5.694,60,10,218,6.8,0,6.7,0,12.7,0,0,0
"110","winter","medium","high",7.6,13.4,31,2.55,103.333,9.667,17,3.2,19,38.8,3.9,0,20.8,0,2.9
"111","winter","medium","high",8,11.3,45.273,1.534,10,62.625,17.333,10.5,64.3,1.5,8,4.1,2.9,0,0
"112","winter","medium","high",8.58,7.9,44.205,1.51,505,60.833,177.625,2.1,13.6,72.6,2.5,6.8,0,5.9,0
"114","spring","large","medium",7.9,5.3,53.425,3.9,12.727,37.857,235.66701,1.1,66.9,1,22,0,0,2,0
"116","winter","small","medium",8.2,4.5,85.982,3.726,176.66701,12.75,167.89999,28.567,15.8,0,0,2.4,0,0,0
"117","spring","medium","high",8.25,9.6,50,1.718,105.556,143.71001,147.83299,4.9,39.1,7,0,0,1.7,1.8,2
"118","summer","small","high",7.78,9.9,12.778,3.923,37.778,159.16701,13.2,3.2,86.6,8.7,0,0,1.2,0,0
"121","autumn","small","high",9.5,10.2,5,0.663,255,151.125,313.60001,110.456,46.9,32.8,0,0,0,2.2,1.2
"122","winter","medium","medium",8.4,9.8,4.083,1.72,32.5,166.72701,138.5,0.5,3.3,21.5,0,0,9.9,0,2.7
"124","spring","small","medium",9,10.7,7.838,2.163,1729,7.4,111.75,41,9.2,6.4,35.1,0,0,0,0
"126","winter","medium","medium",7.6,10.7,69.75,4.665,224.286,71,6.667,0.5,24.8,2.9,0,0,0,17.8,0
"127","winter","medium","medium",7.61,6,88,7.195,28,87.333,46.6,14.7,18.2,36.6,4,0,3.9,0,6.1
"128","autumn","large","medium",8.6,5.7,6.167,3.734,215.556,36.3,138.7,0.3,75.8,15.2,0,3.5,5.5,13.1,5.5
"129","spring","small","high",8.4,10,13.5,3.85,96.667,41.3,320.39999,13.1,8.8,10.5,3.7,0,5.4,0,2.4
"130","winter","small","medium",7.4,10,20.625,1.335,25.833,34.636,10.111,11.1,1.9,7.3,1.4,0,2.5,33.2,1.7
"132","winter","medium","medium",7.8,11.9,173.75,1.726,46.5,48.625,6.75,27.5,51.8,0,0,4.6,2.7,1.9,2.2
"133","spring","large","low",7.8,9.8,41.163,1.527,37.5,53,76.333,15.3,0,0,5,2.2,0,11.5,2.4
"134","autumn","large","medium",7.9,10.5,7.25,6.045,32,151.33299,61.444,0.3,56.8,1.7,0,0,22.1,0,0
"135","autumn","small","low",7.9,7.4,40.167,2.899,1990.16003,1.8,276,2.5,54,0,0,6.8,13.3,1,0
"136","winter","medium","medium",7.9,10.6,43.09,3.765,1911,109,58.623,7.3,50.6,1.7,1,0,7.7,0,0
"137","winter","medium","low",8.1,11,104.818,4.99,308.75,282.16699,6,0.8,1.5,0,1,2,15,0,1.7
"138","spring","medium","medium",7.4,6.3,11,0.826,2082.8501,104.727,344.60001,12.32,35.5,20.6,0,0,0,42.7,0
"139","spring","large","high",8.3,10,0.8,8.543,8777.59961,45,6,2,46.8,1.4,3.1,1,27.6,2.7,0
"140","winter","medium","high",7.9,11.6,10.556,4.053,196,22.2,143.75,98.817,12.5,0,14.6,5.7,3.6,15.7,14.4
"141","summer","small","medium",8.06,6,0.222,3.14,124.167,120.5,6.2,46.075,46.6,7.6,1.4,6.6,3.5,0,2.5
"142","spring","small","high",8.07,9.5,5.273,1.172,1131.66003,3,101.455,3.9,3.6,12.5,2,0,1.1,15.8,0
"143","winter","medium","low",7.83,6.9,10.207,0.23,486.5,39,272.22198,5.111,6.7,16,10.1,4.3,6.5,8.5,0
"144","winter","small","high",8.3,6.8,54.143,1.587,109,28.625,586,0.8,18.1,3.9,0,3.2,3.1,0,0
"145","autumn","medium","high",8.7,9.2,71.444,4.03,196.66701,26.625,215.5,3.7,4.4,12,0,0,6.7,0,0
"146","summer","medium","high",7.29,10.8,20.083,0.699,161.81799,64.389,105.727,2.7,16.6,2.1,1.9,0,5.6,18.2,0
"149","winter","medium","low",7.7,4.5,151.83299,0.77,244.60001,48,82.444,3,12.2,12.4,12.9,4.4,2.7,1.2,0
"150","autumn","medium","medium",7.8,9.6,36.248,0.445,91.833,30.75,188.66701,8.957,12.3,5.6,2.2,0,0,9.9,6
"153","spring","medium","medium",8.1,9.7,56.717,2.8,10,48.667,79.75,27.618,2.2,14.6,0,0,0,9.6,31.6
"154","spring","small","medium",7.3,8,127.833,2.22,132.25,4.25,69.93,4.5,1.4,2.1,0,0,0,1.2,0
"155","summer","medium","high",8,9.4,100.83,9.248,101,12,255.28,4.667,7.6,0,7,0,34.3,4.5,1.1
"156","spring","small","medium",7.83,10.8,7,4.908,239,66.4,1,1.4,16.5,40.7,10.6,0,0,8.2,0
"157","summer","large","high",8.4,11.8,34.037,1.39,271.25,1,236,2.15,1.6,1.4,2.5,5,0,0,0
"158","spring","large","high",7.91,10.29,40.226,3.31,20,38.625,125.8,0.8,1.5,14.7,3.4,3.9,0,0,0
"159","autumn","small","high",8,11.1,38.902,1.655,122.5,21.083,11,0.3,0,2.7,1.8,2.2,0,0,3.4
"160","summer","small","high",8.3,11.5,7,1.208,1386.25,18.667,244,6.5,1.4,0,16,0,19,0,0
"161","summer","large","low",8.6,7.1,391.5,1.32,43.75,173,246.66701,3,2,0,1.4,0,0,0,3.9
"162","spring","large","medium",8.1,12.1,61.05,0.701,122.85,111.25,75.207,20.829,0,0,2,11.5,4.1,0,1.9
"163","summer","medium","low",8.3,6.2,42.636,1.875,20,10.667,19,5.555,18.1,0,0,1.4,11.3,0,0
"164","spring","large","high",7.9,12.9,37.6,2.978,21.571,8.6,50.455,21.9,1.2,38.5,0,0,8.6,0,2.7
"165","autumn","small","high",7.3,7.8,16,4.82,101.667,14.667,20.812,22.9,0,0,0,1.8,1.2,0,3.9
"166","autumn","large","high",8.1,6.3,32.3,7.74,34,1,771.59998,3.8,1.1,0,0,0,6.6,0,0
"167","summer","large","medium",9.1,10.8,1.549,0.536,42,102.364,232.83299,2,54.4,5.8,2.9,0,1.2,42.4,2.4
"168","summer","small","medium",6.4,11.1,27.4,3.978,153,19.727,58.374,0.6,3.4,0,4.9,0,1.2,22.9,0
"170","winter","medium","low",8.3,10.3,12.536,4.535,627.27301,180.66701,171.272,31.738,25.5,0,1.2,0,18.7,52.5,0
"171","winter","large","medium",8.24,8.3,95.367,3.561,123.333,27.667,72.696,7.9,1.1,13.2,0,2.2,2.4,17.2,0
"172","spring","medium","medium",8.1,4.9,9,1.651,345.45499,8.692,43.5,18.33,0,12,8.8,0,0,0,1.6
"173","autumn","large","medium",7.77,7.7,70,1.732,124.364,82.222,40,6.4,2.1,15.9,2.1,1.7,5.5,0,6.1
"174","summer","medium","high",7.93,9.2,48.667,2.64,66.667,72,137.778,0.5,32.1,3.8,0,2.7,0,5.9,0
"175","summer","large","high",7.7,10.68,31.091,7.83,197.909,59.429,13.6,53.1,3.4,0,1.1,0,5.2,0,0
"176","winter","small","high",8.5,6.35,43,3.444,102.75,33.8,624.73297,1.7,32.5,0,0,0,2.6,8.3,0
"177","winter","medium","medium",8.35,9.8,94.405,3.678,146.66701,1.333,19,0.4,1.7,31.9,2.1,0,6.4,0,1.4
"179","autumn","large","high",8,9.8,5.326,5.13,53.846,54.1,49.333,25,52.4,0,2.5,2,0,6.4,0
"180","autumn","large","high",7.925,10.1,29.5,3.2,430,4,194.10001,3.3,48.3,7.5,0,1,1.4,31.8,0
"181","summer","medium","medium",7.4,9.8,7.613,5.099,35,3.8,81.558,20.8,50.4,3.8,0,1.9,5.8,0,0
"182","autumn","medium","medium",8.47,3.6,4.7,9.715,103,77.333,7.654,0.6,6.9,0,0,0,8.6,0,0
"183","autumn","medium","high",8.53,5.3,7,0.866,1495,49,22.9,9,24.3,0,0,0,0,2.6,31.2
"184","spring","large","low",8.6,9.5,9.055,0.825,40,125.667,108,5.544,29.7,0,0,4.6,0,10.3,0
"185","spring","small","high",9.1,10.7,194.75,1.328,380,16,187.05701,0.8,14.4,1.7,1.6,0,0,0,3.2
"186","winter","small","high",8.4,7.9,15,0.406,40,54,89.625,8.155,1.7,5.4,3,3.7,7.7,4.6,2.3
"187","summer","small","low",7.74,8.2,3.86,0.33,12.5,20.667,21.3,24.917,16.8,13.7,4.2,1,9.2,1.5,0
"188","winter","medium","low",8.6,1.5,32.4,0.941,170.909,25.167,252.5,22.5,14.4,0,1.7,2.1,1.9,3.9,18.6
"189","summer","medium","medium",8.3,9.8,48.429,1.87,137,51.111,47,3,2.5,1.5,2.4,0,4.8,0,0
"190","autumn","large","high",6.6,11.7,87,3.235,17.778,13,45,15,0,5,7.5,0,1.4,42.1,0
"191","winter","small","high",8.05,8.1,101.875,4.071,56.364,27.25,303.33301,0.8,3.8,4.6,1.2,4.9,11.3,0,5.9
"192","spring","medium","high",8.1,11.7,60.8,0.381,125.333,4,285.71399,2,37.3,0,0,0,14.9,0,2.1
"193","summer","small","high",8.56,11.3,4.326,2.954,130,5,120.889,3.5,2.2,0,5.5,0,0,0,0
"194","autumn","medium","medium",8.8,8.8,59.067,4.408,88.182,9,23,4,1.4,0,2.9,1.3,1.2,5.5,7
"195","spring","medium","medium",8.7,1.8,12.444,2.586,120,19.111,232.89999,5.609,31.1,13.2,0,0,0,6.8,0
"196","spring","large","high",8.5,10.6,17.375,0.846,192.5,236.39999,7.2,13,19.4,6,1.7,0,20.8,0,2.9
"197","summer","medium","low",8.5,10.6,208.364,0.308,15,27,296,1.3,0,7,0,0,5.3,0,1
"198","summer","small","high",8.2,9.4,54.19,0.23,647.57001,221.89999,14,11.7,0,0,4.1,0,0,6.2,0
"199","spring","large","medium",7,11.3,2.75,2.512,134,238.2,20.75,32,24.8,0,14,0,1.2,0,25.6
2)
"","x"
"1",55
"2",76
"3",113
3)
"","season","size","speed","mxPH","mnO2","Cl","NO3","NH4","oPO4","PO4","Chla","a1","a2","a3","a4","a5","a6","a7"
"1","spring","small","medium",8,7.6,1.45,6.238,931.83301,105,122,50,66,16.4,3.3,1.2,34.2,8.3,2.4
"2","summer","small","medium",8.7,12,29.2,3.245,54.75,3.545,558.75,2.9,30.3,0,5.6,1.4,0,0,0
"3","autumn","small","medium",7.09,9.3,40.02,4.94,346.66699,467.5,34,5.475,3.3,53.6,0,0,0,0,0
"4","winter","large","medium",8.84,9.9,57.848,2.316,142,36.909,6,0.3,3.3,26.5,0,0,0,0,0
"5","autumn","medium","medium",7.5,9,63.51,3.833,233.7,53.625,284,30.4,0,9.6,3.5,0,0,4.1,1
"6","spring","medium","high",7.19,4.4,23.25,1.051,62.5,61.556,214,5.2,0,5.9,1.6,4,1,0,5.8
"7","summer","medium","high",8.5,10.3,47.229,0.86,153.75,3.222,14,3.2,0,1,3.2,2.6,1.2,0,6
"8","summer","medium","medium",8.2,10.6,32.056,1.212,8,44.667,11.818,72.478,81.9,1.6,3.9,0,15.3,0,0
"9","winter","medium","medium",8.6,11.1,57.75,0.9,32.727,209.85699,60,10,10.3,0,19.5,6.9,0,0,1.5
"10","autumn","medium","high",8,4.8,30.125,3.685,178.57001,7.3,54.916,21.22,17,8.9,1,2.9,9.2,1.5,0
"11","winter","small","low",8.5,9.7,53.333,0.735,18,23,40.667,2.8,14.7,2.9,1,0,20,0,0
"12","autumn","small","low",8.21,8.1,22.32,1.003,51.111,1,287,1,0,5.5,13.5,0,0,0,3.2
"13","winter","medium","medium",8.15,11.62,4.545,3.829,227.60001,24,262.72699,17.2,32.8,0,0,7.7,1.2,16.7,0
"14","summer","small","high",8.1,3.4,9,8.759,120,57.6,88.5,68.05,10.3,0,1.2,0,0,6.8,1.4
"15","spring","small","high",8.7,6.2,53,1.448,46.2,3.333,61.6,1.3,1.4,0,0,0,6.6,16.6,0
"16","autumn","large","high",7.55,8.7,55.35,3.07,14.75,97.333,18.293,1.1,17.3,0,1.2,0,28.8,1.6,15.1
"17","spring","medium","high",8.55,10.1,94,1.415,578,47.5,391.75,7.6,46.2,0,0,0,17.8,10.1,0
"18","winter","small","medium",7.14,9,32.54,1.443,103.333,10.8,254.60001,2.3,1.7,1.9,0,0,0,29.5,3.2
"19","spring","small","high",7.35,9.8,29.775,45.65,96.833,22.444,186.5,2,0,19.6,9.9,1.2,9.4,7.9,1.9
"20","spring","large","medium",8.1,10.7,12.182,2.443,27.069,564.59998,14.354,5.62,14.6,4.6,13.6,4.6,10.6,0,0
"21","summer","small","high",7.8,11,3.5,4.825,3466.65991,412.33301,71,40,15.5,0,0,5,0,77.6,1.4
"22","winter","small","medium",6.6,10.5,38.125,1.287,914,15.6,132.54601,13.1,0,0,1,1.7,0,4.5,0
"23","autumn","medium","medium",9.1,10.2,58.331,0.673,101.25,60,18,6.167,23.2,25.4,24.8,4.8,9,0,16.7
"24","spring","small","medium",7.6,11.1,64,4.459,208.33299,38.75,253.25,4.3,0,0,1.2,3.7,0,0,0
"25","summer","small","high",8.1,11,13,1.203,5.8,191.75,127.222,5.45,18,8.6,0,3.5,8.7,0,3.3
"26","winter","medium","medium",8.3,10.3,74.667,0.758,165,132.5,84.46,3,4.1,18.4,8.8,0,0,4.7,0
"27","spring","large","high",8.1,9,11.867,5.164,98.182,102.333,75.904,2,1.9,0,3,0,4.1,0,0
"28","winter","large","high",8.2,13.1,77,0.63,3515,267.75,103.2855,65.7,15.1,0,10.3,0,0,0,0
"29","winter","small","medium",8,6,8.69,3.908,1168,32,140.22,5.083,11.3,0,19.6,0,0,0,1.7
"30","spring","small","medium",5.7,11.1,50,1.535,10,12,279.06601,1,1.2,0,1.7,0,0,22.3,3.6
"31","autumn","medium","high",8.15,11.4,8.3,3.33,51.429,4,3,17.2,33.9,3.1,0,0,7.5,1.6,7.8
"32","autumn","medium","high",8.1,7,26,3.78,131.66701,27,26,92.667,1.4,4.1,0,0,9,0,2.2
"33","summer","small","high",7.4,9.5,64.093,4.17,10,261.60001,102.571,6.429,0,1,1.5,0,6.1,0,1.2
"34","spring","small","medium",8,9.4,77.364,5.414,215.714,13,72.9,0.9,25.4,1.9,0,0,0,0,0
"35","winter","small","high",8.27,8.5,46.167,3.316,103.1665,45.9,222.286,1.4,5.3,8,3.3,0,10.2,7,0
"36","summer","small","medium",8.7,8.4,10.078,3.778,27.5,187,44.136,3.6,1.2,5.2,0,0,0,6.9,1
"37","spring","large","low",8.8,11.21,6.3,6.64,246.364,1.25,98.25,0.2,2.4,2.1,0,4.3,0,5.1,2.1
"38","summer","medium","medium",8.7,12.1,49.625,1.42,43.75,2.5,142,5.475,12.6,0,2,1.1,0,49.4,1.9
"39","winter","medium","high",8.3,5.8,23.825,3.976,65.556,346.16699,116.2,6.209,3.1,0,2,5,0,0,30.1
"40","winter","large","high",8.4,8.8,17.75,3.351,228.75,182.42,183.66701,0.5,3.3,0,9.4,0,44.4,0,0
"41","winter","small","high",8.4,11.1,63.625,5.099,4073.33008,44,205.875,24.556,4.4,11.6,1,0,0,3.1,0
"42","spring","medium","high",8,3.3,41.25,0.642,370,10.583,175.04601,13.2,29.5,21.7,2.6,0,3.2,12.4,0
"43","winter","small","high",7.44,6.1,5.889,3.14,76,39,304,3.1,12.7,0,10.2,0,11.5,0,4.9
"44","spring","small","high",7.75,7.1,130.67,5.41,1081.66003,196.62,292.625,2.5,4.1,0,21.7,0,0,2.6,6.6
"45","winter","small","high",8,10.5,81.333,5.132,137.27299,6.5,141.83299,31,0,0,6.8,0,3.1,5.5,4.3
"46","winter","medium","medium",8.3,12.5,10.5,4.93,128.571,32.5,275.14301,3.3,0,0,25.9,2.3,2.9,64.6,2.9
"47","spring","medium","high",8.5,10.53,26.76,0.376,758.75,16,124.2,16,5.9,12.7,1.2,2.5,11.7,17.7,0
"48","autumn","medium","medium",7.8,12.6,9,1.374,12.5,197.83299,56.091,2.86,0,0,0,0,0,9.9,0
"49","spring","small","low",8.16,8.6,2.2,3.02,920,26,123.333,0.8,9.2,0,11.5,3,0,0,0
"50","winter","small","medium",6.5,4.9,139.989,0.886,172.5,2,127,12.1,0,7.4,0,0,0,0,4.2
"51","summer","medium","medium",9.1,3.2,22.35,2.231,10,12.75,121,20.578,0,0,0,0,0,0,0
"52","summer","small","high",8.66,11.7,49.9,1.715,2167.37012,61.182,11.8,0.5,24,0,0,2.2,3.4,0,0
"53","autumn","small","high",9,5.5,136,6.188,10,51.125,46.438,3,0,1.2,0,0,0,0,0
