1)
"","season","size","speed","mxPH","mnO2","Cl","NO3","NH4","oPO4","PO4","Chla","a1","a2","a3","a4","a5","a6","a7"
"86","winter","small","medium",7.6,4.9,53,5.132,96.667,48.625,239,1.4,18.1,0,0,0,22.1,0,22.1
"87","summer","large","medium",7.925,11.7,64.093,6.2,38.111,24.667,123.333,3.2,2.8,0,9,4.6,0,0,0
"89","winter","large","high",7.6,9.8,26,1.921,505,234.5,108,2.9,0,0,1,0,0,9.9,0
"90","autumn","small","medium",8.7,4.5,16,3.33,1990.16003,6,303.33301,3,42.5,0,0,0,2.7,6.8,6.8
"91","spring","small","high",7.7,9.4,10.936,0.658,914,267.75,75.333,19.4,0,5.5,1.5,0,0,0,0
"92","winter","small","high",7.6,5.3,23.825,5.099,62.5,61.25,22.9,0.8,16.5,4.1,0,6.6,7.3,15.8,0
"93","autumn","small","high",8.5,10.77,8,0.536,102.5,54.1,132.54601,41,3.3,5.6,10.3,0,0,5.9,1.7
"94","summer","large","low",8.1,10.5,12,5.13,2167.37012,111.25,391.75,3.8,13,3.1,0,1.6,0,2.2,6
"95","spring","medium","medium",7.9,11.8,4.545,7.74,15,58.222,75.904,3.5,0,0,2.6,0,0,0,3.3
"97","autumn","medium","high",8.2,7.8,139.989,1.527,65.455,104.222,186.5,81.54,1.7,0,3.3,4.6,7.7,7.5,18.6
"98","winter","medium","high",8,7.6,57.75,3.78,83.75,75.875,296,13.1,1.2,1,0,1.9,20.8,0,2.4
"99","winter","medium","low",7.83,11.1,27.233,3.773,178.57001,72,121,2,56.8,2.1,0,0,1,17.1,0
"100","spring","small","high",9.1,3.2,26.76,1.875,120,38.75,211.66701,5.2,4.4,3.4,0,1.2,5.5,29.5,4.2
"101","autumn","large","medium",7.7,10.8,50,1.535,58.5,12.889,35.2,1.3,18.9,0,1.4,0,8.9,1.2,1
"102","spring","large","medium",7.8,10.7,12.182,1.718,72.6,45.9,154.125,8.1,66,0,3.3,11.3,0,0,0
"103","winter","medium","medium",6.6,12,65.333,2.899,371.11099,84.3,56.667,0.8,39.7,1.6,0,1.2,2.5,0,2.1
"105","autumn","medium","high",8.3,10.1,47,5.456,227.60001,53.625,246.66701,2.7,2.5,0,0,1.4,1.2,3.6,2.9
"107","winter","small","high",8.5,11.7,73.25,3.678,25,1.25,43.5,6.8,0,19.6,6.8,11,1,0,2.7
"108","winter","medium","medium",8.3,11.1,12.146,1.726,380,282.16699,219.909,50.225,1.1,0,3.5,3.5,6.4,0,0
"109","winter","medium","high",8.4,6.5,23.25,3.07,3466.65991,60.833,84,2.338,3.3,0,1.8,12.7,1.2,0,0
"111","autumn","small","high",8,10.5,34.5,1.534,235,62.625,16,1,64.3,1.5,8,0,35.6,0,0
"112","spring","medium","high",6.6,9.9,81.333,9.248,22.5,87.333,85,3.3,25.4,72.6,0,0,0,0,2.4
"113","winter","large","high",8.3,7.7,45.273,1.519,206.53799,37,6,4.3,0,0,17.6,0,0,2.7,7.1
"114","summer","large","low",8.1,6,53.425,0.73,118.571,1,142,1.1,1.7,9.1,22,0,0,0,0
"115","autumn","large","medium",8.25,11.62,40.02,6.513,49,109,82.444,0.3,1.9,2.7,0,0,7.7,12.4,1.5
"116","spring","medium","low",7.9,8.2,0.222,1.335,245,77.333,167.89999,50,0,1,1,0,0,0,0
"117","spring","medium","medium",8.6,7.4,49.9,3.923,244.60001,143.71001,269.66699,0.4,0,0,13.5,5,4,22.3,2
"118","summer","small","high",8.5,11.6,74.667,0.461,12.727,8.692,39,13.2,86.6,0,0,0,6.5,20.4,0
"119","spring","medium","high",8.3,5.3,5.83,0.406,20,102.333,88.5,1.1,11.3,9.7,0,0,0,7.9,4.9
"120","spring","medium","low",8.2,6.6,194.75,6.225,27.069,1,255.28,3,32.5,4.3,1,0,0,8.3,3.4
"121","winter","medium","high",7.4,10.2,64,0.33,153,36,125.8,110.456,1.4,12.7,21.7,0,0,0,1.4
"122","spring","medium","medium",8.1,6,11.088,0.701,3515,166.72701,11,31,17.3,0,10.6,0,9.2,1.6,2.4
"123","winter","small","low",9.7,11.17,8.69,2.603,20,48.667,222.286,28.567,17,3.8,0,1,0,0,1.2
"124","autumn","small","high",7.9,11,131.39999,2.323,170.909,54,170,12.32,0,5.8,1.9,0,5.3,0,0
"125","spring","medium","high",8.3,11.8,32.056,9.08,84.667,19.111,86.997,5.2,31.8,0,1.2,0,0,17,0
"126","summer","medium","medium",7.9,9,44.205,1.67,486.5,37.375,54.916,0.6,4.2,1.5,0,0,0,33.2,4.3
"127","winter","small","medium",8.5,10.2,82.111,6.188,24064,564.59998,76.333,5.8,2.8,0,0,0,1.2,0,2.9
"129","summer","large","high",7.83,7.6,101.875,4.188,215.556,37.857,13.2,1.2,12.7,0,0,4.1,3.9,6.2,0
"130","spring","large","high",8.6,9.7,20.625,3.245,25.833,19.727,146.452,22.7,10.8,21.6,0,0,1.2,11.1,0
"131","winter","medium","high",7.6,9.2,22.32,0.267,98.182,24,56.091,88.255,17.1,0,21.9,2.1,0,0,0
"132","summer","large","low",8.53,10.5,42.636,0.9,10,12.75,10.75,9.882,9.2,9.6,25.9,0,2.7,1.9,1.2
"133","winter","small","high",7.8,9.8,4.326,1.208,128.571,105,221.278,15.3,0,7.3,1.7,44.6,4,9.6,2.4
"135","summer","medium","medium",7.9,11.2,7,1.42,196,1.8,432.909,17.2,7,20.6,12.9,0,3.9,0,0
"136","spring","medium","high",8.1,8.8,37.6,0.445,52.2,58.875,304,2.8,10.3,0,2,0,0,0,1.5
"137","winter","medium","medium",7.9,9.5,82.857,1.212,255,197.83299,14,16,1.5,0,0,3.7,0,0,0
"138","summer","medium","low",7.5,6.3,11,6.238,197.909,32.5,320.39999,27.618,0,19.6,25.3,1.3,0,0,5.5
"139","spring","medium","medium",7.9,3.4,3.5,0.673,308.75,1.333,21.3,2,64.9,0,10.2,0,0,0,0
"140","winter","medium","low",8.8,8.3,26,0.23,112.857,26,143.75,4.5,2.1,2.6,22.9,0,2.4,15.7,1.9
"141","winter","large","medium",8.1,6.2,10.975,3.235,105.556,261.60001,115,21,46.6,26.5,4.1,1.9,2.7,0,5.8
"143","autumn","small","medium",8.7,9.5,58.331,0.23,103.333,137.60001,127.222,0.3,15.5,16.2,0,0,0,1.4,0
"144","winter","small","high",8,10.9,59.067,0.13,102.75,35.333,262.72699,0.6,18,1.4,3.4,0,0,0,0
"145","summer","small","medium",8.47,8.4,70,4.908,123.333,2,147.83299,15,4.4,10.4,0,0,0,0,31.6
"146","winter","medium","high",7.78,5.4,36.248,0.663,81,39,69.93,2.1,24,0,1.4,4.6,9.9,0,0
"147","autumn","medium","medium",7.3,11.7,48.429,8.688,124.167,46.667,169.00101,30.4,0,21.7,1.5,2.1,0,0,1.6
"148","spring","medium","medium",8.4,6.3,40.226,0.941,215.714,16,183.66701,32,32.8,0,6.1,0,0,0,0
"149","winter","medium","high",7.9,9,7.838,0.672,43.75,48,252.5,4.9,12.2,28,1,4.8,0,1.2,0
"150","winter","medium","medium",7.8,10.8,16,0.308,13.5,66.4,188.66701,1.3,23.7,53.6,3.1,0,11.2,0,1.7
"151","summer","small","high",8.5,11.8,65.75,0.886,236,205.636,18.293,11.1,12.6,12.4,0,0,8,1.8,7.2
"152","winter","medium","medium",8.5,11.7,88,7.195,92,55,91.111,2.8,7.2,0,7.5,0,5.7,32.1,0
"153","spring","small","medium",8.4,4.3,85.982,45.65,11.111,47.5,361,2,20.3,6,0,2.4,0,0,0
"154","spring","medium","high",7.3,8.4,10.207,2.22,217.75,4.25,228.364,13.1,1.4,0,0,2.9,9.4,0,0
"156","autumn","medium","medium",7.8,10.6,31,2.102,1168,10.667,344.60001,2,1.2,15.9,2.2,28.8,0,0,1
"157","summer","medium","medium",9.1,11.8,1.17,3.685,931.83301,136.75,3,2.15,0,3.9,16,0,11.7,0,0
"158","summer","medium","medium",8,10.5,20.083,4.459,110,23,49.333,98.817,18.2,5.2,4,2.6,20,22.9,0
"159","spring","medium","high",7.7,12.5,19.22,8.543,96.833,20.667,46.438,5.609,0,0,1.2,0,0,4.1,10.8
"160","winter","medium","low",8.3,13.4,7.333,3.829,246.364,67.5,244,46.075,0,2.9,1,2.2,0,0,0
"161","summer","large","medium",8.55,9.8,53.102,0.05,175,102,186,1.4,52.2,0,0,0,6.7,64.6,3.9
"162","summer","medium","medium",8,12.9,39.109,0.102,32.727,20,624.73297,20.87,1.6,21.7,0,2.2,0,49.4,0
"163","winter","medium","medium",7.8,13.1,4.083,4.03,208.33299,180.66701,101.455,1,1.7,4.1,1.6,0,12.4,1.4,3.2
"164","spring","small","medium",6.4,8.8,43.09,2.273,421.66699,8.6,351.60001,4.667,3.4,0,3.9,2.2,6.1,0,2.5
"165","summer","medium","high",7.3,3.2,2.75,1.415,101.667,14.667,236,20.8,0,2.1,1.2,0,0,0,0
"166","summer","large","high",8.1,10.8,32.3,1.328,101.25,173,233.5,2,12.3,0,0,0,0,0,0
"167","winter","large","high",8.8,10.8,10.078,4.508,137.27299,102.364,285.71399,3.6,74.2,11.2,0,0,0,0,2.9
"168","winter","small","medium",9.1,11.1,151.83299,1.732,134,10.583,235.66701,40,50.6,38.5,2.5,0,1.2,0,1.4
"169","autumn","medium","medium",8.2,9,63.51,2.302,130,221.89999,40,8.155,1.5,32.8,42.8,2,0,4.7,2.2
"170","winter","small","high",8.06,7,22.286,4.535,40,10.8,19,9.384,25.5,0,2.5,1.2,6.6,52.5,16.7
"171","winter","large","medium",8.24,6.1,3,3.561,92.375,27.667,272.22198,3,58.7,0,0,3.2,5.4,17.2,14.4
"172","winter","medium","medium",8.15,6,22.455,5.078,196.66701,7.3,232.89999,6.8,0,12,10.1,1.2,11.3,5.9,1.7
"174","spring","large","medium",8,9.9,9,2.512,66.667,50.889,102.333,5.5,39.7,1.7,0,0,9.5,6.7,12.5
"175","autumn","medium","low",7.7,6.2,12.536,2.163,101,144,89.625,7.3,18.1,11.3,1.1,0,19,0,0
"176","winter","small","high",7.4,6.35,43,1.51,271.25,159.16701,173.75,0.9,3.8,0,3.7,0,0,0,1.9
"177","winter","medium","low",7.74,11.6,79.077,4.87,146.66701,59.429,218,6.5,19.4,31.9,1.2,0,5.5,0,0
"178","autumn","large","medium",8.1,10,2.933,3.73,37.778,25.167,20.812,22.9,15.8,0,0,0,2.2,3.1,1.2
"179","autumn","medium","high",8.4,11,41.5,1.288,53.846,38.625,19,6.167,46.8,25.4,9.4,0,1.4,0,0
"180","winter","small","high",9,10.1,94,3.2,161.81799,4,194.10001,27.5,2.4,7.6,0,0,1.4,0,0
"181","winter","small","high",7.8,11.7,7.613,2.942,345.45499,3.8,6.2,26.8,82.7,1.4,1.2,0,0,0,0
"182","summer","small","high",8.7,12.1,7.25,9.715,461.875,5,138.7,0.5,1.4,5,3,0,0,0,1.4
"183","autumn","large","low",6.5,8.2,61.05,0.866,1729,49,120.889,2.86,9.2,0,7.8,0,0,0,0
"184","winter","small","medium",8,10,9.055,0.825,10,45,40.667,0.5,64.2,2.9,0,1,0,3.9,0
"185","summer","large","high",8.1,9.9,173.75,3.02,160,19.111,187.05701,2,0,4.3,0,0,8.6,0,3.2
"186","spring","small","high",7.8,4.9,13,5.442,723.66699,1,61.444,1.1,0,0,0,5,7.5,4.6,2.3
"187","winter","small","low",7.6,11.21,77.364,2.978,12.5,27.25,98.143,16,3.3,1,4.2,6.8,5.5,1.5,1.6
"188","winter","medium","high",8.2,5.5,14.32,2.805,12.5,51.125,201.778,8.957,7.6,0,0,2.2,1.4,0,0
"189","summer","small","medium",8.3,10.8,136,5.414,82.1,51.111,47,3.3,2.5,0,2.4,0,4.8,0,0
"190","autumn","small","low",8.58,10.7,12.778,4.665,88.182,18.667,45,0.6,46.9,7.5,0,0,0,17.8,0
"192","spring","small","medium",8.3,5.8,5.889,0.86,4073.33008,6.5,50.455,6.9,0,0,7.3,2.5,6.6,16.7,0
"193","autumn","large","high",7.8,4.4,38.902,6.54,124,276.85001,60,6.429,2.2,13.7,11.5,6.2,19.7,3.3,4.1
"194","autumn","medium","low",7.6,8.8,63.625,3.978,239,236.39999,771.59998,11.7,6.9,14.7,4.1,6.8,10.6,5.5,7
"195","spring","medium","high",8.1,11.3,12.444,1.651,132.25,151.125,111.75,2,8.8,12,4.8,0,0,1.4,0
"196","summer","large","low",8.4,11.1,17.375,3.833,37.5,27,79.75,25,54,21.1,13.6,0,0,0,2.4
"197","autumn","large","low",7.7,10.68,57.848,8.984,98.333,20,130.75,0.8,1.6,7,3.9,0,0,10.3,1
"198","summer","large","medium",8,7.9,57.75,2.68,647.57001,3,265.25,30,13.6,20.1,0,13.4,0,0,7.8
"200","autumn","large","low",7.3,11.8,7,2.8,1911,64,140.517,3.1,6.7,0,7.8,0,1.2,0,0
2)
"","x"
"1",29
"2",62
3)
"","season","size","speed","mxPH","mnO2","Cl","NO3","NH4","oPO4","PO4","Chla","a1","a2","a3","a4","a5","a6","a7"
"1","summer","medium","low",8.5,9.4,32.73,0.826,578,13,18,0.5,5.9,13.2,0,2.2,34.2,8.3,25.6
"2","spring","small","medium",8.7,8,29.2,3.31,32.5,55,7.2,2.3,15.1,12,0,0,1.2,0,15.1
"3","winter","medium","medium",7.09,11.4,71.444,4.99,346.66699,246,44.136,11.84,43.7,4,0,0,0,0,9.7
"4","spring","small","medium",8.06,4.8,8.3,2.316,31.333,61.182,7.654,18.3,2.4,4.7,5.6,0,1.7,0,0
"5","spring","medium","low",8.7,10.8,35.75,4.071,233.7,9,97.58,20.6,55.5,3.9,0,1.9,1.9,2.6,1
"6","summer","small","medium",8.87,10,47.778,4.698,122.5,104.727,124.2,28.4,50.4,13.2,5.5,4,5.9,13.1,0
"7","summer","small","high",8.6,10.3,69,4.86,51.111,12,138.5,1.7,0,1,1,7.6,5.8,9.9,0
"8","autumn","small","medium",8.2,10.6,5.326,5.33,8,44.667,23.485,68.05,0,0,1.9,1.2,15.3,0,0
"9","spring","small","high",8.6,9.4,41.163,1.32,56.364,30.75,104,4,0,5.4,1.7,2.6,0,7,0
"10","summer","medium","high",7.93,8.9,95.367,5.41,2082.8501,3.545,140.22,0.8,3.4,18.4,2.9,0,6.4,0,3.9
"11","autumn","small","high",7.35,8.1,53.333,1.572,18.333,220.75,1,75,14.7,3.8,1.4,1.7,2.9,0,0
"12","summer","medium","high",7.61,8.1,29.775,1.003,18.429,2,14.354,5.555,0,0,8.8,1.4,3.1,1.5,1.4
"13","winter","medium","high",7.29,9.6,32.73,1.223,131.66701,181,213,21.9,1.9,0,10.8,7.8,1.2,1,0
"14","summer","small","high",8.05,1.5,208.364,0.921,10,53,17,54.367,33.9,41,0,0,1.9,12.6,2.7
"15","summer","small","medium",8.5,9.6,22.35,1.448,46.2,97.333,58.623,2,1.9,5,0,0,0,4.5,0
"16","autumn","small","high",7.4,11.5,4.7,0.735,14.75,3,98.25,24.917,24.3,0,1.7,5,20.8,1.6,0
"17","winter","medium","medium",8.35,8.7,7,4.93,643,27,50,0.3,46.2,12.7,1.4,0,0,6.8,3.3
"18","autumn","medium","high",7.14,10.4,32.54,1.443,627.27301,12.75,254.60001,14.7,0,5.6,0,1.9,11.5,5.1,6.1
"19","summer","small","high",8.4,9.2,31.091,0.846,10,60,27.5,3.2,81.9,0,9.9,4.3,1.2,0,0
"20","winter","small","medium",8.84,10.7,5,3.316,32,1.625,215.5,18.37,24.8,0,1.7,2.3,0,0,1.4
"21","summer","large","high",8.7,10.7,127.833,4.053,109,467.5,586,0.3,0,0,1.4,0,0,11.5,2.7
"22","spring","medium","low",8.3,6.8,32.4,2.675,20,36.3,6.75,3.7,1.4,0,0,0,4.9,77.6,0
"23","autumn","small","medium",7.6,9.9,29.5,5.164,60,1,122,7.6,23.2,8,0,4.3,27.6,0,0
"24","winter","small","high",7.2,9.8,50,2.64,103.333,16,87.125,3.2,37.3,4.6,1,3.7,0,0,1
"25","summer","medium","high",7.84,3.3,32.73,2.443,54.778,51.75,11.5,10,0,4.9,1.2,3.5,17.9,0,0
"26","spring","small","high",8.21,10.3,87,3.976,165,22.2,61.6,31.738,4.1,0,2.4,0,0,10.1,3.9
"27","autumn","large","high",5.7,7.1,49.625,3.726,28,412.33301,7,20.829,69.9,0,1,4.9,4.1,4.5,0
"28","summer","small","high",7.91,10.1,69.75,0.63,153.75,159.5,34,2.5,0,0,35.1,0,8,0,0
"29","spring","small","high",9.5,9.7,32.73,3.908,10,15.6,105.727,5.475,31.1,22,0,0,0,5.1,0
"30","autumn","medium","medium",6.6,11.7,56.717,1.655,49.5,12,279.06601,53.1,14.6,0,19.7,11.5,0,42.1,0
"31","autumn","large","high",7.8,9.3,77,2.231,5.8,41.3,84.46,5.475,89.8,16,1.2,5.3,1.4,12.7,3.2
"32","summer","small","medium",7.9,10.3,10.556,4.825,27.286,132.5,61.5,92.667,39.1,17.1,1.9,0,0,0,0
"33","spring","medium","medium",7.5,6,8,1.715,137,120.5,102.571,21.22,29.7,0,0,0,7.4,42.7,5.2
"34","spring","small","medium",8.43,10.6,130.67,1.87,228.75,51.111,253.25,5.083,51.8,6.4,19.5,0,9,0,1.6
"35","winter","small","low",8.1,8.3,39,2.822,32.5,34.5,72.9,5.45,41,40.7,20.2,0,0,32.9,2.2
"36","summer","small","medium",7.9,8.4,32.73,0.381,16.2,187,276,13,18.3,7,5,2.2,2.4,0,1
"37","spring","medium","high",8.27,10.9,32.73,0.376,142,7.4,13.6,0.8,0,0,0,0,8.6,0,2.1
"38","summer","medium","high",7.44,6.7,11.867,10.416,43.75,2.5,3,3,14.4,1.7,2,1.1,0,0,0
"39","spring","small","high",8.3,11,54.143,0.699,65.556,82.222,116.2,3,2,12.7,2.1,3.7,0,0,30.1
"40","summer","medium","medium",8.4,10.5,41.25,3.9,54.75,182.42,287,0.8,52.4,14.5,0,0,44.4,0,0
"41","winter","medium","high",8,11.9,46.167,2.31,10,16.833,205.875,0.5,75.8,0,5,0,0,0,0
"42","spring","medium","high",7.55,9.8,54.19,0.923,39,16.8,175.04601,23.8,48.3,0,0,0,8.6,0,0
"43","winter","small","high",8.3,11.3,53,2.954,60.11,40.15,15,22.5,5.3,40.9,7.5,0,0,0,0
"44","winter","large","high",8.1,8.9,9,7.83,51.429,44,326.85699,2.5,28.1,3.1,0,2.4,0,17.7,0
"45","winter","small","medium",8.9,8.5,1.549,4.555,8777.59961,34.636,214,3.9,54.4,28.2,7,0,3.1,5.5,0
"46","winter","medium","low",8.3,12.5,10.5,6.64,1081.66003,78.333,275.14301,17.491,29.5,10.5,2,2,2.9,16.6,1.9
"47","winter","medium","medium",8,7.1,66.3,3.444,35,16,292.625,0.8,2.4,1.7,2.9,0,2.1,7.1,0
"48","autumn","large","medium",7.5,12.6,9,2.67,225,196.62,6.667,34.75,43.5,0,0,0,8.7,18.2,0
"49","winter","small","high",7.45,8.6,15,9.773,76,16,58.374,5.475,1.2,1.2,0,1.2,14.9,0,0
"50","autumn","large","medium",7.79,7.9,17.75,1.47,370,209.85699,14,5.111,7.8,21.5,1.7,0,2.6,15.8,0
"51","autumn","medium","low",8,8.1,51.113,2.304,27.5,70,75.207,65.7,0,0,0,1,9.2,0,1.4
"52","spring","large","high",8.66,9.7,30.125,3.02,46.5,61.556,313.60001,12.1,0,8.7,1,3.9,8.1,8.5,1.1
"53","spring","small","high",8.7,9.9,55.35,2.818,28.333,238.2,16.662,0.5,66.9,8.9,1.2,0,15,2,2.2
"54","summer","large","medium",7.2,9,391.5,0.91,76.667,4,11.818,0.8,10.3,4.6,0,0,3.5,0,0
