1)
  season   size  speed mxPH mnO2    Cl   NO3   NH4  oPO4   PO4 Chla   a1   a2   a3   a4  a5   a6
1 spring medium medium 8.24  9.4 41.50 6.238  10.5 105.0 122.0 50.0  8.7  4.7  0.0  3.5 5.5  3.9
2 spring medium   high 7.80 12.0 38.12 1.732  46.5  53.6   4.0  1.3 14.6 15.7  1.4  1.0 0.0  0.0
3 autumn  large medium 7.09 11.4 40.02 1.470 371.1  28.6  46.4  3.3  0.0  3.9  0.0 11.3 5.3  0.0
4 summer  small    low 8.06  8.5  1.55 2.316 197.9 238.2 138.7  1.4  2.4  8.0 18.9  6.8 6.1  0.0
5 autumn medium medium 8.00  9.0  5.27 0.376 233.7    NA  97.6 14.8 55.5  0.0  7.8  0.0 5.0 42.4
6 autumn medium medium 8.00 10.0 29.20 0.663 271.2  13.0 279.1  4.5  1.2  0.0  8.8  0.0 0.0  0.0
   a7
1 0.0
2 0.0
3 9.7
4 3.3
5 1.0
6 0.0
2)
,season,size,speed,mxPH,mnO2,Cl,NO3,NH4,oPO4,PO4,Chla,a2,a4,a6,a7
11,autumn,small,low,8.4,9,53.333,3.734,380,111.25,19,3.2,3.8,0,0,0
12,summer,large,low,8.3,13.4,151.83299,1.003,118.571,16,170,1,12.4,0,2.7,3.9
13,summer,medium,low,7.74,6.5,19.22,7.195,10,24,34,50.225,0,0,0,0
14,summer,small,low,7.72,7.1,42.636,8.759,10,282.16699,6.75,20.8,6.4,1,0,0
15,spring,medium,high,8.4,9.6,22.455,1.448,51.429,13,61.6,2.3,5,0,16.6,1.1
16,summer,small,medium,7.55,11.5,4.7,0.86,1131.66003,97.333,44.136,0.8,8,5,10.6,0
17,spring,large,high,8,8,7,1.415,1168,18.667,50,NA,9.6,2.4,15.8,0
18,autumn,medium,medium,7.75,10.4,32.54,1.443,24064,159.5,61.444,5.2,0,1.9,29.5,0
19,summer,small,low,8.7,9.6,12,2.512,308.75,60,277.33301,2,0,11,0,3.3
20,spring,medium,low,7.8,10.7,69,6.096,92,53,607.16699,18.33,4,2.6,15.7,0
21,autumn,medium,high,7.83,3.3,20.625,0.73,112.857,44,14,16,0,0,0,1.9
22,winter,small,low,8.2,10.2,7.25,0.735,914,16,218,3,0,0,17,0
23,autumn,large,high,7.6,9.7,29.5,0.445,1386.25,125.667,320.39999,15.6,25.4,0,0,0
24,winter,small,high,7.2,10.53,77,1.715,128.571,33.8,85.4,1.7,0,3.4,0,0
25,spring,small,high,7.7,10.7,104.818,5.13,227.60001,41.5,120.889,1.4,4.9,4.3,0,3.4
26,autumn,small,high,8.4,8.1,12.146,3.976,10,104.727,84.46,0.5,0,0,10.1,1.4
27,autumn,medium,medium,8,8.4,7.613,2.822,16.2,50.889,58.374,2,0,4.9,0,1.9
28,autumn,small,high,6.8,10.1,129.375,0.63,20,9,NA,11.84,21.5,0,0,0
29,winter,small,high,8.47,10.7,43,0.701,40,54.1,121,0.4,2.9,0,0,2.5
30,autumn,large,high,6.6,10.3,9,4.93,20,12,75.207,0.5,15.2,0,0,3.6
31,winter,medium,medium,8.55,4.3,8.3,3.33,98.182,346.16699,142,3,7.3,0,0,0
32,summer,medium,high,8.2,10.3,26,3.78,10,132.5,108,4.3,12,1.4,10.3,1.4
33,summer,small,medium,7.4,8.2,20.083,1.651,42,100,102.571,21.22,1.6,2.2,0,10.8
34,spring,medium,high,8.4,11.3,32.92,4.698,461.875,51.111,253.25,31.738,0,1.7,0,0
35,winter,large,high,8.7,10.6,32.4,3.14,32.5,7.3,72.9,0.3,40.7,0,0,0
36,summer,small,medium,8.7,8.4,44,2.954,205.66701,27.25,558.75,20.829,0,0,0,1
37,winter,small,medium,8.8,10.9,63.625,3.02,142,20.667,219.909,3.9,4.1,0,0,2.4
38,autumn,medium,high,7.8,11.2,49.625,10.416,153,51.125,3,3.7,0,1.1,2.6,1.2
39,winter,small,medium,8.3,9.5,22.286,2.64,101.667,36.3,116.2,5.555,12.7,0,5.4,6.6
40,winter,large,medium,8.56,10.5,41.25,3.351,228.75,182.42,23.485,2.5,4.3,0,0,0
41,spring,medium,low,8.4,10.2,NA,4.188,102.75,16.833,317,9.882,40.9,0,1.4,0
42,winter,small,high,7.91,8.3,59.067,0.23,60.11,61.182,175.04601,93.683,20.1,0,1.4,0
43,autumn,small,high,8.3,6.3,29.775,2.273,76,2,140.517,22.5,28.2,3.4,6.7,0
44,summer,medium,medium,8.3,8.8,173.75,2.942,46.2,1,21.3,6.209,3.1,0,0,0
45,winter,small,medium,8.3,8.5,9,1.287,4073.33008,4,221.278,28.4,0,2.2,0,3.2
46,winter,large,high,8.3,12.5,10.5,5.694,2167.37012,78.333,43.5,3.3,1.5,0,5.5,0
47,winter,medium,medium,7.4,7.1,66.3,1.42,110,196.62,91.111,75,2.1,5.3,2,2.4
48,summer,large,high,NA,12.6,9,1.374,72.6,16,85,3,0,0,0,0
49,spring,large,high,7.6,8.6,15,0.461,124.167,36.909,18.293,0.3,0,0,0,0
50,winter,small,medium,6.5,9.6,65.75,2.55,627.27301,22.444,89.625,14.7,0,0,8.5,0
51,summer,medium,medium,8.6,8.1,50,0.846,192.5,12.75,6,10.5,0,0,42.7,0
52,summer,small,low,7.61,10.1,30.125,3.245,33.636,45,361,0.2,8.7,0,17.1,1.4
53,spring,small,high,7.62,11,NA,1.51,196,7.75,132.54601,1.1,0,0,0,1.6
54,winter,large,high,7.2,9,27.233,2.443,18.333,16,23,NA,0,0,12.4,0
55,spring,small,high,7.9,11.6,131.39999,0.05,178.57001,102.333,61.5,NA,4.6,0,0,0
56,winter,small,medium,7.6,4.9,11.818,1.212,92.375,39,197.14301,1.1,11.2,0,0,1.6
57,spring,small,medium,8.1,9.8,54.143,1.32,10,1,87.125,0.8,0,6.9,3.1,0
58,spring,small,medium,9.1,10.2,14.32,0.642,22.5,234.5,6,NA,12,3,0,0
59,winter,small,high,7.7,9.9,43.97,1.535,43.75,4.25,102.333,0.8,1.2,2.2,52.5,5.5
60,autumn,large,medium,8,10.8,NA,2.231,27.069,66.4,233.5,NA,5.4,0,16.7,0
61,autumn,small,medium,6.6,9.8,NA,5.97,1495,1,56.091,6.4,0,0,1.4,0
62,winter,small,high,8.4,NA,2.2,0.886,18,27,292.625,12.1,0,2.2,2.2,0
63,autumn,medium,medium,7.925,9.8,48.429,3.02,3466.65991,46.667,147.83299,3.6,7,0,4.5,4.3
64,summer,medium,high,7.93,11.5,8,1.203,161.81799,2,17,1,28,0,0,1.4
65,summer,medium,low,8.8,9.9,4.326,1.474,160,104.5,2.5,2.5,0,0,6.8,1.2
66,autumn,small,high,8,11.7,22.35,1.67,578,26.625,56.667,81.54,0,3.5,9.9,1.4
67,spring,small,low,7.8,6.8,3.275,6.513,15,44.667,10.75,4.5,21.7,0,13.2,0
68,autumn,medium,high,7.84,12.1,32.056,0.921,124.364,175.66701,167.89999,20.87,16.4,0,0,0
69,winter,small,medium,7.8,8.2,82.852,3.85,101,220.75,40,2,0,4.6,11.5,25.6
70,winter,large,high,8.5,7.6,39.109,6.188,10,10,262.72699,0.5,5.4,1,0,1.9
71,autumn,medium,medium,8.7,5.5,130.67,1.655,51.111,10.583,183.66701,1.5,2.1,0,6.4,1
72,spring,large,medium,8,10.5,53.102,3.235,12.5,4,152.33299,5.609,2.7,0,1.2,1.4
73,winter,medium,medium,8.7,8.3,57.75,9.08,60,15.6,72.696,3.2,1.7,0,77.6,30.1
74,winter,medium,medium,7.5,6.2,22.32,3.617,3515,136.75,287,88.255,8.9,0,21.4,0
75,spring,small,low,8.5,11.8,16,4.17,NA,120.5,52.875,3,0,11.5,3.3,1
76,autumn,small,high,8.7,9.4,40.226,1.172,13.5,4,39,0.8,0,1,0,4.9
77,autumn,medium,high,9.06,7.1,13,0.996,224.286,12.75,236,54.367,0,2.2,8.7,1
78,winter,small,low,8.3,1.8,63.292,9.715,137,36,75.904,1,5.2,0,0,1.6
79,winter,small,medium,8,8.1,21.95,0.658,27.5,37.375,11.8,1.2,4.6,0,0,1.5
80,autumn,medium,medium,7.5,10.8,11,5.078,430,21.083,304,NA,21.6,3.7,6.9,0
81,autumn,medium,high,8.1,11.8,85.982,4.535,39,31.333,173.75,2.8,0,4.6,1.5,0
82,spring,small,low,8.9,5.4,28.333,8.543,14.75,51.75,313.60001,2,0,4,8.2,0
83,winter,large,high,7.9,10.8,10.207,1.519,89.6,7.667,11,21,21.5,6.8,0,1.2
84,autumn,medium,medium,8.6,11.17,5.889,3.14,10,137.60001,169.00101,18.3,16,3.7,0,31.6
85,autumn,medium,high,8.5,11.3,2.111,1.921,737.5,10.667,285.71399,13.1,14.5,0,6.2,2.1
86,winter,medium,high,7.6,4.9,64.093,5.442,81,55,6,2.338,0,0,0,22.1
87,spring,small,medium,8.4,11.7,5.326,2.586,52.2,38.625,105.727,11.7,1.7,0,0,1.2
88,winter,small,medium,8.25,9.3,48.667,6.2,10,564.59998,111.375,2,0,0,0,2.4
89,winter,medium,medium,8.22,10.5,82.111,0.381,172.5,57.6,6.5,NA,2,0,1.9,0
90,winter,large,medium,7.79,8.8,125.6,2.102,109,6,303.33301,8.957,0,7.8,7.5,0
91,spring,medium,high,9,6,15.541,3.318,133.636,71,249.25,41,5.5,0,22.9,0
92,autumn,small,high,8.1,10.77,71.444,1.013,2082.8501,37,265.25,2,3.9,1.2,0,1
93,winter,large,medium,8,11.1,34.5,1.527,34,264.89999,254.60001,72.478,5.6,1,5.9,4.2
94,spring,large,medium,8.3,9.7,47.778,7.16,32,24.667,6.667,13.1,3.1,1.6,17,2.2
95,spring,medium,low,8.1,8.2,3,4.94,32.5,5,11.818,9.384,0,0,20.4,1
96,summer,large,high,8.87,9.8,50,0.91,155,1.8,141.83299,21.9,1.4,4.3,0,0
97,winter,small,high,9.1,11.7,57.75,0.33,153.75,104.222,69.93,26.8,38.8,0,0,2.3
98,winter,medium,medium,7.9,11.8,7.838,2.323,103,82.222,200.231,4,16,4,0,0
99,winter,medium,high,5.6,6.5,11.088,4.87,208.33299,1.333,82.444,6.8,2.1,0,6.8,1.4
100,spring,small,low,9.1,3.2,55.35,4.825,62.5,38.75,211.66701,2.1,7.4,1.9,5.5,2.9
101,winter,small,medium,7.7,7.1,26.76,3.414,122.5,151.125,20.75,NA,12.7,2.2,0,0
102,summer,large,medium,7.44,6.2,63.51,2.603,225,37.857,154.125,5.233,0,5.7,0,2.7
103,autumn,large,medium,8.6,8.7,65.333,2.899,66.667,34.636,269.66699,7.3,9.1,0,0,0
104,spring,large,medium,7,10.8,12.536,4.99,27.286,144.66701,79.75,NA,1,0,7.1,31.2
105,summer,medium,medium,7.8,6.1,127.833,5.456,18.429,2.5,246.66701,NA,3.4,1.2,3.6,3.2
106,winter,large,medium,8.43,11.3,69.75,9.773,429.20001,NA,255.28,4.5,0,0,0,1.9
107,spring,large,medium,7.8,3.4,54.19,6.54,25,261.60001,7,46.075,19.6,3.5,0,0
108,autumn,medium,medium,9.5,6.9,41.163,1.726,931.83301,85.5,27.5,17.2,0,0,7.9,0
109,winter,large,high,8.43,9.5,8,NA,723.66699,60.833,239,25,1,12.7,0,1.9
110,winter,medium,high,8.16,7.8,70,1.051,NA,49,88.5,24.556,0,0,0,2.4
111,spring,large,medium,8,10.2,45.273,1.208,215.556,144,17.333,9,1.5,0,0,0
112,autumn,medium,medium,8.58,9.8,44.205,3.444,102.5,39,26,2.9,12.7,0,0,0
113,spring,large,high,8.1,NA,27.4,3.765,206.53799,7.4,47,5.111,72.6,0,0,2
114,spring,medium,high,7.5,1.5,53.425,1.875,58.5,221.89999,186,1.1,0,0,17.7,4.1
115,spring,medium,medium,8.35,9.9,40.167,0.673,217.75,26,11,0.8,0,0,0,0
116,spring,small,high,8.1,12.5,6.3,0.406,239,12.75,235.66701,3,0,2.4,0,0
117,summer,medium,medium,8.6,11.1,57.848,1.718,43.75,48.625,84,4.9,0,0,22.3,2.1
118,summer,small,medium,8.1,11.6,74.667,3.923,12.727,3.545,13.2,22.5,16.2,2.5,0,18.6
119,summer,medium,high,8.3,10.5,194.75,8.984,131.66701,84.3,432.909,24.917,3.8,0,0,1.2
120,summer,small,medium,8.1,8.9,64,4.86,53.846,205.636,18,4.667,4.3,44.6,0,2.7
121,spring,medium,high,7.5,4.5,NA,1.572,123.333,32.5,771.59998,19.4,3.4,0,0,0
122,summer,small,low,8.2,10.8,13.5,0.77,56.364,181,16.662,31,12,0,1.6,5.2
123,autumn,small,low,8.2,9.9,23.25,1.72,20,20,222.286,6.429,0,1,1,0
124,spring,medium,low,7.4,5.7,0.222,2.163,170.909,3.222,98.25,6.167,1.9,0,12.7,0
125,summer,small,high,8.21,9.7,49.9,0.536,84.667,64,86.997,5.2,0,0,7,0
126,winter,small,high,7.83,10.7,81.333,4.459,345.45499,267.75,214,2.8,0,0,33.2,1.4
127,spring,large,medium,7.6,9.4,31.091,5.099,176.66701,87.333,46.6,28.567,36.6,0,0,6.1
128,summer,medium,high,8.5,6,1.17,0.699,236,26.6,6,8.1,4.6,4.8,13.1,3.2
129,spring,small,high,7.5,10,101.875,2.31,83.75,41.3,177.625,12.32,7.5,4.1,5.1,0
130,spring,small,low,7.4,9.5,11.867,1.335,25.833,428.75,13.6,2,0,0,49.4,5.9
131,winter,medium,high,7.6,7.7,95.367,3.833,31.333,12.889,232.83299,15,0,2.1,2.4,0
132,summer,small,low,8.1,8.4,3.136,0.825,486.5,45.9,66.75,68.05,41,0,31.8,2.2
133,summer,small,high,7.8,13.1,1.45,NA,37.5,412.33301,76.333,15.3,4.1,2.1,9.6,0
134,autumn,small,medium,8.5,9.8,NA,6.045,54.75,62.625,205.875,0.3,0,0,0,16.7
135,winter,small,medium,7.4,10.8,7,0.81,98.333,23,20.812,17.2,20.6,0,0,0
136,spring,medium,high,7.7,9.2,39,4.555,346.66699,58.875,58.623,7.3,8.6,0,0,0
137,winter,large,medium,8.7,11,35.66,5.164,8777.59961,9.667,19,2.7,0,3.7,0,0
138,winter,medium,medium,8.7,3.6,11,0.826,124,246,252.5,3,19.6,1.3,4.5,0
139,summer,medium,medium,8.5,10.4,31,3.908,103.333,34.5,98.143,6.5,0,0,0,0
140,winter,medium,high,8.84,9.2,4.083,4.408,1990.16003,30.75,115,0.5,2.6,1.4,8.3,0
141,summer,small,low,8.66,6.2,10.975,3.9,175,1.625,11.5,34.75,7.6,1.2,0,2.2
142,spring,medium,medium,7.4,7.7,37.6,1.223,91.833,209.85699,123.333,10,0,1.9,0,0
143,winter,medium,high,7.9,4.4,NA,0.923,643,1,45,5.45,38.5,0,0,0
144,spring,large,medium,8,10.9,208.364,1.587,146.66701,70,57.833,0.6,1.4,0,1.5,0
145,summer,medium,high,7.78,10,5,4.053,60,180.66701,111.75,5.62,6,0,0,0
146,winter,small,medium,7.29,3.6,53,7.74,920,64.389,275.14301,2.1,17.1,4.6,0,0
147,winter,medium,high,7.3,10.5,38.902,8.688,165,3.333,NA,30.4,0,13.4,0,0
148,summer,medium,high,8.05,10.7,35.75,5.414,215.714,276.85001,186.5,5.083,4.1,1.4,0,1.9
149,winter,medium,high,7.45,11.7,23.825,3.773,244.60001,48,143.75,3.2,1.7,0,5.9,7.8
150,autumn,medium,high,7.8,11.7,53,9.248,1729,22.2,188.66701,110.456,5.6,2.3,9.9,6
151,summer,small,high,9,11,17.75,6.225,120,59.429,351.60001,22.7,0,1.7,0,7.2
152,summer,medium,high,7.19,11.3,88,2.304,90,109,116.2,0.8,0,0,32.1,1.7
153,spring,medium,medium,7.9,11.8,56.717,45.65,54.778,151.33299,146.452,27.618,0,6.2,1.2,0
154,spring,medium,low,7.9,12.1,79.077,2.22,246.364,2,228.364,3.6,31.9,1.2,0,0
155,winter,medium,high,5.7,6.7,100.83,3.73,758.75,12,201.778,1.3,6.7,0,0,0
156,spring,medium,high,6.6,9.2,94,3.778,125.333,9,1,5.5,15.9,1.7,0,0
157,spring,small,medium,8.3,10.8,34.037,2.818,34.333,1,56.667,2.15,1.7,5,0,1.4
158,winter,medium,high,8.5,10.5,0.8,0.941,35,35.333,125.8,7.6,13.7,0,0,15.1
159,summer,small,low,8,11.1,36.248,1.534,647.57001,55,54.916,7.9,1.9,2,0,0
160,winter,medium,low,8.3,6.6,82.857,1.87,38.111,47.5,244,0.3,0,0,0,0
161,summer,small,low,8.07,10.29,5.83,3.31,255,54,326.85699,20.6,2.1,0,0,3.9
162,autumn,large,medium,7.3,10.7,30.523,0.102,32.727,32,75.333,17.491,14.7,0,0,12.5
163,winter,large,medium,8.1,11.21,10.556,3.829,103.333,6.5,101.455,11.6,0,0,1.6,1.7
164,winter,small,medium,7.35,8.9,43.09,3.561,421.66699,8.6,71,13,5.9,0,0,2.7
165,summer,large,medium,7.3,3.2,77.364,3.07,65.556,102,127,0.9,28,0,42.1,3.9
166,autumn,medium,high,8.53,10.68,32.3,1.328,105.556,173,171.272,3.8,7,0,0,0
167,summer,large,low,9.1,10.7,2.75,4.508,137.27299,102.364,232.89999,1.3,22,2.6,0,2.9
168,summer,small,high,6.4,9.8,8.69,1.873,134,23,3,40,21.7,0,0,1
169,autumn,medium,high,8.2,12.9,10.4,2.302,130,20,344.60001,8.155,0,1.7,0,0
170,autumn,large,low,8.06,6.3,NA,4.908,370,10.8,40.667,5.544,53.6,2.4,0,2.2
171,summer,small,high,8,10.1,391.5,0.308,28.333,27.667,272.22198,20.578,1,0,0,6
172,summer,medium,medium,8.15,6,39,5.33,1081.66003,19.111,624.73297,6.8,10.4,0,4.7,1.7
173,autumn,medium,medium,7.77,5.3,87,0.758,1911,75.875,6.2,0.5,11.6,1.2,32.9,6.1
174,spring,medium,medium,8.4,7.4,7.333,0.9,120,61.556,50.455,0.5,1.9,2.7,0,10.2
175,summer,small,high,7.3,10.6,6.167,1.288,196.66701,27.5,77.434,3,14.6,0,15.8,6.8
176,winter,small,high,8.5,6.35,17.375,1.588,10,159.16701,137.778,2,21.1,0,5.1,1.9
177,autumn,small,medium,7.4,11.1,73.25,3.678,5.8,14.667,213,1.1,0,0,0,0
178,winter,large,high,7.9,4.5,2.933,5.099,96.667,58.222,127.222,22.9,0,0,4.7,7.1
179,winter,small,high,8.3,6,187.183,0.866,101.25,67.5,7.2,32,0,2,2.6,0
180,winter,large,high,8.1,11.62,58.331,3.2,28,18.25,194.10001,27.5,26.5,0,0,0
181,summer,medium,low,7.8,8.8,3.5,0.672,37.778,3.8,10.111,92.667,0,5,0,14.4
182,spring,medium,medium,7.9,9.4,NA,1.39,76.667,77.333,7.654,0.6,5,0,0,0
183,spring,medium,medium,7.9,4.8,7,4.03,21.571,197.83299,22.9,2.86,0,1.2,0,0
184,summer,medium,high,8.27,11.7,9.055,0.23,40,166.72701,130.75,1,2.9,7.6,1.2,0
185,winter,medium,low,8.1,11.1,47,3.685,6400,61.25,187.05701,4.3,18.4,0,4.1,0
186,winter,medium,high,8.3,7.9,16,3.726,49.5,3,276,65.7,0,6.6,4.6,0
187,winter,small,low,8.2,9.9,3.86,2.978,15,191.75,391.75,NA,10.5,1.9,1.5,0
188,winter,medium,high,7.14,10.6,12.182,2.805,245,2.5,49.333,5.8,1.2,1.8,8.3,0
189,spring,small,high,9.7,10.6,60.8,5.41,82.1,51.111,35.2,53.1,1,0,0,0
190,spring,large,medium,6.6,7.6,12.778,4.665,11.111,1.25,586,13.2,0,8.3,17.2,0
191,spring,large,high,8.5,11.4,10.936,0.267,12.5,187,81.558,11.1,0,0,0,1.7
192,spring,medium,high,8.3,5.8,136,4.82,96.667,19.727,14,NA,32.8,0,0,2.1
193,spring,large,high,7.9,5.3,51.113,3.316,88.182,72,16,98.817,0,28.8,0,0
194,autumn,large,high,8.2,11.1,94.405,3.978,5738.33008,236.39999,284,23.8,0,3.2,64.6,7
195,summer,medium,medium,8.1,9,12.444,0.735,132.25,19.111,215.5,30,13.2,0,0,0
196,winter,medium,medium,8.4,11.9,46.167,4.071,505,25.167,14.354,18.37,0,4.4,0,2.9
197,winter,large,medium,7.7,7.3,26,6.64,65.455,467.5,296,3.5,9.7,0,11.1,1.5
198,winter,medium,medium,7.8,7,139.989,2.68,96.833,3,140.22,4.3,11.3,4.6,18.2,0
199,autumn,large,medium,8,5.9,10.078,7.83,49,16.8,15,16,12.5,1,0,2.4
200,spring,large,low,8.5,11.8,61.05,2.8,17.778,143.71001,124.2,3.1,0,0,0,5.8
3)
spring     medium     medium     8.24000     9.40000     41.50000     6.23800     10.50000     105.00000     122.00000     50.00000     8.70000     4.70000     0.00000     3.50000     5.50000     3.90000     0.00000
spring     medium     high     7.80000     12.00000     38.12500     1.73200     46.50000     53.62500     4.00000     1.30000     14.60000     15.70000     1.40000     1.00000     0.00000     0.00000     0.00000
autumn     large     medium     7.09000     11.40000     40.02000     1.47000     371.11099     28.62500     46.43800     3.30000     0.00000     3.90000     0.00000     11.30000     5.30000     0.00000     9.70000
summer     small     low     8.06000     8.50000     1.54900     2.31600     197.90900     238.20000     138.70000     1.40000     2.40000     8.00000     18.90000     6.80000     6.10000     0.00000     3.30000
autumn     medium     medium     8.00000     9.00000     5.27300     0.37600     233.70000     XXXXXXX     97.58000     14.77500     55.50000     0.00000     7.80000     0.00000     5.00000     42.40000     1.00000
autumn     medium     medium     8.00000     10.00000     29.20000     0.66300     271.25000     13.00000     279.06601     4.50000     1.20000     0.00000     8.80000     0.00000     0.00000     0.00000     0.00000
summer     medium     medium     8.15000     10.30000     47.22900     5.13200     235.00000     48.66700     138.50000     0.80000     0.00000     0.00000     19.70000     3.90000     5.80000     0.00000     2.70000
spring     small     medium     7.60000     9.80000     4.54500     0.13000     8.00000     75.00000     60.00000     6.90000     0.00000     13.20000     3.90000     0.00000     7.70000     17.80000     0.00000
spring     large     medium     8.60000     10.50000     XXXXXXX     1.32000     122.85000     27.00000     104.00000     0.60000     23.20000     0.00000     0.00000     7.70000     0.00000     1.80000     0.00000
I love this class
autumn     small     low     8.40000     9.00000     53.33300     3.73400     380.00000     111.25000     19.00000     3.20000     10.30000     3.80000     1.00000     0.00000     2.90000     0.00000     0.00000
summer     large     low     8.30000     13.40000     151.83299     1.00300     118.57100     16.00000     170.00000     1.00000     32.10000     12.40000     1.70000     0.00000     0.00000     2.70000     3.90000
summer     medium     low     7.74000     6.50000     19.22000     7.19500     10.00000     24.00000     34.00000     50.22500     17.30000     0.00000     3.70000     0.00000     3.40000     0.00000     0.00000
summer     small     low     7.72000     7.10000     42.63600     8.75900     10.00000     282.16699     6.75000     20.80000     0.00000     6.40000     14.00000     1.00000     0.00000     0.00000     0.00000
spring     medium     high     8.40000     9.60000     22.45500     1.44800     51.42900     13.00000     61.60000     2.30000     86.60000     5.00000     9.00000     0.00000     35.60000     16.60000     1.10000
summer     small     medium     7.55000     11.50000     4.70000     0.86000     1131.66003     97.33300     44.13600     0.80000     15.80000     8.00000     1.70000     5.00000     1.20000     10.60000     0.00000
spring     large     high     8.00000     8.00000     7.00000     1.41500     1168.00000     18.66700     50.00000     XXXXXXX     8.80000     9.60000     0.00000     2.40000     0.00000     15.80000     0.00000
autumn     medium     medium     7.75000     10.40000     32.54000     1.44300     24064.00000     159.50000     61.44400     5.20000     1.70000     0.00000     3.10000     1.90000     7.70000     29.50000     0.00000
summer     small     low     8.70000     9.60000     12.00000     2.51200     308.75000     60.00000     277.33301     2.00000     1.20000     0.00000     0.00000     11.00000     13.30000     0.00000     3.30000
spring     medium     low     7.80000     10.70000     69.00000     6.09600     92.00000     53.00000     607.16699     18.33000     35.50000     4.00000     3.20000     2.60000     0.00000     15.70000     0.00000
autumn     medium     high     7.83000     3.30000     20.62500     0.73000     112.85700     44.00000     14.00000     16.00000     0.00000     0.00000     0.00000     0.00000     4.00000     0.00000     1.90000
winter     small     low     8.20000     10.20000     7.25000     0.73500     914.00000     16.00000     218.00000     3.00000     20.30000     0.00000     20.20000     0.00000     0.00000     17.00000     0.00000
autumn     large     high     7.60000     9.70000     29.50000     0.44500     1386.25000     125.66700     320.39999     15.60000     17.10000     25.40000     42.80000     0.00000     27.60000     0.00000     0.00000
winter     small     high     7.20000     10.53000     77.00000     1.71500     128.57100     33.80000     85.40000     1.70000     0.00000     0.00000     1.00000     3.40000     0.00000     0.00000     0.00000
spring     small     high     7.70000     10.70000     104.81800     5.13000     227.60001     41.50000     120.88900     1.40000     31.10000     4.90000     23.20000     4.30000     0.00000     0.00000     3.40000
autumn     small     high     8.40000     8.10000     12.14600     3.97600     10.00000     104.72700     84.46000     0.50000     4.10000     0.00000     8.80000     0.00000     5.90000     10.10000     1.40000
autumn     medium     medium     8.00000     8.40000     7.61300     2.82200     16.20000     50.88900     58.37400     2.00000     0.00000     0.00000     0.00000     4.90000     4.10000     0.00000     1.90000
autumn     small     high     6.80000     10.10000     129.37500     0.63000     20.00000     9.00000     XXXXXXX     11.84000     0.00000     21.50000     6.60000     0.00000     2.70000     0.00000     0.00000
winter     small     high     8.47000     10.70000     43.00000     0.70100     40.00000     54.10000     121.00000     0.40000     13.00000     2.90000     9.90000     0.00000     3.90000     0.00000     2.50000
autumn     large     high     6.60000     10.30000     9.00000     4.93000     20.00000     12.00000     75.20700     0.50000     0.00000     15.20000     14.60000     0.00000     0.00000     0.00000     3.60000
winter     medium     medium     8.55000     4.30000     8.30000     3.33000     98.18200     346.16699     142.00000     3.00000     3.40000     7.30000     0.00000     0.00000     7.50000     0.00000     0.00000
summer     medium     high     8.20000     10.30000     26.00000     3.78000     10.00000     132.50000     108.00000     4.30000     7.20000     12.00000     1.90000     1.40000     22.50000     10.30000     1.40000
summer     small     medium     7.40000     8.20000     20.08300     1.65100     42.00000     100.00000     102.57100     21.22000     0.00000     1.60000     0.00000     2.20000     0.00000     0.00000     10.80000
